id,cem011_prgrm,cem301_attendees_total,month,year,cem009_country
,1AF,18,6,2013,1
,1AF,46,7,2013,1
,KKM2,44,11,2011,1
,1AF,29,12,2011,1
,1AF,23,11,2011,1
,1AF,28,5,2013,1
,1AF,26,6,2013,1
,1AF,16,12,2011,1
,1AF,19,12,2011,1
,1AF,24,11,2011,1
,1AF,48,11,2011,1
,KKM2,10,11,2011,1
,KKM2,20,11,2011,1
,KKM2,20,5,2013,1
,1AF,22,12,2011,1
,1AF,21,11,2011,1
,1AF,27,12,2011,1
,1AF,20,12,2011,1
,1AF,20,12,2011,1
,1AF,17,11,2011,1
,1AF,16,11,2011,1
,1AF,19,7,2013,1
,1AF,19,7,2013,1
,1AF,30,7,2013,1
,1AF,39,7,2013,1
,1AF,23,7,2013,1
,1AF,18,6,2013,1
,1AF,26,6,2013,1
,1AF,26,6,2013,1
,1AF,26,7,2013,1
,1AF,30,6,2013,1
,1AF,21,6,2013,1
,1AF,28,7,2013,1
,1AF,16,7,2013,1
,1AF,19,7,2013,1
,1AF,17,7,2013,1
,KKM2,15,11,2011,1
,1AF,21,5,2013,1
,1AF,20,5,2013,1
,1AF,18,5,2013,1
,1AF,21,5,2013,1
,1AF,21,5,2013,1
,1AF,23,11,2011,1
,1AF,31,11,2011,1
,1AF,16,6,2013,1
,1AF,17,6,2013,1
,1AF,20,5,2013,1
,1AF,30,5,2013,1
,1AF,30,5,2013,1
,1AF,24,7,2013,1
,1AF,22,7,2013,1
,1AF,46,11,2011,1
,1AF,42,6,2013,1
,1AF,16,6,2013,1
,1AF,23,5,2013,1
,1AF,37,5,2013,1
,1AF,15,5,2013,1
,1AF,22,6,2013,1
,1AF,22,11,2011,1
,1AF,25,6,2013,1
,1AF,25,6,2013,1
,1AF,24,6,2013,1
,1AF,29,6,2013,1
,1AF,24,6,2013,1
,1AF,17,7,2013,1
,1AF,27,6,2013,1
,1AF,24,6,2013,1
,1AF,19,6,2013,1
,1AF,25,6,2013,1
,1AF,21,7,2013,1
,1AF,32,7,2013,1
,1AF,30,7,2013,1
,1AF,35,7,2013,1
,1AF,27,7,2013,1
,1AF,16,7,2013,1
,1AF,28,7,2013,1
,1AF,37,11,2011,1
,1AF,26,5,2013,1
,1AF,30,5,2013,1
,1AF,24,11,2011,1
,1AF,25,5,2013,1
,1AF,28,5,2013,1
,1AF,30,5,2013,1
,1AF,11,6,2013,1
,1AF,18,5,2013,1
,1AF,24,6,2013,1
,1AF,24,5,2013,1
,KKM2,28,11,2011,1
,1AF,28,6,2013,1
,1AF,28,11,2011,1
,1AF,16,11,2011,1
,KKM2,21,11,2011,1
,KKM2,15,11,2011,1
,1AF,20,12,2011,1
,1AF,20,12,2011,1
,1AF,32,12,2011,1
,1AF,21,6,2013,1
,1AF,26,7,2013,1
,1AF,22,8,2013,1
,1AF,27,7,2013,1
,1AF,18,6,2013,1
,1AF,15,5,2013,1
,1AF,19,6,2013,1
,1AF,23,11,2011,1
,1AF,16,7,2013,1
,1AF,33,7,2013,1
,1AF,45,7,2013,1
,1AF,18,6,2013,1
,1AF,27,6,2013,1
,1AF,24,6,2013,1
,1AF,22,7,2013,1
,1AF,34,7,2013,1
,1AF,24,7,2013,1
,1AF,36,7,2013,1
,1AF,35,7,2013,1
,KKM2,25,11,2011,1
,KKM2,29,11,2011,1
,KKM2,22,11,2011,1
,1AF,23,11,2011,1
,1AF,21,6,2013,1
,1AF,29,7,2013,1
,1AF,25,6,2013,1
,1AF,21,11,2011,1
,1AF,29,12,2011,1
,1AF,45,12,2011,1
,1AF,20,12,2011,1
,1AF,21,12,2011,1
,1AF,24,7,2013,1
,1AF,42,7,2013,1
,1AF,12,11,2011,1
,1AF,18,11,2011,1
,1AF,19,11,2011,1
,1AF,15,11,2011,1
,1AF,22,11,2011,1
,1AF,23,12,2011,1
,1AF,22,11,2011,1
,1AF,25,11,2011,1
,1AF,20,5,2013,1
,KKM2,38,12,2011,1
,KKM2,19,12,2011,1
,KKM2,29,11,2011,1
,KKM2,30,11,2011,1
,KKM2,27,11,2011,1
,KKM2,27,11,2011,1
,KKM2,25,12,2011,1
,KKM2,21,12,2011,1
,KKM2,36,12,2011,1
,KKM2,28,12,2011,1
,1AF,27,7,2013,1
,1AF,49,7,2013,1
,1AF,29,7,2013,1
,1AF,19,7,2013,1
,1AF,19,6,2013,1
,1AF,26,6,2013,1
,1AF,20,6,2013,1
,1AF,20,11,2011,1
,1AF,18,6,2013,1
,1AF,16,6,2013,1
,1AF,20,7,2013,1
,1AF,17,6,2013,1
,1AF,18,6,2013,1
,1AF,22,6,2013,1
,1AF,27,5,2013,1
,1AF,23,6,2013,1
,1AF,16,6,2013,1
,1AF,21,6,2013,1
,1AF,34,6,2013,1
,1AF,31,7,2013,1
,KKM2,28,11,2011,1
,1AF,21,6,2013,1
,1AF,15,6,2013,1
,1AF,22,6,2013,1
,1AF,14,6,2013,1
,1AF,21,6,2013,1
,1AF,23,6,2013,1
,1AF,21,6,2013,1
,1AF,16,6,2013,1
,1AF,42,11,2011,1
,1AF,15,11,2011,1
,1AF,32,11,2011,1
,1AF,23,6,2013,1
,1AF,17,6,2013,1
,1AF,26,6,2013,1
,KKM2,23,11,2011,1
,1AF,30,11,2011,1
,1AF,31,12,2011,1
,1AF,20,7,2013,1
,1AF,27,7,2013,1
,1AF,19,7,2013,1
,1AF,21,6,2013,1
,1AF,17,6,2013,1
,KKM2,23,12,2011,1
,KKM2,26,12,2011,1
,1AF,19,2,2012,1
,1AF,19,7,2013,1
,1AF,19,6,2013,1
,1AF,18,6,2013,1
,KKM2,16,5,2013,1
,KKM2,19,2,2012,1
,1AF,28,6,2013,1
,1AF,25,6,2013,1
,1AF,24,2,2012,1
,1AF,25,6,2013,1
,1AF,33,7,2013,1
,1AF,19,5,2013,1
,1AF,18,5,2013,1
,1AF,19,5,2013,1
,1AF,22,5,2013,1
,1AF,20,2,2012,1
,1AF,38,2,2012,1
,1AF,17,6,2013,1
,1AF,31,7,2013,1
,1AF,27,6,2013,1
,1AF,21,6,2013,1
,1AF,18,6,2013,1
,1AF,24,7,2013,1
,1AF,27,7,2013,1
,1AF,29,6,2013,1
,1AF,36,7,2013,1
,1AF,30,6,2013,1
,1AF,21,6,2013,1
,1AF,33,6,2013,1
,1AF,27,6,2013,1
,1AF,23,2,2012,1
,1AF,41,2,2012,1
,1AF,13,2,2012,1
,1AF,38,2,2012,1
,1AF,23,2,2012,1
,1AF,33,2,2012,1
,1AF,17,6,2013,1
,KKM2,17,2,2012,1
,KKM2,28,2,2012,1
,KKM2,18,2,2012,1
,KKM2,25,2,2012,1
,1AF,25,6,2013,1
,1AF,21,7,2013,1
,1AF,21,2,2012,1
,1AF,27,5,2013,1
,1AF,23,5,2013,1
,1AF,18,5,2013,1
,1AF,31,2,2012,1
,1AF,28,2,2012,1
,KKM2,20,2,2012,1
,1AF,16,2,2012,1
,1AF,22,2,2012,1
,1AF,15,2,2012,1
,1AF,49,7,2013,1
,1AF,49,7,2013,1
,1AF,24,2,2012,1
,1AF,21,5,2013,1
,1AF,22,5,2013,1
,1AF,29,6,2013,1
,1AF,21,6,2013,1
,KKM2,26,2,2012,1
,KKM2,19,3,2012,1
,1AF,16,6,2013,1
,1AF,15,6,2013,1
,KKM2,22,2,2012,1
,KKM2,21,2,2012,1
,1AF,24,2,2012,1
,1AF,21,2,2012,1
,1AF,19,2,2012,1
,1AF,24,2,2012,1
,1AF,23,7,2013,1
,1AF,25,7,2013,1
,1AF,20,7,2013,1
,1AF,26,7,2013,1
,1AF,43,7,2013,1
,1AF,23,2,2012,1
,1AF,31,7,2013,1
,1AF,35,7,2013,1
,1AF,31,7,2013,1
,1AF,21,2,2012,1
,1AF,23,6,2013,1
,1AF,18,2,2012,1
,1AF,37,7,2014,1
,1AF,21,5,2013,1
,1AF,21,2,2012,1
,1AF,35,5,2013,1
,1AF,23,5,2013,1
,1AF,30,6,2013,1
,1AF,20,5,2013,1
,1AF,20,10,2011,1
,1AF,17,6,2013,1
,1AF,20,6,2013,1
,1AF,26,6,2013,1
,1AF,23,6,2013,1
,1AF,21,5,2013,1
,KKM2,30,11,2011,1
,1AF,19,12,2011,1
,1AF,29,6,2013,1
,KKM2,31,11,2011,1
,KKM2,22,11,2011,1
,KKM2,39,11,2011,1
,KKM2,21,12,2011,1
,KKM2,24,11,2011,1
,1AF,32,7,2013,1
,1AF,20,5,2013,1
,1AF,38,5,2013,1
,1AF,16,11,2011,1
,1AF,21,6,2013,1
,1AF,17,6,2013,1
,1AF,21,5,2013,1
,1AF,23,5,2013,1
,1AF,23,5,2013,1
,1AF,17,6,2013,1
,1AF,28,6,2013,1
,1AF,20,6,2013,1
,1AF,30,7,2013,1
,1AF,36,6,2013,1
,1AF,29,11,2011,1
,1AF,27,7,2013,1
,1AF,32,7,2013,1
,1AF,22,11,2011,1
,1AF,21,11,2011,1
,1AF,22,11,2011,1
,1AF,20,11,2011,1
,1AF,20,11,2011,1
,1AF,25,12,2011,1
,1AF,16,11,2011,1
,1AF,20,7,2013,1
,1AF,23,5,2013,1
,1AF,22,5,2013,1
,1AF,33,7,2013,1
,1AF,24,6,2013,1
,1AF,30,7,2013,1
,1AF,21,5,2013,1
,1AF,26,11,2011,1
,1AF,36,11,2011,1
,1AF,20,12,2011,1
,1AF,18,5,2013,1
,KKM2,40,11,2011,1
,1AF,28,5,2013,1
,1AF,30,5,2013,1
,1AF,23,12,2011,1
,1AF,21,12,2011,1
,1AF,38,12,2011,1
,1AF,21,5,2013,1
,1AF,33,5,2013,1
,1AF,19,6,2013,1
,1AF,18,6,2013,1
,1AF,22,7,2013,1
,1AF,15,5,2013,1
,1AF,16,5,2013,1
,1AF,21,5,2013,1
,1AF,16,5,2013,1
,1AF,20,6,2013,1
,1AF,26,7,2013,1
,1AF,30,7,2013,1
,1AF,26,7,2013,1
,1AF,14,7,2013,1
,1AF,17,6,2013,1
,1AF,31,6,2013,1
,1AF,18,6,2013,1
,1AF,55,6,2013,1
,1AF,30,6,2013,1
,1AF,25,5,2013,1
,1AF,15,5,2013,1
,1AF,21,5,2013,1
,1AF,22,5,2013,1
,1AF,26,7,2013,1
,1AF,30,7,2013,1
,1AF,19,5,2013,1
,1AF,21,5,2013,1
,1AF,18,11,2011,1
,1AF,22,5,2013,1
,1AF,25,5,2013,1
,1AF,27,6,2013,1
,1AF,24,12,2011,1
,1AF,38,11,2011,1
,1AF,45,5,2013,1
,1AF,21,12,2011,1
,1AF,20,6,2013,1
,1AF,31,11,2011,1
,1AF,19,12,2011,1
,1AF,27,11,2011,1
,1AF,25,6,2013,1
,KKM2,33,11,2011,1
,1AF,18,11,2011,1
,1AF,17,7,2013,1
,1AF,26,7,2013,1
,1AF,27,11,2011,1
,1AF,23,5,2013,1
,1AF,28,6,2013,1
,1AF,34,11,2011,1
,1AF,21,7,2013,1
,1AF,22,5,2013,1
,1AF,22,7,2013,1
,1AF,17,6,2013,1
,1AF,36,12,2011,1
,KKM2,29,11,2011,1
,1AF,30,7,2013,1
,1AF,20,5,2013,1
,1AF,21,5,2013,1
,1AF,18,5,2013,1
,1AF,21,11,2011,1
,1AF,17,5,2013,1
,1AF,30,12,2011,1
,1AF,18,11,2011,1
,1AF,17,6,2013,1
,1AF,31,11,2011,1
,1AF,35,11,2011,1
,KKM2,15,11,2011,1
,1AF,17,6,2013,1
,1AF,26,6,2013,1
,1AF,22,6,2013,1
,1AF,30,11,2011,1
,1AF,22,6,2013,1
,1AF,18,11,2011,1
,1AF,30,11,2011,1
,1AF,26,12,2011,1
,1AF,27,12,2011,1
,KKM2,19,11,2011,1
,KKM2,19,11,2011,1
,KKM2,30,11,2011,1
,1AF,28,11,2011,1
,KKM2,30,12,2011,1
,1AF,19,5,2013,1
,1AF,11,11,2011,1
,1AF,20,12,2011,1
,1AF,17,11,2011,1
,1AF,16,5,2013,1
,1AF,18,12,2011,1
,KKM2,23,11,2011,1
,KKM2,26,11,2011,1
,1AF,21,6,2013,1
,1AF,18,11,2011,1
,1AF,32,12,2011,1
,1AF,44,5,2013,1
,1AF,44,7,2013,1
,1AF,28,11,2011,1
,1AF,28,6,2013,1
,1AF,17,6,2013,1
,1AF,26,6,2013,1
,1AF,22,5,2013,1
,1AF,22,5,2013,1
,1AF,20,5,2013,1
,1AF,15,5,2013,1
,1AF,15,5,2013,1
,1AF,35,7,2013,1
,KKM2,30,11,2011,1
,1AF,67,6,2013,1
,1AF,18,6,2013,1
,1AF,23,11,2011,1
,KKM2,27,12,2011,1
,1AF,20,12,2011,1
,1AF,23,11,2011,1
,1AF,19,12,2011,1
,1AF,30,12,2011,1
,1AF,44,5,2013,1
,1AF,36,5,2013,1
,1AF,25,11,2011,1
,1AF,22,11,2011,1
,1AF,24,11,2011,1
,1AF,20,11,2011,1
,1AF,21,7,2013,1
,1AF,15,11,2011,1
,1AF,22,11,2011,1
,1AF,36,11,2011,1
,1AF,23,11,2011,1
,1AF,15,11,2011,1
,1AF,32,11,2011,1
,1AF,17,12,2011,1
,1AF,18,5,2013,1
,1AF,19,11,2011,1
,1AF,15,6,2013,1
,1AF,27,11,2011,1
,1AF,20,11,2011,1
,KKM2,25,11,2011,1
,1AF,25,6,2013,1
,KKM2,23,12,2011,1
,1AF,20,11,2011,1
,1AF,19,5,2013,1
,KKM2,15,11,2011,1
,KKM2,26,11,2011,1
,KKM2,23,11,2011,1
,1AF,19,8,2013,1
,1AF,15,6,2013,1
,1AF,28,8,2013,1
,1AF,32,6,2013,1
,1AF,24,6,2013,1
,1AF,22,6,2013,1
,1AF,15,6,2013,1
,1AF,24,6,2013,1
,1AF,24,11,2011,1
,1AF,24,6,2013,1
,1AF,18,6,2013,1
,1AF,33,6,2013,1
,1AF,16,6,2013,1
,1AF,21,6,2013,1
,1AF,21,11,2011,1
,1AF,14,7,2013,1
,1AF,31,5,2013,1
,1AF,41,6,2013,1
,1AF,27,11,2011,1
,1AF,21,12,2011,1
,KKM2,26,11,2011,1
,1AF,20,6,2013,1
,1AF,32,7,2013,1
,1AF,26,7,2013,1
,KKM2,17,12,2011,1
,1AF,34,5,2013,1
,1AF,15,5,2013,1
,1AF,12,5,2013,1
,1AF,22,11,2011,1
,1AF,26,7,2013,1
,1AF,5,11,2011,1
,1AF,17,11,2011,1
,1AF,18,6,2013,1
,1AF,32,11,2011,1
,KKM2,35,5,2013,1
,1AF,15,12,2011,1
,1AF,17,6,2013,1
,1AF,30,11,2011,1
,KKM2,27,12,2011,1
,1AF,20,11,2011,1
,1AF,38,7,2013,1
,KKM2,27,11,2011,1
,1AF,32,11,2011,1
,1AF,21,11,2011,1
,1AF,18,7,2013,1
,1AF,29,11,2011,1
,1AF,22,5,2013,1
,1AF,27,7,2013,1
,1AF,27,11,2011,1
,1AF,24,11,2011,1
,1AF,17,11,2011,1
,1AF,27,11,2011,1
,1AF,18,11,2011,1
,1AF,23,6,2013,1
,1AF,26,7,2014,1
,1AF,40,7,2013,1
,1AF,19,11,2011,1
,1AF,15,11,2011,1
,1AF,20,11,2011,1
,1AF,15,6,2013,1
,1AF,19,11,2011,1
,1AF,32,11,2011,1
,1AF,36,7,2013,1
,1AF,53,11,2011,1
,1AF,18,12,2011,1
,1AF,15,11,2011,1
,1AF,26,11,2011,1
,1AF,34,11,2011,1
,1AF,61,7,2013,1
,1AF,15,7,2013,1
,1AF,17,7,2013,1
,1AF,27,11,2011,1
,1AF,33,11,2011,1
,1AF,22,6,2013,1
,1AF,22,6,2013,1
,1AF,24,11,2011,1
,1AF,16,11,2011,1
,1AF,20,12,2011,1
,1AF,20,12,2011,1
,1AF,43,6,2013,1
,1AF,21,6,2013,1
,1AF,22,5,2013,1
,KKM2,32,12,2011,1
,KKM2,16,12,2011,1
,1AF,34,12,2011,1
,KKM2,49,11,2011,1
,1AF,19,11,2011,1
,1AF,23,6,2013,1
,1AF,25,6,2013,1
,1AF,39,7,2014,1
,1AF,29,5,2013,1
,1AF,30,5,2013,1
,1AF,20,5,2013,1
,1AF,21,2,2012,1
,1AF,17,7,2013,1
,1AF,17,7,2013,1
,KKM2,19,3,2012,1
,1AF,21,6,2013,1
,1AF,24,6,2013,1
,1AF,21,6,2013,1
,1AF,40,6,2013,1
,1AF,29,2,2012,1
,1AF,42,3,2012,1
,1AF,17,2,2012,1
,1AF,17,3,2012,1
,1AF,23,2,2012,1
,1AF,16,6,2013,1
,1AF,19,5,2013,1
,1AF,19,5,2013,1
,1AF,28,5,2013,1
,1AF,21,6,2013,1
,1AF,20,7,2013,1
,1AF,27,5,2013,1
,1AF,17,6,2013,1
,1AF,16,6,2013,1
,1AF,23,6,2013,1
,1AF,20,2,2012,1
,1AF,21,5,2013,1
,1AF,17,7,2013,1
,1AF,18,5,2013,1
,1AF,20,2,2012,1
,1AF,22,5,2013,1
,1AF,16,2,2012,1
,1AF,21,2,2012,1
,1AF,25,2,2012,1
,1AF,21,2,2012,1
,1AF,18,2,2012,1
,1AF,21,2,2012,1
,1AF,16,2,2012,1
,1AF,28,2,2012,1
,1AF,21,2,2012,1
,1AF,22,2,2012,1
,1AF,47,10,2011,1
,1AF,25,2,2012,1
,1AF,26,3,2012,1
,1AF,24,2,2012,1
,KKM2,24,2,2012,1
,1AF,12,6,2013,1
,1AF,21,2,2012,1
,1AF,27,7,2013,1
,1AF,28,2,2012,1
,1AF,24,5,2013,1
,1AF,24,2,2012,1
,1AF,16,2,2012,1
,1AF,33,6,2013,1
,1AF,27,2,2012,1
,1AF,22,2,2012,1
,1AF,33,2,2012,1
,1AF,26,5,2013,1
,1AF,24,5,2013,1
,1AF,29,2,2012,1
,1AF,22,2,2012,1
,1AF,35,6,2013,1
,1AF,22,2,2012,1
,1AF,18,5,2013,1
,1AF,15,2,2012,1
,1AF,21,6,2013,1
,1AF,19,7,2013,1
,1AF,32,2,2012,1
,1AF,18,6,2013,1
,1AF,26,6,2013,1
,1AF,20,7,2013,1
,1AF,22,7,2013,1
,1AF,20,5,2013,1
,1AF,19,5,2013,1
,1AF,16,2,2012,1
,1AF,38,11,2011,1
,1AF,21,5,2013,1
,1AF,19,2,2012,1
,1AF,22,5,2013,1
,1AF,29,6,2013,1
,1AF,18,2,2012,1
,1AF,21,2,2012,1
,1AF,17,2,2012,1
,KKM2,22,2,2012,1
,1AF,51,2,2012,1
,1AF,24,5,2013,1
,1AF,26,5,2013,1
,1AF,18,2,2012,1
,1AF,31,2,2012,1
,1AF,15,3,2012,1
,1AF,16,3,2012,1
,1AF,23,2,2012,1
,1AF,59,2,2012,1
,1AF,15,7,2013,1
,1AF,21,2,2012,1
,1AF,17,2,2012,1
,1AF,21,2,2012,1
,1AF,19,6,2013,1
,1AF,26,7,2013,1
,1AF,20,5,2013,1
,1AF,24,2,2012,1
,1AF,20,3,2012,1
,1AF,17,5,2013,1
,1AF,22,5,2013,1
,1AF,19,2,2012,1
,1AF,18,2,2012,1
,1AF,15,2,2012,1
,1AF,20,2,2012,1
,1AF,17,2,2012,1
,1AF,21,2,2012,1
,1AF,21,6,2013,1
,1AF,24,2,2012,1
,1AF,18,2,2012,1
,1AF,30,5,2013,1
,1AF,39,7,2013,1
,1AF,32,7,2013,1
,KKM2,23,2,2012,1
,1AF,22,7,2013,1
,KKM2,28,11,2011,1
,UJA,36,12,2012,1
,UJA,56,12,2012,1
,UJA,16,12,2012,1
,UJA,49,12,2012,1
,UJA,21,12,2012,1
,UJA,28,12,2012,1
,UJA,19,12,2012,1
,UJA,29,12,2012,1
,UJA,46,12,2012,1
,UJA,22,12,2012,1
,UJA,46,12,2012,1
,UJA,22,12,2012,1
,UJA,35,12,2012,1
,UJA,21,12,2012,1
,UJA,17,12,2012,1
,UJA,46,12,2012,1
,UJA,31,12,2012,1
,UJA,21,12,2012,1
,UJA,27,12,2012,1
,UJA,10,12,2012,1
,UJA,45,12,2012,1
,UJA,34,12,2012,1
,UJA,35,12,2012,1
,UJA,30,12,2012,1
,UJA,55,12,2012,1
,UJA,17,12,2012,1
,UJA,10,12,2012,1
,UJA,19,12,2012,1
,UJA,22,12,2012,1
,UJA,33,12,2012,1
,UJA,27,12,2012,1
,UJA,28,12,2012,1
,UJA,22,12,2012,1
,UJA,67,12,2012,1
,UJA,16,1,2013,1
,UJA,30,1,2013,1
,UJA,19,1,2013,1
,UJA,50,1,2013,1
,UJA,13,1,2013,1
,UJA,21,1,2013,1
,UJA,14,1,2013,1
,UJA,31,1,2013,1
,UJA,25,1,2013,1
,UJA,17,1,2013,1
,UJA,16,1,2013,1
,UJA,15,1,2013,1
,UJA,19,1,2013,1
,UJA,25,1,2013,1
,UJA,11,1,2013,1
,UJA,12,1,2013,1
,UJA,12,1,2013,1
,UJA,14,1,2013,1
,UJA,19,1,2013,1
,UJA,14,1,2013,1
,UJA,24,1,2013,1
,UJA,14,1,2013,1
,UJA,41,1,2013,1
,UJA,32,1,2013,1
,UJA,45,1,2013,1
,UJA,58,1,2013,1
,UJA,20,1,2013,1
,UJA,43,2,2013,1
,UJA,42,1,2013,1
,UJA,31,1,2013,1
,UJA,25,1,2013,1
,UJA,13,1,2013,1
,UJA,21,1,2013,1
,UJA,37,1,2013,1
,UJA,23,1,2013,1
,UJA,26,1,2013,1
,UJA,23,2,2013,1
,UJA,24,1,2013,1
,UJA,31,1,2013,1
,UJA,11,1,2013,1
,UJA,32,1,2013,1
,UJA,17,1,2013,1
,UJA,30,1,2013,1
,UJA,20,1,2013,1
,UJA,18,1,2013,1
,UJA,15,1,2013,1
,UJA,17,1,2013,1
,UJA,33,1,2013,1
,UJA,11,1,2013,1
,UJA,23,12,2012,1
,UJA,17,12,2012,1
,UJA,38,11,2012,1
,UJA,16,11,2012,1
,UJA,14,12,2012,1
,UJA,25,11,2012,1
,UJA,25,12,2012,1
,UJA,14,12,2012,1
,UJA,22,12,2012,1
,UJA,33,11,2012,1
,UJA,35,11,2012,1
,UJA,38,11,2012,1
,UJA,53,11,2012,1
,UJA,20,11,2012,1
,UJA,24,11,2012,1
,UJA,21,12,2012,1
,UJA,21,11,2012,1
,UJA,31,11,2012,1
,UJA,70,11,2012,1
,UJA,69,12,2012,1
,UJA,21,12,2012,1
,UJA,21,12,2012,1
,UJA,18,11,2012,1
,UJA,29,12,2012,1
,UJA,27,2,2013,1
,UJA,28,12,2012,1
,UJA,44,12,2012,1
,UJA,28,12,2012,1
,UJA,19,12,2012,1
,UJA,12,12,2012,1
,UJA,23,12,2012,1
,UJA,20,12,2012,1
,UJA,11,12,2012,1
,UJA,15,12,2012,1
,UJA,16,12,2012,1
,UJA,27,12,2012,1
,UJA,21,12,2012,1
,UJA,13,12,2012,1
,UJA,23,12,2012,1
,UJA,15,12,2012,1
,UJA,16,12,2012,1
,UJA,21,12,2012,1
,UJA,14,12,2012,1
,UJA,17,12,2012,1
,UJA,24,12,2012,1
,UJA,23,12,2012,1
,UJA,18,12,2012,1
,UJA,27,12,2012,1
,UJA,36,12,2012,1
,UJA,34,12,2012,1
,UJA,13,12,2012,1
,UJA,32,12,2012,1
,UJA,19,12,2012,1
,UJA,33,12,2012,1
,UJA,35,12,2012,1
,UJA,43,12,2012,1
,UJA,18,12,2012,1
,UJA,17,12,2012,1
,UJA,36,12,2012,1
,UJA,29,12,2013,1
,UJA,26,12,2012,1
,UJA,19,1,2013,1
,UJA,20,12,2012,1
,UJA,19,12,2012,1
,UJA,15,12,2012,1
,UJA,16,12,2012,1
,UJA,27,12,2012,1
,UJA,33,12,2012,1
,UJA,19,1,2013,1
,UJA,39,12,2012,1
,UJA,30,12,2012,1
,UJA,15,2,2013,1
,UJA,18,2,2013,1
,UJA,11,2,2013,1
,UJA,23,2,2013,1
,UJA,36,1,2013,1
,UJA,11,1,2013,1
,UJA,21,2,2013,1
,UJA,14,2,2013,1
,UJA,18,1,2013,1
,UJA,17,1,2013,1
,UJA,12,2,2013,1
,UJA,11,2,2013,1
,UJA,20,1,2013,1
,UJA,12,1,2013,1
,UJA,13,2,2013,1
,UJA,24,2,2013,1
,UJA,20,2,2013,1
,UJA,20,2,2013,1
,UJA,12,1,2013,1
,UJA,19,1,2013,1
,UJA,33,1,2013,1
,UJA,12,2,2013,1
,UJA,13,2,2013,1
,UJA,14,1,2013,1
,UJA,24,1,2013,1
,UJA,19,2,2013,1
,UJA,15,2,2013,1
,UJA,10,1,2013,1
,UJA,17,2,2013,1
,UJA,16,1,2013,1
,UJA,15,1,2013,1
,UJA,24,1,2013,1
,UJA,14,1,2013,1
,UJA,14,1,2013,1
,UJA,16,1,2013,1
,UJA,21,1,2013,1
,UJA,23,1,2013,1
,UJA,50,1,2013,1
,UJA,29,1,2013,1
,UJA,15,2,2013,1
,UJA,13,1,2013,1
,UJA,21,1,2013,1
,UJA,30,1,2013,1
,UJA,38,1,2013,1
,UJA,21,12,2012,1
,UJA,18,12,2012,1
,UJA,21,12,2012,1
,UJA,17,12,2012,1
,UJA,23,12,2012,1
,UJA,23,12,2012,1
,UJA,13,12,2012,1
,UJA,14,12,2012,1
,UJA,26,12,2012,1
,UJA,22,12,2012,1
,UJA,18,12,2012,1
,UJA,24,12,2012,1
,UJA,9,12,2012,1
,UJA,20,12,2012,1
,UJA,22,12,2012,1
,UJA,35,12,2012,1
,UJA,21,12,2012,1
,UJA,27,12,2012,1
,UJA,11,12,2012,1
,UJA,18,12,2012,1
,UJA,12,12,2012,1
,UJA,30,12,2012,1
,UJA,19,12,2012,1
,UJA,13,12,2012,1
,UJA,14,1,2013,1
,UJA,14,1,2013,1
,UJA,12,12,2012,1
,UJA,25,12,2012,1
,UJA,48,12,2012,1
,UJA,17,12,2012,1
,UJA,39,12,2012,1
,UJA,19,12,2012,1
,UJA,32,12,2012,1
,UJA,18,12,2012,1
,UJA,23,12,2012,1
,UJA,23,12,2012,1
,UJA,15,12,2012,1
,UJA,12,1,2013,1
,UJA,32,12,2012,1
,UJA,16,12,2012,1
,UJA,20,12,2012,1
,UJA,24,1,2013,1
,UJA,16,1,2013,1
,UJA,22,12,2012,1
,UJA,16,1,2013,1
,UJA,20,1,2013,1
,UJA,25,12,2012,1
,UJA,15,12,2012,1
,UJA,15,12,2012,1
,UJA,32,12,2012,1
,UJA,22,12,2012,1
,UJA,31,12,2012,1
,UJA,31,12,2012,1
,UJA,31,12,2012,1
,UJA,13,12,2012,1
,UJA,26,12,2012,1
,UJA,22,1,2013,1
,UJA,13,12,2012,1
,UJA,34,12,2012,1
,UJA,26,1,2013,1
,UJA,47,12,2012,1
,UJA,18,12,2012,1
,UJA,41,12,2012,1
,UJA,21,1,2013,1
,UJA,28,1,2013,1
,UJA,18,1,2013,1
,UJA,28,1,2013,1
,UJA,21,1,2013,1
,UJA,12,1,2013,1
,UJA,13,1,2013,1
,UJA,16,1,2013,1
,UJA,19,1,2013,1
,UJA,29,1,2013,1
,UJA,20,1,2013,1
,UJA,12,1,2013,1
,UJA,12,1,2013,1
,UJA,14,1,2013,1
,UJA,16,1,2013,1
,UJA,15,1,2013,1
,UJA,14,1,2013,1
,UJA,23,1,2013,1
,UJA,16,1,2013,1
,UJA,19,1,2013,1
,UJA,12,1,2013,1
,UJA,14,1,2013,1
,UJA,22,1,2013,1
,UJA,14,1,2013,1
,UJA,23,1,2013,1
,UJA,13,1,2013,1
,UJA,13,1,2013,1
,UJA,9,1,2013,1
,UJA,15,1,2013,1
,UJA,14,1,2013,1
,UJA,11,1,2013,1
,UJA,16,1,2013,1
,UJA,21,1,2013,1
,UJA,31,1,2013,1
,UJA,18,1,2013,1
,UJA,21,1,2013,1
,UJA,28,1,2013,1
,UJA,27,1,2013,1
,UJA,38,1,2013,1
,UJA,23,1,2013,1
,UJA,17,1,2013,1
,UJA,22,1,2013,1
,UJA,10,1,2013,1
,UJA,43,1,2013,1
,UJA,29,1,2013,1
