id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year
,Rongo,24,1,12,2014
,Rongo,24,1,12,2014
,Rongo,15,1,12,2014
,Rongo,18,1,12,2014
,Rongo,17,1,12,2014
,Rongo,26,1,12,2014
,Rongo,30,1,12,2014
,Rongo,15,1,12,2014
,Rongo,24,1,12,2014
,Rongo,21,1,12,2014
,Rongo,33,1,12,2014
,Rongo,24,1,12,2014
,Rongo,17,1,12,2014
,Rongo,17,1,12,2014
,Rongo,24,1,12,2014
,Rongo,17,1,12,2014
,Rongo,15,1,12,2014
,Rongo,41,1,12,2014
,Rongo,17,1,12,2014
,Rongo,26,1,12,2014
,Rongo,16,1,12,2014
,Rongo,30,1,12,2014
,Rongo,18,1,12,2014
,Rongo,17,1,12,2014
,Rongo,18,1,12,2014
,Rongo,22,1,12,2014
,Rongo,22,1,12,2014
,Rongo,20,1,12,2014
,Rongo,16,1,12,2014
,Rongo,24,1,12,2014
,Rongo,17,1,12,2014
,Rongo,33,1,12,2014
,Rongo,20,1,1,2015
,Rongo,24,1,11,2014
,Rongo,16,1,1,2015
,Rongo,24,1,1,2015
,Rongo,15,1,1,2015
,Rongo,14,1,1,2015
,Rongo,16,1,1,2015
,Rongo,16,1,1,2015
,Rongo,15,1,1,2015
,Rongo,31,1,11,2014
,Rongo,17,1,11,2014
,Rongo,19,1,11,2014
,Rongo,25,1,12,2014
,Rongo,14,1,1,2015
,Rongo,15,1,12,2014
,Rongo,21,1,12,2014
,Rongo,24,1,11,2014
,Rongo,20,1,11,2014
,Rongo,16,1,12,2014
,Rongo,13,1,12,2014
,Rongo,52,1,11,2014
,Rongo,21,1,12,2014
,Rongo,15,1,11,2014
,Rongo,15,1,12,2014
,Rongo,14,1,12,2014
,Rongo,14,1,12,2014
,Rongo,14,1,12,2014
,Rongo,22,1,12,2014
,Rongo,24,1,12,2014
,Rongo,33,1,12,2014
,Rongo,16,1,12,2014
,Rongo,14,1,12,2014
,Rongo,15,1,1,2015
,Rongo,16,1,1,2015
,Rongo,15,1,1,2015
,Rongo,17,1,1,2015
,Rongo,17,1,1,2015
,Rongo,30,1,1,2015
,Rongo,15,1,1,2015
,Rongo,15,1,1,2015
,Rongo,13,1,1,2015
,Rongo,15,1,1,2015
,Rongo,24,1,1,2015
,Rongo,15,1,1,2015
,Rongo,17,1,1,2015
,Rongo,18,1,1,2015
,Rongo,14,1,1,2015
,Rongo,17,1,1,2015
,Rongo,32,1,1,2015
,Rongo,33,1,1,2015
,Rongo,20,1,1,2015
,Rongo,46,1,1,2015
,Rongo,16,1,1,2015
,Rongo,14,1,1,2015
,Rongo,15,1,1,2015
,Rongo,26,1,1,2015
,Rongo,13,1,1,2015
,Rongo,17,1,1,2015
,Rongo,24,1,1,2015
,Rongo,14,1,12,2014
,Rongo,21,1,12,2014
,Rongo,19,1,12,2014
,Rongo,15,1,12,2014
,Rongo,22,1,12,2014
,Rongo,32,1,12,2014
,Rongo,13,1,1,2015
,Rongo,24,1,11,2014
,Rongo,29,1,11,2014
,Rongo,27,1,11,2014
,Rongo,22,1,11,2014
,Rongo,26,1,12,2014
,Rongo,31,1,11,2014
,Rongo,26,1,11,2014
,Rongo,35,1,11,2014
,Rongo,25,1,11,2014
,Rongo,16,1,12,2014
,Rongo,17,1,12,2014
,Rongo,15,1,12,2014
,Rongo,24,1,12,2014
,Rongo,25,1,12,2014
,Rongo,14,1,12,2014
,Rongo,17,1,12,2014
,Rongo,15,1,12,2014
,Rongo,19,1,12,2014
,Rongo,15,1,12,2014
,Rongo,17,1,12,2014
,Rongo,24,1,12,2014
,Rongo,16,1,12,2014
,Rongo,15,1,12,2014
,Rongo,20,1,12,2014
,Rongo,17,1,12,2014
,Rongo,21,1,12,2014
,Rongo,23,1,12,2014
,Rongo,17,1,12,2014
,Rongo,16,1,12,2014
,Rongo,17,1,12,2014
,Rongo,31,1,12,2014
,Rongo,15,1,12,2014
,Rongo,17,1,12,2014
,Rongo,18,1,12,2014
,Rongo,42,1,12,2014
,Rongo,21,1,12,2014
,Rongo,27,1,12,2014
,Rongo,20,1,12,2014
,Rongo,17,1,12,2014
,Rongo,20,1,12,2014
,Rongo,21,1,12,2014
,Rongo,30,1,12,2014
,Rongo,19,1,12,2014
,Rongo,17,1,1,2015
,Rongo,25,1,1,2015
,Rongo,27,1,1,2015
,Rongo,34,1,1,2015
,Rongo,26,1,11,2014
,Rongo,22,1,11,2014
,Rongo,20,1,11,2014
,Rongo,22,1,11,2014
,Rongo,24,1,11,2014
,Rongo,14,1,1,2015
,Rongo,23,1,1,2015
,Rongo,25,1,1,2015
,Rongo,20,1,11,2014
,Rongo,19,1,11,2014
,Rongo,20,1,12,2014
,Rongo,15,1,12,2014
,Rongo,28,1,12,2014
,Rongo,16,1,12,2014
,Rongo,19,1,12,2014
,Rongo,22,1,12,2014
,Rongo,25,1,12,2014
,Rongo,31,1,12,2014
,Rongo,17,1,12,2014
,Rongo,25,1,12,2014
,Rongo,17,1,12,2014
,Rongo,17,1,12,2014
,Rongo,24,1,12,2014
,Rongo,20,1,1,2015
,Rongo,14,1,1,2015
,Rongo,18,1,1,2015
,Rongo,17,1,1,2015
,Rongo,19,1,1,2015
,Rongo,20,1,1,2015
,Rongo,18,1,1,2015
,Rongo,20,1,1,2015
,Rongo,20,1,1,2015
,Rongo,14,1,1,2015
,Rongo,22,1,1,2015
,Rongo,23,1,1,2015
,Rongo,20,1,1,2015
,Rongo,21,1,1,2015
,Rongo,15,1,1,2015
,Rongo,23,1,1,2015
,Rongo,43,1,1,2015
,Rongo,15,1,1,2015
,Rongo,21,1,1,2015
,Rongo,16,1,1,2015
,Rongo,36,1,1,2015
,Rongo,18,1,1,2015
,Rongo,18,1,1,2015
,Rongo,20,1,1,2015
,Rongo,32,1,1,2015
,Rongo,22,1,1,2015
,Rongo,16,1,1,2015
,Rongo,14,1,1,2015
,Rongo,30,1,1,2015
,Rongo,19,1,1,2015
,Rongo,16,1,1,2015
,Rongo,17,1,1,2015
,Rongo,21,1,1,2015
,Rongo,22,1,1,2015
,Rongo,25,1,1,2015
,Rongo,17,1,1,2015
,Rongo,14,1,1,2015
,Rongo,13,1,1,2015
,Rongo,19,1,1,2015
,Rongo,16,1,1,2015
,Rongo,28,1,1,2015
,Rongo,24,1,1,2015
,Rongo,28,1,1,2015
,Rongo,18,1,1,2015
,Rongo,34,1,1,2015
,Rongo,21,1,1,2015
,Rongo,22,1,1,2015
,Rongo,60,1,1,2015
,Rongo,32,1,1,2015
,Rongo,24,1,1,2015
,Rongo,16,1,1,2015
,Rongo,13,1,1,2015
,Rongo,27,1,1,2015
,Rongo,11,1,1,2015
,Rongo,21,1,1,2015
,Rongo,26,1,12,2014
,Rongo,32,1,12,2014
,Rongo,21,1,12,2014
,Rongo,14,1,12,2014
,Rongo,18,1,12,2014
,Rongo,19,1,12,2014
,Rongo,27,1,12,2014
,Rongo,15,1,12,2014
,Rongo,21,1,12,2014
,Rongo,17,1,12,2014
,Rongo,15,1,12,2014
,Rongo,32,1,12,2014
,Rongo,19,1,12,2014
,Rongo,22,1,12,2014
,Rongo,28,1,1,2015
,Rongo,22,1,1,2015
,Rongo,28,1,1,2015
,Rongo,23,1,1,2015
,Rongo,52,1,1,2015
,Rongo,28,1,1,2015
,Rongo,21,1,1,2015
,Rongo,14,1,1,2015
,Rongo,18,1,1,2015
,Rongo,22,1,1,2015
,Rongo,27,1,1,2015
,Rongo,26,1,1,2015
,Rongo,17,1,1,2015
,Rongo,17,1,1,2015
,Rongo,19,1,1,2015
,Rongo,15,1,1,2015
,Rongo,18,1,1,2015
,Rongo,15,1,1,2015
,Rongo,14,1,1,2015
,Rongo,14,1,1,2015
,Rongo,24,1,1,2015
,Rongo,26,1,1,2015
,Rongo,26,1,1,2015
,Rongo,49,1,1,2015
,Rongo,29,1,1,2015
,Rongo,23,1,1,2015
,Rongo,24,1,1,2015
,Rongo,17,1,1,2015
,Rongo,26,1,1,2015
,Rongo,35,1,1,2015
,Rongo,26,1,1,2015
,Rongo,13,1,1,2015
,Rongo,20,1,1,2015
,Rongo,16,1,1,2015
,Rongo,21,1,1,2015
,Rongo,15,1,1,2015
,Rongo,15,1,1,2015
,Rongo,20,1,1,2015
,Rongo,15,1,1,2015
,Rongo,19,1,1,2015
,Rongo,20,1,1,2015
,Rongo,18,1,1,2015
,Rongo,15,1,1,2015
,Rongo,41,1,1,2015
,Migori,32,1,12,2014
,Migori,24,1,12,2014
,Migori,24,1,12,2014
,Migori,22,1,12,2014
,Migori,27,1,1,2015
,Migori,51,1,1,2015
,Migori,23,1,12,2014
,Migori,18,1,12,2014
,Migori,23,1,12,2014
,Migori,20,1,12,2014
,Migori,35,1,12,2014
,Migori,49,1,1,2015
,Migori,24,1,12,2014
,Migori,24,1,12,2014
,Migori,21,1,1,2015
,Migori,25,1,1,2015
,Migori,21,1,1,2015
,Migori,17,1,12,2014
,Migori,17,1,1,2015
,Migori,17,1,12,2014
,Migori,15,1,11,2014
,Migori,22,1,11,2014
,Migori,21,1,11,2014
,Migori,19,1,1,2015
,Migori,27,1,11,2014
,Migori,23,1,11,2014
,Migori,29,1,12,2014
,Migori,16,1,11,2014
,Migori,15,1,11,2014
,Migori,28,1,11,2014
,Migori,25,1,11,2014
,Migori,20,1,10,2014
,Migori,24,1,10,2014
,Migori,20,1,1,2015
,Migori,25,1,1,2015
,Migori,24,1,1,2015
,Migori,20,1,1,2015
,Migori,10,1,11,2014
,Migori,17,1,1,2015
,Migori,22,1,1,2015
,Migori,25,1,1,2015
,Migori,20,1,11,2014
,Migori,17,1,11,2014
,Migori,20,1,11,2014
,Migori,20,1,11,2014
,Migori,20,1,11,2014
,Migori,10,1,11,2014
,Migori,20,1,11,2014
,Migori,32,1,1,2015
,Migori,15,1,1,2015
,Migori,19,1,12,2014
,Migori,28,1,12,2014
,Migori,21,1,12,2014
,Migori,20,1,12,2014
,Migori,27,1,12,2014
,Migori,15,1,1,2015
,Migori,16,1,12,2014
,Migori,24,1,12,2014
,Migori,21,1,1,2015
,Migori,25,1,1,2015
,Migori,15,1,1,2015
,Migori,30,1,10,2014
,Migori,12,1,1,2015
,Migori,33,1,10,2014
,Migori,18,1,10,2014
,Migori,23,1,10,2014
,Migori,23,1,10,2014
,Migori,15,1,10,2014
,Migori,52,1,10,2014
,Migori,25,1,10,2014
,Migori,30,1,10,2014
,Migori,52,1,10,2014
,Migori,21,1,10,2014
,Migori,20,1,1,2015
,Migori,18,1,12,2014
,Migori,23,1,11,2014
,Migori,17,1,11,2014
,Migori,25,1,11,2014
,Migori,11,1,11,2014
,Migori,15,1,11,2014
,Migori,33,1,11,2014
,Migori,17,1,1,2015
,Migori,19,1,1,2015
,Migori,21,1,11,2014
,Migori,15,1,11,2014
,Migori,33,1,1,2015
,Migori,19,1,11,2014
,Migori,30,1,11,2014
,Migori,25,1,11,2014
,Migori,27,1,11,2014
,Migori,14,1,11,2014
,Migori,15,1,11,2014
,Migori,17,1,11,2014
,Migori,15,1,11,2014
,Migori,22,1,11,2014
,Migori,33,1,11,2014
,Migori,19,1,11,2014
,Migori,19,1,11,2014
,Migori,10,1,11,2014
,Migori,20,1,11,2014
,Migori,31,1,1,2015
,Migori,36,1,11,2014
,Migori,30,1,11,2014
,Migori,15,1,1,2015
,Migori,26,1,11,2014
,Migori,31,1,11,2014
,Migori,35,1,1,2015
,Migori,13,1,11,2014
,Migori,18,1,1,2015
,Migori,14,1,11,2014
,Migori,25,1,11,2014
,Migori,19,1,11,2014
,Migori,18,1,12,2014
,Migori,17,1,12,2014
,Migori,17,1,11,2014
,Migori,19,1,11,2014
,Migori,13,1,11,2014
,Migori,23,1,11,2014
,Migori,26,1,11,2014
,Migori,25,1,11,2014
,Migori,16,1,11,2014
,Migori,25,1,11,2014
,Migori,20,1,11,2014
,Migori,20,1,1,2015
,Migori,36,1,1,2015
,Migori,18,1,12,2014
,Migori,29,1,1,2015
,Migori,24,1,12,2014
,Migori,22,1,12,2014
,Migori,21,1,12,2014
,Migori,19,1,11,2014
,Migori,18,1,11,2014
,Migori,15,1,11,2014
,Migori,24,1,1,2015
,Migori,22,1,1,2015
,Migori,20,1,12,2014
,Migori,19,1,1,2015
,Migori,15,1,1,2015
,Migori,14,1,12,2014
,Migori,24,1,11,2014
,Migori,24,1,11,2014
,Migori,16,1,1,2015
,Migori,19,1,1,2015
,Migori,17,1,11,2014
,Migori,14,1,1,2015
,Migori,32,1,12,2014
,Migori,19,1,12,2014
,Migori,16,1,12,2014
,Migori,16,1,12,2014
,Migori,32,1,1,2015
,Migori,21,1,12,2014
,Migori,22,1,1,2015
,Migori,19,1,1,2015
,Migori,29,1,1,2015
,Migori,22,1,12,2014
,Migori,20,1,1,2015
,Migori,19,1,1,2015
,Migori,20,1,1,2015
,Migori,24,1,12,2014
,Migori,18,1,12,2014
,Migori,16,1,1,2015
,Migori,26,1,1,2015
,Migori,15,1,1,2015
,Migori,16,1,1,2015
,Migori,16,1,1,2015
,Migori,30,1,1,2015
,Migori,22,1,1,2015
,Migori,22,1,12,2014
,Migori,23,1,12,2014
,Migori,17,1,1,2015
,Migori,20,1,12,2014
,Migori,33,1,1,2015
,Migori,33,1,12,2014
,Migori,24,1,12,2014
,Migori,17,1,12,2014
,Migori,30,1,12,2014
,Migori,41,1,1,2015
,Migori,24,1,1,2015
,Migori,33,1,12,2014
,Migori,24,1,1,2015
,Migori,20,1,12,2014
,Migori,24,1,12,2014
,Migori,27,1,1,2015
,Migori,22,1,12,2014
,Migori,27,1,12,2014
,Migori,24,1,12,2014
,Migori,20,1,12,2014
,Migori,21,1,12,2014
,Migori,55,1,12,2014
,Migori,46,1,12,2014
,Migori,19,1,12,2014
,Migori,20,1,12,2014
,Migori,18,1,12,2014
,Migori,22,1,12,2014
,Migori,18,1,12,2014
,Migori,30,1,12,2014
,Migori,20,1,12,2014
,Migori,16,1,12,2014
,Migori,14,1,12,2014
,Migori,13,1,11,2014
,Migori,41,1,11,2014
,Migori,19,1,1,2015
,Migori,18,1,12,2014
,Migori,15,1,12,2014
,Migori,22,1,11,2014
,Migori,15,1,11,2014
,Migori,23,1,12,2014
,Migori,25,1,11,2014
,Migori,27,1,11,2014
,Migori,20,1,1,2015
,Migori,15,1,11,2014
,Migori,16,1,1,2015
,Migori,25,1,11,2014
,Migori,16,1,11,2014
,Migori,25,1,1,2015
,Migori,20,1,1,2015
,Migori,14,1,10,2014
,Migori,21,1,10,2014
,Migori,28,1,10,2014
,Migori,40,1,10,2014
,Migori,40,1,10,2014
,Migori,29,1,11,2014
,Migori,12,1,12,2014
,Migori,12,1,12,2014
,Migori,17,1,10,2014
,Migori,12,1,1,2015
,Migori,38,1,10,2014
,Migori,20,1,10,2014
,Migori,18,1,10,2014
,Migori,19,1,1,2015
,Migori,12,1,1,2015
,Migori,27,1,12,2014
,Migori,19,1,12,2014
,Migori,15,1,12,2014
,Migori,31,1,12,2014
,Migori,31,1,12,2014
,Migori,20,1,12,2014
,Migori,27,1,12,2014
,Migori,26,1,12,2014
,Migori,24,1,12,2014
,Migori,15,1,12,2014
,Migori,18,1,1,2015
,Migori,17,1,1,2015
,Migori,18,1,12,2014
,Migori,36,1,12,2014
,Migori,22,1,12,2014
,Migori,10,1,1,2015
,Migori,22,1,12,2014
,Migori,18,1,12,2014
,Migori,49,1,12,2014
,Migori,22,1,10,2014
,Migori,14,1,11,2014
,Migori,26,1,1,2015
,Migori,19,1,10,2014
,Migori,21,1,10,2014
,Migori,18,1,10,2014
,Migori,23,1,11,2014
,Migori,15,1,10,2014
,Migori,17,1,1,2015
,Migori,32,1,11,2014
,Migori,32,1,11,2014
,Migori,33,1,11,2014
,Migori,16,1,11,2014
,Migori,17,1,1,2015
,Migori,24,1,11,2014
,Migori,29,1,11,2014
,Migori,17,1,11,2014
,Migori,20,1,11,2014
,Migori,21,1,11,2014
,Migori,16,1,1,2015
,Migori,14,1,11,2014
,Migori,14,1,1,2015
,Migori,29,1,1,2015
,Migori,32,1,1,2015
,Migori,21,1,12,2014
,Migori,14,1,12,2014
,Migori,17,1,1,2015
,Migori,30,1,10,2014
,Migori,25,1,10,2014
,Migori,27,1,10,2014
,Migori,23,1,10,2014
,Migori,40,1,12,2014
,Migori,36,1,1,2015
,Migori,24,1,1,2015
,Migori,14,1,1,2015
,Migori,30,1,12,2014
,Migori,19,1,12,2014
,Migori,23,1,11,2014
,Migori,17,1,12,2014
,Migori,20,1,11,2014
,Migori,15,1,11,2014
,Migori,17,1,11,2014
,Migori,17,1,11,2014
,Migori,19,1,11,2014
,Migori,28,1,11,2014
,Migori,20,1,11,2014
,Migori,20,1,11,2014
,Migori,26,1,12,2014
,Migori,17,1,11,2014
,Migori,25,1,11,2014
,Migori,17,1,12,2014
,Migori,31,1,11,2014
,Migori,31,1,11,2014
,Migori,21,1,11,2014
,Migori,24,1,11,2014
,Migori,23,1,11,2014
,Migori,16,1,1,2015
,Migori,20,1,11,2014
,Migori,23,1,11,2014
,Migori,14,1,11,2014
,Migori,24,1,11,2014
,Migori,22,1,11,2014
,Migori,19,1,11,2014
,Migori,17,1,11,2014
,Migori,16,1,12,2014
,Migori,20,1,12,2014
,Migori,21,1,11,2014
,Migori,22,1,11,2014
,Migori,17,1,11,2014
,Migori,17,1,11,2014
,Migori,16,1,11,2014
,Migori,28,1,11,2014
,Migori,17,1,11,2014
,Migori,29,1,11,2014
,Migori,17,1,11,2014
,Migori,13,1,11,2014
,Migori,22,1,10,2014
,Migori,16,1,10,2014
,Migori,19,1,11,2014
,Migori,16,1,10,2014
,Migori,21,1,11,2014
,Migori,18,1,11,2014
,Migori,16,1,11,2014
,Migori,17,1,11,2014
,Migori,34,1,10,2014
,Migori,24,1,10,2014
,Migori,15,1,10,2014
,Migori,19,1,10,2014
,Migori,21,1,10,2014
,Migori,39,1,10,2014
,Migori,19,1,10,2014
,Migori,16,1,10,2014
,Migori,15,1,10,2014
,Migori,16,1,10,2014
,Migori,23,1,1,2015
,Migori,15,1,12,2014
,Migori,16,1,1,2015
,Migori,18,1,11,2014
,Migori,24,1,10,2014
,Migori,18,1,11,2014
,Migori,29,1,1,2015
,Migori,24,1,11,2014
,Migori,21,1,11,2014
,Migori,15,1,11,2014
,Migori,22,1,11,2014
,Migori,20,1,10,2014
,Migori,24,1,11,2014
,Migori,32,1,10,2014
,Migori,25,1,1,2015
,Migori,18,1,1,2015
,Migori,24,1,12,2014
,Migori,33,1,12,2014
,Migori,38,1,1,2015
,Migori,23,1,1,2015
,Migori,12,1,1,2015
,Migori,21,1,1,2015
,Migori,26,1,12,2014
,Migori,14,1,1,2015
,Migori,22,1,12,2014
,Migori,12,1,1,2015
,Migori,18,1,12,2014
,Migori,34,1,12,2014
,Migori,17,1,1,2015
,Migori,20,1,1,2015
,Migori,34,1,12,2014
,Migori,20,1,12,2014
,Migori,18,1,1,2015
,Migori,31,1,11,2014
,Migori,25,1,12,2014
,Migori,15,1,12,2014
,Migori,15,1,11,2014
,Migori,17,1,11,2014
,Migori,25,1,11,2014
,Migori,15,1,1,2015
,Migori,17,1,10,2014
,Migori,17,1,10,2014
,Migori,18,1,11,2014
,Migori,25,1,1,2015
,Migori,35,1,1,2015
,Migori,20,1,11,2014
,Migori,40,1,11,2014
,Migori,7,1,1,2015
,Migori,10,1,11,2014
,Migori,24,1,11,2014
,Migori,25,1,11,2014
,Migori,21,1,12,2014
,Migori,28,1,11,2014
,Migori,27,1,12,2014
,Migori,19,1,1,2015
,Migori,20,1,12,2014
,Migori,23,1,11,2014
,Migori,35,1,11,2014
,Migori,14,1,1,2015
,Migori,34,1,12,2014
,Migori,49,1,12,2014
,Migori,20,1,1,2015
,Migori,28,1,1,2015
,Migori,21,1,1,2015
,Migori,37,1,12,2014
,Migori,30,1,12,2014
,Migori,20,1,10,2014
,Migori,23,1,10,2014
,Migori,15,1,11,2014
,Migori,15,1,11,2014
,Migori,15,1,1,2015
,Migori,11,1,1,2015
,Migori,29,1,11,2014
,Migori,13,1,1,2015
,Migori,20,1,12,2014
,Migori,21,1,12,2014
,Migori,19,1,11,2014
,Migori,16,1,11,2014
,Migori,18,1,11,2014
,Migori,24,1,11,2014
,Migori,17,1,11,2014
,Migori,29,1,11,2014
,Migori,56,1,10,2014
,Migori,15,1,11,2014
,Migori,11,1,11,2014
,Migori,18,1,10,2014
,Migori,13,1,11,2014
,Migori,28,1,10,2014
,Migori,47,1,10,2014
,Migori,20,1,10,2014
,Migori,25,1,10,2014
,Migori,31,1,1,2015
,Migori,10,1,1,2015
,Migori,19,1,10,2014
,Migori,20,1,10,2014
,Migori,25,1,10,2014
,Migori,16,1,10,2014
,Migori,55,1,10,2014
,Migori,41,1,1,2015
,Migori,24,1,1,2015
,Migori,17,1,11,2014
,Migori,20,1,11,2014
,Migori,16,1,1,2015
,Migori,15,1,12,2014
,Migori,17,1,12,2014
,Migori,40,1,1,2015
,Migori,17,1,1,2015
,Migori,40,1,1,2015
,Migori,19,1,11,2014
,Migori,23,1,11,2014
,Migori,20,1,1,2015
,Migori,25,1,11,2014
,Migori,25,1,11,2014
,Migori,24,1,1,2015
,Migori,16,1,1,2015
,Migori,35,1,1,2015
,Migori,20,1,1,2015
,Migori,23,1,1,2015
,Migori,42,1,1,2015
,Migori,16,1,1,2015
,Migori,18,1,1,2015
,Migori,22,1,1,2015
,Migori,22,1,1,2015
,Migori,18,1,1,2015
,Migori,24,1,12,2014
,Migori,20,1,1,2015
,Migori,18,1,12,2014
,Migori,20,1,12,2014
,Migori,23,1,1,2015
,Migori,15,1,1,2015
,Migori,35,1,12,2014
,Migori,24,1,1,2015
,Migori,49,1,1,2015
,Migori,17,1,1,2015
,Migori,12,1,1,2015
,Migori,19,1,1,2015
,Migori,24,1,1,2015
,Migori,15,1,1,2015
,Migori,16,1,1,2015
,Migori,11,1,1,2015
,Migori,20,1,1,2015
,Migori,19,1,1,2015
,Migori,25,1,12,2014
,Migori,15,1,12,2014
,Migori,15,1,12,2014
,Migori,22,1,12,2014
,Migori,23,1,1,2015
,Migori,12,1,12,2014
,Migori,16,1,12,2014
,Migori,18,1,12,2014
,Migori,20,1,12,2014
,Migori,24,1,12,2014
,Migori,16,1,12,2014
,Migori,13,1,12,2014
,Migori,29,1,1,2015
,Migori,31,1,1,2015
,Migori,24,1,12,2014
,Migori,25,1,11,2014
,Migori,13,1,1,2015
,Migori,22,1,12,2014
,Migori,22,1,12,2014
,Migori,20,1,12,2014
,Migori,26,1,1,2015
,Migori,19,1,1,2015
,Migori,14,1,1,2015
,Migori,17,1,1,2015
,Migori,28,1,12,2014
,Migori,15,1,12,2014
,Migori,20,1,12,2014
,Migori,22,1,12,2014
,Migori,30,1,11,2014
,Migori,14,1,11,2014
,Migori,29,1,11,2014
,Migori,20,1,12,2014
,Migori,23,1,12,2014
,Migori,28,1,12,2014
,Migori,20,1,11,2014
,Migori,19,1,1,2015
,Migori,23,1,1,2015
,Migori,30,1,1,2015
,Migori,18,1,1,2015
,Migori,23,1,1,2015
,Migori,23,1,11,2014
,Migori,21,1,11,2014
,Migori,16,1,11,2014
,Migori,35,1,11,2014
,Migori,21,1,11,2014
,Migori,26,1,11,2014
,Migori,29,1,11,2014
,Migori,23,1,1,2015
,Migori,19,1,11,2014
,Migori,20,1,11,2014
,Migori,16,1,12,2014
,Migori,16,1,12,2014
,Migori,19,1,11,2014
,Migori,18,1,11,2014
,Migori,22,1,11,2014
,Migori,49,1,1,2015
,Migori,27,1,11,2014
,Migori,23,1,11,2014
,Migori,15,1,1,2015
,Migori,25,1,1,2015
,Migori,42,1,1,2015
,Migori,32,1,1,2015
,Migori,14,1,11,2014
,Migori,14,1,11,2014
,Migori,24,1,11,2014
,Migori,18,1,11,2014
,Migori,20,1,11,2014
,Migori,20,1,1,2015
,Migori,18,1,11,2014
,Migori,25,1,1,2015
,Migori,15,1,11,2014
,Migori,13,1,11,2014
,Migori,30,1,1,2015
,Migori,15,1,1,2015
,Migori,22,1,11,2014
,Migori,22,1,11,2014
,Migori,19,1,11,2014
,Migori,16,1,11,2014
,Migori,22,1,11,2014
,Migori,18,1,10,2014
,Migori,16,1,11,2014
,Migori,20,1,1,2015
,Migori,31,1,1,2015
,Migori,20,1,11,2014
,Migori,10,1,11,2014
,Migori,20,1,11,2014
,Migori,15,1,11,2014
,Migori,17,1,11,2014
,Migori,18,1,12,2014
,Migori,19,1,12,2014
,Migori,25,1,12,2014
,Migori,22,1,12,2014
,Migori,20,1,1,2015
,Migori,30,1,12,2014
,Migori,23,1,11,2014
,Migori,24,1,11,2014
,Migori,14,1,11,2014
,Migori,17,1,11,2014
,Migori,15,1,1,2015
,Migori,20,1,12,2014
,Migori,18,1,1,2015
,Migori,20,1,12,2014
,Migori,24,1,12,2014
,Migori,24,1,11,2014
,Migori,27,1,11,2014
,Migori,30,1,11,2014
,Migori,17,1,1,2015
,Migori,11,1,11,2014
,Migori,17,1,11,2014
,Migori,18,1,11,2014
,Migori,14,1,1,2015
,Migori,18,1,11,2014
,Migori,24,1,1,2015
,Migori,17,1,11,2014
,Migori,28,1,11,2014
,Migori,15,1,11,2014
,Migori,20,1,11,2014
,Migori,26,1,12,2014
,Migori,15,1,12,2014
,Migori,15,1,1,2015
,Migori,15,1,1,2015
,Migori,16,1,12,2014
,Migori,20,1,11,2014
,Migori,17,1,11,2014
,Migori,27,1,11,2014
,Migori,19,1,11,2014
,Migori,33,1,11,2014
,Migori,15,1,11,2014
,Migori,18,1,11,2014
,Migori,20,1,11,2014
,Migori,24,1,11,2014
,Migori,16,1,11,2014
,Migori,31,1,1,2015
,Migori,20,1,11,2014
,Migori,14,1,11,2014
,Migori,20,1,11,2014
,Migori,18,1,11,2014
,Migori,27,1,11,2014
,Migori,24,1,12,2014
,Migori,41,1,11,2014
,Migori,26,1,11,2014
,Migori,23,1,11,2014
,Migori,17,1,12,2014
,Migori,22,1,1,2015
,Migori,33,1,11,2014
,Migori,30,1,10,2014
,Migori,26,1,12,2014
,Migori,22,1,12,2014
,Migori,33,1,10,2014
,Migori,20,1,10,2014
,Migori,17,1,1,2015
,Migori,10,1,10,2014
,Migori,28,1,11,2014
,Migori,20,1,11,2014
,Migori,23,1,12,2014
,Migori,20,1,11,2014
,Migori,30,1,11,2014
,Migori,26,1,10,2014
,Migori,20,1,11,2014
,Migori,20,1,10,2014
,Migori,10,1,11,2014
,Migori,10,1,11,2014
,Migori,20,1,11,2014
,Migori,20,1,11,2014
,Migori,27,1,11,2014
,Migori,35,1,11,2014
,Migori,43,1,11,2014
,Migori,16,1,1,2015
,Migori,20,1,11,2014
,Migori,21,1,1,2015
,Migori,10,1,1,2015
,Migori,24,1,1,2015
,Migori,33,1,11,2014
,Migori,16,1,11,2014
,Migori,30,1,11,2014
,Migori,16,1,11,2014
,Migori,21,1,11,2014
,Migori,15,1,11,2014
,Migori,15,1,1,2015
,Migori,15,1,1,2015
,Migori,57,1,1,2015
,Migori,24,1,1,2015
,Migori,19,1,11,2014
,Migori,15,1,11,2014
,Migori,10,1,1,2015
,Migori,20,1,1,2015
,Migori,22,1,1,2015
,Migori,31,1,11,2014
,Migori,25,1,11,2014
,Migori,10,1,1,2015
,Migori,23,1,12,2014
,Migori,15,1,1,2015
,Migori,14,1,12,2014
,Migori,20,1,1,2015
,Migori,13,1,1,2015
,Migori,14,1,1,2015
,Migori,20,1,12,2014
,Migori,18,1,1,2015
,Migori,24,1,12,2014
,Migori,15,1,1,2015
,Migori,12,1,1,2015
,Migori,21,1,11,2014
,Migori,34,1,11,2014
,Migori,33,1,11,2014
,Migori,18,1,11,2014
,Migori,24,1,11,2014
,Migori,20,1,11,2014
,Migori,19,1,11,2014
,Migori,18,1,11,2014
,Migori,15,1,11,2014
