id,cem011_prgrm,cem301_attendees_total,month,year,cem009_country
,Migori,32,12,2014,1
,Migori,24,12,2014,1
,Migori,24,12,2014,1
,Migori,22,12,2014,1
,Migori,27,1,2015,1
,Migori,51,1,2015,1
,Migori,23,12,2014,1
,Migori,18,12,2014,1
,Migori,23,12,2014,1
,Migori,20,12,2014,1
,Migori,35,12,2014,1
,Migori,49,1,2015,1
,Migori,24,12,2014,1
,Migori,24,12,2014,1
,Migori,21,1,2015,1
,Migori,25,1,2015,1
,Migori,21,1,2015,1
,Migori,17,12,2014,1
,Migori,17,1,2015,1
,Migori,17,12,2014,1
,Migori,15,11,2014,1
,Migori,22,11,2014,1
,Migori,21,11,2014,1
,Migori,19,1,2015,1
,Migori,27,11,2014,1
,Migori,23,11,2014,1
,Migori,29,12,2014,1
,Migori,16,11,2014,1
,Migori,15,11,2014,1
,Migori,28,11,2014,1
,Migori,25,11,2014,1
,Migori,20,10,2014,1
,Migori,24,10,2014,1
,Migori,20,1,2015,1
,Migori,25,1,2015,1
,Migori,24,1,2015,1
,Migori,20,1,2015,1
,Migori,10,11,2014,1
,Migori,17,1,2015,1
,Migori,22,1,2015,1
,Migori,25,1,2015,1
,Migori,20,11,2014,1
,Migori,17,11,2014,1
,Migori,20,11,2014,1
,Migori,20,11,2014,1
,Migori,20,11,2014,1
,Migori,10,11,2014,1
,Migori,20,11,2014,1
,Migori,32,1,2015,1
,Migori,15,1,2015,1
,Migori,19,12,2014,1
,Migori,28,12,2014,1
,Migori,21,12,2014,1
,Migori,20,12,2014,1
,Migori,27,12,2014,1
,Migori,15,1,2015,1
,Migori,16,12,2014,1
,Migori,24,12,2014,1
,Migori,21,1,2015,1
,Migori,25,1,2015,1
,Migori,15,1,2015,1
,Migori,30,10,2014,1
,Migori,12,1,2015,1
,Migori,33,10,2014,1
,Migori,18,10,2014,1
,Migori,23,10,2014,1
,Migori,23,10,2014,1
,Migori,15,10,2014,1
,Migori,52,10,2014,1
,Migori,25,10,2014,1
,Migori,30,10,2014,1
,Migori,52,10,2014,1
,Migori,21,10,2014,1
,Migori,20,1,2015,1
,Migori,18,12,2014,1
,Migori,23,11,2014,1
,Migori,17,11,2014,1
,Migori,25,11,2014,1
,Migori,11,11,2014,1
,Migori,15,11,2014,1
,Migori,33,11,2014,1
,Migori,17,1,2015,1
,Migori,19,1,2015,1
,Migori,21,11,2014,1
,Migori,15,11,2014,1
,Migori,33,1,2015,1
,Migori,19,11,2014,1
,Migori,30,11,2014,1
,Migori,25,11,2014,1
,Migori,27,11,2014,1
,Migori,14,11,2014,1
,Migori,15,11,2014,1
,Migori,17,11,2014,1
,Migori,15,11,2014,1
,Migori,22,11,2014,1
,Migori,33,11,2014,1
,Migori,19,11,2014,1
,Migori,19,11,2014,1
,Migori,10,11,2014,1
,Migori,20,11,2014,1
,Migori,31,1,2015,1
,Migori,36,11,2014,1
,Migori,30,11,2014,1
,Migori,15,1,2015,1
,Migori,26,11,2014,1
,Migori,31,11,2014,1
,Migori,35,1,2015,1
,Migori,13,11,2014,1
,Migori,18,1,2015,1
,Migori,14,11,2014,1
,Migori,25,11,2014,1
,Migori,19,11,2014,1
,Migori,18,12,2014,1
,Migori,17,12,2014,1
,Migori,17,11,2014,1
,Migori,19,11,2014,1
,Migori,13,11,2014,1
,Migori,23,11,2014,1
,Migori,26,11,2014,1
,Migori,25,11,2014,1
,Migori,16,11,2014,1
,Migori,25,11,2014,1
,Migori,20,11,2014,1
,Migori,20,1,2015,1
,Migori,36,1,2015,1
,Migori,18,12,2014,1
,Migori,29,1,2015,1
,Migori,24,12,2014,1
,Migori,22,12,2014,1
,Migori,21,12,2014,1
,Migori,19,11,2014,1
,Migori,18,11,2014,1
,Migori,15,11,2014,1
,Migori,24,1,2015,1
,Migori,22,1,2015,1
,Migori,20,12,2014,1
,Migori,19,1,2015,1
,Migori,15,1,2015,1
,Migori,14,12,2014,1
,Migori,24,11,2014,1
,Migori,24,11,2014,1
,Migori,16,1,2015,1
,Migori,19,1,2015,1
,Migori,17,11,2014,1
,Migori,14,1,2015,1
,Migori,32,12,2014,1
,Migori,19,12,2014,1
,Migori,16,12,2014,1
,Migori,16,12,2014,1
,Migori,32,1,2015,1
,Migori,21,12,2014,1
,Migori,22,1,2015,1
,Migori,19,1,2015,1
,Migori,29,1,2015,1
,Migori,22,12,2014,1
,Migori,20,1,2015,1
,Migori,19,1,2015,1
,Migori,20,1,2015,1
,Migori,24,12,2014,1
,Migori,18,12,2014,1
,Migori,16,1,2015,1
,Migori,26,1,2015,1
,Migori,15,1,2015,1
,Migori,16,1,2015,1
,Migori,16,1,2015,1
,Migori,30,1,2015,1
,Migori,22,1,2015,1
,Migori,22,12,2014,1
,Migori,23,12,2014,1
,Migori,17,1,2015,1
,Migori,20,12,2014,1
,Migori,33,1,2015,1
,Migori,33,12,2014,1
,Migori,24,12,2014,1
,Migori,17,12,2014,1
,Migori,30,12,2014,1
,Migori,41,1,2015,1
,Migori,24,1,2015,1
,Migori,33,12,2014,1
,Migori,24,1,2015,1
,Migori,20,12,2014,1
,Migori,24,12,2014,1
,Migori,27,1,2015,1
,Migori,22,12,2014,1
,Migori,27,12,2014,1
,Migori,24,12,2014,1
,Migori,20,12,2014,1
,Migori,21,12,2014,1
,Migori,55,12,2014,1
,Migori,46,12,2014,1
,Migori,19,12,2014,1
,Migori,20,12,2014,1
,Migori,18,12,2014,1
,Migori,22,12,2014,1
,Migori,18,12,2014,1
,Migori,30,12,2014,1
,Migori,20,12,2014,1
,Migori,16,12,2014,1
,Migori,14,12,2014,1
,Migori,13,11,2014,1
,Migori,41,11,2014,1
,Migori,19,1,2015,1
,Migori,18,12,2014,1
,Migori,15,12,2014,1
,Migori,22,11,2014,1
,Migori,15,11,2014,1
,Migori,23,12,2014,1
,Migori,25,11,2014,1
,Migori,27,11,2014,1
,Migori,20,1,2015,1
,Migori,15,11,2014,1
,Migori,16,1,2015,1
,Migori,25,11,2014,1
,Migori,16,11,2014,1
,Migori,25,1,2015,1
,Migori,20,1,2015,1
,Migori,14,10,2014,1
,Migori,21,10,2014,1
,Migori,28,10,2014,1
,Migori,40,10,2014,1
,Migori,40,10,2014,1
,Migori,29,11,2014,1
,Migori,12,12,2014,1
,Migori,12,12,2014,1
,Migori,17,10,2014,1
,Migori,12,1,2015,1
,Migori,38,10,2014,1
,Migori,20,10,2014,1
,Migori,18,10,2014,1
,Migori,19,1,2015,1
,Migori,12,1,2015,1
,Migori,27,12,2014,1
,Migori,19,12,2014,1
,Migori,15,12,2014,1
,Migori,31,12,2014,1
,Migori,31,12,2014,1
,Migori,20,12,2014,1
,Migori,27,12,2014,1
,Migori,26,12,2014,1
,Migori,24,12,2014,1
,Migori,15,12,2014,1
,Migori,18,1,2015,1
,Migori,17,1,2015,1
,Migori,18,12,2014,1
,Migori,36,12,2014,1
,Migori,22,12,2014,1
,Migori,10,1,2015,1
,Migori,22,12,2014,1
,Migori,18,12,2014,1
,Migori,49,12,2014,1
,Migori,22,10,2014,1
,Migori,14,11,2014,1
,Migori,26,1,2015,1
,Migori,19,10,2014,1
,Migori,21,10,2014,1
,Migori,18,10,2014,1
,Migori,23,11,2014,1
,Migori,15,10,2014,1
,Migori,17,1,2015,1
,Migori,32,11,2014,1
,Migori,32,11,2014,1
,Migori,33,11,2014,1
,Migori,16,11,2014,1
,Migori,17,1,2015,1
,Migori,24,11,2014,1
,Migori,29,11,2014,1
,Migori,17,11,2014,1
,Migori,20,11,2014,1
,Migori,21,11,2014,1
,Migori,16,1,2015,1
,Migori,14,11,2014,1
,Migori,14,1,2015,1
,Migori,29,1,2015,1
,Migori,32,1,2015,1
,Migori,21,12,2014,1
,Migori,14,12,2014,1
,Migori,17,1,2015,1
,Migori,30,10,2014,1
,Migori,25,10,2014,1
,Migori,27,10,2014,1
,Migori,23,10,2014,1
,Migori,40,12,2014,1
,Migori,36,1,2015,1
,Migori,24,1,2015,1
,Migori,14,1,2015,1
,Migori,30,12,2014,1
,Migori,19,12,2014,1
,Migori,23,11,2014,1
,Migori,17,12,2014,1
,Migori,20,11,2014,1
,Migori,15,11,2014,1
,Migori,17,11,2014,1
,Migori,17,11,2014,1
,Migori,19,11,2014,1
,Migori,28,11,2014,1
,Migori,20,11,2014,1
,Migori,20,11,2014,1
,Migori,26,12,2014,1
,Migori,17,11,2014,1
,Migori,25,11,2014,1
,Migori,17,12,2014,1
,Migori,31,11,2014,1
,Migori,31,11,2014,1
,Migori,21,11,2014,1
,Migori,24,11,2014,1
,Migori,23,11,2014,1
,Migori,16,1,2015,1
,Migori,20,11,2014,1
,Migori,23,11,2014,1
,Migori,14,11,2014,1
,Migori,24,11,2014,1
,Migori,22,11,2014,1
,Migori,19,11,2014,1
,Migori,17,11,2014,1
,Migori,16,12,2014,1
,Migori,20,12,2014,1
,Migori,21,11,2014,1
,Migori,22,11,2014,1
,Migori,17,11,2014,1
,Migori,17,11,2014,1
,Migori,16,11,2014,1
,Migori,28,11,2014,1
,Migori,17,11,2014,1
,Migori,29,11,2014,1
,Migori,17,11,2014,1
,Migori,13,11,2014,1
,Migori,22,10,2014,1
,Migori,16,10,2014,1
,Migori,19,11,2014,1
,Migori,16,10,2014,1
,Migori,21,11,2014,1
,Migori,18,11,2014,1
,Migori,16,11,2014,1
,Migori,17,11,2014,1
,Migori,34,10,2014,1
,Migori,24,10,2014,1
,Migori,15,10,2014,1
,Migori,19,10,2014,1
,Migori,21,10,2014,1
,Migori,39,10,2014,1
,Migori,19,10,2014,1
,Migori,16,10,2014,1
,Migori,15,10,2014,1
,Migori,16,10,2014,1
,Migori,23,1,2015,1
,Migori,15,12,2014,1
,Migori,16,1,2015,1
,Migori,18,11,2014,1
,Migori,24,10,2014,1
,Migori,18,11,2014,1
,Migori,29,1,2015,1
,Migori,24,11,2014,1
,Migori,21,11,2014,1
,Migori,15,11,2014,1
,Migori,22,11,2014,1
,Migori,20,10,2014,1
,Migori,24,11,2014,1
,Migori,32,10,2014,1
,Migori,25,1,2015,1
,Migori,18,1,2015,1
,Migori,24,12,2014,1
,Migori,33,12,2014,1
,Migori,38,1,2015,1
,Migori,23,1,2015,1
,Migori,12,1,2015,1
,Migori,21,1,2015,1
,Migori,26,12,2014,1
,Migori,14,1,2015,1
,Migori,22,12,2014,1
,Migori,12,1,2015,1
,Migori,18,12,2014,1
,Migori,34,12,2014,1
,Migori,17,1,2015,1
,Migori,20,1,2015,1
,Migori,34,12,2014,1
,Migori,20,12,2014,1
,Migori,18,1,2015,1
,Migori,31,11,2014,1
,Migori,25,12,2014,1
,Migori,15,12,2014,1
,Migori,15,11,2014,1
,Migori,17,11,2014,1
,Migori,25,11,2014,1
,Migori,15,1,2015,1
,Migori,17,10,2014,1
,Migori,17,10,2014,1
,Migori,18,11,2014,1
,Migori,25,1,2015,1
,Migori,35,1,2015,1
,Migori,20,11,2014,1
,Migori,40,11,2014,1
,Migori,7,1,2015,1
,Migori,10,11,2014,1
,Migori,24,11,2014,1
,Migori,25,11,2014,1
,Migori,21,12,2014,1
,Migori,28,11,2014,1
,Migori,27,12,2014,1
,Migori,19,1,2015,1
,Migori,20,12,2014,1
,Migori,23,11,2014,1
,Migori,35,11,2014,1
,Migori,14,1,2015,1
,Migori,34,12,2014,1
,Migori,49,12,2014,1
,Migori,20,1,2015,1
,Migori,28,1,2015,1
,Migori,21,1,2015,1
,Migori,37,12,2014,1
,Migori,30,12,2014,1
,Migori,20,10,2014,1
,Migori,23,10,2014,1
,Migori,15,11,2014,1
,Migori,15,11,2014,1
,Migori,15,1,2015,1
,Migori,11,1,2015,1
,Migori,29,11,2014,1
,Migori,13,1,2015,1
,Migori,20,12,2014,1
,Migori,21,12,2014,1
,Migori,19,11,2014,1
,Migori,16,11,2014,1
,Migori,18,11,2014,1
,Migori,24,11,2014,1
,Migori,17,11,2014,1
,Migori,29,11,2014,1
,Migori,56,10,2014,1
,Migori,15,11,2014,1
,Migori,11,11,2014,1
,Migori,18,10,2014,1
,Migori,13,11,2014,1
,Migori,28,10,2014,1
,Migori,47,10,2014,1
,Migori,20,10,2014,1
,Migori,25,10,2014,1
,Migori,31,1,2015,1
,Migori,10,1,2015,1
,Migori,19,10,2014,1
,Migori,20,10,2014,1
,Migori,25,10,2014,1
,Migori,16,10,2014,1
,Migori,55,10,2014,1
,Migori,41,1,2015,1
,Migori,24,1,2015,1
,Migori,17,11,2014,1
,Migori,20,11,2014,1
,Migori,16,1,2015,1
,Migori,15,12,2014,1
,Migori,17,12,2014,1
,Migori,40,1,2015,1
,Migori,17,1,2015,1
,Migori,40,1,2015,1
,Migori,19,11,2014,1
,Migori,23,11,2014,1
,Migori,20,1,2015,1
,Migori,25,11,2014,1
,Migori,25,11,2014,1
,Migori,24,1,2015,1
,Migori,16,1,2015,1
,Migori,35,1,2015,1
,Migori,20,1,2015,1
,Migori,23,1,2015,1
,Migori,42,1,2015,1
,Migori,16,1,2015,1
,Migori,18,1,2015,1
,Migori,22,1,2015,1
,Migori,22,1,2015,1
,Migori,18,1,2015,1
,Migori,24,12,2014,1
,Migori,20,1,2015,1
,Migori,18,12,2014,1
,Migori,20,12,2014,1
,Migori,23,1,2015,1
,Migori,15,1,2015,1
,Migori,35,12,2014,1
,Migori,24,1,2015,1
,Migori,49,1,2015,1
,Migori,17,1,2015,1
,Migori,12,1,2015,1
,Migori,19,1,2015,1
,Migori,24,1,2015,1
,Migori,15,1,2015,1
,Migori,16,1,2015,1
,Migori,11,1,2015,1
,Migori,20,1,2015,1
,Migori,19,1,2015,1
,Migori,25,12,2014,1
,Migori,15,12,2014,1
,Migori,15,12,2014,1
,Migori,22,12,2014,1
,Migori,23,1,2015,1
,Migori,12,12,2014,1
,Migori,16,12,2014,1
,Migori,18,12,2014,1
,Migori,20,12,2014,1
,Migori,24,12,2014,1
,Migori,16,12,2014,1
,Migori,13,12,2014,1
,Migori,29,1,2015,1
,Migori,31,1,2015,1
,Migori,24,12,2014,1
,Migori,25,11,2014,1
,Migori,13,1,2015,1
,Migori,22,12,2014,1
,Migori,22,12,2014,1
,Migori,20,12,2014,1
,Migori,26,1,2015,1
,Migori,19,1,2015,1
,Migori,14,1,2015,1
,Migori,17,1,2015,1
,Migori,28,12,2014,1
,Migori,15,12,2014,1
,Migori,20,12,2014,1
,Migori,22,12,2014,1
,Migori,30,11,2014,1
,Migori,14,11,2014,1
,Migori,29,11,2014,1
,Migori,20,12,2014,1
,Migori,23,12,2014,1
,Migori,28,12,2014,1
,Migori,20,11,2014,1
,Migori,19,1,2015,1
,Migori,23,1,2015,1
,Migori,30,1,2015,1
,Migori,18,1,2015,1
,Migori,23,1,2015,1
,Migori,23,11,2014,1
,Migori,21,11,2014,1
,Migori,16,11,2014,1
,Migori,35,11,2014,1
,Migori,21,11,2014,1
,Migori,26,11,2014,1
,Migori,29,11,2014,1
,Migori,23,1,2015,1
,Migori,19,11,2014,1
,Migori,20,11,2014,1
,Migori,16,12,2014,1
,Migori,16,12,2014,1
,Migori,19,11,2014,1
,Migori,18,11,2014,1
,Migori,22,11,2014,1
,Migori,49,1,2015,1
,Migori,27,11,2014,1
,Migori,23,11,2014,1
,Migori,15,1,2015,1
,Migori,25,1,2015,1
,Migori,42,1,2015,1
,Migori,32,1,2015,1
,Migori,14,11,2014,1
,Migori,14,11,2014,1
,Migori,24,11,2014,1
,Migori,18,11,2014,1
,Migori,20,11,2014,1
,Migori,20,1,2015,1
,Migori,18,11,2014,1
,Migori,25,1,2015,1
,Migori,15,11,2014,1
,Migori,13,11,2014,1
,Migori,30,1,2015,1
,Migori,15,1,2015,1
,Migori,22,11,2014,1
,Migori,22,11,2014,1
,Migori,19,11,2014,1
,Migori,16,11,2014,1
,Migori,22,11,2014,1
,Migori,18,10,2014,1
,Migori,16,11,2014,1
,Migori,20,1,2015,1
,Migori,31,1,2015,1
,Migori,20,11,2014,1
,Migori,10,11,2014,1
,Migori,20,11,2014,1
,Migori,15,11,2014,1
,Migori,17,11,2014,1
,Migori,18,12,2014,1
,Migori,19,12,2014,1
,Migori,25,12,2014,1
,Migori,22,12,2014,1
,Migori,20,1,2015,1
,Migori,30,12,2014,1
,Migori,23,11,2014,1
,Migori,24,11,2014,1
,Migori,14,11,2014,1
,Migori,17,11,2014,1
,Migori,15,1,2015,1
,Migori,20,12,2014,1
,Migori,18,1,2015,1
,Migori,20,12,2014,1
,Migori,24,12,2014,1
,Migori,24,11,2014,1
,Migori,27,11,2014,1
,Migori,30,11,2014,1
,Migori,17,1,2015,1
,Migori,11,11,2014,1
,Migori,17,11,2014,1
,Migori,18,11,2014,1
,Migori,14,1,2015,1
,Migori,18,11,2014,1
,Migori,24,1,2015,1
,Migori,17,11,2014,1
,Migori,28,11,2014,1
,Migori,15,11,2014,1
,Migori,20,11,2014,1
,Migori,26,12,2014,1
,Migori,15,12,2014,1
,Migori,15,1,2015,1
,Migori,15,1,2015,1
,Migori,16,12,2014,1
,Migori,20,11,2014,1
,Migori,17,11,2014,1
,Migori,27,11,2014,1
,Migori,19,11,2014,1
,Migori,33,11,2014,1
,Migori,15,11,2014,1
,Migori,18,11,2014,1
,Migori,20,11,2014,1
,Migori,24,11,2014,1
,Migori,16,11,2014,1
,Migori,31,1,2015,1
,Migori,20,11,2014,1
,Migori,14,11,2014,1
,Migori,20,11,2014,1
,Migori,18,11,2014,1
,Migori,27,11,2014,1
,Migori,24,12,2014,1
,Migori,41,11,2014,1
,Migori,26,11,2014,1
,Migori,23,11,2014,1
,Migori,17,12,2014,1
,Migori,22,1,2015,1
,Migori,33,11,2014,1
,Migori,30,10,2014,1
,Migori,26,12,2014,1
,Migori,22,12,2014,1
,Migori,33,10,2014,1
,Migori,20,10,2014,1
,Migori,17,1,2015,1
,Migori,10,10,2014,1
,Migori,28,11,2014,1
,Migori,20,11,2014,1
,Migori,23,12,2014,1
,Migori,20,11,2014,1
,Migori,30,11,2014,1
,Migori,26,10,2014,1
,Migori,20,11,2014,1
,Migori,20,10,2014,1
,Migori,10,11,2014,1
,Migori,10,11,2014,1
,Migori,20,11,2014,1
,Migori,20,11,2014,1
,Migori,27,11,2014,1
,Migori,35,11,2014,1
,Migori,43,11,2014,1
,Migori,16,1,2015,1
,Migori,20,11,2014,1
,Migori,21,1,2015,1
,Migori,10,1,2015,1
,Migori,24,1,2015,1
,Migori,33,11,2014,1
,Migori,16,11,2014,1
,Migori,30,11,2014,1
,Migori,16,11,2014,1
,Migori,21,11,2014,1
,Migori,15,11,2014,1
,Migori,15,1,2015,1
,Migori,15,1,2015,1
,Migori,57,1,2015,1
,Migori,24,1,2015,1
,Migori,19,11,2014,1
,Migori,15,11,2014,1
,Migori,10,1,2015,1
,Migori,20,1,2015,1
,Migori,22,1,2015,1
,Migori,31,11,2014,1
,Migori,25,11,2014,1
,Migori,10,1,2015,1
,Migori,23,12,2014,1
,Migori,15,1,2015,1
,Migori,14,12,2014,1
,Migori,20,1,2015,1
,Migori,13,1,2015,1
,Migori,14,1,2015,1
,Migori,20,12,2014,1
,Migori,18,1,2015,1
,Migori,24,12,2014,1
,Migori,15,1,2015,1
,Migori,12,1,2015,1
,Migori,21,11,2014,1
,Migori,34,11,2014,1
,Migori,33,11,2014,1
,Migori,18,11,2014,1
,Migori,24,11,2014,1
,Migori,20,11,2014,1
,Migori,19,11,2014,1
,Migori,18,11,2014,1
,Migori,15,11,2014,1
,Migori,18,11,2014,1
,Migori,15,11,2014,1
,Migori,20,11,2014,1
,Migori,24,11,2014,1
,Migori,20,1,2015,1
,Migori,23,1,2015,1
,Migori,22,10,2014,1
,Migori,20,11,2014,1
,Migori,27,1,2015,1
,Migori,16,11,2014,1
,Migori,15,11,2014,1
,Migori,15,1,2015,1
,Migori,23,11,2014,1
,Migori,19,10,2014,1
,Migori,23,11,2014,1
,Migori,18,10,2014,1
,Migori,20,11,2014,1
,Migori,24,11,2014,1
,Migori,20,11,2014,1
,Migori,19,11,2014,1
,Migori,21,11,2014,1
,Migori,31,11,2014,1
,Migori,18,11,2014,1
,Migori,26,11,2014,1
,Migori,19,11,2014,1
,Migori,22,11,2014,1
,Migori,23,11,2014,1
,Migori,19,11,2014,1
,Migori,15,1,2015,1
,Migori,25,11,2014,1
,Migori,21,11,2014,1
,Migori,17,1,2015,1
,Migori,17,1,2015,1
,Migori,22,11,2014,1
,Migori,19,11,2014,1
,Migori,17,1,2015,1
,Migori,20,11,2014,1
,Migori,31,11,2014,1
,Migori,20,11,2014,1
,Migori,19,12,2014,1
,Migori,22,11,2014,1
,Migori,29,11,2014,1
,Migori,24,1,2015,1
,Migori,28,1,2015,1
,Migori,21,11,2014,1
,Yala,41,12,2014,1
,Yala,23,12,2014,1
,Yala,28,12,2014,1
,Yala,30,12,2014,1
,Yala,14,12,2014,1
,Yala,37,12,2014,1
,Yala,21,12,2014,1
,Yala,28,12,2014,1
,Yala,18,12,2014,1
,Yala,16,12,2014,1
,Yala,27,12,2014,1
,Yala,34,12,2014,1
,Yala,16,11,2014,1
,Yala,28,11,2014,1
,Yala,26,12,2014,1
,Yala,16,11,2014,1
,Yala,24,11,2014,1
,Yala,16,11,2014,1
,Yala,14,11,2014,1
,Yala,10,11,2014,1
,Yala,33,11,2014,1
,Yala,21,12,2014,1
,Yala,13,11,2014,1
,Yala,15,11,2014,1
,Yala,14,12,2014,1
,Yala,18,12,2014,1
,Yala,24,12,2014,1
,Yala,34,11,2014,1
,Yala,28,11,2014,1
,Yala,21,11,2014,1
,Yala,19,11,2014,1
,Yala,22,11,2014,1
,Yala,21,11,2014,1
,Yala,10,10,2014,1
,Yala,13,10,2014,1
,Yala,14,10,2014,1
,Yala,13,10,2014,1
,Yala,10,10,2014,1
,Yala,11,10,2014,1
,Yala,17,10,2014,1
,Yala,22,11,2014,1
,Yala,32,10,2014,1
,Yala,22,10,2014,1
,Yala,33,10,2014,1
,Yala,12,12,2014,1
,Yala,20,11,2014,1
,Yala,17,11,2014,1
,Yala,22,10,2014,1
,Yala,20,11,2014,1
,Yala,18,11,2014,1
,Yala,13,12,2014,1
,Yala,19,11,2014,1
,Yala,20,11,2014,1
,Yala,20,11,2014,1
,Yala,30,12,2014,1
,Yala,22,11,2014,1
,Yala,19,12,2014,1
,Yala,34,12,2014,1
,Yala,17,10,2014,1
,Yala,26,10,2014,1
,Yala,16,11,2014,1
,Yala,15,11,2014,1
,Yala,13,11,2014,1
,Yala,33,11,2014,1
,Yala,23,11,2014,1
,Yala,33,11,2014,1
,Yala,12,11,2014,1
,Yala,13,11,2014,1
,Yala,9,11,2014,1
,Yala,23,11,2014,1
,Yala,14,12,2014,1
,Yala,25,10,2014,1
,Yala,13,10,2014,1
,Yala,13,10,2014,1
,Yala,18,10,2014,1
,Yala,20,12,2014,1
,Yala,17,12,2014,1
,Yala,25,1,2015,1
,Yala,14,12,2014,1
,Yala,33,12,2014,1
,Yala,20,12,2014,1
,Yala,22,12,2014,1
,Yala,30,12,2014,1
,Yala,23,10,2014,1
,Yala,38,12,2014,1
,Yala,10,12,2014,1
,Yala,33,12,2014,1
,Yala,16,12,2014,1
,Yala,23,12,2014,1
,Yala,15,12,2014,1
,Yala,18,12,2014,1
,Yala,20,1,2015,1
,Yala,29,12,2014,1
,Yala,15,1,2015,1
,Yala,21,12,2014,1
,Yala,19,12,2014,1
,Yala,38,12,2014,1
,Yala,20,12,2014,1
,Yala,46,12,2014,1
,Yala,16,1,2015,1
,Yala,26,10,2014,1
,Yala,42,11,2014,1
,Yala,30,11,2014,1
,Yala,24,11,2014,1
,Yala,35,11,2014,1
,Yala,35,11,2014,1
,Yala,39,11,2014,1
,Yala,20,11,2014,1
,Yala,33,11,2014,1
,Yala,24,11,2014,1
,Yala,36,11,2014,1
,Yala,29,12,2014,1
,Yala,29,12,2014,1
,Yala,17,10,2014,1
,Yala,23,10,2014,1
,Yala,19,10,2014,1
,Yala,20,12,2014,1
,Yala,18,12,2014,1
,Yala,37,12,2014,1
,Yala,19,12,2014,1
,Yala,25,12,2014,1
,Yala,36,12,2014,1
,Yala,30,12,2014,1
,Yala,13,12,2014,1
,Yala,15,12,2014,1
,Yala,26,11,2014,1
,Yala,63,11,2014,1
,Yala,18,11,2014,1
,Yala,47,11,2014,1
,Yala,43,11,2014,1
,Yala,15,11,2014,1
,Yala,22,12,2014,1
,Yala,12,12,2014,1
,Yala,24,11,2014,1
,Yala,44,11,2014,1
,Yala,41,11,2014,1
,Yala,59,11,2014,1
,Yala,74,12,2014,1
,Yala,17,12,2014,1
,Yala,24,11,2014,1
,Yala,27,11,2014,1
,Yala,25,11,2014,1
,Yala,14,11,2014,1
,Yala,21,11,2014,1
,Yala,22,11,2014,1
,Yala,25,11,2014,1
,Yala,25,11,2014,1
,Yala,12,12,2014,1
,Yala,20,12,2014,1
,Yala,30,12,2014,1
,Yala,14,12,2014,1
,Yala,17,12,2014,1
,Yala,14,12,2014,1
,Yala,24,12,2014,1
,Yala,17,12,2014,1
,Yala,24,12,2014,1
,Yala,20,12,2014,1
,Yala,23,12,2014,1
,Yala,22,12,2014,1
,Yala,17,12,2014,1
,Yala,17,12,2014,1
,Yala,20,12,2014,1
,Yala,38,12,2014,1
,Yala,16,12,2014,1
,Yala,13,12,2014,1
,Yala,13,12,2014,1
,Yala,16,12,2014,1
,Yala,19,12,2014,1
,Yala,16,12,2014,1
,Yala,18,12,2014,1
,Yala,20,12,2014,1
,Yala,13,12,2014,1
,Yala,20,12,2014,1
,Yala,22,12,2014,1
,Yala,19,12,2014,1
,Yala,23,12,2014,1
,Yala,30,12,2014,1
,Yala,15,12,2014,1
,Yala,48,12,2014,1
,Yala,60,12,2014,1
,Yala,27,12,2014,1
,Yala,16,12,2014,1
,Yala,24,12,2014,1
,Yala,25,12,2014,1
,Yala,23,11,2014,1
,Yala,29,11,2014,1
,Yala,25,11,2014,1
,Yala,20,11,2014,1
,Yala,23,11,2014,1
,Yala,26,11,2014,1
,Yala,54,11,2014,1
,Yala,44,11,2014,1
,Yala,30,11,2014,1
,Yala,20,11,2014,1
,Yala,18,11,2014,1
,Yala,30,11,2014,1
,Yala,29,1,2015,1
,Yala,27,11,2014,1
,Yala,23,11,2014,1
,Yala,27,11,2014,1
,Yala,30,11,2014,1
,Yala,14,11,2014,1
,Yala,26,11,2014,1
,Yala,11,11,2014,1
,Yala,11,1,2015,1
,Yala,18,11,2014,1
,Yala,21,11,2014,1
,Yala,13,11,2014,1
,Yala,26,11,2014,1
,Yala,34,11,2014,1
,Yala,56,11,2014,1
,Yala,12,12,2014,1
,Yala,16,12,2014,1
,Yala,29,12,2014,1
,Yala,21,12,2014,1
,Yala,28,12,2014,1
,Yala,23,10,2014,1
,Yala,13,10,2014,1
,Yala,31,12,2014,1
,Yala,24,12,2014,1
,Yala,34,10,2014,1
,Yala,33,11,2014,1
,Yala,27,12,2014,1
,Yala,24,10,2014,1
,Yala,17,10,2014,1
,Yala,16,10,2014,1
,Yala,25,11,2014,1
,Yala,41,11,2014,1
,Yala,20,12,2014,1
,Yala,29,12,2014,1
,Yala,34,10,2014,1
,Yala,36,11,2014,1
,Yala,22,1,2015,1
,Yala,35,10,2014,1
,Yala,24,10,2014,1
,Yala,30,10,2014,1
,Yala,18,10,2014,1
,Yala,21,11,2014,1
,Yala,14,12,2014,1
,Yala,18,11,2014,1
,Yala,30,11,2014,1
,Yala,19,11,2014,1
,Yala,28,11,2014,1
,Yala,24,11,2014,1
,Yala,15,12,2014,1
,Yala,23,12,2014,1
,Yala,28,12,2014,1
,Yala,52,12,2014,1
,Yala,11,12,2014,1
,Yala,12,12,2014,1
,Yala,20,12,2014,1
,Yala,20,12,2014,1
,Yala,24,12,2014,1
,Yala,17,12,2014,1
,Yala,21,12,2014,1
,Yala,10,12,2014,1
