id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,KBK3,7020285,14,590,19.66667,0.7118644,3.559322,5,18,02-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020286,11,484,16.13333,0.6818182,3.409091,6,19,03-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020287,16,483,16.1,0.9937888,4.968944,8,28,03-Jul-14,18-Mei-16,5,2016,2
,KBK3,7020288,7,195,6.5,1.076923,5.384616,5,15,12-Mar-15,15-Jan-16,1,2016,2
,KBK3,7020289,12,307,10.23333,1.172638,5.863192,4,16,14-Mar-15,15-Jan-16,1,2016,2
,KBK3,7020291,12,309,10.3,1.165048,5.825243,4,14,12-Mar-15,15-Jan-16,1,2016,2
,KBK3,7020292,15,563,18.76667,0.7992895,3.996448,5,18,01-Jul-14,15-Jan-16,1,2016,2
,KBK3,7020293,10,448,14.93333,0.6696429,3.348214,6,18,01-Jul-14,15-Jan-16,1,2016,2
,KBK3,7020294,12,597,19.9,0.6030151,3.015075,4,16,09-Jul-14,26-Feb-16,2,2016,2
,KBK3,7020295,13,583,19.43333,0.6689537,3.344769,5,17,09-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020296,11,578,19.26667,0.5709342,2.854671,4,15,14-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020297,23,548,18.26667,1.259124,6.295621,7,26,09-Jul-14,08-Jan-16,1,2016,2
,KBK3,7020298,10,314,10.46667,0.9554141,4.77707,4,14,05-Mei-15,14-Mar-16,3,2016,2
,KBK3,7020299,7,363,12.1,0.5785124,2.892562,3,10,07-Mar-15,04-Mar-16,3,2016,2
,KBK3,7020300,7,367,12.23333,0.5722071,2.861035,4,11,04-Jul-14,17-Feb-16,2,2016,2
,KBK3,7020301,10,599,19.96667,0.5008347,2.504174,4,14,03-Jul-14,22-Feb-16,2,2016,2
,KBK3,7020302,12,599,19.96667,0.6010017,3.005008,6,16,03-Jul-14,07-Apr-16,4,2016,2
,KBK3,7020303,9,361,12.03333,0.7479224,3.739612,5,10,09-Mar-15,07-Apr-16,4,2016,2
,KBK3,7020305,8,610,20.33333,0.3934426,1.967213,3,12,03-Jul-14,04-Mar-16,3,2016,2
,KBK3,7020306,8,361,12.03333,0.6648199,3.3241,3,10,09-Mar-15,04-Mar-16,3,2016,2
,KBK3,7020307,12,590,19.66667,0.6101695,3.050848,4,14,16-Jul-14,26-Feb-16,2,2016,2
,KBK3,7020309,10,599,19.96667,0.5008347,2.504174,4,12,03-Jul-14,22-Feb-16,2,2016,2
,KBK3,7020310,12,592,19.73333,0.6081081,3.04054,4,13,03-Jul-14,15-Feb-16,2,2016,2
,KBK3,7020311,19,578,19.26667,0.9861592,4.930796,6,23,14-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020312,15.2,610,20.33333,0.747541,3.737705,6,19,03-Jul-14,07-Apr-16,4,2016,2
,KBK3,7020313,8,592,19.73333,0.4054054,2.027027,4,12,03-Jul-14,04-Mar-16,3,2016,2
,KBK3,7020314,10,604,20.13333,0.4966888,2.483444,5,14,09-Jul-14,04-Mar-16,3,2016,2
,KBK3,7020315,10,610,20.33333,0.4918033,2.459016,4,13,03-Jul-14,04-Mar-16,3,2016,2
,KBK3,7020317,17,593,19.76667,0.8600338,4.300169,6,20,09-Jul-14,22-Feb-16,2,2016,2
,KBK3,7020319,12,322,10.73333,1.118012,5.590062,4,16,05-Mei-15,22-Mar-16,3,2016,2
,KBK3,7020320,12,494,16.46667,0.7287449,3.643725,5,16,03-Jul-14,22-Feb-16,2,2016,2
,KBK3,7020321,9,363,12.1,0.7438017,3.719008,5,13,10-Jul-14,22-Feb-16,2,2016,2
,KBK3,7020322,8.2,599,19.96667,0.4106845,2.053422,3,10,03-Jul-14,22-Feb-16,2,2016,2
,KBK3,7020323,11.2,578,19.26667,0.5813149,2.906575,4,15,14-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020324,8,365,12.16667,0.6575342,3.287671,3,12,05-Mar-15,04-Mar-16,3,2016,2
,KBK3,7020325,12,578,19.26667,0.6228374,3.114187,4,16,14-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020326,12,481,16.03333,0.7484407,3.742204,7,19,04-Jul-14,27-Feb-16,2,2016,2
,KBK3,7020327,16,542,18.06667,0.8856088,4.428044,5,18,15-Jul-14,08-Jan-16,1,2016,2
,KBK3,7020328,13,582,19.4,0.6701031,3.350516,5,17,15-Jul-14,17-Feb-16,2,2016,2
,KBK3,7020330,12,582,19.4,0.6185567,3.092784,4,14,15-Jul-14,17-Feb-16,2,2016,2
,KBK3,7020331,7.8,235,7.833333,0.9957447,4.978724,4,12,14-Jul-14,17-Feb-16,2,2016,2
,KBK3,7020332,10,597,19.9,0.5025126,2.512563,5,13,08-Jul-14,25-Feb-16,2,2016,2
,KBK3,7020333,16,549,18.3,0.874317,4.371585,6,20,08-Jul-14,08-Jan-16,1,2016,2
,KBK3,7020334,19,598,19.93333,0.9531773,4.765886,6,23,17-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020335,12,600,20,0.6,3,4,14,15-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020337,14,538,17.93333,0.7806692,3.903346,5,18,17-Jul-14,06-Jan-16,1,2016,2
,KBK3,7020338,18,543,18.1,0.9944751,4.972376,6,22,14-Jul-14,08-Jan-16,1,2016,2
,KBK3,7020339,9,590,19.66667,0.4576271,2.288136,4,11,15-Jul-14,25-Feb-16,2,2016,2
,KBK3,7020340,14,575,19.16667,0.7304348,3.652174,5,18,17-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020343,11,596,19.86667,0.5536913,2.768456,4,13,17-Jul-14,04-Mar-16,3,2016,2
,KBK3,7020344,19,575,19.16667,0.9913044,4.956522,6,23,17-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020345,12,575,19.16667,0.626087,3.130435,4,15,17-Jul-14,12-Feb-16,2,2016,2
,KBK3,7020346,18,615,20.5,0.8780488,4.390244,6,22,25-Jun-14,01-Mar-16,3,2016,2
,KBK3,7020347,18,601,20.03333,0.8985025,4.492513,7,22,09-Jul-14,05-Mar-16,3,2016,2
,KBK3,7020348,18,588,19.6,0.9183673,4.591836,6,22,22-Jul-14,01-Mar-16,3,2016,2
,KBK3,7020349,20,588,19.6,1.020408,5.102041,6,24,22-Jul-14,01-Mar-16,3,2016,2
,KBK3,7020351,19.7,588,19.6,1.005102,5.02551,6,21,22-Jul-14,01-Mar-16,3,2016,2
,KBK3,7020352,15,578,19.26667,0.7785468,3.892734,5,19,25-Jun-14,24-Jan-16,1,2016,2
,KBK3,7020354,16,602,20.06667,0.7973422,3.986711,5,20,07-Jul-14,29-Feb-16,2,2016,2
,KBK3,7020355,12,301,10.03333,1.196013,5.980066,5,16,04-Mei-15,05-Mar-16,3,2016,2
,KBK3,7020356,20,591,19.7,1.015228,5.076142,6,24,18-Jul-14,29-Feb-16,2,2016,2
,KBK3,7020357,23,602,20.06667,1.146179,5.730896,7,27,07-Jul-14,29-Feb-16,2,2016,2
,KBK3,7020358,19,593,19.76667,0.9612142,4.806071,6,23,16-Jul-14,29-Feb-16,2,2016,2
,KBK3,7020359,18,587,19.56667,0.9199318,4.599659,6,22,22-Jul-14,29-Feb-16,2,2016,2
,KBK3,7020360,20,667,22.23333,0.8995502,4.497751,7,23,10-Mei-14,07-Mar-16,3,2016,2
,KBK3,7020361,19,600,20,0.95,4.75,6,23,16-Jul-14,07-Mar-16,3,2016,2
,KBK3,7020362,12,486,16.2,0.7407407,3.703704,4,16,16-Jul-14,14-Nov-15,11,2015,2
,KBK3,7020363,19,593,19.76667,0.9612142,4.806071,7,23,18-Jul-14,05-Mar-16,3,2016,2
,KBK3,7020364,24,602,20.06667,1.196013,5.980066,8,28,07-Jul-14,29-Feb-16,2,2016,2
,KBK3,7020365,14,595,19.83333,0.7058823,3.529412,5,18,21-Jul-14,07-Mar-16,3,2016,2
,KBK3,7020366,20,552,18.4,1.086957,5.434783,6,24,21-Jul-14,24-Jan-16,1,2016,2
,KBK3,7020367,11,588,19.6,0.5612245,2.806122,4,15,22-Jul-14,01-Mar-16,3,2016,2
,KBK3,7020368,20,589,19.63333,1.018676,5.093379,6,24,21-Jul-14,01-Mar-16,3,2016,2
,KBK3,7020369,18,589,19.63333,0.9168081,4.584041,6,22,24-Jul-14,04-Mar-16,3,2016,2
