id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Busia-KE,10500458,8.5,294,9.8,0.8673469,4.336735,4,12,2014/11/24,2015/09/14,1
,Busia-KE,10500459,8,292,9.733334,0.8219178,4.109589,4,11,2014/11/26,2015/09/14,1
,Busia-KE,10500460,9.5,295,9.833333,0.9661017,4.830509,4,13,2014/12/02,2015/09/23,1
,Busia-KE,10500461,3.5,162,5.4,0.6481481,3.240741,3,7,2014/12/02,2015/07/22,1
,Busia-KE,10500462,8.5,294,9.8,0.8673469,4.336735,4,12,2014/12/02,2015/09/22,1
,Busia-KE,10500463,9.5,294,9.8,0.9693877,4.846939,4,13,2014/12/02,2015/09/22,1
,Busia-KE,10500464,3.5,161,5.366667,0.6521739,3.26087,3,7,2014/12/03,2015/07/23,1
,Busia-KE,10500465,9,296,9.866667,0.9121621,4.560811,4,12,2014/12/02,2015/09/24,1
,Busia-KE,10500466,9.5,294,9.8,0.9693877,4.846939,4,13,2014/12/02,2015/09/22,1
,Busia-KE,10500467,1.5,74,2.466667,0.6081081,3.04054,2,4,2015/05/22,2015/08/04,1
,Busia-KE,10500468,1.5,74,2.466667,0.6081081,3.04054,2,4,2015/05/22,2015/08/04,1
,Busia-KE,10500469,6.5,226,7.533333,0.8628319,4.314159,3,10,2014/11/24,2015/07/08,1
,Busia-KE,10500470,3.5,254,8.466666,0.4133858,2.066929,2,7,2014/11/24,2015/08/05,1
,Busia-KE,10500471,,,,,,1,2,2015/08/05,2015/08/05,1
,Busia-KE,10500472,,,,,,1,3,2015/08/05,2015/08/05,1
,Busia-KE,10500473,2.5,74,2.466667,1.013513,5.067567,2,5,2015/05/22,2015/08/04,1
,Busia-KE,10500474,2.5,75,2.5,1,5,2,5,2015/05/22,2015/08/05,1
,Busia-KE,10500475,6.5,255,8.5,0.7647059,3.823529,3,10,2014/11/22,2015/08/04,1
,Busia-KE,10500476,8.5,255,8.5,1,5,4,12,2014/11/22,2015/08/04,1
,Busia-KE,10500477,5,255,8.5,0.5882353,2.941177,3,8,2014/11/22,2015/08/04,1
,Busia-KE,10500478,3,73,2.433333,1.232877,6.164383,2,6,2015/05/23,2015/08/04,1
,Busia-KE,10500479,2.55,50,1.666667,1.53,7.65,2,6,2015/05/22,2015/07/11,1
,Busia-KE,10500480,3,74,2.466667,1.216216,6.081081,2,6,2015/05/22,2015/08/04,1
,Busia-KE,10500482,,,,,,1,3,2015/05/22,2015/05/22,1
,Busia-KE,10500483,6,288,9.6,0.625,3.125,3,9,2014/11/17,2015/09/01,1
,Busia-KE,10500484,3,78,2.6,1.153846,5.769231,2,6,2015/06/15,2015/09/01,1
,Busia-KE,10500485,4.5,78,2.6,1.730769,8.653847,3,7,2015/06/15,2015/09/01,1
,Busia-KE,10500486,5,258,8.6,0.5813953,2.906977,3,6,2014/12/16,2015/08/31,1
,Busia-KE,10500487,2.5,74,2.466667,1.013513,5.067567,2,5,2015/06/22,2015/09/04,1
,Busia-KE,10500488,7,316,10.53333,0.6645569,3.322785,4,10,2014/10/16,2015/08/28,1
,Busia-KE,10500489,6,315,10.5,0.5714286,2.857143,3,9,2014/10/16,2015/08/27,1
,Busia-KE,10500490,12,316,10.53333,1.139241,5.696202,4,11,2014/10/16,2015/08/28,1
,Busia-KE,10500491,10,315,10.5,0.952381,4.761905,3,9,2014/10/16,2015/08/27,1
,Busia-KE,10500492,2.5,70,2.333333,1.071429,5.357143,2,5,2015/06/18,2015/08/27,1
,Busia-KE,10500493,5,254,8.466666,0.5905512,2.952756,3,6,2014/12/16,2015/08/27,1
,Busia-KE,10500494,4.5,316,10.53333,0.4272152,2.136076,3,8,2014/10/16,2015/08/28,1
,Busia-KE,10500495,6,315,10.5,0.5714286,2.857143,3,9,2014/10/16,2015/08/27,1
,Busia-KE,10500496,6,285,9.5,0.6315789,3.157895,3,9,2014/11/16,2015/08/28,1
,Busia-KE,10500497,2.5,100,3.333333,0.75,3.75,2,5,2015/05/19,2015/08/27,1
,Busia-KE,10500498,3,100,3.333333,0.9,4.5,2,6,2015/05/19,2015/08/27,1
,Busia-KE,10500499,5,255,8.5,0.5882353,2.941177,3,7,2014/12/16,2015/08/28,1
,Busia-KE,10500500,2.5,101,3.366667,0.7425743,3.712871,2,5,2015/05/19,2015/08/28,1
,Busia-KE,10500501,6.5,285,9.5,0.6842105,3.421053,3,10,2014/11/16,2015/08/28,1
,Busia-KE,10500502,6,287,9.566667,0.6271777,3.135889,3,9,2014/11/17,2015/08/31,1
,Busia-KE,10500503,5,287,9.566667,0.5226481,2.61324,3,8,2014/11/17,2015/08/31,1
,Busia-KE,10500504,3.5,204,6.8,0.5147059,2.573529,2,7,2014/11/17,2015/06/09,1
,Busia-KE,10500505,3,95,3.166667,0.9473684,4.736842,2,6,2015/05/19,2015/08/22,1
,Busia-KE,10500506,6,284,9.466666,0.6338028,3.169014,3,9,2014/11/14,2015/08/25,1
,Busia-KE,10500507,3.5,204,6.8,0.5147059,2.573529,2,7,2014/11/17,2015/06/09,1
,Busia-KE,10500508,2.5,80,2.666667,0.9375,4.6875,2,5,2015/06/12,2015/08/31,1
,Busia-KE,10500509,6,290,9.666667,0.6206896,3.103448,3,9,2014/11/14,2015/08/31,1
,Busia-KE,10500510,1.5,74,2.466667,0.6081081,3.04054,2,4,2015/06/12,2015/08/25,1
,Busia-KE,10500511,2.5,73,2.433333,1.027397,5.136986,2,5,2015/06/15,2015/08/27,1
,Busia-KE,10500512,2.5,78,2.6,0.9615385,4.807693,2,5,2015/06/15,2015/09/01,1
,Busia-KE,10500513,6,288,9.6,0.625,3.125,3,9,2014/11/17,2015/09/01,1
,Busia-KE,10500514,6.5,283,9.433333,0.6890459,3.44523,3,10,2014/11/17,2015/08/27,1
,Busia-KE,10500515,6.5,281,9.366667,0.6939502,3.469751,3,10,2014/11/17,2015/08/25,1
,Busia-KE,10500516,6,281,9.366667,0.6405694,3.202847,3,9,2014/11/17,2015/08/25,1
,Busia-KE,10500517,,,,,,1,4,2014/11/15,2014/11/15,1
,Busia-KE,10500518,5,283,9.433333,0.5300353,2.650177,3,8,2014/11/15,2015/08/25,1
,Busia-KE,10500519,,,,,,1,0,2015/07/14,2015/07/14,1
,Busia-KE,10500520,,,,,,2,3,2015/06/05,2015/07/14,1
,Busia-KE,10500521,,,,,,1,3,2015/07/14,2015/07/14,1
,Busia-KE,10500522,,,,,,1,2,2015/08/03,2015/08/03,1
,Busia-KE,10500523,,,,,,3,6,2014/11/27,2015/08/03,1
,Busia-KE,10500524,,,,,,1,2,2015/08/03,2015/08/03,1
,Busia-KE,10500525,,,,,,3,6,2014/11/27,2015/08/03,1
,Busia-KE,10500526,,,,,,2,4,2014/11/29,2015/08/03,1
,Busia-KE,10500527,,,,,,2,4,2014/11/29,2015/08/03,1
,Busia-KE,10500528,6,279,9.3,0.6451613,3.225806,3,9,2014/10/25,2015/07/31,1
,Busia-KE,10500529,4,165,5.5,0.7272727,3.636364,2,7,2014/10/25,2015/04/08,1
,Busia-KE,10500530,2,165,5.5,0.3636364,1.818182,3,5,2014/10/25,2015/07/31,1
,Busia-KE,10500531,6,279,9.3,0.6451613,3.225806,3,9,2014/10/25,2015/07/31,1
,Busia-KE,10500532,,,,,,3,6,2014/10/27,2015/07/31,1
,Busia-KE,10500533,,,,,,3,6,2014/10/27,2015/07/30,1
,Busia-KE,10500534,,,,,,2,3,2015/04/08,2015/07/31,1
,Busia-KE,10500535,3,41,1.366667,2.195122,10.97561,3,6,2015/04/08,2015/07/31,1
,Busia-KE,10500536,,,,,,2,4,2015/04/08,2015/07/31,1
,Busia-KE,10500537,3,165,5.5,0.5454546,2.727273,2,6,2014/10/25,2015/04/08,1
,Busia-KE,10500538,,,,,,4,4,2014/11/24,2015/09/29,1
,Busia-KE,10500539,,,,,,3,4,2014/11/26,2015/07/20,1
,Busia-KE,10500540,,,,,,4,7,2014/11/24,2015/09/30,1
,Busia-KE,10500541,,,,,,4,4,2014/11/26,2015/09/30,1
,Busia-KE,10500542,,,,,,4,4,2014/11/25,2015/09/30,1
,Busia-KE,10500543,3.5,140,4.666667,0.75,3.75,5,6,2014/11/25,2015/09/30,1
,Busia-KE,10500544,,,,,,4,4,2014/11/25,2015/09/16,1
,Busia-KE,10500545,,,,,,5,0,2015/04/17,2015/09/16,1
,Busia-KE,10500546,,,,,,3,7,2014/11/24,2015/07/20,1
,Busia-KE,10500547,,,,,,4,4,2014/11/24,2015/09/29,1
,Busia-KE,10500548,,,,,,4,4,2014/11/26,2015/09/23,1
,Busia-KE,10500549,,,,,,4,4,2014/11/25,2015/09/29,1
,Busia-KE,10500550,,,,,,4,4,2014/11/24,2015/10/01,1
,Busia-KE,10500551,,,,,,4,4,2014/11/22,2015/09/23,1
,Busia-KE,10500552,,,,,,3,0,2015/04/23,2015/09/16,1
,Busia-KE,10500553,,,,,,4,4,2014/11/23,2015/09/16,1
,Busia-KE,10500554,,,,,,4,4,2014/11/24,2015/09/16,1
,Busia-KE,10500555,,,,,,4,4,2014/11/22,2015/09/16,1
,Busia-KE,10500556,,,,,,4,4,2014/11/24,2015/09/16,1
,Busia-KE,10500557,,,,,,3,4,2014/11/27,2015/08/01,1
,Busia-KE,10500558,,,,,,4,4,2014/11/27,2015/09/28,1
,Busia-KE,10500559,,,,,,4,4,2014/11/27,2015/08/01,1
,Busia-KE,10500560,8.5,312,10.4,0.8173077,4.086538,4,12,2014/11/10,2015/09/18,1
,Busia-KE,10500561,8.5,303,10.1,0.8415841,4.207921,4,12,2014/11/10,2015/09/09,1
,Busia-KE,10500562,,,,,,3,6,2014/11/10,2015/09/18,1
,Busia-KE,10500563,2.5,64,2.133333,1.171875,5.859375,2,5,2015/07/15,2015/09/17,1
,Busia-KE,10500564,6,310,10.33333,0.5806452,2.903226,4,9,2014/11/11,2015/09/17,1
,Busia-KE,10500565,8,310,10.33333,0.7741936,3.870968,4,11,2014/11/11,2015/09/17,1
,Busia-KE,10500566,5.5,246,8.2,0.6707317,3.353659,3,9,2014/11/11,2015/07/15,1
,Busia-KE,10500567,6,310,10.33333,0.5806452,2.903226,4,9,2014/11/11,2015/09/17,1
,Busia-KE,10500568,8,310,10.33333,0.7741936,3.870968,4,11,2014/11/11,2015/09/17,1
,Busia-KE,10500569,,,,,,1,4,2014/11/19,2014/11/19,1
,Busia-KE,10500570,8,310,10.33333,0.7741936,3.870968,4,11,2014/11/11,2015/09/17,1
,Busia-KE,10500571,8,309,10.3,0.776699,3.883495,4,11,2014/11/11,2015/09/16,1
,Busia-KE,10500572,8.5,311,10.36667,0.8199357,4.099679,4,12,2014/11/10,2015/09/17,1
,Busia-KE,10500573,8,311,10.36667,0.7717042,3.858521,4,11,2014/11/10,2015/09/17,1
,Busia-KE,10500574,8,310,10.33333,0.7741936,3.870968,4,11,2014/11/10,2015/09/16,1
,Busia-KE,10500575,8,311,10.36667,0.7717042,3.858521,5,14,2014/11/05,2015/09/18,1
,Busia-KE,10500576,3,253,8.433333,0.3557312,1.778656,2,6,2014/11/05,2015/07/16,1
,Busia-KE,10500577,9,317,10.56667,0.851735,4.258675,4,12,2014/11/05,2015/09/18,1
,Busia-KE,10500578,7,316,10.53333,0.6645569,3.322785,4,10,2014/11/05,2015/09/17,1
,Busia-KE,10500579,5,246,8.2,0.6097561,3.04878,3,8,2014/11/10,2015/07/14,1
,Busia-KE,10500580,9,312,10.4,0.8653846,4.326923,5,14,2014/11/05,2015/09/18,1
,Busia-KE,10500581,7,317,10.56667,0.6624606,3.312303,4,10,2014/11/05,2015/09/18,1
,Busia-KE,10500582,9,316,10.53333,0.8544303,4.272151,4,12,2014/11/05,2015/09/17,1
,Busia-KE,10500583,2,58,1.933333,1.034483,5.172414,4,8,2014/11/04,2015/09/28,1
,Busia-KE,10500584,1,58,1.933333,0.5172414,2.586207,4,7,2014/11/04,2015/09/28,1
,Busia-KE,10500585,8.5,322,10.73333,0.7919254,3.959627,4,12,2014/11/10,2015/09/28,1
,Busia-KE,10500586,4.5,125,4.166667,1.08,5.4,3,7,2015/05/26,2015/09/28,1
,Busia-KE,10500587,3.5,125,4.166667,0.84,4.2,3,6,2015/05/26,2015/09/28,1
,Busia-KE,10500588,1,59,1.966667,0.5084746,2.542373,4,7,2014/11/03,2015/09/28,1
,Busia-KE,10500589,2.5,59,1.966667,1.271186,6.355932,4,9,2014/11/03,2015/09/28,1
,Busia-KE,10500590,8,332,11.06667,0.7228916,3.614458,4,11,2014/10/31,2015/09/28,1
,Busia-KE,10500591,,,,,,3,6,2014/11/04,2015/09/29,1
,Busia-KE,10500592,8,330,11,0.7272727,3.636364,4,11,2014/11/03,2015/09/29,1
,Busia-KE,10500593,7,329,10.96667,0.6382979,3.19149,4,10,2014/11/04,2015/09/29,1
,Busia-KE,10500594,2,57,1.9,1.052632,5.263158,4,8,2014/11/03,2015/09/29,1
,Busia-KE,10500595,6,330,11,0.5454546,2.727273,4,9,2014/11/03,2015/09/29,1
,Busia-KE,10500596,6,330,11,0.5454546,2.727273,4,9,2014/11/03,2015/09/29,1
,Busia-KE,10500597,9,330,11,0.8181818,4.090909,4,12,2014/11/03,2015/09/29,1
,Busia-KE,10500598,2.5,37,1.233333,2.027027,10.13513,4,8,2014/10/31,2015/09/09,1
,Busia-KE,10500599,1.5,57,1.9,0.7894737,3.947369,4,8,2014/10/31,2015/09/29,1
,Busia-KE,10500600,5,273,9.1,0.5494505,2.747252,3,8,2014/10/31,2015/07/31,1
,Busia-KE,10500601,6,273,9.1,0.6593406,3.296703,3,9,2014/10/31,2015/07/31,1
,Busia-KE,10500603,6.5,329,10.96667,0.5927052,2.963526,3,10,2014/10/29,2015/09/23,1
,Busia-KE,10500607,3.5,199,6.633333,0.5276382,2.638191,4,10,2014/10/28,2015/09/23,1
,Busia-KE,10500609,3.5,199,6.633333,0.5276382,2.638191,4,9,2014/10/28,2015/09/23,1
,Busia-KE,10500610,3.5,202,6.733333,0.519802,2.59901,4,9,2014/10/28,2015/09/23,1
,Busia-KE,10500611,3.5,198,6.6,0.5303031,2.651515,3,7,2014/10/29,2015/07/23,1
,Busia-KE,10500614,3.5,202,6.733333,0.519802,2.59901,4,10,2014/10/28,2015/09/23,1
,Busia-KE,10500616,9,330,11,0.8181818,4.090909,4,12,2014/10/28,2015/09/23,1
,Busia-KE,10500617,3.5,232,7.733333,0.4525862,2.262931,4,9,2014/10/29,2015/09/23,1
,Busia-KE,10500619,,,,,,3,7,2014/12/01,2015/05/25,1
,Busia-KE,10500620,4,169,5.633333,0.7100592,3.550296,2,7,2014/12/01,2015/05/19,1
,Busia-KE,10500622,4,172,5.733333,0.6976745,3.488372,2,7,2014/12/04,2015/05/25,1
,Busia-KE,10500623,4,175,5.833333,0.6857142,3.428571,2,7,2014/12/01,2015/05/25,1
,Busia-KE,10500624,3,53,1.766667,1.698113,8.490566,4,10,2014/11/27,2015/07/17,1
,Busia-KE,10500625,,,,,,3,4,2014/11/27,2015/08/11,1
,Busia-KE,10500626,,,,,,3,6,2014/12/01,2015/07/24,1
,Busia-KE,10500627,3,149,4.966667,0.6040269,3.020134,3,6,2014/11/29,2015/07/24,1
,Busia-KE,10500628,2,148,4.933333,0.4054054,2.027027,4,6,2014/11/29,2015/07/17,1
,Busia-KE,10500629,4,179,5.966667,0.6703911,3.351955,3,7,2014/11/28,2015/06/11,1
,Busia-KE,10500630,4,172,5.733333,0.6976745,3.488372,4,11,2014/11/28,2015/07/24,1
,Busia-KE,10500631,7,172,5.733333,1.22093,6.104651,3,10,2014/11/27,2015/05/18,1
,Busia-KE,10500632,4,179,5.966667,0.6703911,3.351955,4,7,2014/11/27,2015/06/10,1
,Busia-KE,10500633,,,,,,3,7,2014/11/27,2015/05/10,1
,Busia-KE,10500634,,,,,,4,6,2014/11/28,2015/07/24,1
,Busia-KE,10500635,9,238,7.933333,1.134454,5.672269,4,12,2014/11/28,2015/07/24,1
,Busia-KE,10500636,8,238,7.933333,1.008403,5.042017,4,11,2014/11/28,2015/07/24,1
,Busia-KE,10500637,6,238,7.933333,0.7563025,3.781513,3,9,2014/11/28,2015/07/24,1
,Busia-KE,10500638,9,238,7.933333,1.134454,5.672269,4,12,2014/11/28,2015/07/24,1
,Busia-KE,10500639,6,281,9.366667,0.6405694,3.202847,3,9,2014/11/12,2015/08/20,1
,Busia-KE,10500640,,,,,,1,4,2014/11/12,2014/11/12,1
,Busia-KE,10500641,4,285,9.5,0.4210526,2.105263,2,7,2014/11/13,2015/08/25,1
,Busia-KE,10500642,,,,,,3,4,2014/11/14,2015/07/21,1
,Busia-KE,10500644,,,,,,3,4,2014/11/12,2015/08/03,1
,Busia-KE,10500645,,,,,,3,4,2014/11/12,2015/08/03,1
,Busia-KE,10500646,,,,,,3,4,2014/11/12,2015/08/03,1
,Busia-KE,10500647,,,,,,3,4,2014/11/12,2015/08/03,1
,Busia-KE,10500648,,,,,,4,4,2014/11/13,2015/09/30,1
,Busia-KE,10500649,4,194,6.466667,0.6185567,3.092783,4,7,2014/11/14,2015/09/30,1
,Busia-KE,10500650,,,,,,1,0,2015/05/27,2015/05/27,1
,Busia-KE,10500651,,,,,,1,3,2015/05/05,2015/05/05,1
,Busia-KE,10500652,3,106,3.533333,0.8490566,4.245283,2,6,2015/05/05,2015/08/19,1
,Busia-KE,10500653,7,245,8.166667,0.8571428,4.285714,3,10,2014/12/02,2015/08/04,1
,Busia-KE,10500654,7,251,8.366667,0.8366534,4.183267,3,10,2014/11/26,2015/08/04,1
,Busia-KE,10500655,7,244,8.133333,0.8606557,4.303278,3,10,2014/12/03,2015/08/04,1
,Busia-KE,10500656,,,,,,1,3,2015/06/05,2015/06/05,1
,Busia-KE,10500657,4,167,5.566667,0.7185629,3.592814,2,7,2014/11/25,2015/05/11,1
,Busia-KE,10500659,,,,,,1,4,2014/10/30,2014/10/30,1
,Busia-KE,10500660,7,267,8.9,0.7865169,3.932585,3,10,2014/10/29,2015/07/23,1
,Busia-KE,10500661,,,,,,2,5,2015/06/15,2015/06/16,1
,Busia-KE,10500662,7,267,8.9,0.7865169,3.932585,3,10,2014/10/29,2015/07/23,1
,Busia-KE,10500663,4,274,9.133333,0.4379562,2.189781,2,7,2014/10/30,2015/07/31,1
,Busia-KE,10500664,4,275,9.166667,0.4363636,2.181818,2,7,2014/10/29,2015/07/31,1
,Busia-KE,10500666,2.5,69,2.3,1.086957,5.434783,2,5,2015/05/20,2015/07/28,1
,Busia-KE,10500667,3,68,2.266667,1.323529,6.617647,2,6,2015/05/21,2015/07/28,1
,Busia-KE,10500668,,,,,,1,3,2015/05/21,2015/05/21,1
,Busia-KE,10500669,10,337,11.23333,0.8902077,4.451038,5,13,2014/10/27,2015/09/29,1
,Busia-KE,10500670,,,,,,3,4,2014/11/17,2015/08/03,1
,Busia-KE,10500671,4,197,6.566667,0.6091371,3.045685,2,7,2014/11/03,2015/05/19,1
,Busia-KE,10500672,,,,,,2,4,2014/11/18,2015/04/08,1
,Busia-KE,10500673,,,,,,1,4,2014/11/18,2014/11/18,1
,Busia-KE,10500674,3,40,1.333333,2.25,11.25,3,6,2015/05/04,2015/08/04,1
,Busia-KE,10500675,3,131,4.366667,0.6870229,3.435114,2,6,2015/05/06,2015/09/14,1
,Busia-KE,10500676,,,,,,3,4,2014/11/04,2015/07/29,1
,Busia-KE,10500677,,,,,,2,0,2015/06/08,2015/08/04,1
,Busia-KE,10500679,,,,,,3,4,2014/10/30,2015/07/22,1
,Busia-KE,10500680,,,,,,3,4,2014/12/01,2015/08/04,1
,Busia-KE,10500681,,,,,,2,0,2015/06/12,2015/08/14,1
,Busia-KE,10500682,,,,,,3,0,2015/05/20,2015/09/15,1
,Busia-KE,10500683,4,161,5.366667,0.7453416,3.726708,4,8,2014/11/04,2015/08/14,1
,Busia-KE,10500684,,,,,,4,4,2014/11/04,2015/09/15,1
,Busia-KE,10500685,,,,,,1,4,2014/11/12,2014/11/12,1
,Busia-KE,10500686,7,256,8.533334,0.8203124,4.101562,3,10,2014/11/11,2015/07/25,1
,Busia-KE,10500688,4,194,6.466667,0.6185567,3.092783,2,7,2014/11/12,2015/05/25,1
,Busia-KE,10500689,2,80,2.666667,0.75,3.75,2,5,2015/05/18,2015/08/06,1
,Busia-KE,10500690,6,283,9.433333,0.6360424,3.180212,3,9,2014/10/27,2015/08/06,1
,Busia-KE,10500691,4,193,6.433333,0.6217617,3.108809,2,7,2014/11/05,2015/05/17,1
,Busia-KE,10500692,6,227,7.566667,0.7929515,3.964758,3,9,2014/11/30,2015/07/15,1
,Busia-KE,10500693,5,228,7.6,0.6578947,3.289474,3,8,2014/11/29,2015/07/15,1
,Busia-KE,10500694,,,,,,3,4,2014/10/29,2015/08/05,1
,Busia-KE,10500695,7,281,9.366667,0.747331,3.736655,3,10,2014/10/28,2015/08/05,1
,Busia-KE,10500696,3,93,3.1,0.967742,4.83871,2,6,2015/05/04,2015/08/05,1
,Busia-KE,10500697,5,283,9.433333,0.5300353,2.650177,3,8,2014/10/27,2015/08/06,1
,Busia-KE,10500698,,,,,,3,6,2014/11/12,2015/09/25,1
,Busia-KE,10500699,,,,,,3,5,2015/06/09,2015/09/25,1
,Busia-KE,10500700,3.5,189,6.3,0.5555555,2.777778,4,10,2014/11/10,2015/09/25,1
,Busia-KE,10500701,6.5,264,8.8,0.7386364,3.693182,3,10,2014/10/31,2015/07/22,1
,Busia-KE,10500703,8,328,10.93333,0.7317073,3.658537,4,11,2014/10/31,2015/09/24,1
,Busia-KE,10500706,3.5,204,6.8,0.5147059,2.573529,3,7,2014/10/31,2015/07/27,1
,Busia-KE,10500707,3.5,218,7.266667,0.4816514,2.408257,4,10,2014/10/31,2015/09/24,1
,Busia-KE,10500708,3,49,1.633333,1.836735,9.183673,2,6,2015/06/22,2015/08/10,1
,Busia-KE,10500710,2.5,60,2,1.25,6.25,2,5,2015/06/08,2015/08/07,1
,Busia-KE,10500711,6,289,9.633333,0.6228374,3.114187,3,9,2014/10/21,2015/08/06,1
,Busia-KE,10500712,4,294,9.8,0.4081632,2.040816,3,7,2014/10/17,2015/08/07,1
,Busia-KE,10500713,5,270,9,0.5555556,2.777778,3,7,2014/10/17,2015/07/14,1
,Busia-KE,10500714,,,,,,2,3,2015/04/28,2015/07/14,1
,Busia-KE,10500715,3,270,9,0.3333333,1.666667,3,6,2014/10/17,2015/07/14,1
,Busia-KE,10500716,15,258,8.6,1.744186,8.72093,4,14,2014/10/21,2015/07/06,1
,Busia-KE,10500717,4,211,7.033333,0.5687204,2.843602,2,7,2014/11/10,2015/06/09,1
,Busia-KE,10500719,,,,,,2,3,2015/05/08,2015/09/09,1
,Busia-KE,10500720,2,74,2.466667,0.8108108,4.054054,2,5,2015/05/23,2015/08/05,1
,Busia-KE,10500721,,,,,,1,3,2015/05/23,2015/05/23,1
,Busia-KE,10500722,2.5,74,2.466667,1.013513,5.067567,2,5,2015/05/22,2015/08/04,1
,Busia-KE,10500723,,,,,,1,2,2015/08/03,2015/08/03,1
,Busia-KE,10500724,,,,,,3,6,2014/11/27,2015/08/03,1
,Busia-KE,10500725,,,,,,3,4,2014/10/25,2015/07/31,1
,Busia-KE,10500726,,,,,,4,4,2014/11/23,2015/09/16,1
,Busia-KE,10500728,,,,,,3,0,2015/04/15,2015/09/23,1
,Busia-KE,10500729,,,,,,4,4,2014/11/25,2015/09/29,1
,Busia-KE,10500730,,,,,,4,4,2014/11/25,2015/09/29,1
,Busia-KE,10500731,,,,,,3,4,2014/11/25,2015/09/16,1
,Busia-KE,10500732,,,,,,4,4,2014/11/25,2015/10/01,1
,Busia-KE,10500733,6.5,254,8.466666,0.7677166,3.838583,3,10,2014/11/04,2015/07/16,1
,Busia-KE,10500734,2.5,59,1.966667,1.271186,6.355932,4,10,2014/11/03,2015/09/28,1
,Busia-KE,10500735,7,301,10.03333,0.6976744,3.488372,4,10,2014/12/01,2015/09/28,1
,Busia-KE,10500737,1,59,1.966667,0.5084746,2.542373,4,7,2014/11/04,2015/09/29,1
,Busia-KE,10500738,3,26,0.8666667,3.461538,17.30769,4,10,2014/11/27,2015/06/20,1
,Busia-KE,10500739,6,231,7.7,0.7792208,3.896104,3,9,2014/11/28,2015/07/17,1
,Busia-KE,10500741,,,,,,1,0,2015/06/11,2015/06/11,1
,Busia-KE,10500742,,,,,,1,4,2014/12/01,2014/12/01,1
,Busia-KE,10510001,4,146,4.866667,0.8219178,4.109589,3,7,2014/12/17,2015/07/20,1
,Busia-KE,10510002,7,204,6.8,1.029412,5.147059,3,9,2014/12/17,2015/07/09,1
,Busia-KE,10510003,7,204,6.8,1.029412,5.147059,3,9,2014/12/17,2015/07/09,1
,Busia-KE,10510004,6,253,8.433333,0.7114624,3.557312,3,9,2014/12/17,2015/08/27,1
,Busia-KE,10510005,6,253,8.433333,0.7114624,3.557312,3,9,2014/12/17,2015/08/27,1
,Busia-KE,10510006,4,152,5.066667,0.7894737,3.947369,2,7,2014/12/17,2015/05/18,1
,Busia-KE,10510007,4,152,5.066667,0.7894737,3.947369,2,7,2014/12/17,2015/05/18,1
,Busia-KE,10510008,3,115,3.833333,0.7826087,3.913043,2,6,2015/05/04,2015/08/27,1
,Busia-KE,10510009,7,226,7.533333,0.9292036,4.646018,3,10,2014/12/06,2015/07/20,1
,Busia-KE,10510010,4,147,4.9,0.8163265,4.081633,2,7,2014/12/08,2015/05/04,1
,Busia-KE,10510011,7,226,7.533333,0.9292036,4.646018,3,10,2014/12/06,2015/07/20,1
,Busia-KE,10510012,5,252,8.4,0.5952381,2.976191,3,8,2014/12/18,2015/08/27,1
,Busia-KE,10510013,2,63,2.1,0.952381,4.761905,2,5,2015/05/18,2015/07/20,1
,Busia-KE,10510016,9,182,6.066667,1.483516,7.417583,4,12,2015/01/16,2015/07/17,1
,Busia-KE,10510017,2,60,2,1,5,2,4,2015/05/18,2015/07/17,1
,Busia-KE,10510018,2,60,2,1,5,2,5,2015/05/18,2015/07/17,1
,Busia-KE,10510019,3,64,2.133333,1.40625,7.03125,2,6,2015/05/18,2015/07/21,1
,Busia-KE,10510020,1,66,2.2,0.4545454,2.272727,2,4,2015/05/12,2015/07/17,1
,Busia-KE,10510021,7,184,6.133333,1.141304,5.706522,3,10,2015/01/14,2015/07/17,1
,Busia-KE,10510023,7,175,5.833333,1.2,6,3,9,2015/01/15,2015/07/09,1
,Busia-KE,10510024,6,183,6.1,0.9836066,4.918033,3,9,2015/01/15,2015/07/17,1
,Busia-KE,10510025,3,113,3.766667,0.7964602,3.982301,2,7,2015/04/20,2015/08/11,1
,Busia-KE,10510027,3,112,3.733333,0.8035714,4.017857,2,6,2015/04/21,2015/08/11,1
,Busia-KE,10510029,2,84,2.8,0.7142857,3.571429,2,5,2015/05/19,2015/08/11,1
,Busia-KE,10510030,7,206,6.866667,1.019417,5.097087,3,10,2015/01/17,2015/08/11,1
,Busia-KE,10510031,3,91,3.033333,0.989011,4.945055,2,7,2015/05/12,2015/08/11,1
,Busia-KE,10510032,,,,,,2,3,2015/06/09,2015/06/10,1
,Busia-KE,10510033,3,66,2.2,1.363636,6.818182,2,6,2015/06/08,2015/08/13,1
,Busia-KE,10510034,5,98,3.266667,1.530612,7.653061,3,8,2015/04/14,2015/07/21,1
,Busia-KE,10510035,,,,,,2,3,2015/06/08,2015/07/27,1
,Busia-KE,10510037,1,63,2.1,0.4761905,2.380953,2,4,2015/05/25,2015/07/27,1
,Busia-KE,10510038,2,70,2.333333,0.8571429,4.285714,2,5,2015/05/18,2015/07/27,1
,Busia-KE,10510039,,,,,,2,3,2015/05/18,2015/07/27,1
,Busia-KE,10510040,,,,,,3,7,2015/01/12,2015/08/13,1
