ID,cem301_attendees_total,cem011_prgrm,month,year,cem009_country,cem005_today
,32,Kibuku 4,8,2013,2,19-Aug-13
,23,Kibuku 4,8,2013,2,19-Aug-13
,38,Kibuku 4,8,2013,2,19-Aug-13
,40,Kibuku 4,8,2013,2,20-Aug-13
,27,Kibuku 4,8,2013,2,20-Aug-13
,37,Kibuku 4,8,2013,2,20-Aug-13
,28,Kibuku 4,8,2013,2,20-Aug-13
,57,Kibuku 4,8,2013,2,20-Aug-13
,37,Kibuku 4,8,2013,2,20-Aug-13
,20,Kibuku 4,8,2013,2,20-Aug-13
,32,Kibuku 4,8,2013,2,20-Aug-13
,21,Kibuku 4,8,2013,2,21-Aug-13
,36,Kibuku 2,8,2013,2,21-Aug-13
,32,Kibuku 4,8,2013,2,21-Aug-13
,52,Kibuku 4,8,2013,2,21-Aug-13
,28,Kibuku 4,8,2013,2,21-Aug-13
,23,Kibuku 4,8,2013,2,21-Aug-13
,43,Kibuku 4,8,2013,2,21-Aug-13
,16,Kibuku 2,8,2013,2,21-Aug-13
,48,Kibuku 2,8,2013,2,22-Aug-13
,20,Kibuku 4,8,2013,2,22-Aug-13
,41,Kibuku 4,8,2013,2,22-Aug-13
,32,Kibuku 4,8,2013,2,22-Aug-13
,41,Kibuku 2,8,2013,2,22-Aug-13
,41,Mfw1,1,2014,2,01-Jan-14
,56,Srk1,1,2014,2,01-Jan-14
,72,Mbl1,1,2014,2,01-Jan-14
,38,Srk1,1,2014,2,01-Jan-14
,19,Mbl1,1,2014,2,01-Jan-14
,42,Mfw1,1,2014,2,01-Jan-14
,51,Mfw1,1,2014,2,01-Jan-14
,23,Srk1,1,2014,2,01-Jan-14
,45,Mbl1,1,2014,2,01-Jan-14
,35,Srk1,1,2014,2,01-Jan-14
,32,Srk1,1,2014,2,01-Jan-14
,35,Mfw1,1,2014,2,01-Jan-14
,38,Mbl1,1,2014,2,01-Jan-14
,35,Mfw1,1,2014,2,01-Jan-14
,22,Mfw1,1,2014,2,01-Jan-14
,60,Mfw1,1,2014,2,01-Jan-14
,58,Mfw1,1,2014,2,01-Jan-14
,63,Mfw1,1,2014,2,01-Jan-14
,53,Mfw1,1,2014,2,04-Jan-14
,76,Mfw1,1,2014,2,04-Jan-14
,63,Mfw1,1,2014,2,05-Jan-14
,79,Mfw1,1,2014,2,06-Jan-14
,84,Mfw1,1,2014,2,06-Jan-14
,54,Mfw1,1,2014,2,11-Jan-14
,56,Mfw1,1,2014,2,11-Jan-14
,32,Mfw1,1,2014,2,15-Jan-14
,59,Mfw1,1,2014,2,16-Jan-14
,104,Mfw1,1,2014,2,16-Jan-14
,39,Mfw1,1,2014,2,16-Jan-14
,54,Mfw1,1,2014,2,16-Jan-14
,71,Mfw1,1,2014,2,16-Jan-14
,98,Mfw1,1,2014,2,16-Jan-14
,37,Mfw1,1,2014,2,16-Jan-14
,57,Mfw1,1,2014,2,16-Jan-14
,50,Mfw1,1,2014,2,16-Jan-14
,75,Mfw1,1,2014,2,16-Jan-14
,51,Mfw1,1,2014,2,16-Jan-14
,84,Mfw1,1,2014,2,16-Jan-14
,98,Mfw1,1,2014,2,16-Jan-14
,44,Mfw1,1,2014,2,16-Jan-14
,45,Mfw1,1,2014,2,16-Jan-14
,50,Mfw1,1,2014,2,16-Jan-14
,25,Mfw1,1,2014,2,16-Jan-14
,31,Mfw1,1,2014,2,16-Jan-14
,65,Mfw1,1,2014,2,16-Jan-14
,21,Mfw1,1,2014,2,16-Jan-14
,50,Mfw1,1,2014,2,16-Jan-14
,29,Mfw1,1,2014,2,16-Jan-14
,22,Mfw1,1,2014,2,16-Jan-14
,38,Mfw1,1,2014,2,16-Jan-14
,30,Mfw1,1,2014,2,16-Jan-14
,24,Mfw1,1,2014,2,16-Jan-14
,24,Mfw1,1,2014,2,17-Jan-14
,30,Mfw1,1,2014,2,17-Jan-14
,55,Mfw1,1,2014,2,17-Jan-14
,41,Mfw1,1,2014,2,17-Jan-14
,44,Mfw1,1,2014,2,17-Jan-14
,55,Mfw1,1,2014,2,17-Jan-14
,76,Mfw1,1,2014,2,17-Jan-14
,60,Mfw1,1,2014,2,17-Jan-14
,31,Mfw1,1,2014,2,17-Jan-14
,76,Mfw1,1,2014,2,17-Jan-14
,67,Mfw1,1,2014,2,17-Jan-14
,40,Mfw1,1,2014,2,17-Jan-14
,102,Mfw1,1,2014,2,17-Jan-14
,95,Mfw1,1,2014,2,17-Jan-14
,41,Mfw1,1,2014,2,17-Jan-14
,81,Mfw1,1,2014,2,17-Jan-14
,44,Mfw1,1,2014,2,17-Jan-14
,70,Mfw1,1,2014,2,17-Jan-14
,62,Mfw1,1,2014,2,17-Jan-14
,35,Mfw1,1,2014,2,17-Jan-14
,21,Mfw1,1,2014,2,17-Jan-14
,45,Mfw1,1,2014,2,17-Jan-14
,85,Mfw1,1,2014,2,17-Jan-14
,60,Mfw1,1,2014,2,18-Jan-14
,65,Mfw1,1,2014,2,18-Jan-14
,28,Mfw1,1,2014,2,18-Jan-14
,45,Mfw1,1,2014,2,18-Jan-14
,39,Mfw1,1,2014,2,18-Jan-14
,58,Mfw1,1,2014,2,18-Jan-14
,41,Mfw1,1,2014,2,18-Jan-14
,114,Mfw1,1,2014,2,18-Jan-14
,40,Mfw1,1,2014,2,18-Jan-14
,43,Mfw1,1,2014,2,18-Jan-14
,48,Mfw1,1,2014,2,18-Jan-14
,72,Mfw1,1,2014,2,18-Jan-14
,50,Mfw1,1,2014,2,18-Jan-14
,25,Mfw1,1,2014,2,18-Jan-14
,54,Mfw1,1,2014,2,18-Jan-14
,94,Mfw1,1,2014,2,18-Jan-14
,113,Mfw1,1,2014,2,18-Jan-14
,29,Mfw1,1,2014,2,18-Jan-14
,48,Mfw1,1,2014,2,18-Jan-14
,68,Mfw1,1,2014,2,18-Jan-14
,85,Mfw1,1,2014,2,18-Jan-14
,92,Mfw1,1,2014,2,19-Jan-14
,52,Mfw1,1,2014,2,19-Jan-14
,33,Mfw1,1,2014,2,20-Jan-14
,30,Mfw1,1,2014,2,20-Jan-14
,20,Mfw1,1,2014,2,20-Jan-14
,56,Mfw1,1,2014,2,20-Jan-14
,30,Mfw1,1,2014,2,20-Jan-14
,45,Mfw1,1,2014,2,20-Jan-14
,61,Mfw1,1,2014,2,20-Jan-14
,45,Mfw1,1,2014,2,20-Jan-14
,30,Mfw1,1,2014,2,20-Jan-14
,98,Mfw1,1,2014,2,20-Jan-14
,52,Mfw1,1,2014,2,20-Jan-14
,62,Mfw1,1,2014,2,20-Jan-14
,23,Mfw1,1,2014,2,20-Jan-14
,38,Mfw1,1,2014,2,20-Jan-14
,31,Mfw1,1,2014,2,20-Jan-14
,62,Mfw1,1,2014,2,20-Jan-14
,44,Mfw1,1,2014,2,20-Jan-14
,31,Mfw1,1,2014,2,20-Jan-14
,72,Mfw1,1,2014,2,20-Jan-14
,65,Mfw1,1,2014,2,21-Jan-14
,44,Mfw1,1,2014,2,21-Jan-14
,49,Mfw1,1,2014,2,21-Jan-14
,66,Mfw1,1,2014,2,21-Jan-14
,115,Mfw1,1,2014,2,21-Jan-14
,43,Mfw1,1,2014,2,21-Jan-14
,36,Mfw1,1,2014,2,21-Jan-14
,103,Mfw1,1,2014,2,21-Jan-14
,62,Mfw1,1,2014,2,21-Jan-14
,88,Mfw1,1,2014,2,21-Jan-14
,56,Mfw1,1,2014,2,21-Jan-14
,21,Mfw1,1,2014,2,21-Jan-14
,34,Mfw1,1,2014,2,21-Jan-14
,29,Mfw1,1,2014,2,21-Jan-14
,48,Mfw1,1,2014,2,21-Jan-14
,32,Mfw1,1,2014,2,21-Jan-14
,54,Mfw1,1,2014,2,21-Jan-14
,64,Mfw1,1,2014,2,21-Jan-14
,107,Mfw1,1,2014,2,21-Jan-14
,64,Mfw1,1,2014,2,21-Jan-14
,57,Mfw1,1,2014,2,22-Jan-14
,49,Mfw1,1,2014,2,22-Jan-14
,79,Mfw1,1,2014,2,22-Jan-14
,42,Mfw1,1,2014,2,22-Jan-14
,80,Mfw1,1,2014,2,22-Jan-14
,70,Mfw1,1,2014,2,22-Jan-14
,42,Mfw1,1,2014,2,22-Jan-14
,31,Mfw1,1,2014,2,22-Jan-14
,38,Mfw1,1,2014,2,22-Jan-14
,49,Mfw1,1,2014,2,22-Jan-14
,58,Mfw1,1,2014,2,22-Jan-14
,67,Mfw1,1,2014,2,22-Jan-14
,78,Mfw1,1,2014,2,22-Jan-14
,42,Mfw1,1,2014,2,22-Jan-14
,41,Mfw1,1,2014,2,22-Jan-14
,37,Mfw1,1,2014,2,22-Jan-14
,61,Mfw1,1,2014,2,23-Jan-14
,85,Mfw1,1,2014,2,23-Jan-14
,44,Mfw1,1,2014,2,23-Jan-14
,80,Mfw1,1,2014,2,23-Jan-14
,80,Mfw1,1,2014,2,23-Jan-14
,54,Mfw1,1,2014,2,23-Jan-14
,120,Mfw1,1,2014,2,23-Jan-14
,38,Mfw1,1,2014,2,23-Jan-14
,44,Mfw1,1,2014,2,23-Jan-14
,53,Mfw1,1,2014,2,23-Jan-14
,62,Mfw1,1,2014,2,23-Jan-14
,60,Mfw1,1,2014,2,23-Jan-14
,162,Mfw1,1,2014,2,23-Jan-14
,220,Mfw1,1,2014,2,23-Jan-14
,88,Mfw1,1,2014,2,23-Jan-14
,45,Mfw1,1,2014,2,23-Jan-14
,101,Mfw1,1,2014,2,23-Jan-14
,51,Mfw1,1,2014,2,23-Jan-14
,30,Mfw1,1,2014,2,23-Jan-14
,31,Mfw1,1,2014,2,24-Jan-14
,86,Mfw1,1,2014,2,24-Jan-14
,29,Mfw1,1,2014,2,24-Jan-14
,50,Mfw1,1,2014,2,24-Jan-14
,61,Mfw1,1,2014,2,24-Jan-14
,35,Mfw1,1,2014,2,24-Jan-14
,69,Mfw1,1,2014,2,24-Jan-14
,48,Mfw1,1,2014,2,24-Jan-14
,46,Mfw1,1,2014,2,24-Jan-14
,144,Mfw1,1,2014,2,24-Jan-14
,59,Mfw1,1,2014,2,24-Jan-14
,211,Mfw1,1,2014,2,24-Jan-14
,82,Mfw1,1,2014,2,24-Jan-14
,33,Mfw1,1,2014,2,24-Jan-14
,68,Mfw1,1,2014,2,24-Jan-14
,50,Mfw1,1,2014,2,24-Jan-14
,38,Mfw1,1,2014,2,24-Jan-14
,54,Mfw1,1,2014,2,24-Jan-14
,41,Mfw1,1,2014,2,24-Jan-14
,79,Mfw1,1,2014,2,24-Jan-14
,42,Mfw1,1,2014,2,24-Jan-14
,35,Mfw1,1,2014,2,24-Jan-14
,84,Mfw1,1,2014,2,25-Jan-14
,40,Mfw1,1,2014,2,25-Jan-14
,41,Mfw1,1,2014,2,25-Jan-14
,60,Mfw1,1,2014,2,25-Jan-14
,45,Mfw1,1,2014,2,25-Jan-14
,49,Mfw1,1,2014,2,25-Jan-14
,48,Mfw1,1,2014,2,25-Jan-14
,71,Mfw1,1,2014,2,25-Jan-14
,90,Mfw1,1,2014,2,25-Jan-14
,62,Mfw1,1,2014,2,25-Jan-14
,66,Mfw1,1,2014,2,25-Jan-14
,75,Mfw1,1,2014,2,25-Jan-14
,80,Mfw1,1,2014,2,25-Jan-14
,49,Mfw1,1,2014,2,25-Jan-14
,73,Mfw1,1,2014,2,25-Jan-14
,22,Mfw1,1,2014,2,25-Jan-14
,80,Mfw1,1,2014,2,25-Jan-14
,58,Mfw1,1,2014,2,25-Jan-14
,52,Mfw1,1,2014,2,25-Jan-14
,58,Mfw1,1,2014,2,25-Jan-14
,77,Mfw1,1,2014,2,27-Jan-14
,66,Mfw1,1,2014,2,27-Jan-14
,257,Mfw1,1,2014,2,27-Jan-14
,48,Mfw1,1,2014,2,27-Jan-14
,72,Mfw1,1,2014,2,27-Jan-14
,47,Mfw1,1,2014,2,27-Jan-14
,19,Mfw1,1,2014,2,27-Jan-14
,52,Mfw1,1,2014,2,27-Jan-14
,43,Mfw1,1,2014,2,27-Jan-14
,35,Mfw1,1,2014,2,27-Jan-14
,98,Mfw1,1,2014,2,27-Jan-14
,82,Mfw1,1,2014,2,27-Jan-14
,40,Mfw1,1,2014,2,27-Jan-14
,35,Mfw1,1,2014,2,27-Jan-14
,69,Mfw1,1,2014,2,27-Jan-14
,68,Mfw1,1,2014,2,27-Jan-14
,45,Mfw1,1,2014,2,28-Jan-14
,81,Mfw1,1,2014,2,28-Jan-14
,77,Mfw1,1,2014,2,28-Jan-14
,54,Mfw1,1,2014,2,28-Jan-14
,53,Mfw1,1,2014,2,28-Jan-14
,43,Mfw1,1,2014,2,28-Jan-14
,70,Mfw1,1,2014,2,28-Jan-14
,45,Mfw1,1,2014,2,28-Jan-14
,54,Mfw1,1,2014,2,28-Jan-14
,35,Mfw1,1,2014,2,28-Jan-14
,51,Mfw1,1,2014,2,28-Jan-14
,67,Mfw1,1,2014,2,28-Jan-14
,90,Mfw1,1,2014,2,28-Jan-14
,80,Mfw1,1,2014,2,28-Jan-14
,74,Mfw1,1,2014,2,28-Jan-14
,60,Mfw1,1,2014,2,28-Jan-14
,68,Mfw1,1,2014,2,28-Jan-14
,52,Mfw1,1,2014,2,28-Jan-14
,60,Mfw1,1,2014,2,28-Jan-14
,38,Mfw1,1,2014,2,28-Jan-14
,61,Mfw1,1,2014,2,28-Jan-14
,30,Mfw1,1,2014,2,28-Jan-14
,89,Mfw1,1,2014,2,30-Jan-14
,40,Mfw1,1,2014,2,30-Jan-14
,58,Mfw1,1,2014,2,30-Jan-14
,56,Mfw1,1,2014,2,30-Jan-14
,50,Mfw1,1,2014,2,30-Jan-14
,33,Mfw1,1,2014,2,30-Jan-14
,41,Mfw1,1,2014,2,30-Jan-14
,39,Mfw1,1,2014,2,30-Jan-14
,210,Mfw1,1,2014,2,30-Jan-14
,58,Mfw1,1,2014,2,30-Jan-14
,87,Mfw1,1,2014,2,30-Jan-14
,53,Mfw1,1,2014,2,30-Jan-14
,63,Mfw1,1,2014,2,30-Jan-14
,60,Mfw1,1,2014,2,30-Jan-14
,116,Mfw1,1,2014,2,30-Jan-14
,39,Mfw1,1,2014,2,30-Jan-14
,73,Mfw1,1,2014,2,30-Jan-14
,83,Mfw1,1,2014,2,30-Jan-14
,56,Mfw1,1,2014,2,30-Jan-14
,74,Mfw1,1,2014,2,30-Jan-14
,53,Mfw1,1,2014,2,31-Jan-14
,57,Mfw1,1,2014,2,31-Jan-14
,109,Mfw1,1,2014,2,31-Jan-14
,35,Mfw1,1,2014,2,31-Jan-14
,47,Mfw1,1,2014,2,31-Jan-14
,40,Mfw1,1,2014,2,31-Jan-14
,44,Mfw1,1,2014,2,31-Jan-14
,14,Mfw1,1,2014,2,31-Jan-14
,82,Mfw1,1,2014,2,31-Jan-14
,57,Mfw1,1,2014,2,31-Jan-14
,35,Mfw1,1,2014,2,31-Jan-14
,76,Mfw1,1,2014,2,31-Jan-14
,47,Mfw1,1,2014,2,31-Jan-14
,90,Mfw1,1,2014,2,31-Jan-14
,112,Mfw1,1,2014,2,31-Jan-14
,77,Mfw1,1,2014,2,31-Jan-14
,70,Mfw1,1,2014,2,31-Jan-14
,40,Mfw1,1,2014,2,31-Jan-14
,66,Mfw1,1,2014,2,31-Jan-14
,40,Mfw1,1,2014,2,31-Jan-14
,49,Mfw1,1,2014,2,31-Jan-14
,52,Mfw1,2,2014,2,01-Feb-14
,73,Mfw1,2,2014,2,01-Feb-14
,40,Mfw1,2,2014,2,01-Feb-14
,69,Mfw1,2,2014,2,01-Feb-14
,51,Mfw1,2,2014,2,01-Feb-14
,28,Mfw1,2,2014,2,01-Feb-14
,69,Mfw1,2,2014,2,01-Feb-14
,20,Mfw1,2,2014,2,01-Feb-14
,152,Mfw1,2,2014,2,01-Feb-14
,66,Mfw1,2,2014,2,01-Feb-14
,35,Mfw1,2,2014,2,01-Feb-14
,20,Mfw1,2,2014,2,01-Feb-14
,121,Mfw1,2,2014,2,01-Feb-14
,58,Mfw1,2,2014,2,01-Feb-14
,40,Mfw1,2,2014,2,01-Feb-14
,85,Mfw1,2,2014,2,02-Feb-14
,17,Mfw1,2,2014,2,03-Feb-14
,55,Mfw1,2,2014,2,03-Feb-14
,58,Mfw1,2,2014,2,03-Feb-14
,32,Mfw1,2,2014,2,03-Feb-14
,180,Mfw1,2,2014,2,03-Feb-14
,36,Mfw1,2,2014,2,03-Feb-14
,119,Mfw1,2,2014,2,03-Feb-14
,97,Mfw1,2,2014,2,03-Feb-14
,106,Mfw1,2,2014,2,03-Feb-14
,44,Mfw1,2,2014,2,03-Feb-14
,50,Mfw1,2,2014,2,03-Feb-14
,64,Mfw1,2,2014,2,03-Feb-14
,60,Mfw1,2,2014,2,03-Feb-14
,135,Mfw1,2,2014,2,03-Feb-14
,38,Mfw1,2,2014,2,03-Feb-14
,88,Mfw1,2,2014,2,03-Feb-14
,45,Mfw1,2,2014,2,04-Feb-14
,108,Mfw1,2,2014,2,04-Feb-14
,48,Mfw1,2,2014,2,04-Feb-14
,77,Mfw1,2,2014,2,04-Feb-14
,35,Mfw1,2,2014,2,04-Feb-14
,60,Mfw1,2,2014,2,04-Feb-14
,87,Mfw1,2,2014,2,04-Feb-14
,53,Mfw1,2,2014,2,04-Feb-14
,65,Mfw1,2,2014,2,04-Feb-14
,68,Mfw1,2,2014,2,04-Feb-14
,102,Mfw1,2,2014,2,04-Feb-14
,173,Mfw1,2,2014,2,04-Feb-14
,54,Mfw1,2,2014,2,04-Feb-14
,84,Mfw1,2,2014,2,04-Feb-14
,23,Mfw1,2,2014,2,04-Feb-14
,30,Mfw1,2,2014,2,04-Feb-14
,40,Mfw1,2,2014,2,04-Feb-14
,72,Mfw1,2,2014,2,04-Feb-14
,83,Mfw1,2,2014,2,05-Feb-14
,101,Mfw1,2,2014,2,05-Feb-14
,50,Mfw1,2,2014,2,05-Feb-14
,40,Mfw1,2,2014,2,05-Feb-14
,52,Mfw1,2,2014,2,05-Feb-14
,61,Mfw1,2,2014,2,05-Feb-14
,56,Mfw1,2,2014,2,05-Feb-14
,86,Mfw1,2,2014,2,05-Feb-14
,55,Mfw1,2,2014,2,05-Feb-14
,69,Mfw1,2,2014,2,05-Feb-14
,96,Mfw1,2,2014,2,05-Feb-14
,42,Mfw1,2,2014,2,05-Feb-14
,92,Mfw1,2,2014,2,05-Feb-14
,85,Mfw1,2,2014,2,05-Feb-14
,68,Mfw1,2,2014,2,05-Feb-14
,62,Mfw1,2,2014,2,05-Feb-14
,120,Mfw1,2,2014,2,05-Feb-14
,86,Mfw1,2,2014,2,05-Feb-14
,35,Mfw1,2,2014,2,05-Feb-14
,41,Mfw1,2,2014,2,06-Feb-14
,79,Mfw1,2,2014,2,06-Feb-14
,57,Mfw1,2,2014,2,06-Feb-14
,38,Mfw1,2,2014,2,06-Feb-14
,40,Mfw1,2,2014,2,06-Feb-14
,44,Mfw1,2,2014,2,06-Feb-14
,33,Mfw1,2,2014,2,06-Feb-14
,31,Mfw1,2,2014,2,06-Feb-14
,60,Mfw1,2,2014,2,06-Feb-14
,65,Mfw1,2,2014,2,06-Feb-14
,86,Mfw1,2,2014,2,06-Feb-14
,60,Mfw1,2,2014,2,06-Feb-14
,73,Mfw1,2,2014,2,06-Feb-14
,48,Mfw1,2,2014,2,06-Feb-14
,56,Mfw1,2,2014,2,06-Feb-14
,70,Mfw1,2,2014,2,06-Feb-14
,34,Mfw1,2,2014,2,06-Feb-14
,108,Mfw1,2,2014,2,06-Feb-14
,62,Mfw1,2,2014,2,06-Feb-14
,50,Mfw1,2,2014,2,07-Feb-14
,111,Mfw1,2,2014,2,07-Feb-14
,76,Mfw1,2,2014,2,07-Feb-14
,55,Mfw1,2,2014,2,07-Feb-14
,33,Mfw1,2,2014,2,07-Feb-14
,77,Mfw1,2,2014,2,07-Feb-14
,34,Mfw1,2,2014,2,07-Feb-14
,52,Mfw1,2,2014,2,07-Feb-14
,38,Mfw1,2,2014,2,07-Feb-14
,101,Mfw1,2,2014,2,07-Feb-14
,84,Mfw1,2,2014,2,07-Feb-14
,45,Mfw1,2,2014,2,07-Feb-14
,17,Mfw1,2,2014,2,07-Feb-14
,80,Mfw1,2,2014,2,07-Feb-14
,52,Mfw1,2,2014,2,07-Feb-14
,58,Mfw1,2,2014,2,07-Feb-14
,50,Mfw1,2,2014,2,07-Feb-14
,50,Mfw1,2,2014,2,07-Feb-14
,84,Mfw1,2,2014,2,07-Feb-14
,69,Mfw1,2,2014,2,07-Feb-14
,75,Mfw1,2,2014,2,07-Feb-14
,49,Mfw1,2,2014,2,07-Feb-14
,46,Mfw1,2,2014,2,07-Feb-14
,32,Mfw1,2,2014,2,08-Feb-14
,42,Mfw1,2,2014,2,08-Feb-14
,42,Mfw1,2,2014,2,08-Feb-14
,56,Mfw1,2,2014,2,08-Feb-14
,68,Mfw1,2,2014,2,08-Feb-14
,62,Mfw1,2,2014,2,08-Feb-14
,72,Mfw1,2,2014,2,08-Feb-14
,65,Mfw1,2,2014,2,08-Feb-14
,32,Mfw1,2,2014,2,08-Feb-14
,92,Mfw1,2,2014,2,08-Feb-14
,38,Mfw1,2,2014,2,08-Feb-14
,61,Mfw1,2,2014,2,08-Feb-14
,50,Mfw1,2,2014,2,08-Feb-14
,55,Mfw1,2,2014,2,08-Feb-14
,53,Mfw1,2,2014,2,08-Feb-14
,49,Mfw1,2,2014,2,08-Feb-14
,62,Mfw1,2,2014,2,08-Feb-14
,75,Mfw1,2,2014,2,10-Feb-14
,72,Mfw1,2,2014,2,10-Feb-14
,64,Mfw1,2,2014,2,10-Feb-14
,32,Mfw1,2,2014,2,10-Feb-14
,24,Mfw1,2,2014,2,10-Feb-14
,40,Mfw1,2,2014,2,10-Feb-14
,68,Mfw1,2,2014,2,10-Feb-14
,54,Mfw1,2,2014,2,10-Feb-14
,61,Mfw1,2,2014,2,10-Feb-14
,37,Mfw1,2,2014,2,10-Feb-14
,59,Mfw1,2,2014,2,10-Feb-14
,41,Mfw1,2,2014,2,10-Feb-14
,65,Mfw1,2,2014,2,10-Feb-14
,79,Mfw1,2,2014,2,11-Feb-14
,78,Mfw1,2,2014,2,11-Feb-14
,72,Mfw1,2,2014,2,11-Feb-14
,65,Mfw1,2,2014,2,11-Feb-14
,51,Mfw1,2,2014,2,11-Feb-14
,56,Mfw1,2,2014,2,11-Feb-14
,41,Mfw1,2,2014,2,11-Feb-14
,74,Mfw1,2,2014,2,11-Feb-14
,68,Mfw1,2,2014,2,11-Feb-14
,69,Mfw1,2,2014,2,11-Feb-14
,56,Mfw1,2,2014,2,11-Feb-14
,78,Mfw1,2,2014,2,11-Feb-14
,58,Mfw1,2,2014,2,11-Feb-14
,80,Mfw1,2,2014,2,11-Feb-14
,85,Mfw1,2,2014,2,11-Feb-14
,49,Mfw1,2,2014,2,11-Feb-14
,81,Mfw1,2,2014,2,11-Feb-14
,49,Mfw1,2,2014,2,11-Feb-14
,82,Mfw1,2,2014,2,11-Feb-14
,39,Mfw1,2,2014,2,11-Feb-14
,46,Mfw1,2,2014,2,11-Feb-14
,30,Mfw1,2,2014,2,11-Feb-14
,210,Mfw1,2,2014,2,12-Feb-14
,46,Mfw1,2,2014,2,12-Feb-14
,50,Mfw1,2,2014,2,12-Feb-14
,45,Mfw1,2,2014,2,12-Feb-14
,24,Mfw1,2,2014,2,12-Feb-14
,27,Mfw1,2,2014,2,12-Feb-14
,20,Mfw1,2,2014,2,12-Feb-14
,28,Mfw1,2,2014,2,12-Feb-14
,83,Mfw1,2,2014,2,12-Feb-14
,57,Mfw1,2,2014,2,12-Feb-14
,73,Mfw1,2,2014,2,12-Feb-14
,46,Mfw1,2,2014,2,12-Feb-14
,69,Mfw1,2,2014,2,12-Feb-14
,60,Mfw1,2,2014,2,12-Feb-14
,50,Mfw1,2,2014,2,12-Feb-14
,30,Mfw1,2,2014,2,12-Feb-14
,60,Mfw1,2,2014,2,12-Feb-14
,85,Mfw1,2,2014,2,12-Feb-14
,71,Mfw1,2,2014,2,12-Feb-14
,68,Mfw1,2,2014,2,12-Feb-14
,52,Mfw1,2,2014,2,12-Feb-14
,44,Mfw1,2,2014,2,12-Feb-14
,36,Mfw1,2,2014,2,12-Feb-14
,40,Mfw1,2,2014,2,13-Feb-14
,32,Mfw1,2,2014,2,13-Feb-14
,37,Mfw1,2,2014,2,13-Feb-14
,70,Mfw1,2,2014,2,13-Feb-14
,43,Mfw1,2,2014,2,13-Feb-14
,70,Mfw1,2,2014,2,13-Feb-14
,52,Mfw1,2,2014,2,13-Feb-14
,22,Mfw1,2,2014,2,13-Feb-14
,35,Mfw1,2,2014,2,13-Feb-14
,41,Mfw1,2,2014,2,13-Feb-14
,50,Mfw1,2,2014,2,13-Feb-14
,51,Mfw1,2,2014,2,13-Feb-14
,59,Mfw1,2,2014,2,13-Feb-14
,71,Mfw1,2,2014,2,13-Feb-14
,65,Mfw1,2,2014,2,13-Feb-14
,74,Mfw1,2,2014,2,13-Feb-14
,55,Mfw1,2,2014,2,13-Feb-14
,41,Mfw1,2,2014,2,13-Feb-14
,49,Mfw1,2,2014,2,13-Feb-14
,26,Mfw1,2,2014,2,13-Feb-14
,46,Mfw1,2,2014,2,14-Feb-14
,50,Mfw1,2,2014,2,14-Feb-14
,19,Mfw1,2,2014,2,14-Feb-14
,70,Mfw1,2,2014,2,14-Feb-14
,98,Mfw1,2,2014,2,14-Feb-14
,75,Mfw1,2,2014,2,14-Feb-14
,70,Mfw1,2,2014,2,14-Feb-14
,79,Mfw1,2,2014,2,14-Feb-14
,84,Mfw1,2,2014,2,14-Feb-14
,52,Mfw1,2,2014,2,14-Feb-14
,31,Mfw1,2,2014,2,14-Feb-14
,54,Mfw1,2,2014,2,14-Feb-14
,55,Mfw1,2,2014,2,14-Feb-14
,58,Mfw1,2,2014,2,14-Feb-14
,68,Mfw1,2,2014,2,14-Feb-14
,67,Mfw1,2,2014,2,14-Feb-14
,44,Mfw1,2,2014,2,14-Feb-14
,63,Mfw1,2,2014,2,14-Feb-14
,69,Mfw1,2,2014,2,14-Feb-14
,38,Mfw1,2,2014,2,14-Feb-14
,39,Mfw1,2,2014,2,14-Feb-14
,81,Mfw1,2,2014,2,14-Feb-14
,61,Mfw1,2,2014,2,14-Feb-14
,73,Mfw1,2,2014,2,14-Feb-14
,73,Mfw1,2,2014,2,14-Feb-14
,33,Mfw1,2,2014,2,15-Feb-14
,83,Mfw1,2,2014,2,15-Feb-14
,32,Mfw1,2,2014,2,15-Feb-14
,29,Mfw1,2,2014,2,15-Feb-14
,50,Mfw1,2,2014,2,15-Feb-14
,58,Mfw1,2,2014,2,15-Feb-14
,51,Mfw1,2,2014,2,15-Feb-14
,42,Mfw1,2,2014,2,15-Feb-14
,74,Mfw1,2,2014,2,15-Feb-14
,51,Mfw1,2,2014,2,15-Feb-14
,70,Mfw1,2,2014,2,15-Feb-14
,40,Mfw1,2,2014,2,15-Feb-14
,43,Mfw1,2,2014,2,15-Feb-14
,56,Mfw1,2,2014,2,15-Feb-14
,55,Mfw1,2,2014,2,15-Feb-14
,99,Mfw1,2,2014,2,15-Feb-14
,39,Mfw1,2,2014,2,15-Feb-14
,77,Mfw1,2,2014,2,15-Feb-14
,51,Mfw1,2,2014,2,15-Feb-14
,74,Srk1,2,2014,2,15-Feb-14
,50,Mfw1,2,2014,2,15-Feb-14
,33,Mfw1,2,2014,2,15-Feb-14
,82,Mfw1,2,2014,2,15-Feb-14
,57,Mfw1,2,2014,2,15-Feb-14
,79,Mfw1,2,2014,2,15-Feb-14
,59,Mfw1,2,2014,2,17-Feb-14
,71,Mfw1,2,2014,2,17-Feb-14
,68,Mfw1,2,2014,2,17-Feb-14
,38,Mfw1,2,2014,2,17-Feb-14
,58,Mfw1,2,2014,2,17-Feb-14
,42,Mfw1,2,2014,2,17-Feb-14
,58,Mfw1,2,2014,2,17-Feb-14
