id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,132,Zomba 3,11,2014,3
,107,Zomba 3,11,2014,3
,142,Zomba 3,11,2014,3
,238,Zomba 3,11,2014,3
,87,Zomba 3,11,2014,3
,68,Zomba 3,11,2014,3
,45,Zomba 3,11,2014,3
,149,Zomba 3,11,2014,3
,400,Zomba 3,11,2014,3
,80,Zomba 3,11,2014,3
,250,Zomba 3,11,2014,3
,148,Zomba 3,11,2014,3
,75,Zomba 3,11,2014,3
,72,Zomba 3,11,2014,3
,20,Zomba 4,11,2014,3
,39,Zomba 3,11,2014,3
,47,Zomba 3,11,2014,3
,40,Zomba 3,11,2014,3
,36,Zomba 3,11,2014,3
,38,Zomba 3,11,2014,3
,42,Zomba 3,11,2014,3
,25,Zomba 4,11,2014,3
,93,Zomba 3,11,2014,3
,112,Zomba 3,11,2014,3
,66,Zomba 3,11,2014,3
,102,Zomba 3,11,2014,3
,238,Zomba 3,11,2014,3
,16,Zomba 3,11,2014,3
,52,Zomba 3,11,2014,3
,101,Zomba 3,11,2014,3
,206,Zomba 3,11,2014,3
,97,Zomba 3,11,2014,3
,42,Zomba 3,11,2014,3
,55,Zomba 3,11,2014,3
,124,Zomba 3,11,2014,3
,56,Zomba 3,11,2014,3
,87,Zomba 3,11,2014,3
,122,Zomba 3,11,2014,3
,35,Zomba 3,11,2014,3
,133,Zomba 3,11,2014,3
,85,Zomba 3,11,2014,3
,205,Zomba 3,11,2014,3
,420,Zomba 3,11,2014,3
,58,Zomba 3,11,2014,3
,74,Zomba 3,11,2014,3
,48,Zomba 3,11,2014,3
,57,Zomba 3,11,2014,3
,112,Zomba 3,11,2014,3
,238,Zomba 3,11,2014,3
,61,Zomba 3,11,2014,3
,72,Zomba 3,11,2014,3
,87,Zomba 3,11,2014,3
,52,Zomba 3,11,2014,3
,186,Zomba 3,11,2014,3
,714,Zomba 3,11,2014,3
,560,Zomba 3,11,2014,3
,42,Zomba 3,11,2014,3
,87,Zomba 3,11,2014,3
,63,Zomba 3,11,2014,3
,36,Zomba 3,11,2014,3
,42,Zomba 3,11,2014,3
,602,Zomba 3,11,2014,3
,89,Zomba 3,11,2014,3
,499,Zomba 3,11,2014,3
,638,Zomba 3,11,2014,3
,160,Zomba 3,11,2014,3
,220,Zomba 3,11,2014,3
,170,Zomba 3,11,2014,3
,250,Zomba 3,11,2014,3
,266,Zomba 3,11,2014,3
,80,Zomba 3,11,2014,3
,349,Zomba 3,11,2014,3
,130,Zomba 3,11,2014,3
,180,Zomba 3,11,2014,3
,120,Zomba 3,11,2014,3
,344,Zomba 3,11,2014,3
,108,Zomba 3,11,2014,3
,135,Zomba 3,11,2014,3
,83,Zomba 3,11,2014,3
,148,Zomba 3,11,2014,3
,110,Zomba 3,11,2014,3
,72,Zomba 3,11,2014,3
,102,Zomba 3,11,2014,3
,154,Zomba 3,11,2014,3
,133,Zomba 3,11,2014,3
,70,Zomba 4,1,2015,3
,130,Zomba 4,1,2015,3
,449,Zomba 4,1,2015,3
,32,Zomba 4,1,2015,3
,59,Zomba 4,1,2015,3
,90,Zomba 4,1,2015,3
,82,Zomba 4,1,2015,3
,647,Zomba 4,1,2015,3
,55,Zomba 4,1,2015,3
,121,Zomba 4,1,2015,3
,15,Zomba 4,1,2015,3
,32,Zomba 4,1,2015,3
,80,Zomba 4,1,2015,3
,105,Zomba 4,1,2015,3
,65,Zomba 4,1,2015,3
,183,Zomba 4,1,2015,3
,58,Zomba 4,1,2015,3
,120,Zomba 4,1,2015,3
,56,Zomba 4,1,2015,3
,90,Zomba 4,1,2015,3
,68,Zomba 4,1,2015,3
,230,Zomba 4,1,2015,3
,85,Zomba 4,1,2015,3
