id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,MGR,10340547,12,280,9.333333,1.285714,6.428572,4,15,17-Jun-15,23-Mar-16,3,2016,1
,MGR,10340549,8,281,9.366667,0.8540925,4.270463,5,11,24-Jun-15,31-Mar-16,3,2016,1
,MGR,10340550,14,281,9.366667,1.494662,7.47331,5,17,24-Jun-15,31-Mar-16,3,2016,1
,MGR,10340551,9,281,9.366667,0.9608541,4.80427,5,12,24-Jun-15,31-Mar-16,3,2016,1
,MGR,10340552,13,281,9.366667,1.3879,6.939502,5,17,24-Jun-15,31-Mar-16,3,2016,1
,MGR,10340554,7,276,9.2,0.7608696,3.804348,5,9,16-Jun-15,18-Mar-16,3,2016,1
,MGR,10340556,10,276,9.2,1.086957,5.434783,5,13,16-Jun-15,18-Mar-16,3,2016,1
,MGR,10340557,3,61,2.033333,1.47541,7.377049,4,8,17-Jun-15,18-Mar-16,3,2016,1
,MGR,10340558,9,276,9.2,0.9782609,4.891304,5,11,16-Jun-15,18-Mar-16,3,2016,1
,MGR,10340559,18,323,10.76667,1.671827,8.359134,6,19,30-Apr-15,18-Mar-16,3,2016,1
,MGR,10340561,15,344,11.46667,1.30814,6.540698,6,19,06-Mei-15,14-Apr-16,4,2016,1
,MGR,10340562,11,345,11.5,0.9565217,4.782609,5,15,05-Mei-15,14-Apr-16,4,2016,1
,MGR,10340563,10,345,11.5,0.8695652,4.347826,5,13,05-Mei-15,14-Apr-16,4,2016,1
,MGR,10340564,7,345,11.5,0.6086956,3.043478,5,8,05-Mei-15,14-Apr-16,4,2016,1
,MGR,10340565,8,188,6.266667,1.276596,6.382978,4,12,18-Feb-15,09-Nov-15,11,2015,1
,MGR,10340566,2,73,2.433333,0.8219178,4.109589,4,7,05-Mei-15,09-Nov-15,11,2015,1
,MGR,10340567,8,185,6.166667,1.297297,6.486487,4,9,05-Mei-15,06-Nov-15,11,2015,1
,MGR,10340568,8,137,4.566667,1.751825,8.759125,3,11,25-Jun-15,09-Nov-15,11,2015,1
,MGR,10340569,8,190,6.333333,1.263158,6.315789,4,12,30-Apr-15,06-Nov-15,11,2015,1
,MGR,10340570,13,287,9.566667,1.358885,6.794425,5,16,30-Apr-15,11-Feb-16,2,2016,1
,MGR,10340571,11,190,6.333333,1.736842,8.68421,4,15,30-Apr-15,06-Nov-15,11,2015,1
,MGR,10340572,6,190,6.333333,0.9473684,4.736842,3,9,30-Apr-15,06-Nov-15,11,2015,1
,MGR,10340573,9,218,7.266667,1.238532,6.19266,4,11,05-Mei-15,09-Des-15,12,2015,1
,MGR,10340574,4,218,7.266667,0.5504587,2.752293,3,7,05-Mei-15,09-Des-15,12,2015,1
,MGR,10340575,8,187,6.233333,1.283422,6.417112,4,12,06-Mei-15,09-Nov-15,11,2015,1
,MGR,10340577,9,187,6.233333,1.44385,7.219252,4,13,06-Mei-15,09-Nov-15,11,2015,1
,MGR,10340578,3,103,3.433333,0.8737864,4.368932,4,6,11-Mei-15,09-Des-15,12,2015,1
,MGR,10340579,6,134,4.466667,1.343284,6.716418,3,8,24-Jun-15,05-Nov-15,11,2015,1
,MGR,10340580,4,55,1.833333,2.181818,10.90909,4,10,30-Apr-15,02-Sep-15,9,2015,1
,MGR,10340581,11,344,11.46667,0.9593024,4.796512,6,12,06-Mei-15,14-Apr-16,4,2016,1
,MGR,10340582,2,71,2.366667,0.8450705,4.225352,4,6,30-Apr-15,06-Nov-15,11,2015,1
,MGR,10340583,14,350,11.66667,1.2,6,6,17,30-Apr-15,14-Apr-16,4,2016,1
,MGR,10340584,9,218,7.266667,1.238532,6.19266,4,11,05-Mei-15,09-Des-15,12,2015,1
,MGR,10340585,10,188,6.266667,1.595745,7.978723,4,13,05-Mei-15,09-Nov-15,11,2015,1
,MGR,10340586,13,346,11.53333,1.127168,5.635838,6,16,04-Mei-15,14-Apr-16,4,2016,1
,MGR,10340587,10,346,11.53333,0.867052,4.33526,5,14,04-Mei-15,14-Apr-16,4,2016,1
,MGR,10340588,13,346,11.53333,1.127168,5.635838,6,15,04-Mei-15,14-Apr-16,4,2016,1
,MGR,10340592,14,297,9.9,1.414141,7.070707,5,15,18-Mei-15,10-Mar-16,3,2016,1
,MGR,10340593,10,297,9.9,1.010101,5.050506,5,11,18-Mei-15,10-Mar-16,3,2016,1
,MGR,10340594,20,356,11.86667,1.685393,8.426966,6,22,20-Mar-15,10-Mar-16,3,2016,1
,MGR,10340595,14,294,9.8,1.428571,7.142857,5,17,21-Mei-15,10-Mar-16,3,2016,1
,MGR,10340596,12,297,9.9,1.212121,6.060606,5,16,20-Mar-15,10-Mar-16,3,2016,1
,MGR,10340597,15,356,11.86667,1.264045,6.320224,6,18,20-Mar-15,10-Mar-16,3,2016,1
,MGR,10340598,11,297,9.9,1.111111,5.555556,5,13,18-Mei-15,10-Mar-16,3,2016,1
,MGR,10340599,3,73,2.433333,1.232877,6.164383,3,6,23-Apr-15,15-Feb-16,2,2016,1
,MGR,10340600,2,73,2.433333,0.8219178,4.109589,3,5,23-Apr-15,15-Feb-16,2,2016,1
,MGR,10340601,5,73,2.433333,2.054795,10.27397,3,6,23-Apr-15,15-Feb-16,2,2016,1
,MGR,10340603,6,224,7.466667,0.8035714,4.017857,5,9,24-Apr-15,15-Feb-16,2,2016,1
,MGR,10340604,5,140,4.666667,1.071429,5.357143,5,8,24-Apr-15,15-Feb-16,2,2016,1
,MGR,10340605,6,224,7.466667,0.8035714,4.017857,5,9,24-Apr-15,15-Feb-16,2,2016,1
,MGR,10340606,7,224,7.466667,0.9375,4.6875,5,10,24-Apr-15,15-Feb-16,2,2016,1
,MGR,10340607,3,147,4.9,0.6122449,3.061224,4,7,24-Apr-15,17-Feb-16,2,2016,1
,MGR,10340608,7,223,7.433333,0.941704,4.70852,4,11,24-Apr-15,17-Feb-16,2,2016,1
,MGR,10340609,4,223,7.433333,0.5381166,2.690583,4,7,24-Apr-15,17-Feb-16,2,2016,1
,MGR,10340610,7,223,7.433333,0.941704,4.70852,5,10,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340611,7,223,7.433333,0.941704,4.70852,6,11,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340612,9,223,7.433333,1.210762,6.053811,6,12,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340613,8,223,7.433333,1.076233,5.381166,6,10,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340614,6,223,7.433333,0.8071749,4.035874,5,10,24-Apr-15,15-Feb-16,2,2016,1
,MGR,10340615,8,223,7.433333,1.076233,5.381166,4,11,07-Jul-15,15-Feb-16,2,2016,1
,MGR,10340616,7,223,7.433333,0.941704,4.70852,4,9,25-Apr-15,15-Feb-16,2,2016,1
,MGR,10340617,3,146,4.866667,0.6164383,3.082192,4,7,25-Apr-15,15-Feb-16,2,2016,1
,MGR,10340618,5,223,7.433333,0.6726457,3.363229,3,6,07-Jul-15,15-Feb-16,2,2016,1
,MGR,10340619,8,223,7.433333,1.076233,5.381166,5,10,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340620,6,223,7.433333,0.8071749,4.035874,5,8,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340621,2,147,4.9,0.4081632,2.040816,5,3,19-Jan-15,15-Feb-16,2,2016,1
,MGR,10340625,5,211,7.033333,0.7109005,3.554502,4,8,25-Apr-15,19-Feb-16,2,2016,1
,MGR,10340626,10,218,7.266667,1.376147,6.880734,6,15,25-Apr-15,17-Feb-16,2,2016,1
,MGR,10340627,7,223,7.433333,0.941704,4.70852,5,11,25-Apr-15,17-Feb-16,2,2016,1
,MGR,10340628,11,223,7.433333,1.479821,7.399103,6,14,25-Apr-15,17-Feb-16,2,2016,1
,MGR,10340665,4,105,3.5,1.142857,5.714286,6,6,23-Jan-15,02-Mar-16,3,2016,1
,MGR,10340666,13,294,9.8,1.326531,6.632653,5,14,21-Mei-15,10-Mar-16,3,2016,1
,MGR,10340667,11,219,7.3,1.506849,7.534246,5,15,21-Mei-15,10-Mar-16,3,2016,1
,MGR,10340668,6,219,7.3,0.8219178,4.109589,5,9,21-Mei-15,10-Mar-16,3,2016,1
,MGR,10340669,8,294,9.8,0.8163265,4.081633,5,10,21-Mei-15,10-Mar-16,3,2016,1
,MGR,10340670,8,219,7.3,1.09589,5.479452,7,15,25-Jan-15,10-Mar-16,3,2016,1
,MGR,10340690,16,293,9.766666,1.638225,8.191127,5,18,20-Mei-15,08-Mar-16,3,2016,1
,MGR,10340691,11,293,9.766666,1.12628,5.6314,5,14,20-Mei-15,08-Mar-16,3,2016,1
,MGR,10340692,12,294,9.8,1.22449,6.122449,5,15,19-Mei-15,08-Mar-16,3,2016,1
,MGR,10340693,8,222,7.4,1.081081,5.405405,6,11,17-Apr-15,08-Mar-16,3,2016,1
,MGR,10340694,13,294,9.8,1.326531,6.632653,5,15,19-Mei-15,08-Mar-16,3,2016,1
,MGR,10340695,11,278,9.266666,1.18705,5.935252,4,14,04-Jun-15,08-Mar-16,3,2016,1
,MGR,10340696,12,278,9.266666,1.294964,6.47482,4,16,04-Jun-15,08-Mar-16,3,2016,1
,MGR,10340697,9,293,9.766666,0.9215018,4.607509,4,11,20-Mei-15,08-Mar-16,3,2016,1
,MGR,10340698,13,312,10.4,1.25,6.25,6,16,20-Mar-15,27-Mar-16,3,2016,1
,MGR,10340699,16,293,9.766666,1.638225,8.191127,5,19,20-Mei-15,08-Mar-16,3,2016,1
,MGR,10340700,7,278,9.266666,0.7553957,3.776978,5,10,17-Apr-15,08-Mar-16,3,2016,1
,MGR,10340701,9,278,9.266666,0.9712231,4.856115,5,12,04-Jun-15,08-Mar-16,3,2016,1
,MGR,10340702,6,278,9.266666,0.647482,3.23741,3,9,04-Jun-15,08-Mar-16,3,2016,1
,MGR,10340703,2,222,7.4,0.2702703,1.351351,3,4,20-Mei-15,08-Mar-16,3,2016,1
