id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year
,BSA,24,1,11,2014
,BSA,20,1,11,2014
,BSA,21,1,11,2014
,BSA,24,1,11,2014
,BSA,22,1,11,2014
,BSA,19,1,11,2014
,BSA,24,1,11,2014
,BSA,19,1,11,2014
,BSA,18,1,11,2014
,BSA,21,1,11,2014
,BSA,29,1,11,2014
,BSA,63,1,11,2014
,BSA,71,1,11,2014
,BSA,21,1,11,2014
,BSA,21,1,11,2014
,BSA,42,1,11,2014
,BSA,20,1,11,2014
,BSA,22,1,11,2014
,BSA,34,1,11,2014
,BSA,32,1,11,2014
,BSA,21,1,11,2014
,BSA,14,1,11,2014
,BSA,14,1,11,2014
,BSA,20,1,11,2014
,BSA,14,1,11,2014
,BSA,14,1,12,2014
,BSA,38,1,11,2014
,BSA,29,1,12,2014
,BSA,27,1,12,2014
,BSA,35,1,12,2014
,BSA,21,1,12,2014
,BSA,24,1,11,2014
,BSA,15,1,10,2014
,BSA,30,1,10,2014
,BSA,29,1,10,2014
,BSA,14,1,10,2014
,BSA,17,1,10,2014
,BSA,32,1,10,2014
,BSA,59,1,11,2014
,BSA,36,1,11,2014
,BSA,43,1,11,2014
,BSA,20,1,11,2014
,BSA,26,1,11,2014
,BSA,43,1,11,2014
,BSA,23,1,11,2014
,BSA,40,1,11,2014
,BSA,19,1,11,2014
,BSA,40,1,11,2014
,BSA,32,1,11,2014
,BSA,30,1,11,2014
,BSA,25,1,11,2014
,BSA,21,1,11,2014
,BSA,21,1,11,2014
,BSA,15,1,11,2014
,BSA,28,1,11,2014
,BSA,34,1,11,2014
,BSA,18,1,11,2014
,BSA,22,1,11,2014
,BSA,22,1,11,2014
,BSA,25,1,11,2014
,BSA,33,1,11,2014
,BSA,38,1,11,2014
,BSA,31,1,11,2014
,BSA,50,1,11,2014
,BSA,31,1,11,2014
,BSA,34,1,11,2014
,BSA,52,1,11,2014
,BSA,22,1,11,2014
,BSA,31,1,11,2014
,BSA,21,1,11,2014
,BSA,56,1,10,2014
,BSA,30,1,10,2014
,BSA,20,1,10,2014
,BSA,28,1,10,2014
,BSA,15,1,10,2014
,BSA,52,1,11,2014
,BSA,46,1,11,2014
,BSA,36,1,11,2014
,BSA,20,1,11,2014
,BSA,23,1,11,2014
,BSA,46,1,11,2014
,BSA,17,1,11,2014
,BSA,15,1,11,2014
,BSA,14,1,11,2014
,BSA,22,1,11,2014
,BSA,18,1,11,2014
,BSA,13,1,11,2014
,BSA,12,1,11,2014
,BSA,30,1,10,2014
,BSA,21,1,10,2014
,BSA,28,1,10,2014
,BSA,16,1,10,2014
,BSA,17,1,10,2014
,BSA,32,1,10,2014
,BSA,38,1,10,2014
,BSA,31,1,10,2014
,BSA,37,1,10,2014
,BSA,12,1,10,2014
,BSA,43,1,10,2014
,BSA,16,1,10,2014
,BSA,22,1,10,2014
,BSA,15,1,10,2014
,BSA,19,1,10,2014
,BSA,44,1,10,2014
,BSA,14,1,10,2014
,BSA,17,1,10,2014
,BSA,28,1,10,2014
,BSA,20,1,11,2014
,BSA,16,1,11,2014
,BSA,27,1,11,2014
,BSA,29,1,11,2014
,BSA,36,1,11,2014
,BSA,41,1,11,2014
,BSA,54,1,11,2014
,BSA,20,1,11,2014
,BSA,29,1,11,2014
,BSA,22,1,11,2014
,BSA,22,1,11,2014
,BSA,21,1,11,2014
,BSA,17,1,11,2014
,BSA,26,1,11,2014
,BSA,14,1,11,2014
,BSA,32,1,11,2014
,BSA,20,1,11,2014
,BSA,16,1,11,2014
,BSA,12,1,11,2014
,BSA,15,1,11,2014
,BSA,50,1,11,2014
,BSA,14,1,11,2014
,BSA,50,1,11,2014
,BSA,19,1,11,2014
,BSA,19,1,10,2014
,BSA,30,1,10,2014
,BSA,28,1,11,2014
,BSA,13,1,10,2014
,BSA,34,1,11,2014
,BSA,37,1,11,2014
,BSA,20,1,10,2014
,BSA,13,1,10,2014
,BSA,30,1,10,2014
,BSA,27,1,11,2014
,BSA,26,1,11,2014
,BSA,24,1,10,2014
,BSA,47,1,10,2014
,BSA,15,1,10,2014
,BSA,49,1,10,2014
,BSA,22,1,10,2014
,BSA,52,1,10,2014
,BSA,38,1,10,2014
,BSA,30,1,10,2014
,BSA,27,1,10,2014
,BSA,23,1,10,2014
,BSA,16,1,10,2014
,BSA,38,1,10,2014
,BSA,50,1,10,2014
,BSA,21,1,10,2014
,BSA,21,1,10,2014
,BSA,12,1,10,2014
,BSA,25,1,11,2014
,BSA,33,1,10,2014
,BSA,14,1,10,2014
,BSA,16,1,10,2014
,BSA,36,1,10,2014
,BSA,13,1,1,2015
,BSA,27,1,10,2014
,BSA,26,1,10,2014
,BSA,15,1,10,2014
,BSA,14,1,10,2014
,BSA,21,1,10,2014
,BSA,13,1,10,2014
,BSA,23,1,10,2014
,BSA,15,1,10,2014
,BSA,25,1,10,2014
,BSA,15,1,10,2014
,BSA,18,1,10,2014
,BSA,29,1,10,2014
,BSA,20,1,10,2014
,BSA,33,1,10,2014
,BSA,19,1,10,2014
,BSA,14,1,10,2014
,BSA,21,1,10,2014
,BSA,16,1,10,2014
,BSA,26,1,10,2014
,BSA,27,1,10,2014
,BSA,19,1,10,2014
,BSA,19,1,10,2014
,BSA,10,1,10,2014
,BSA,26,1,10,2014
,BSA,19,1,10,2014
,BSA,34,1,10,2014
,BSA,23,1,10,2014
,BSA,17,1,10,2014
,BSA,15,1,10,2014
,BSA,15,1,10,2014
,BSA,25,1,10,2014
,BSA,13,1,10,2014
,BSA,19,1,10,2014
,BSA,12,1,10,2014
,BSA,17,1,10,2014
,BSA,18,1,10,2014
,BSA,23,1,10,2014
,BSA,25,1,10,2014
,BSA,19,1,10,2014
,BSA,18,1,10,2014
,BSA,16,1,10,2014
,BSA,14,1,10,2014
,BSA,25,1,10,2014
,BSA,23,1,11,2014
,BSA,57,1,11,2014
,BSA,17,1,11,2014
,BSA,34,1,11,2014
,BSA,13,1,11,2014
,BSA,24,1,11,2014
,BSA,22,1,11,2014
,BSA,31,1,11,2014
,BSA,32,1,11,2014
,BSA,18,1,11,2014
,BSA,30,1,11,2014
,BSA,24,1,11,2014
,BSA,46,1,10,2014
,BSA,62,1,11,2014
,BSA,34,1,11,2014
,BSA,62,1,11,2014
,BSA,39,1,11,2014
,BSA,61,1,11,2014
,BSA,64,1,12,2014
,BSA,49,1,11,2014
,BSA,23,1,11,2014
,BSA,19,1,11,2014
,BSA,19,1,11,2014
,BSA,34,1,11,2014
,BSA,37,1,11,2014
,BSA,56,1,11,2014
,BSA,44,1,11,2014
,BSA,37,1,11,2014
,BSA,14,1,11,2014
,BSA,19,1,11,2014
,BSA,21,1,11,2014
,BSA,45,1,11,2014
,BSA,44,1,11,2014
,BSA,33,1,11,2014
,BSA,40,1,11,2014
,BSA,21,1,11,2014
,BSA,38,1,12,2014
,BSA,30,1,12,2014
,BSA,36,1,12,2014
,BSA,25,1,12,2014
,BSA,22,1,12,2014
,BSA,55,1,12,2014
,BSA,40,1,12,2014
,BSA,32,1,11,2014
,BSA,26,1,11,2014
,BSA,31,1,11,2014
,BSA,19,1,11,2014
,BSA,15,1,12,2014
,BSA,33,1,11,2014
,BSA,23,1,11,2014
,BSA,27,1,11,2014
,BSA,26,1,11,2014
,BSA,42,1,11,2014
,BSA,26,1,11,2014
,BSA,46,1,11,2014
,BSA,27,1,11,2014
,BSA,17,1,11,2014
,BSA,46,1,11,2014
,BSA,19,1,11,2014
,BSA,15,1,11,2014
,BSA,20,1,10,2014
,BSA,15,1,10,2014
,BSA,15,1,10,2014
,BSA,19,1,10,2014
,BSA,21,1,10,2014
,BSA,24,1,10,2014
,BSA,14,1,10,2014
,BSA,18,1,10,2014
,BSA,22,1,10,2014
,BSA,15,1,10,2014
,BSA,35,1,11,2014
,BSA,15,1,11,2014
,BSA,19,1,11,2014
,BSA,25,1,11,2014
,BSA,16,1,11,2014
,BSA,33,1,11,2014
,BSA,34,1,11,2014
,BSA,20,1,11,2014
,BSA,26,1,11,2014
,BSA,26,1,11,2014
,BSA,25,1,11,2014
,BSA,33,1,11,2014
,BSA,24,1,11,2014
,BSA,38,1,11,2014
,BSA,17,1,11,2014
,BSA,24,1,11,2014
,BSA,31,1,11,2014
,BSA,13,1,11,2014
,BSA,39,1,11,2014
,BSA,21,1,11,2014
,BSA,21,1,11,2014
,BSA,27,1,11,2014
,BSA,23,1,11,2014
,BSA,16,1,11,2014
,BSA,18,1,11,2014
,BSA,13,1,11,2014
,BSA,22,1,11,2014
,BSA,33,1,11,2014
,BSA,16,1,11,2014
,BSA,28,1,11,2014
,BSA,28,1,11,2014
,BSA,18,1,11,2014
,BSA,27,1,10,2014
,BSA,56,1,10,2014
,BSA,46,1,10,2014
,BSA,20,1,10,2014
,BSA,25,1,10,2014
,BSA,27,1,10,2014
,BSA,45,1,10,2014
,BSA,38,1,10,2014
,BSA,18,1,10,2014
,BSA,32,1,10,2014
,BSA,23,1,11,2014
,BSA,27,1,11,2014
,BSA,14,1,11,2014
,BSA,17,1,11,2014
,BSA,28,1,11,2014
,BSA,13,1,11,2014
,BSA,22,1,11,2014
,BSA,22,1,11,2014
,BSA,20,1,11,2014
,BSA,28,1,11,2014
,BSA,42,1,11,2014
,BSA,28,1,11,2014
,BSA,16,1,11,2014
,BSA,31,1,11,2014
,BSA,17,1,11,2014
,BSA,14,1,11,2014
,BSA,13,1,11,2014
,BSA,26,1,11,2014
,BSA,14,1,11,2014
,BSA,22,1,11,2014
,BSA,23,1,11,2014
,BSA,28,1,11,2014
,BSA,77,1,11,2014
,BSA,32,1,11,2014
,BSA,18,1,11,2014
,BSA,27,1,11,2014
,BSA,24,1,11,2014
,BSA,39,1,11,2014
,BSA,26,1,11,2014
,BSA,47,1,11,2014
,BSA,62,1,11,2014
,BSA,19,1,11,2014
,BSA,23,1,11,2014
,BSA,17,1,11,2014
,BSA,36,1,11,2014
,BSA,15,1,11,2014
,BSA,12,1,11,2014
,BSA,66,1,11,2014
,BSA,21,1,11,2014
,BSA,24,1,11,2014
,BSA,46,1,11,2014
,BSA,57,1,11,2014
,BSA,21,1,11,2014
,BSA,26,1,11,2014
,BSA,32,1,11,2014
,BSA,46,1,11,2014
,BSA,45,1,11,2014
,BSA,21,1,10,2014
,BSA,35,1,10,2014
,BSA,12,1,10,2014
,BSA,41,1,11,2014
,BSA,38,1,11,2014
,BSA,36,1,10,2014
,BSA,28,1,11,2014
,BSA,29,1,11,2014
,BSA,25,1,11,2014
,BSA,18,1,11,2014
,BSA,26,1,11,2014
,BSA,38,1,11,2014
,BSA,25,1,11,2014
,BSA,18,1,10,2014
,BSA,17,1,10,2014
,BSA,21,1,10,2014
,BSA,27,1,10,2014
,BSA,64,1,10,2014
,BSA,32,1,10,2014
,BSA,17,1,10,2014
,BSA,21,1,10,2014
,BSA,52,1,10,2014
,BSA,34,1,10,2014
,BSA,40,1,10,2014
,BSA,39,1,10,2014
,BSA,31,1,12,2014
,BSA,17,1,12,2014
,BSA,46,1,12,2014
,BSA,28,1,12,2014
,BSA,26,1,11,2014
,BSA,29,1,11,2014
,BSA,35,1,12,2014
,BSA,20,1,11,2014
,BSA,42,1,11,2014
,BSA,27,1,11,2014
,BSA,44,1,11,2014
,BSA,34,1,11,2014
,BSA,29,1,11,2014
,BSA,34,1,11,2014
,BSA,32,1,11,2014
,BSA,14,1,11,2014
,BSA,20,1,11,2014
,BSA,23,1,11,2014
,BSA,30,1,11,2014
,BSA,24,1,12,2014
,BSA,28,1,11,2014
,BSA,28,1,11,2014
,BSA,14,1,11,2014
,BSA,18,1,12,2014
,BSA,16,1,12,2014
,BSA,34,1,12,2014
,BSA,21,1,12,2014
,BSA,30,1,11,2014
,BSA,23,1,11,2014
,BSA,20,1,11,2014
,BSA,16,1,11,2014
,BSA,20,1,11,2014
,BSA,36,1,12,2014
,BSA,18,1,11,2014
,BSA,29,1,12,2014
,BSA,44,1,10,2014
,BSA,24,1,11,2014
,BSA,28,1,10,2014
,BSA,20,1,10,2014
,BSA,13,1,10,2014
,BSA,24,1,10,2014
,BSA,36,1,10,2014
,BSA,17,1,10,2014
,BSA,13,1,10,2014
,BSA,18,1,10,2014
,BSA,19,1,10,2014
,BSA,19,1,10,2014
,BSA,33,1,11,2014
,BSA,21,1,11,2014
,BSA,27,1,11,2014
,BSA,21,1,11,2014
,BSA,22,1,11,2014
,BSA,28,1,11,2014
,BSA,23,1,11,2014
,BSA,18,1,11,2014
,BSA,18,1,10,2014
,BSA,21,1,12,2014
,BSA,15,1,11,2014
,BSA,21,1,11,2014
,BSA,29,1,11,2014
,BSA,28,1,11,2014
,BSA,24,1,11,2014
,BSA,42,1,11,2014
,BSA,27,1,11,2014
,BSA,15,1,10,2014
,BSA,18,1,10,2014
,BSA,30,1,11,2014
,BSA,33,1,11,2014
,BSA,20,1,11,2014
,BSA,21,1,11,2014
,BSA,13,1,11,2014
,BSA,27,1,11,2014
,BSA,11,1,10,2014
,BSA,20,1,11,2014
,BSA,21,1,11,2014
,BSA,21,1,11,2014
,BSA,18,1,10,2014
,BSA,14,1,10,2014
,BSA,29,1,10,2014
,BSA,15,1,10,2014
,BSA,17,1,10,2014
,BSA,22,1,10,2014
,BSA,25,1,10,2014
,BSA,17,1,10,2014
,BSA,15,1,10,2014
,BSA,14,1,10,2014
,BSA,11,1,10,2014
,BSA,20,1,10,2014
,BSA,74,1,11,2014
,BSA,19,1,11,2014
,BSA,24,1,11,2014
,BSA,30,1,11,2014
,BSA,42,1,11,2014
,BSA,20,1,11,2014
,BSA,21,1,11,2014
,BSA,16,1,10,2014
,BSA,26,1,11,2014
,BSA,11,1,11,2014
,BSA,17,1,11,2014
,BSA,27,1,11,2014
,BSA,19,1,11,2014
,BSA,15,1,11,2014
,BSA,22,1,11,2014
,BSA,21,1,11,2014
,BSA,28,1,12,2014
,BSA,20,1,11,2014
,BSA,19,1,11,2014
,BSA,54,1,11,2014
,BSA,30,1,12,2014
,BSA,18,1,12,2014
,BSA,28,1,12,2014
,BSA,16,1,12,2014
,BSA,29,1,12,2014
,BSA,27,1,12,2014
,BSA,25,1,12,2014
,BSA,31,1,12,2014
,BSA,15,1,1,2015
,BSA,19,1,12,2014
,BSA,23,1,12,2014
,BSA,26,1,12,2014
,BSA,35,1,12,2014
,BSA,27,1,1,2015
,BSA,17,1,1,2015
,BSA,26,1,1,2015
,BSA,21,1,1,2015
,BSA,20,1,1,2015
,BSA,26,1,1,2015
,BSA,35,1,1,2015
,BSA,27,1,1,2015
,BSA,45,1,1,2015
,BSA,25,1,1,2015
,BSA,20,1,1,2015
,BSA,36,1,1,2015
,BSA,29,1,1,2015
,BSA,43,1,1,2015
,BSA,20,1,1,2015
,BSA,31,1,1,2015
,BSA,24,1,1,2015
,BSA,26,1,1,2015
,BSA,28,1,1,2015
,BSA,24,1,1,2015
,BSA,18,1,1,2015
,BSA,24,1,1,2015
,BSA,30,1,1,2015
,BSA,40,1,1,2015
,BSA,26,1,1,2015
,BSA,37,1,12,2014
,BSA,27,1,1,2015
,BSA,44,1,1,2015
,BSA,35,1,1,2015
,BSA,38,1,1,2015
,BSA,16,1,1,2015
,BSA,22,1,1,2015
,BSA,43,1,1,2015
,BSA,25,1,1,2015
,BSA,37,1,1,2015
,BSA,16,1,1,2015
,BSA,36,1,1,2015
,BSA,31,1,1,2015
,BSA,42,1,1,2015
,BSA,37,1,1,2015
,BSA,25,1,1,2015
,BSA,18,1,1,2015
,BSA,32,1,12,2014
,BSA,33,1,12,2014
,BSA,19,1,12,2014
,BSA,23,1,1,2015
,BSA,26,1,1,2015
,BSA,45,1,12,2014
,BSA,21,1,12,2014
,BSA,40,1,1,2015
,BSA,48,1,12,2014
,BSA,21,1,12,2014
,BSA,22,1,1,2015
,BSA,50,1,1,2015
,BSA,37,1,1,2015
,BSA,20,1,1,2015
,BSA,30,1,1,2015
,BSA,22,1,1,2015
,BSA,30,1,1,2015
,BSA,27,1,1,2015
,BSA,24,1,1,2015
,BSA,23,1,11,2014
,BSA,22,1,11,2014
,BSA,19,1,11,2014
,BSA,23,1,11,2014
,BSA,34,1,11,2014
,BSA,17,1,11,2014
,BSA,35,1,12,2014
,BSA,19,1,12,2014
,BSA,23,1,12,2014
,BSA,30,1,12,2014
,BSA,29,1,12,2014
,BSA,15,1,12,2014
,BSA,20,1,12,2014
,BSA,22,1,12,2014
,BSA,28,1,12,2014
,BSA,25,1,12,2014
,BSA,36,1,12,2014
,BSA,38,1,11,2014
,BSA,23,1,11,2014
,BSA,12,1,12,2014
,BSA,23,1,12,2014
,BSA,18,1,12,2014
,BSA,25,1,12,2014
,BSA,18,1,12,2014
,BSA,16,1,11,2014
,BSA,20,1,11,2014
,BSA,27,1,12,2014
,BSA,20,1,12,2014
,BSA,24,1,12,2014
,BSA,21,1,12,2014
,BSA,22,1,11,2014
,BSA,34,1,11,2014
,BSA,23,1,11,2014
,BSA,27,1,11,2014
,BSA,25,1,11,2014
,BSA,27,1,11,2014
,BSA,28,1,11,2014
,BSA,24,1,12,2014
,BSA,21,1,12,2014
,BSA,17,1,12,2014
,BSA,40,1,12,2014
,BSA,15,1,1,2015
,BSA,64,1,12,2014
,BSA,24,1,12,2014
,BSA,34,1,12,2014
,BSA,29,1,1,2015
,BSA,28,1,1,2015
,BSA,48,1,1,2015
,BSA,37,1,1,2015
,BSA,26,1,1,2015
,BSA,34,1,1,2015
,BSA,32,1,1,2015
,BSA,34,1,1,2015
,BSA,25,1,1,2015
,BSA,31,1,1,2015
,BSA,23,1,1,2015
,BSA,15,1,1,2015
,BSA,27,1,1,2015
,BSA,19,1,1,2015
,BSA,17,1,1,2015
,BSA,24,1,1,2015
,BSA,37,1,1,2015
,BSA,43,1,1,2015
,BSA,77,1,1,2015
,BSA,44,1,1,2015
,BSA,30,1,1,2015
,BSA,32,1,1,2015
,BSA,23,1,1,2015
,BSA,34,1,1,2015
,BSA,31,1,1,2015
,BSA,29,1,1,2015
,BSA,22,1,1,2015
,BSA,26,1,1,2015
,BSA,43,1,1,2015
,BSA,54,1,1,2015
,BSA,16,1,1,2015
,BSA,13,1,1,2015
,BSA,46,1,1,2015
,BSA,24,1,12,2014
,BSA,28,1,12,2014
,BSA,23,1,12,2014
,BSA,41,1,12,2014
,BSA,24,1,12,2014
,BSA,33,1,12,2014
,BSA,23,1,12,2014
,BSA,14,1,12,2014
,BSA,25,1,12,2014
,BSA,36,1,12,2014
,BSA,19,1,12,2014
,BSA,17,1,12,2014
,BSA,33,1,12,2014
,BSA,21,1,12,2014
,BSA,32,1,12,2014
,BSA,39,1,12,2014
,BSA,33,1,12,2014
,BSA,26,1,12,2014
,BSA,26,1,12,2014
,BSA,21,1,12,2014
,BSA,13,1,12,2014
,BSA,14,1,12,2014
,BSA,22,1,12,2014
,BSA,18,1,12,2014
,BSA,17,1,12,2014
,BSA,14,1,12,2014
,BSA,24,1,12,2014
,BSA,19,1,12,2014
,BSA,12,1,12,2014
,BSA,49,1,12,2014
,BSA,25,1,12,2014
,BSA,30,1,12,2014
,BSA,24,1,12,2014
,BSA,14,1,12,2014
,BSA,31,1,12,2014
,BSA,24,1,12,2014
,BSA,20,1,12,2014
,BSA,32,1,12,2014
,BSA,24,1,1,2015
,BSA,31,1,12,2014
,BSA,41,1,12,2014
,BSA,24,1,12,2014
,BSA,12,1,12,2014
,BSA,23,1,12,2014
,BSA,21,1,12,2014
,BSA,20,1,12,2014
,BSA,30,1,12,2014
,BSA,26,1,12,2014
,BSA,22,1,12,2014
,BSA,12,1,12,2014
,BSA,23,1,12,2014
,BSA,31,1,12,2014
,BSA,35,1,12,2014
,BSA,24,1,12,2014
,BSA,20,1,12,2014
,BSA,31,1,12,2014
,BSA,71,1,12,2014
,BSA,60,1,12,2014
,BSA,24,1,12,2014
,BSA,29,1,12,2014
,BSA,35,1,1,2015
,BSA,26,1,1,2015
,BSA,23,1,1,2015
,BSA,27,1,1,2015
,BSA,18,1,1,2015
,BSA,23,1,1,2015
,BSA,25,1,1,2015
,BSA,18,1,1,2015
,BSA,17,1,1,2015
,BSA,15,1,1,2015
,BSA,44,1,1,2015
,BSA,51,1,1,2015
,BSA,35,1,1,2015
,BSA,13,1,1,2015
,BSA,19,1,1,2015
,BSA,36,1,1,2015
,BSA,15,1,1,2015
,BSA,17,1,1,2015
,BSA,34,1,1,2015
,BSA,18,1,1,2015
,BSA,54,1,1,2015
,BSA,54,1,1,2015
,BSA,16,1,1,2015
,BSA,16,1,1,2015
,BSA,18,1,1,2015
,BSA,16,1,1,2015
,BSA,17,1,1,2015
,BSA,23,1,1,2015
,BSA,50,1,1,2015
,BSA,22,1,1,2015
,BSA,25,1,1,2015
,BSA,34,1,12,2014
,BSA,30,1,12,2014
,BSA,35,1,12,2014
,BSA,27,1,12,2014
,BSA,33,1,1,2015
,BSA,20,1,1,2015
,BSA,19,1,1,2015
,BSA,21,1,1,2015
,BSA,37,1,1,2015
,BSA,16,1,1,2015
,BSA,18,1,12,2014
,BSA,37,1,12,2014
,BSA,24,1,12,2014
,BSA,21,1,12,2014
,BSA,21,1,12,2014
,BSA,30,1,12,2014
,BSA,20,1,12,2014
,BSA,13,1,12,2014
,BSA,16,1,12,2014
,BSA,27,1,12,2014
,BSA,13,1,12,2014
,BSA,24,1,12,2014
,BSA,24,1,12,2014
,BSA,23,1,12,2014
,BSA,27,1,12,2014
,BSA,18,1,12,2014
,BSA,17,1,12,2014
,BSA,20,1,12,2014
,BSA,23,1,12,2014
,BSA,14,1,12,2014
,BSA,49,1,12,2014
,BSA,29,1,12,2014
,BSA,14,1,5,2014
,BSA,22,1,12,2014
,BSA,22,1,12,2014
,BSA,18,1,12,2014
,BSA,24,1,12,2014
,BSA,31,1,1,2015
,BSA,21,1,1,2015
,BSA,55,1,1,2015
,BSA,23,1,1,2015
,BSA,20,1,1,2015
,BSA,19,1,1,2015
,BSA,30,1,1,2015
,BSA,28,1,1,2015
,BSA,21,1,1,2015
,BSA,36,1,1,2015
,BSA,17,1,1,2015
,BSA,38,1,1,2015
,BSA,26,1,1,2015
,BSA,14,1,1,2015
,BSA,23,1,1,2015
,BSA,32,1,1,2015
,BSA,21,1,1,2015
,BSA,25,1,1,2015
,BSA,28,1,1,2015
,BSA,23,1,1,2015
,BSA,75,1,1,2015
,BSA,21,1,1,2015
,BSA,24,1,1,2015
,BSA,26,1,1,2015
,BSA,15,1,1,2015
,BSA,45,1,1,2015
,BSA,18,1,1,2015
,BSA,24,1,1,2015
,BSA,27,1,1,2015
,BSA,49,1,1,2015
,BSA,38,1,1,2015
,BSA,68,1,1,2015
,BSA,25,1,1,2015
,BSA,20,1,1,2015
,BSA,20,1,1,2015
,BSA,21,1,1,2015
,BSA,24,1,1,2015
,BSA,22,1,1,2015
,BSA,24,1,1,2015
,BSA,27,1,1,2015
,BSA,14,1,12,2014
,BSA,31,1,12,2014
,BSA,23,1,12,2014
,BSA,12,1,11,2014
,BSA,26,1,11,2014
,BSA,42,1,11,2014
,BSA,21,1,11,2014
,BSA,24,1,11,2014
,BSA,19,1,11,2014
,BSA,31,1,12,2014
,BSA,39,1,1,2015
,BSA,21,1,1,2015
,BSA,21,1,1,2015
,BSA,46,1,1,2015
,BSA,19,1,1,2015
,BSA,20,1,1,2015
,BSA,25,1,12,2014
,BSA,16,1,12,2014
,BSA,16,1,12,2014
,BSA,16,1,12,2014
,BSA,20,1,12,2014
,BSA,15,1,12,2014
,BSA,16,1,12,2014
,BSA,24,1,12,2014
,BSA,17,1,12,2014
,BSA,20,1,12,2014
,BSA,21,1,1,2015
,BSA,20,1,1,2015
,BSA,23,1,1,2015
,BSA,28,1,1,2015
,BSA,17,1,1,2015
,BSA,23,1,1,2015
,BSA,29,1,1,2015
,BSA,13,1,12,2014
,BSA,27,1,12,2014
,BSA,20,1,12,2014
,BSA,21,1,12,2014
,BSA,18,1,12,2014
,BSA3,36,1,7,2015
,BSA3,11,1,7,2015
,BSA3,14,1,8,2015
,BSA3,23,1,8,2015
,BSA3,16,1,8,2015
,BSA3,24,1,8,2015
,BSA3,15,1,8,2015
,BSA3,15,1,8,2015
,BSA3,32,1,8,2015
,BSA3,16,1,7,2015
,BSA3,17,1,7,2015
,BSA3,37,1,8,2015
,BSA3,17,1,7,2015
,BSA3,20,1,8,2015
,BSA3,22,1,8,2015
,BSA3,40,1,8,2015
,BSA3,18,1,8,2015
,BSA3,37,1,7,2015
,BSA3,25,1,7,2015
,BSA3,18,1,7,2015
,BSA3,17,1,7,2015
,BSA3,19,1,8,2015
,BSA3,16,1,8,2015
,BSA3,18,1,8,2015
,BSA3,13,1,8,2015
,BSA3,16,1,8,2015
,BSA3,19,1,8,2015
,BSA3,13,1,8,2015
,BSA3,47,1,8,2015
,BSA3,18,1,8,2015
,BSA3,23,1,8,2015
,BSA3,13,1,8,2015
,BSA3,32,1,8,2015
,BSA3,21,1,8,2015
,BSA3,9,1,8,2015
,BSA3,22,1,8,2015
,BSA3,32,1,8,2015
,BSA3,24,1,8,2015
,BSA3,20,1,8,2015
,BSA3,17,1,8,2015
,BSA3,23,1,8,2015
,BSA3,13,1,8,2015
,BSA3,16,1,8,2015
,BSA3,21,1,8,2015
,BSA3,26,1,8,2015
,BSA3,25,1,8,2015
,BSA3,11,1,8,2015
,BSA3,32,1,8,2015
,BSA3,19,1,8,2015
,BSA3,20,1,8,2015
,BSA3,17,1,8,2015
,BSA3,20,1,8,2015
,BSA3,27,1,8,2015
,BSA3,19,1,8,2015
,BSA3,44,1,8,2015
,BSA3,19,1,8,2015
,BSA3,52,1,8,2015
,BSA3,16,1,8,2015
,BSA3,14,1,8,2015
,BSA3,23,1,8,2015
,BSA3,21,1,8,2015
,BSA3,32,1,8,2015
,BSA3,23,1,8,2015
,BSA3,20,1,8,2015
,BSA3,20,1,8,2015
,BSA3,25,1,8,2015
,BSA3,34,1,8,2015
,BSA3,19,1,8,2015
,BSA3,21,1,8,2015
,BSA3,11,1,8,2015
,BSA3,23,1,8,2015
,BSA3,12,1,7,2015
,BSA3,21,1,7,2015
,BSA3,12,1,7,2015
,BSA3,23,1,7,2015
,BSA3,10,1,7,2015
,BSA3,20,1,7,2015
,BSA3,36,1,7,2015
,BSA3,20,1,7,2015
,BSA3,25,1,7,2015
,BSA3,22,1,7,2015
,BSA3,16,1,7,2015
,BSA3,21,1,7,2015
,BSA3,19,1,7,2015
,BSA3,22,1,7,2015
,BSA3,9,1,7,2015
,BSA3,25,1,7,2015
,BSA3,21,1,7,2015
,BSA3,24,1,7,2015
,BSA3,13,1,7,2015
,BSA3,11,1,7,2015
,BSA3,15,1,7,2015
,BSA3,23,1,7,2015
,BSA3,22,1,7,2015
,BSA3,18,1,7,2015
,BSA3,30,1,7,2015
,BSA3,20,1,7,2015
,BSA3,21,1,7,2015
,BSA3,14,1,7,2015
,BSA3,11,1,7,2015
,BSA3,15,1,7,2015
,BSA3,14,1,7,2015
,BSA3,16,1,7,2015
,BSA3,35,1,7,2015
,BSA3,13,1,7,2015
,BSA3,28,1,7,2015
,BSA3,13,1,7,2015
,BSA3,16,1,7,2015
,BSA3,17,1,7,2015
,BSA3,14,1,7,2015
,BSA3,18,1,7,2015
,BSA3,18,1,7,2015
,BSA3,15,1,7,2015
,BSA3,20,1,7,2015
,BSA3,17,1,7,2015
,BSA3,17,1,7,2015
,BSA3,23,1,7,2015
,BSA3,17,1,7,2015
,BSA3,16,1,7,2015
,BSA3,20,1,7,2015
,BSA3,10,1,7,2015
,BSA3,12,1,7,2015
,BSA3,17,1,7,2015
,BSA3,24,1,6,2015
,BSA3,11,1,6,2015
,BSA3,18,1,6,2015
,BSA3,11,1,6,2015
,BSA3,28,1,6,2015
,BSA3,22,1,6,2015
,BSA3,10,1,6,2015
,BSA3,24,1,6,2015
