ID,cem301_attendees_total,cem0_prgrm,month,year,country
,50,NTB,2,2015,2
,19,NGM,2,2015,2
,21,NGM,2,2015,2
,30,NTB,2,2015,2
,42,NTB,2,2015,2
,21,NTB,2,2015,2
,39,NTB,2,2015,2
,22,NGM,2,2015,2
,17,NTB,2,2015,2
,20,NTB,2,2015,2
,35,NTB,2,2015,2
,34,NTB,2,2015,2
,18,NTB,2,2015,2
,28,NGM,2,2015,2
,33,NTB,2,2015,2
,44,NTB,2,2015,2
,34,NTB,2,2015,2
,32,NTB,2,2015,2
,37,NTB,2,2015,2
,34,NTB,2,2015,2
,27,NTB,2,2015,2
,31,NTB,2,2015,2
,28,NTB,2,2015,2
,23,NTB,2,2015,2
,47,NTB,2,2015,2
,28,NGM,2,2015,2
,21,NGM,2,2015,2
,14,NGM,2,2015,2
,45,NGM,2,2015,2
,18,NGM,2,2015,2
,39,NGM,2,2015,2
,19,NGM,2,2015,2
,22,NGM,2,2015,2
,18,NGM,2,2015,2
,23,NTB,2,2015,2
,26,NGM,2,2015,2
,26,NGM,2,2015,2
,45,NGM,2,2015,2
,43,NTB,2,2015,2
,54,NTB,2,2015,2
,14,NGM,2,2015,2
,50,NGM,2,2015,2
,13,NGM,2,2015,2
,17,NGM,2,2015,2
,18,BTJ,2,2015,2
,30,BTJ,2,2015,2
,38,BTJ,2,2015,2
,22,BTJ,2,2015,2
,49,BTJ,2,2015,2
,20,BTJ,2,2015,2
,28,NGM,2,2015,2
,34,BTJ,2,2015,2
,60,NGM,2,2015,2
,34,BTJ,2,2015,2
,20,NGM,2,2015,2
,23,BTJ,2,2015,2
,24,NGM,2,2015,2
,24,BTJ,2,2015,2
,29,NGM,2,2015,2
,40,NGM,2,2015,2
,51,BTJ,2,2015,2
,22,BTJ,2,2015,2
,34,NGM,2,2015,2
,19,NGM,2,2015,2
,58,NGM,2,2015,2
,19,NGM,2,2015,2
,40,NGM,2,2015,2
,23,NGM,2,2015,2
,34,KBK3,3,2015,2
,13,KBK3,3,2015,2
,34,KBK3,3,2015,2
,46,KBK3,3,2015,2
,51,KBK3,3,2015,2
,67,KBK3,3,2015,2
,55,KBK3,3,2015,2
,32,KBK3,3,2015,2
,18,KBK3,3,2015,2
,34,KBK3,3,2015,2
,42,KBK3,3,2015,2
,20,KBK3,3,2015,2
,50,KBK2,3,2015,2
,70,KBK3,3,2015,2
,43,KBK3,3,2015,2
,35,KBK3,3,2015,2
,55,KBK3,3,2015,2
,19,KBK3,3,2015,2
,32,KBK3,3,2015,2
,53,KBK3,3,2015,2
,54,KBK3,3,2015,2
,37,KBK3,3,2015,2
,58,KBK3,3,2015,2
,37,KBK3,3,2015,2
,28,KBK3,3,2015,2
,68,KBK3,3,2015,2
,67,KBK3,3,2015,2
,17,KBK3,3,2015,2
,61,KBK3,3,2015,2
,61,KBK3,3,2015,2
,52,KBK3,3,2015,2
,61,KBK3,3,2015,2
,30,KBK3,3,2015,2
,14,KBK3,3,2015,2
,67,KBK3,3,2015,2
,66,KBK3,3,2015,2
,35,KBK3,3,2015,2
,56,KBK3,3,2015,2
,59,KBK,3,2015,2
,73,KBK3,3,2015,2
,37,KBK3,3,2015,2
,25,KBK3,3,2015,2
,26,KBK3,3,2015,2
,36,KBK3,3,2015,2
,24,KBK3,3,2015,2
,39,KBK3,3,2015,2
,60,KBK3,3,2015,2
,45,KBK3,3,2015,2
,29,KBK3,3,2015,2
,26,KBK3,3,2015,2
,81,KBK3,3,2015,2
,61,KBK3,3,2015,2
,60,KBK3,3,2015,2
,37,KBK3,3,2015,2
,52,KBK3,3,2015,2
,70,KBK3,3,2015,2
,66,KBK3,3,2015,2
,76,KBK3,3,2015,2
,64,KBK3,3,2015,2
,58,KBK3,3,2015,2
,38,KBK3,3,2015,2
,27,KBK3,3,2015,2
,23,KBK3,3,2015,2
,36,KBK3,3,2015,2
,45,KBK3,3,2015,2
,64,KBK3,3,2015,2
,44,KBK3,3,2015,2
,33,KBK3,3,2015,2
,38,KBK3,3,2015,2
,53,KBK3,3,2015,2
,48,KBK3,3,2015,2
,60,KBK3,3,2015,2
,40,KBK3,3,2015,2
,33,KBK3,3,2015,2
,44,KBK3,3,2015,2
,64,KBK3,3,2015,2
,52,KBK3,3,2015,2
,58,KBK3,3,2015,2
,29,KBK3,3,2015,2
,33,KBK3,3,2015,2
,34,KBK3,3,2015,2
,37,KBK3,3,2015,2
,48,KBK3,3,2015,2
,33,KBK3,3,2015,2
,48,KBK3,3,2015,2
,31,KBK3,3,2015,2
,82,KBK3,3,2015,2
,34,KBK2,3,2015,2
,67,KBK3,3,2015,2
,43,KBK2,3,2015,2
,52,KBK2,3,2015,2
,31,KBK2,3,2015,2
,41,KBK2,3,2015,2
,32,KBK2,3,2015,2
,31,KBK2,3,2015,2
,45,KBK2,3,2015,2
,37,KBK2,3,2015,2
,98,KBK2,3,2015,2
,60,KBK2,3,2015,2
,60,KBK2,3,2015,2
,47,KBK2,3,2015,2
,54,KBK2,3,2015,2
,68,KBK2,3,2015,2
,73,KBK2,3,2015,2
,14,KBK2,3,2015,2
,34,KBK2,3,2015,2
,57,KBK2,3,2015,2
,50,KBK2,3,2015,2
,27,KBK2,3,2015,2
,30,KBK2,3,2015,2
,36,KBK2,3,2015,2
,26,KBK2,3,2015,2
,40,KBK2,3,2015,2
,59,KBK2,3,2015,2
,56,KBK2,3,2015,2
,39,KBK2,3,2015,2
,60,KBK2,3,2015,2
,33,KBK2,3,2015,2
,85,KBK2,3,2015,2
,32,KBK2,3,2015,2
,142,KBK2,3,2015,2
,67,KBK2,3,2015,2
,27,KBK2,3,2015,2
,22,KBK2,3,2015,2
,41,KBK2,3,2015,2
,39,KBK2,3,2015,2
,32,KBK2,3,2015,2
,104,KBK2,3,2015,2
,38,KBK2,3,2015,2
,94,KBK2,3,2015,2
,72,KBK2,3,2015,2
,39,KBK2,3,2015,2
,41,KBK2,3,2015,2
,24,KBK2,3,2015,2
,71,KBK2,3,2015,2
,33,KBK2,3,2015,2
,30,KBK2,3,2015,2
,22,KBK2,3,2015,2
,56,KBK2,3,2015,2
,58,KBK2,3,2015,2
,55,PLS,5,2015,2
,58,PLS,5,2015,2
,32,PLS,5,2015,2
,60,PLS,5,2015,2
,38,PLS,5,2015,2
,75,PLS,5,2015,2
,50,PLS,5,2015,2
,30,PLS,5,2015,2
,63,PLS,5,2015,2
,45,PLS,5,2015,2
,52,PLS,5,2015,2
,38,PLS,5,2015,2
,42,PLS,5,2015,2
,70,PLS,5,2015,2
,70,PLS,5,2015,2
,47,PLS,5,2015,2
,62,PLS,5,2015,2
,80,PLS,5,2015,2
,66,PLS,5,2015,2
,36,PLS,5,2015,2
,62,PLS,5,2015,2
,150,PLS,5,2015,2
,49,PLS,5,2015,2
,89,PLS,5,2015,2
,58,PLS,5,2015,2
,30,PLS,5,2015,2
,84,PLS,5,2015,2
,42,PLS,5,2015,2
,33,PLS,5,2015,2
,52,PLS,5,2015,2
,36,PLS,5,2015,2
,38,PLS,5,2015,2
,42,PLS,5,2015,2
,73,PLS,5,2015,2
,35,PLS,5,2015,2
,42,PLS,5,2015,2
,33,PLS,5,2015,2
,72,PLS,5,2015,2
,56,PLS,5,2015,2
,49,PLS,5,2015,2
,30,PLS,5,2015,2
,58,PLS,5,2015,2
,56,PLS,5,2015,2
,45,PLS,5,2015,2
,36,PLS,5,2015,2
,56,PLS,5,2015,2
,37,PLS,5,2015,2
,73,PLS,5,2015,2
,63,PLS,5,2015,2
,48,PLS,5,2015,2
,41,PLS,5,2015,2
,44,PLS,5,2015,2
,37,PLS,5,2015,2
,49,PLS,5,2015,2
,42,PLS,5,2015,2
,63,PLS,5,2015,2
,62,PLS,5,2015,2
,45,PLS,5,2015,2
,86,PLS,5,2015,2
,50,PLS,5,2015,2
,42,PLS,5,2015,2
,70,PLS,5,2015,2
,83,PLS,5,2015,2
,76,PLS,5,2015,2
,37,PLS,5,2015,2
,57,PLS,5,2015,2
,30,PLS,5,2015,2
,32,PLS,5,2015,2
,31,PLS,5,2015,2
,38,PLS,5,2015,2
,30,PLS,5,2015,2
,48,PLS,5,2015,2
,33,PLS,5,2015,2
,55,PLS,5,2015,2
,50,PLS,5,2015,2
,97,PLS,5,2015,2
,90,PLS,5,2015,2
,49,PLS,5,2015,2
,32,PLS,5,2015,2
,77,PLS,5,2015,2
,53,PLS,5,2015,2
,120,PLS,5,2015,2
,36,PLS,5,2015,2
,72,PLS,5,2015,2
,51,PLS,5,2015,2
,42,PLS,5,2015,2
,47,PLS,5,2015,2
,87,PLS,5,2015,2
,67,PLS,5,2015,2
,40,PLS,5,2015,2
,61,PLS,5,2015,2
,54,PLS,5,2015,2
,56,PLS,5,2015,2
,44,PLS,5,2015,2
,60,PLS,5,2015,2
,15,PLS,5,2015,2
,36,PLS,5,2015,2
,32,PLS,5,2015,2
,42,PLS,5,2015,2
,34,PLS,5,2015,2
,58,PLS,5,2015,2
,35,PLS,5,2015,2
,70,PLS,5,2015,2
,18,PLS,5,2015,2
,42,PLS,5,2015,2
,37,PLS,5,2015,2
,33,PLS,5,2015,2
,47,PLS,5,2015,2
,90,PLS,5,2015,2
,27,PLS,5,2015,2
,31,PLS,5,2015,2
,62,PLS,5,2015,2
,36,PLS,5,2015,2
,63,PLS,5,2015,2
,51,PLS,5,2015,2
,48,PLS,5,2015,2
,42,PLS,5,2015,2
,36,PLS,5,2015,2
,40,PLS,5,2015,2
,43,PLS,5,2015,2
,24,PLS,5,2015,2
,55,PLS,5,2015,2
,47,PLS,5,2015,2
,47,PLS,5,2015,2
,32,PLS,5,2015,2
,55,PLS,5,2015,2
,36,PLS,5,2015,2
,72,PLS,5,2015,2
,46,PLS,5,2015,2
,29,PLS,5,2015,2
,50,PLS,5,2015,2
,38,PLS,5,2015,2
,56,PLS,5,2015,2
,32,PLS,5,2015,2
,57,PLS,5,2015,2
,62,PLS,5,2015,2
,42,PLS,5,2015,2
,36,PLS,5,2015,2
,35,PLS,5,2015,2
,20,PLS,5,2015,2
,41,PLS,5,2015,2
,70,PLS,5,2015,2
,46,PLS,5,2015,2
,51,PLS,5,2015,2
,36,PLS,5,2015,2
,43,PLS,5,2015,2
,61,PLS,5,2015,2
,56,PLS,5,2015,2
,27,PLS,5,2015,2
,34,PLS,5,2015,2
,41,PLS,5,2015,2
,54,PLS,5,2015,2
,42,PLS,5,2015,2
,48,PLS,5,2015,2
,32,PLS,5,2015,2
,41,PLS,5,2015,2
,62,PLS,5,2015,2
,73,PLS,5,2015,2
,32,PLS,5,2015,2
,31,PLS,5,2015,2
,84,PLS,5,2015,2
,86,PLS,5,2015,2
,37,PLS,5,2015,2
,62,PLS,5,2015,2
,54,PLS,5,2015,2
,75,PLS,5,2015,2
,130,PLS,5,2015,2
,41,PLS,5,2015,2
,73,PLS,5,2015,2
,36,PLS,5,2015,2
,46,PLS,5,2015,2
,30,PLS,5,2015,2
,40,PLS,5,2015,2
,109,PLS,5,2015,2
,51,PLS,6,2015,2
,33,PLS,6,2015,2
,40,PLS,6,2015,2
,56,PLS,6,2015,2
,57,PLS,6,2015,2
,48,PLS,6,2015,2
,60,PLS,6,2015,2
,37,PLS,6,2015,2
,35,PLS,6,2015,2
,51,PLS,6,2015,2
,36,PLS,6,2015,2
,46,PLS,6,2015,2
,32,PLS,6,2015,2
,48,PLS,6,2015,2
,52,PLS,6,2015,2
,32,PLS,6,2015,2
,31,PLS,6,2015,2
,48,PLS,6,2015,2
,48,PLS,6,2015,2
,60,PLS,6,2015,2
,50,PLS,6,2015,2
,60,PLS,6,2015,2
,52,PLS,6,2015,2
,52,PLS,6,2015,2
,30,PLS,6,2015,2
,27,PLS,6,2015,2
,52,PLS,6,2015,2
,35,PLS,6,2015,2
,24,PLS,6,2015,2
,44,PLS,6,2015,2
,43,PLS,6,2015,2
,48,PLS,6,2015,2
,25,PLS,6,2015,2
,36,PLS,6,2015,2
,30,PLS,6,2015,2
,54,PLS,6,2015,2
,51,PLS,6,2015,2
,58,PLS,6,2015,2
,80,PLS,6,2015,2
,56,PLS,6,2015,2
,56,PLS,6,2015,2
,63,PLS,6,2015,2
,41,PLS,6,2015,2
,49,PLS,6,2015,2
,51,PLS,6,2015,2
,33,PLS,6,2015,2
,38,PLS,6,2015,2
,48,PLS,6,2015,2
,42,PLS,6,2015,2
,43,PLS,6,2015,2
,33,PLS,6,2015,2
,46,PLS,6,2015,2
,44,PLS,6,2015,2
,51,PLS,6,2015,2
,37,PLS,6,2015,2
,37,PLS,6,2015,2
,58,PLS,6,2015,2
,43,PLS,6,2015,2
,40,PLS,6,2015,2
,35,PLS,6,2015,2
,32,PLS,6,2015,2
,51,PLS,6,2015,2
,62,PLS,6,2015,2
,66,PLS,6,2015,2
,29,PLS,6,2015,2
,42,PLS,6,2015,2
,32,PLS,6,2015,2
,54,PLS,6,2015,2
,37,PLS,6,2015,2
,39,PLS,6,2015,2
,29,PLS,6,2015,2
,42,PLS,6,2015,2
,72,PLS,6,2015,2
,49,PLS,6,2015,2
,52,PLS,6,2015,2
,30,PLS,6,2015,2
,42,PLS,6,2015,2
,40,PLS,6,2015,2
,25,PLS,6,2015,2
,59,PLS,6,2015,2
,64,PLS,6,2015,2
,22,PLS,6,2015,2
,46,PLS,6,2015,2
,57,PLS,6,2015,2
,31,PLS,6,2015,2
,59,PLS,6,2015,2
,51,PLS,6,2015,2
,20,PLS,6,2015,2
,45,PLS,6,2015,2
,28,PLS,6,2015,2
,30,PLS,6,2015,2
,58,PLS,6,2015,2
,41,PLS,6,2015,2
,23,PLS,6,2015,2
,49,PLS,6,2015,2
,32,PLS,6,2015,2
,28,PLS,6,2015,2
,72,PLS,6,2015,2
,30,PLS,6,2015,2
,37,PLS,6,2015,2
,45,PLS,6,2015,2
,48,PLS,6,2015,2
,31,PLS,6,2015,2
,38,PLS,6,2015,2
,53,PLS,6,2015,2
,68,PLS,6,2015,2
,55,PLS,6,2015,2
,39,PLS,6,2015,2
,81,PLS,6,2015,2
,60,PLS,6,2015,2
,33,PLS,6,2015,2
,49,PLS,6,2015,2
,31,PLS,6,2015,2
,55,PLS,6,2015,2
,32,PLS,6,2015,2
,53,PLS,6,2015,2
,67,PLS,6,2015,2
,39,PLS,6,2015,2
,31,PLS,6,2015,2
,38,PLS,6,2015,2
,50,PLS,6,2015,2
,35,PLS,6,2015,2
,28,PLS,6,2015,2
,31,PLS,6,2015,2
,52,PLS,6,2015,2
,27,PLS,6,2015,2
,32,PLS,6,2015,2
,44,PLS,6,2015,2
,12,PLS,6,2015,2
,28,PLS,6,2015,2
,29,PLS,6,2015,2
,32,PLS,6,2015,2
,55,PLS,6,2015,2
,40,PLS,6,2015,2
,46,PLS,6,2015,2
,18,PLS,6,2015,2
,58,PLS,6,2015,2
,21,PLS,6,2015,2
,76,PLS,6,2015,2
,57,PLS,6,2015,2
,32,PLS,6,2015,2
,36,PLS,6,2015,2
,59,PLS,6,2015,2
,49,PLS,6,2015,2
,60,PLS,6,2015,2
,39,PLS,6,2015,2
,30,PLS,6,2015,2
,28,PLS,6,2015,2
,40,PLS,6,2015,2
,40,PLS,6,2015,2
,57,PLS,6,2015,2
,20,PLS,6,2015,2
,67,PLS,6,2015,2
,42,PLS,6,2015,2
,52,PLS,6,2015,2
,35,PLS,6,2015,2
,43,PLS,6,2015,2
,39,PLS,6,2015,2
,36,PLS,6,2015,2
,38,PLS,6,2015,2
,46,PLS,6,2015,2
,52,PLS,6,2015,2
,47,PLS,6,2015,2
,84,PLS,6,2015,2
,43,PLS,6,2015,2
,53,PLS,6,2015,2
,36,PLS,6,2015,2
,31,PLS,6,2015,2
,17,PLS,6,2015,2
,30,PLS,6,2015,2
,66,PLS,6,2015,2
,58,PLS,6,2015,2
,32,PLS,6,2015,2
,57,PLS,6,2015,2
,98,PLS,6,2015,2
,25,PLS,6,2015,2
,35,PLS,6,2015,2
,42,PLS,6,2015,2
,44,PLS,6,2015,2
,30,PLS,6,2015,2
,30,PLS,6,2015,2
,38,PLS,6,2015,2
,41,PLS,6,2015,2
,44,PLS,6,2015,2
,40,PLS,6,2015,2
,57,PLS,6,2015,2
,48,PLS,6,2015,2
,30,PLS,6,2015,2
,36,PLS,6,2015,2
,83,PLS,6,2015,2
,44,PLS,6,2015,2
,89,PLS,6,2015,2
,62,PLS,6,2015,2
,32,PLS,6,2015,2
,45,PLS,6,2015,2
,83,PLS,6,2015,2
,67,PLS,6,2015,2
,38,PLS,6,2015,2
,36,PLS,6,2015,2
,30,PLS,6,2015,2
,63,PLS,6,2015,2
,33,PLS,6,2015,2
,34,PLS,6,2015,2
,44,PLS,6,2015,2
,23,PLS,6,2015,2
,32,PLS,6,2015,2
,55,PLS,6,2015,2
,40,PLS,6,2015,2
,26,PLS,6,2015,2
,23,PLS,6,2015,2
,39,PLS,6,2015,2
,70,PLS,6,2015,2
,29,PLS,6,2015,2
,37,PLS,6,2015,2
,25,PLS,6,2015,2
,39,PLS,6,2015,2
,36,PLS,6,2015,2
,42,PLS,6,2015,2
,18,PLS,6,2015,2
,46,PLS,6,2015,2
,58,PLS,6,2015,2
,31,PLS,6,2015,2
,69,PLS,6,2015,2
,28,PLS,6,2015,2
,42,PLS,6,2015,2
,60,PLS,6,2015,2
,18,PLS,6,2015,2
,45,PLS,6,2015,2
,68,PLS,6,2015,2
,34,PLS,6,2015,2
,64,PLS,6,2015,2
,49,PLS,6,2015,2
,56,PLS,6,2015,2
,24,PLS,6,2015,2
,48,PLS,6,2015,2
,33,PLS,6,2015,2
,31,PLS,6,2015,2
,38,PLS,6,2015,2
,36,PLS,6,2015,2
,30,PLS,6,2015,2
,50,PLS,6,2015,2
,30,PLS,6,2015,2
,36,PLS,6,2015,2
,40,PLS,6,2015,2
,20,PLS,6,2015,2
,43,PLS,6,2015,2
,51,PLS,6,2015,2
,64,PLS,6,2015,2
,60,PLS,6,2015,2
,37,PLS,6,2015,2
,25,PLS,6,2015,2
,44,PLS,6,2015,2
,30,PLS,6,2015,2
,58,PLS,6,2015,2
,44,PLS,6,2015,2
,18,PLS,6,2015,2
,50,PLS,6,2015,2
,40,PLS,6,2015,2
,40,PLS,6,2015,2
,26,PLS,6,2015,2
,58,PLS,6,2015,2
,37,PLS,6,2015,2
,40,PLS,6,2015,2
,49,PLS,6,2015,2
,36,PLS,6,2015,2
,42,PLS,6,2015,2
,38,PLS,6,2015,2
,50,PLS,6,2015,2
,36,PLS,6,2015,2
,36,PLS,6,2015,2
,40,PLS,6,2015,2
,28,PLS,6,2015,2
,51,PLS,6,2015,2
,30,PLS,6,2015,2
,42,PLS,6,2015,2
,48,PLS,6,2015,2
,57,PLS,6,2015,2
,48,PLS,6,2015,2
,40,PLS,7,2015,2
,28,PLS,7,2015,2
,43,PLS,7,2015,2
,35,PLS,7,2015,2
,24,PLS,7,2015,2
,31,PLS,7,2015,2
,36,PLS,7,2015,2
,40,PLS,7,2015,2
,58,PLS,7,2015,2
,63,PLS,7,2015,2
,22,PLS,7,2015,2
,30,PLS,7,2015,2
,26,PLS,7,2015,2
,25,PLS,7,2015,2
,34,PLS,7,2015,2
,47,PLS,7,2015,2
,20,PLS,7,2015,2
,43,PLS,7,2015,2
,41,PLS,7,2015,2
,41,PLS,7,2015,2
,82,PLS,7,2015,2
,55,PLS,7,2015,2
,14,PLS,7,2015,2
,51,PLS,7,2015,2
,53,PLS,7,2015,2
,40,PLS,7,2015,2
,37,PLS,7,2015,2
,16,PLS,7,2015,2
,36,PLS,7,2015,2
,30,PLS,7,2015,2
,37,PLS,7,2015,2
,48,PLS,7,2015,2
,24,PLS,7,2015,2
,36,PLS,7,2015,2
,46,PLS,7,2015,2
,61,PLS,7,2015,2
,49,PLS,7,2015,2
,60,PLS,7,2015,2
,41,PLS,7,2015,2
,26,PLS,7,2015,2
,33,PLS,7,2015,2
,56,PLS,7,2015,2
,33,PLS,7,2015,2
,30,PLS,7,2015,2
,41,PLS,7,2015,2
,40,PLS,7,2015,2
,15,PLS,7,2015,2
,32,PLS,7,2015,2
,87,PLS,7,2015,2
,51,PLS,7,2015,2
,47,PLS,7,2015,2
,17,PLS,7,2015,2
,40,PLS,7,2015,2
,28,PLS,7,2015,2
,28,PLS,7,2015,2
,23,PLS,7,2015,2
,50,PLS,7,2015,2
,48,PLS,7,2015,2
,50,PLS,7,2015,2
,28,PLS,7,2015,2
,46,PLS,7,2015,2
,26,PLS,7,2015,2
,49,PLS,7,2015,2
,99,PLS,7,2015,2
,38,PLS,7,2015,2
,34,PLS,7,2015,2
,53,PLS,7,2015,2
,44,PLS,7,2015,2
,57,PLS,7,2015,2
,33,PLS,7,2015,2
,36,PLS,7,2015,2
,31,PLS,7,2015,2
,35,PLS,7,2015,2
,50,PLS,7,2015,2
,48,PLS,7,2015,2
,38,PLS,7,2015,2
,26,PLS,7,2015,2
,28,PLS,7,2015,2
,42,PLS,7,2015,2
,41,PLS,7,2015,2
,53,PLS,7,2015,2
,11,PLS,7,2015,2
,64,PLS,7,2015,2
,30,PLS,7,2015,2
,41,PLS,7,2015,2
,31,PLS,7,2015,2
,21,PLS,7,2015,2
,27,PLS,7,2015,2
,47,PLS,7,2015,2
,31,PLS,7,2015,2
,22,PLS,7,2015,2
,46,PLS,7,2015,2
,30,PLS,7,2015,2
,39,PLS,7,2015,2
,30,PLS,7,2015,2
,46,PLS,7,2015,2
,44,PLS,7,2015,2
,42,PLS,7,2015,2
,39,PLS,7,2015,2
,35,PLS,7,2015,2
,67,PLS,7,2015,2
,47,PLS,7,2015,2
,39,PLS,7,2015,2
,32,PLS,7,2015,2
,30,PLS,7,2015,2
,38,PLS,7,2015,2
,40,PLS,7,2015,2
,56,PLS,7,2015,2
,50,PLS,7,2015,2
,20,PLS,7,2015,2
,36,PLS,7,2015,2
,17,PLS,7,2015,2
,30,PLS,7,2015,2
,68,PLS,7,2015,2
,40,PLS,7,2015,2
,47,PLS,7,2015,2
,30,PLS,7,2015,2
,97,PLS,7,2015,2
,38,PLS,7,2015,2
,33,PLS,7,2015,2
,39,PLS,7,2015,2
,35,PLS,7,2015,2
,28,PLS,7,2015,2
,30,PLS,7,2015,2
,35,PLS,7,2015,2
,51,PLS,7,2015,2
,20,PLS,7,2015,2
,39,PLS,7,2015,2
,35,PLS,7,2015,2
,28,PLS,7,2015,2
,20,PLS,7,2015,2
,35,PLS,7,2015,2
,32,PLS,7,2015,2
,42,PLS,7,2015,2
,28,PLS,7,2015,2
,39,PLS,7,2015,2
,36,PLS,7,2015,2
,40,PLS,7,2015,2
,22,PLS,7,2015,2
,31,PLS,7,2015,2
,25,PLS,7,2015,2
,99,PLS,7,2015,2
,45,PLS,7,2015,2
,56,PLS,7,2015,2
,20,PLS,7,2015,2
,29,PLS,7,2015,2
,20,PLS,7,2015,2
,32,PLS,7,2015,2
,43,PLS,7,2015,2
,34,PLS,7,2015,2
,39,PLS,7,2015,2
,42,PLS,7,2015,2
,38,PLS,7,2015,2
,28,PLS,7,2015,2
,32,PLS,7,2015,2
,33,PLS,7,2015,2
,53,PLS,7,2015,2
,41,PLS,7,2015,2
,56,PLS,7,2015,2
,68,PLS,7,2015,2
,22,PLS,7,2015,2
,53,PLS,7,2015,2
,52,PLS,7,2015,2
,28,PLS,7,2015,2
,27,PLS,7,2015,2
,52,PLS,7,2015,2
,44,PLS,7,2015,2
,33,PLS,7,2015,2
,36,PLS,7,2015,2
,30,PLS,7,2015,2
,26,PLS,7,2015,2
,32,PLS,7,2015,2
,36,PLS,7,2015,2
,57,PLS,7,2015,2
,52,PLS,7,2015,2
,32,PLS,7,2015,2
,76,PLS,7,2015,2
,20,PLS,7,2015,2
,49,PLS,7,2015,2
,18,PLS,7,2015,2
,28,PLS,7,2015,2
,162,PLS,7,2015,2
,19,PLS,7,2015,2
,48,PLS,7,2015,2
,42,PLS,7,2015,2
,38,PLS,7,2015,2
,26,PLS,7,2015,2
,39,PLS,7,2015,2
,35,PLS,7,2015,2
,21,PLS,7,2015,2
,44,PLS,7,2015,2
,57,PLS,7,2015,2
,44,PLS,7,2015,2
,61,PLS,7,2015,2
,29,PLS,7,2015,2
,30,PLS,7,2015,2
,22,PLS,7,2015,2
,43,PLS,7,2015,2
,27,PLS,7,2015,2
,60,PLS,7,2015,2
,43,PLS,7,2015,2
,38,PLS,7,2015,2
,31,PLS,7,2015,2
,27,PLS,7,2015,2
,25,PLS,7,2015,2
,18,PLS,7,2015,2
,50,PLS,7,2015,2
,27,PLS,7,2015,2
,46,PLS,7,2015,2
,21,PLS,7,2015,2
,32,PLS,7,2015,2
,31,PLS,7,2015,2
,37,PLS,7,2015,2
,41,PLS,7,2015,2
,18,PLS,7,2015,2
,20,PLS,7,2015,2
,60,PLS,7,2015,2
,96,PLS,7,2015,2
,17,PLS,7,2015,2
,32,PLS,7,2015,2
,17,PLS,7,2015,2
,25,PLS,7,2015,2
,53,PLS,7,2015,2
,42,PLS,7,2015,2
,25,PLS,7,2015,2
,21,PLS,7,2015,2
,49,PLS,7,2015,2
,42,PLS,7,2015,2
,25,PLS,7,2015,2
,44,PLS,7,2015,2
,33,PLS,7,2015,2
,47,PLS,7,2015,2
,100,PLS,7,2015,2
,19,PLS,7,2015,2
,25,PLS,7,2015,2
,66,PLS,7,2015,2
,23,PLS,7,2015,2
,21,PLS,7,2015,2
,47,PLS,7,2015,2
,63,PLS,7,2015,2
,72,PLS,7,2015,2
,24,PLS,7,2015,2
,32,PLS,7,2015,2
,38,PLS,7,2015,2
,37,PLS,7,2015,2
,30,PLS,7,2015,2
,108,PLS,7,2015,2
,40,PLS,7,2015,2
,28,PLS,7,2015,2
,23,PLS,7,2015,2
,28,PLS,7,2015,2
,22,PLS,7,2015,2
,28,PLS,7,2015,2
,47,PLS,7,2015,2
,31,PLS,7,2015,2
,35,PLS,7,2015,2
,49,PLS,7,2015,2
,38,PLS,7,2015,2
,29,PLS,7,2015,2
,28,PLS,7,2015,2
,45,PLS,7,2015,2
,17,PLS,7,2015,2
,20,PLS,7,2015,2
,24,PLS,7,2015,2
,31,PLS,7,2015,2
,40,PLS,7,2015,2
,43,PLS,7,2015,2
,39,PLS,7,2015,2
,48,PLS,7,2015,2
,35,PLS,7,2015,2
,44,PLS,7,2015,2
,45,PLS,7,2015,2
,34,PLS,7,2015,2
,22,PLS,7,2015,2
,52,PLS,7,2015,2
,44,PLS,7,2015,2
,25,PLS,7,2015,2
,60,PLS,7,2015,2
,36,PLS,7,2015,2
,19,PLS,7,2015,2
,54,PLS,7,2015,2
,20,PLS,7,2015,2
,41,PLS,7,2015,2
,23,PLS,7,2015,2
,17,PLS,7,2015,2
,30,PLS,7,2015,2
,13,PLS,7,2015,2
,40,PLS,7,2015,2
,54,PLS,7,2015,2
,23,PLS,7,2015,2
,25,PLS,7,2015,2
,25,PLS,7,2015,2
,38,PLS,7,2015,2
,12,PLS,7,2015,2
,42,PLS,7,2015,2
,41,PLS,7,2015,2
,38,PLS,7,2015,2
,37,PLS,7,2015,2
,25,PLS,7,2015,2
,30,PLS,7,2015,2
,32,PLS,7,2015,2
,41,PLS,7,2015,2
,62,PLS,7,2015,2
,34,PLS,7,2015,2
,22,PLS,7,2015,2
,32,PLS,7,2015,2
,25,PLS,7,2015,2
,15,PLS,7,2015,2
,34,PLS,7,2015,2
,58,PLS,7,2015,2
,37,PLS,7,2015,2
,44,PLS,7,2015,2
,40,PLS,7,2015,2
,80,PLS,7,2015,2
,35,PLS,7,2015,2
,28,PLS,7,2015,2
,28,PLS,7,2015,2
,36,PLS,7,2015,2
,30,PLS,7,2015,2
,33,PLS,7,2015,2
,20,PLS,7,2015,2
,42,PLS,7,2015,2
,16,PLS,7,2015,2
,62,PLS,7,2015,2
,28,PLS,7,2015,2
,43,PLS,7,2015,2
,19,PLS,7,2015,2
