ID,t011_prgrm,t311_wpt_pass,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,100,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,24,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,70,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,50,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,100,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,24.16666667,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,35,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,35,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,35,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,10,24,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,28,1,2,6,2014
,MBL1,0,1,,1,0,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,233.3333333,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,41.66666667,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,20,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,10,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,40,1,2,5,2014
,MBL1,1,1,1,,,1,,3,3,,13.75,1,2,5,2014
,MBL1,0,1,,0,,1,,2,3,,9,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,43.33333333,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,40,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,60,1,2,5,2014
,MBL1,0,1,0,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,1,,,0,,,,,,,2,6,2014
,MBL1,0,1,,0,,1,,2,3,8,,,2,6,2014
,MBL1,1,1,,0,,1,,2,3,9,15,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,86.66666667,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,35,1,2,5,2014
,MBL1,1,1,,,,1,,2,3,,50,1,2,6,2014
,MBL1,1,1,1,,,1,1,2,3,,40,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,50,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,20,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,13.75,1,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,9,30,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,30,1,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,25,1,2,5,2014
,MBL1,0,1,,,,1,,2,3,,20,0,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,125,1,2,5,2014
,MBL1,0,1,,0,,1,,2,3,,5,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,20,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,46.66666667,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,1,,1,1,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,1,1,1,,3,3,,400,0,2,6,2014
,MBL1,1,1,,,,1,,3,3,,80,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,,,1,,3,3,,50,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,23.33333333,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,80,1,2,5,2014
,MBL1,0,1,1,,,1,,3,1,,,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,30,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,1,1,1,,3,3,6,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,12,1,2,5,2014
,MBL1,0,1,,,,1,,3,3,1,,,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,30,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,18.75,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,40,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,60,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,50,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,40,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,166.6666667,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,,,1,,1,3,,,,2,6,2014
,MBL1,1,1,1,,,1,,3,3,,100,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,50,1,2,5,2014
,MBL1,1,1,,,,1,1,3,3,,23,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,45,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,1,,1,1,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,50,1,2,5,2014
,MBL1,1,1,,,,1,1,3,3,,50,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,50,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,30,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,9,40,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,50,1,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,46.25,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,60,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,26.25,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,55,1,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,105.6666667,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,20,1,2,6,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,5,2014
,MBL1,1,1,,,,1,,3,3,,50,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,78,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,77,1,2,5,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,,,1,,2,3,9,25,1,2,6,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,21.66666667,1,2,5,2014
,MBL1,0,1,1,,,1,,3,3,,9,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,0,1,,1,1,1,1,3,3,,7,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,46.25,1,2,5,2014
,MBL1,0,1,,1,1,0,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,10,26.66666667,1,2,6,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,37.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,60,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,20,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,50,1,2,6,2014
,MBL1,0,1,,1,0,,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,47,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,15,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,1,1,,,1,,3,3,,8,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,17.5,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,43.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,55,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,86.25,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,36.66666667,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,40,1,2,6,2014
,MBL1,1,1,,,,1,1,2,3,,57.5,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,25,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,18.75,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,15,1,2,5,2014
,MBL1,0,1,,0,,1,,2,3,,9,,2,5,2014
,MBL1,1,1,,,,1,,3,3,,30,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,20.33333333,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,20,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,29.16666667,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,35,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,26.33333333,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,40.66666667,1,2,5,2014
,MBL1,0,1,,0,,1,,2,3,,9,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,51.66666667,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,35,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,36.66666667,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,40,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,61.66666667,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,26.25,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,80,1,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,123.3333333,1,2,5,2014
,MBL1,0,1,,0,,1,,2,3,,9,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,30,1,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,25,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,35,1,2,6,2014
,MBL1,0,1,,1,0,,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,37.5,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,50,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,17.5,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,143.3333333,1,2,6,2014
,MBL1,0,1,,1,1,0,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,2,3,9,25,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,43.33333333,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,1,1,,,,1,1,2,3,,50,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,60,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,30,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,20,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,20,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,36.66666667,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,1,1,,,,1,,3,3,,15.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,35,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,5,2014
,MBL1,1,1,,,,1,,3,3,,30,1,2,6,2014
,MBL1,0,1,,,,0,,,,,,,2,6,2014
,MBL1,1,1,1,,,1,,2,3,,58.33333333,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,170,1,2,5,2014
,MBL1,0,1,1,,,1,,1,3,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,26.25,1,2,5,2014
,MBL1,1,1,,0,,1,,2,2,9,26.66666667,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,60,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,1,,,1,,3,3,,250,1,2,5,2014
,MBL1,0,1,1,,,0,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,30,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,39,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,42,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,9,50,1,2,5,2014
,MBL1,0,1,,,,1,,3,3,,1,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,36.25,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,75,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,9,50,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,90,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,11.33333333,1,2,5,2014
,MBL1,0,1,,0,,1,,2,3,8,,,2,6,2014
,MBL1,1,1,,,,1,1,3,3,9,12,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,20.66666667,1,2,6,2014
,MBL1,0,1,1,,,1,,1,1,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,50,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,16.25,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,28,1,2,6,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,15,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,100,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,23,1,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,11.66666667,1,2,5,2014
,MBL1,0,1,,1,1,0,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,137.5,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,86.66666667,1,2,5,2014
,MBL1,0,1,1,,,1,,2,3,9,2.5,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,26.33333333,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,,,1,,3,3,,8,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,0,1,,1,1,1,,3,3,6,,,2,5,2014
,MBL1,0,1,1,,,0,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,42,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,25,1,2,6,2014
,MBL1,0,1,,0,,1,,2,3,8,,,2,6,2014
,MBL1,0,1,,,,0,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,19,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,75,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,26.66666667,1,2,5,2014
,MBL1,1,1,,,,1,1,2,3,,40,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,9,12.5,1,2,6,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,1,1,1,,2,3,7,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,,,0,,,,,,,2,5,2014
,MBL1,0,1,,,,1,,1,3,,,,2,5,2014
,MBL1,0,1,,1,1,0,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,30,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,21,1,2,6,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,,,1,1,3,3,,80,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,,,1,,1,1,,,,2,5,2014
,MBL1,0,1,,,,0,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,35,1,2,5,2014
,MBL1,1,1,1,,,1,,3,3,,73.33333333,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,33.75,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,36.66666667,1,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,27.33333333,1,2,5,2014
,MBL1,0,1,1,,,1,,3,3,7,,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,16,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,50,1,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,50,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,46.25,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,30,1,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,60,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,40,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,80,1,2,6,2014
,MBL1,0,1,,1,1,0,,,,,,,2,6,2014
,MBL1,1,1,,,,1,,3,3,,40,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,9,33,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,16.66666667,1,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,23.33333333,1,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,5,2014
,MBL1,0,1,,1,1,0,,,,,,,2,6,2014
,MBL1,0,1,1,,,1,,2,3,,7.083333333,,2,5,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,6,2014
,MBL1,0,1,,0,,1,,3,3,,45,0,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,48.33333333,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,20,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,1,1,0,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,30,1,2,5,2014
,MBL1,1,1,,,,1,,2,3,,35,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,,,1,,2,3,9,13.33333333,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,18.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,40,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,1,,,,0,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,9,15,1,2,5,2014
,MBL1,0,1,,,,0,,,,,,,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,60,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,10.66666667,1,2,5,2014
,MBL1,0,1,,,,0,,,,,,,2,5,2014
,MBL1,0,1,,1,1,1,1,3,3,6,,,2,5,2014
,MBL1,0,1,1,,,1,,2,3,4,,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,25,1,2,6,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,0,1,,0,,1,,3,3,,46.66666667,0,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,50,1,2,6,2014
,MBL1,0,1,,,,0,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,33.33333333,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,0,1,,0,,1,,2,3,,7.833333333,,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,65,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,36,1,2,5,2014
,MBL1,0,1,1,,,1,,2,3,9,4.75,,2,6,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,23.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,120,1,2,6,2014
,MBL1,1,1,,,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,1,3,3,,40,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,23.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,18.33333333,1,2,5,2014
,MBL1,0,1,,1,1,1,,1,3,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,55,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,2,3,,30,1,2,6,2014
,MBL1,0,1,,1,1,0,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,23.33333333,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,21.66666667,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,70,1,2,6,2014
,MBL1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,80,1,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,,31,1,2,6,2014
,MBL1,0,1,,0,,0,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,100,1,2,6,2014
,MBL1,0,1,,1,1,1,1,3,3,,7,,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,123.3333333,1,2,5,2014
,MBL1,1,1,1,,,1,,2,3,,55,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,1,,,,0,,,,,,,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,17,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,32,1,2,5,2014
,MBL1,1,1,,,,1,,3,3,,71.25,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,45,1,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,55.83333333,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,0,1,1,,,1,,2,3,9,5.666666667,,2,6,2014
,MBL1,1,1,,1,1,1,,3,3,9,50,1,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,25,1,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,90,1,2,6,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,1,1,1,,2,1,,,,2,5,2014
,MBL1,1,1,,1,1,1,,3,3,,92.5,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,6,2014
,MBL1,1,1,,,,1,1,2,3,9,30,1,2,5,2014
,MBL1,0,1,1,,,0,,,,,,,2,6,2014
,MBL1,0,1,1,,,1,,2,3,9,4.333333333,,2,6,2014
,MBL1,0,0,,,,,,,,,,,2,5,2014
,MBL1,1,1,,,,1,,3,3,,46.25,1,2,5,2014
,MBL1,0,0,,,,,,,,,,,2,6,2014
,MBL1,1,1,,,,1,1,2,3,,20,1,2,6,2014
,MBL1,1,1,,1,1,1,,2,3,,53.33333333,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,283.3333333,1,2,6,2014
,MBL1,1,1,,0,,1,,3,3,,36.66666667,1,2,5,2014
,MBL1,0,1,,1,1,1,,3,3,8,,,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,25,1,2,6,2014
,MBL1,0,1,,0,,1,,3,3,,9,,2,6,2014
,MBL1,1,1,,0,,1,,2,3,,30,1,2,5,2014
,MBL1,0,1,,1,0,,,,,,,,2,5,2014
,MBL1,1,1,,0,,1,,2,3,,35,1,2,6,2014
,MBL1,0,1,,,,1,,3,2,,10,0,2,5,2014
,MBL1,0,1,,0,,0,,,,,,,2,6,2014
,MBL1,0,1,,0,,0,,,,,,,2,5,2014
,MBL1,1,1,,,,1,1,3,3,,20,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,MBL1,1,1,,0,,1,,3,3,,50,1,2,5,2014
,MBL1,0,1,,0,,1,,1,3,,,,2,6,2014
,MBL1,1,1,,,,1,,3,3,,60,1,2,5,2014
