t101a_wpt_verifn_id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year,t005_today
"2133315002","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,35,"Yes","Malawi",2,2015,23feb2015
"2133315003","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,33.33333,"Yes","Malawi",2,2015,23feb2015
"2133315101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,77,"Yes","Malawi",1,2012,04jan2012
"2133315102","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,26.33333,"Yes","Malawi",1,2012,12jan2012
"2133315201","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,128.3333,"Yes","Malawi",1,2012,11jan2012
"2133315301","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,21.66667,"Yes","Malawi",1,2012,06jan2012
"2133315302","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,196.6667,"Yes","Malawi",1,2012,06jan2012
"2133315303","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,135,"Yes","Malawi",1,2012,06jan2012
"2133315401","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,16,"Yes","Malawi",1,2012,11jan2012
"2133315402","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,111.6667,"Yes","Malawi",1,2012,11jan2012
"2133315403","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,185.3333,"Yes","Malawi",1,2012,11jan2012
"2133315404","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,43.33333,"Yes","Malawi",1,2012,11jan2012
"2133315501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,99.66666,"Yes","Malawi",1,2012,11jan2012
"2133315601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,21,"Yes","Malawi",1,2012,08jan2012
"2133315701","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,120,"Yes","Malawi",1,2012,07jan2012
"2133315702","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,65,"Yes","Malawi",1,2012,07jan2012
"2133315703","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,48,"Yes","Malawi",1,2012,07jan2012
"2133315704","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,130,"Yes","Malawi",1,2012,07jan2012
"2133315801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,70,"Yes","Malawi",1,2012,07jan2012
"2133315901","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,112,"Yes","Malawi",1,2012,06jan2012
"2133316001","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,23feb2015
"2133316002","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,25,"Yes","Malawi",2,2015,26feb2015
"2133316003","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,20,"Yes","Malawi",2,2015,23feb2015
"2133316101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,76,"Yes","Malawi",2,2015,27feb2015
"2133316102","ZMB5","Yes",.s,.s,,,"Yes",,"Tea With Milk","Clear",.s,,,"Malawi",2,2015,27feb2015
"2133316201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,25,"Yes","Malawi",2,2015,26feb2015
"2133316301","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,59,"Yes","Malawi",2,2015,23feb2015
"2133316401","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,90,"Yes","Malawi",2,2015,24feb2015
"2133316501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,24feb2015
"2133316502","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",2,2015,23feb2015
"2133316601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,125,"Yes","Malawi",2,2015,26feb2015
"2133316602","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,125,"Yes","Malawi",2,2015,26feb2015
"2133316701","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,105.4167,"Yes","Malawi",2,2015,25feb2015
"2133316702","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,151.6667,"Yes","Malawi",2,2015,26feb2015
"2133316801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,45.83333,"Yes","Malawi",2,2015,26feb2015
"2133316802","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,258.3333,"Yes","Malawi",2,2015,26feb2015
"2133316803","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,120.8333,"Yes","Malawi",2,2015,26feb2015
"2133317001","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,55,"Yes","Malawi",2,2015,24feb2015
"2133317101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,128,"Yes","Malawi",2,2015,24feb2015
"2133321101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,120,"Yes","Malawi",2,2015,26feb2015
"21333211010","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,51.16667,"Yes","Malawi",2,2015,26feb2015
"21333211011","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,90,"Yes","Malawi",2,2015,26feb2015
"21333211012","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,26feb2015
"2133321102","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,80,"Yes","Malawi",2,2015,26feb2015
"2133321103","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,26feb2015
"2133321104","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,58,"Yes","Malawi",2,2015,26feb2015
"2133321105","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,32,"Yes","Malawi",2,2015,26feb2015
"2133321106","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,53,"Yes","Malawi",2,2015,26feb2015
"2133321107","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",2,2015,26feb2015
"2133321108","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",2,2015,26feb2015
"2133321109","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,65,"Yes","Malawi",2,2015,26feb2015
"2133321201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,85,"Yes","Malawi",2,2015,25feb2015
"2133321301","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,59.16667,"Yes","Malawi",2,2015,24feb2015
"2133321302","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",2,2015,24feb2015
"2133321303","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",2,2015,24feb2015
"2133321401","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,40,"Yes","Malawi",2,2015,26feb2015
"2133321402","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,95,"Yes","Malawi",2,2015,26feb2015
"2133321403","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",3,2015,02mar2015
"2133321501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,20feb2015
"2133321502","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,52,"Yes","Malawi",2,2015,20feb2015
"2133321601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,21feb2015
"2133321602","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,65,"Yes","Malawi",2,2015,21feb2015
"2133321603","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,38,"Yes","Malawi",2,2015,21feb2015
"2133321604","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,54,"Yes","Malawi",2,2015,21feb2015
"2133321605","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,24,"Yes","Malawi",2,2015,21feb2015
"2133321606","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,23,"Yes","Malawi",2,2015,21feb2015
"2133321701","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,45,"Yes","Malawi",2,2015,24feb2015
"2133321702","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,62,"Yes","Malawi",2,2015,24feb2015
"2133321901","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,40,"Yes","Malawi",2,2015,23feb2015
"2133322001","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",2,2015,25feb2015
"2133322201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,89.25,"Yes","Malawi",2,2015,26feb2015
"2133322202","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,14.08333,"Yes","Malawi",2,2015,26feb2015
"2133322203","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,69.83334,"Yes","Malawi",2,2015,26feb2015
"2133322301","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,77.33334,"Yes","Malawi",2,2015,25feb2015
"2133322302","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,17.91667,"Yes","Malawi",3,2015,02mar2015
"2133322303","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,64,"Yes","Malawi",2,2015,25feb2015
"2133322304","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,84,"Yes","Malawi",2,2015,25feb2015
"2133322401","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,52,"Yes","Malawi",2,2015,27feb2015
"2133322402","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,112,"Yes","Malawi",2,2015,27feb2015
"2133322403","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,52,"Yes","Malawi",1,2012,01jan2012
"2133322501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,231,"Yes","Malawi",2,2015,27feb2015
"2133322601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,124,"Yes","Malawi",2,2015,27feb2015
"2133322701","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,89,"Yes","Malawi",2,2015,26feb2015
"2133322801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",1,2012,03jan2012
"2133322901","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,35,"Yes","Malawi",1,2012,03jan2012
"2133322902","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",1,2012,03jan2012
"2133322903","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",1,2012,03jan2012
"2133323001","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,130,"Yes","Malawi",1,2012,08jan2012
"2133323002","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,75,"Yes","Malawi",1,2012,08jan2012
"2133323003","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",1,2012,08jan2012
"2133323101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,55,"Yes","Malawi",1,2012,03jan2012
"2133323102","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,40,"Yes","Malawi",1,2012,02jan2012
"2133323103","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,130,"Yes","Malawi",1,2012,02jan2012
"2133323201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,56,"Yes","Malawi",2,2015,26feb2015
"2133323301","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,75,"Yes","Malawi",2,2015,26feb2015
"2133323302","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,41.83333,"Yes","Malawi",2,2015,24feb2015
"2133323303","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,97,"Yes","Malawi",2,2015,26feb2015
"2133323304","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",2,2015,24feb2015
"2133323305","ZMB5","No","Yes",.s,,,"Yes",,"Tea With Milk","Clear",.s,,,"Malawi",2,2015,24feb2015
"2133323306","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,21.66667,"Yes","Malawi",2,2015,24feb2015
"2133323307","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",10,54.16667,"Yes","Malawi",2,2015,24feb2015
"2133323308","ZMB5","No","Yes",.s,,,"Yes",,"Clear","Clear",.s,6.333333,.s,"Malawi",2,2015,24feb2015
"2133323501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,90,"Yes","Malawi",2,2015,24feb2015
"2133323601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,65,"Yes","Malawi",2,2015,24feb2015
"2133323701","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",2,2015,19feb2015
"2133323801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,20,"Yes","Malawi",2,2015,24feb2015
"2133323802","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,95,"Yes","Malawi",2,2015,24feb2015
"2133323901","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,90,"Yes","Malawi",2,2015,24feb2015
"2133323902","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,25,"Yes","Malawi",2,2015,24feb2015
"2133324001","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,63,"Yes","Malawi",2,2015,19feb2015
"2133324002","ZMB5","Yes",.s,.s,,,"Yes",,"Tea With Milk","Clear",.s,,,"Malawi",2,2015,24feb2015
"2133324003","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,90,"Yes","Malawi",2,2015,19feb2015
"2133324004","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,19feb2015
"2133324101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,150,"Yes","Malawi",3,2015,03mar2015
"2133324201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,17.91667,"Yes","Malawi",3,2015,02mar2015
"2133324202","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,37.83333,"Yes","Malawi",2,2015,27feb2015
"2133324203","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,67.58334,"Yes","Malawi",2,2015,27feb2015
"2133324301","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,20,"Yes","Malawi",2,2015,25feb2015
"2133324302","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,45.83333,"Yes","Malawi",2,2015,25feb2015
"2133324303","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,26feb2015
"2133324401","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,20,"Yes","Malawi",3,2015,03mar2015
"2133324402","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,80,"Yes","Malawi",3,2015,03mar2015
"2133324501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,20,"Yes","Malawi",2,2015,28feb2015
"2133324502","ZMB5","No","No",.s,,,,,.s,.s,.s,,,"Malawi",2,2015,28feb2015
"2133324601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,56.66667,"Yes","Malawi",2,2015,20feb2015
"2133324602","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,77.5,"Yes","Malawi",2,2015,20feb2015
"2133324701","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",2,2015,28feb2015
"2133324702","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,20.33333,"Yes","Malawi",2,2015,20feb2015
"2133324703","ZMB5","Yes",.s,.s,,,"No",,.s,.s,.s,,,"Malawi",2,2015,28feb2015
"2133324801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,320,"Yes","Malawi",3,2015,03mar2015
"2133324802","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,40,"Yes","Malawi",3,2015,03mar2015
"2133324803","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,140,"Yes","Malawi",3,2015,03mar2015
"2133324901","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,120,"Yes","Malawi",2,2015,25feb2015
"2133325001","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,140,"Yes","Malawi",3,2015,03mar2015
"2133325101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,115,"Yes","Malawi",3,2015,03mar2015
"2133325201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",3,2015,02mar2015
"2133325301","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",9,83.33334,"Yes","Malawi",1,2013,12jan2013
"2133325401","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,70,"Yes","Malawi",1,2013,12jan2013
"2133325501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,84,"Yes","Malawi",2,2015,26feb2015
"2133325601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,43,"Yes","Malawi",2,2015,26feb2015
"2133325602","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,27,"Yes","Malawi",2,2015,26feb2015
"2133325603","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,15,"Yes","Malawi",1,2012,02jan2012
"2133325604","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,41,"Yes","Malawi",2,2015,27feb2015
"2133325605","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",.s,13,"Yes","Malawi",1,2012,02jan2012
"2133325701","ZMB5",,.s,"Yes",,,"Yes",,"Clear","Clear",12,12,"Yes","Malawi",1,2012,02jan2012
"2133325702","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,120,"Yes","Malawi",2,2015,25feb2015
"2133325703","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",2,2015,25feb2015
"2133325801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,45,"Yes","Malawi",2,2015,26feb2015
"2133325901","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",2,2015,25feb2015
"2133326001","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,35,"Yes","Malawi",2,2015,19feb2015
"2133326002","ZMB5",,"Yes",.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",2,2015,19feb2015
"2133326101","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,63,"Yes","Malawi",2,2015,24feb2015
"2133326102","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,43,"Yes","Malawi",2,2015,24feb2015
"2133326103","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,77,"Yes","Malawi",2,2015,24feb2015
"2133326104","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,50,"Yes","Malawi",2,2015,24feb2015
"2133326105","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,32,"Yes","Malawi",2,2015,24feb2015
"2133326201","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,46.66667,"Yes","Malawi",2,2015,12feb2015
"2133326202","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,77,"Yes","Malawi",3,2015,04mar2015
"2133326301","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,65,"Yes","Malawi",2,2015,25feb2015
"2133326302","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,35,"Yes","Malawi",2,2015,25feb2015
"2133326303","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,75,"Yes","Malawi",2,2015,25feb2015
"2133326304","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,21.66667,"Yes","Malawi",3,2015,04mar2015
"2133326401","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,130,"Yes","Malawi",3,2015,01mar2015
"2133326402","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,82,"Yes","Malawi",2,2015,25feb2015
"2133326403","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,13,"Yes","Malawi",3,2015,01mar2015
"2133326404","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,204,"Yes","Malawi",1,2012,03jan2012
"2133326405","ZMB5","No",.s,"Yes",,,"Yes",,"Clear","Clear",.s,7,.s,"Malawi",2,2015,26feb2015
"2133326406","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,54.5,"Yes","Malawi",3,2015,01mar2015
"2133326407","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,18,"Yes","Malawi",2,2015,26feb2015
"2133326408","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,108,"Yes","Malawi",2,2015,26feb2015
"2133326409","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,13,"Yes","Malawi",3,2015,01mar2015
"2133326501","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,26,"Yes","Malawi",3,2015,01mar2015
"2133326502","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,28,"Yes","Malawi",2,2015,27feb2015
"2133326503","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,22,"Yes","Malawi",3,2015,01mar2015
"2133326504","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,26,"Yes","Malawi",2,2015,27feb2015
"2133326505","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,24,"Yes","Malawi",2,2015,27feb2015
"2133326506","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,23,"Yes","Malawi",3,2015,01mar2015
"2133326601","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,30,"Yes","Malawi",3,2015,01mar2015
"2133326602","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,32.5,"Yes","Malawi",3,2015,01mar2015
"2133326603","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,118,"Yes","Malawi",3,2015,01mar2015
"2133326604","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,215,"Yes","Malawi",3,2015,01mar2015
"2133326801","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,40,"Yes","Malawi",1,2013,18jan2013
"2133326802","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",1,2013,16jan2013
"2133326803","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",1,2013,16jan2013
"2133326804","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,60,"Yes","Malawi",1,2013,16jan2013
"2133326805","ZMB5","No",.s,"No",,,,,.s,.s,.s,,,"Malawi",1,2013,16jan2013
"2133326806","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",1,2013,16jan2013
"2133326807","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,40,"Yes","Malawi",1,2013,17jan2013
"2133326808","ZMB5",,.s,.s,,,"Yes",,"Clear","Clear",.s,100,"Yes","Malawi",1,2013,18jan2013
"2134562901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,57.5,"Yes","Malawi",10,2014,01oct2014
"2234311101","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10.5,"Yes",,4,2015,01apr2015
"22343111010","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10,"Yes",,4,2015,01apr2015
"22343111011","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10.5,"Yes",,4,2015,03apr2015
"2234311102","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10.66667,"Yes",,4,2015,01apr2015
"2234311103","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,01apr2015
"2234311104","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,14,"Yes",,4,2015,01apr2015
"2234311105","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,12.33333,"Yes",,4,2015,01apr2015
"2234311106","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,25.83333,"Yes",,4,2015,01apr2015
"2234311107","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,17.91667,"Yes",,4,2015,03apr2015
"2234311108","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10,"Yes",,4,2015,10apr2015
"2234311109","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,16.5,"Yes",,4,2015,01apr2015
"2234311201","ZMB6","No","No",,,,,,,,,,,,4,2015,07apr2015
"2234311202","ZMB6","No","No",,,,,,,,,,,,4,2015,07apr2015
"2234311203","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,4,2015,08apr2015
"2234311301","ZMB6",,,,1,1,"Yes",,"Clear","Clear",12,20,"Yes",,4,2015,07apr2015
"2234311302","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,29.41667,"Yes",,4,2015,08apr2015
"2234311303","ZMB6",,,,0,,"Yes",,"Clear","Clear",,17.91667,"Yes",,4,2015,08apr2015
"2234311304","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25.83333,"Yes",,4,2015,08apr2015
"2234311305","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,08apr2015
"2234311306","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25.83333,"Yes",,1,2012,01jan2012
"2234311401","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,16,"Yes",,4,2015,06apr2015
"2234311402","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,4,2014,07apr2014
"2234311403","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,56,"Yes",,4,2014,07apr2014
"2234311404","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,11,"Yes",,4,2014,07apr2014
"2234311405","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,10,"Yes",,4,2014,07apr2014
"2234311501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,60,"Yes",,4,2015,06apr2015
"2234311502","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,36,"Yes",,4,2015,06apr2015
"2234311601","ZMB6",,,,0,,"Yes",,"Clear","Clear",,25,"Yes",,4,2015,08apr2015
"2234311701","ZMB6",,,,0,,"Yes",,"Clear","Clear",,25,"Yes",,4,2015,08apr2015
"2234311801","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,06apr2015
"2234311802","ZMB6",,,,0,,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,08apr2015
"2234311803","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,15,"Yes",,4,2015,06apr2015
"2234311901","ZMB6",,,,1,1,"Yes","Yes",,,,22,"Yes",,4,2015,02apr2015
"22343119010","ZMB6",,,,0,,"Yes",,"Clear","Clear",,33.33333,"Yes",,4,2015,02apr2015
