ID,cem301_attendees_total,month,year,country
,32,5,2015,2
,50,5,2015,2
,30,5,2015,2
,30,5,2015,2
,48,5,2015,2
,55,5,2015,2
,32,5,2015,2
,36,5,2015,2
,77,5,2015,2
,47,5,2015,2
,120,5,2015,2
,42,5,2015,2
,53,5,2015,2
,49,5,2015,2
,97,5,2015,2
,87,5,2015,2
,90,5,2015,2
,72,5,2015,2
,51,5,2015,2
,67,5,2015,2
,54,5,2015,2
,61,5,2015,2
,40,5,2015,2
,15,5,2015,2
,56,5,2015,2
,44,5,2015,2
,36,5,2015,2
,60,5,2015,2
,32,5,2015,2
,42,5,2015,2
,47,5,2015,2
,34,5,2015,2
,42,5,2015,2
,37,5,2015,2
,35,5,2015,2
,18,5,2015,2
,33,5,2015,2
,70,5,2015,2
,58,5,2015,2
,90,5,2015,2
,27,5,2015,2
,31,5,2015,2
,36,5,2015,2
,43,5,2015,2
,51,5,2015,2
,40,5,2015,2
,24,5,2015,2
,42,5,2015,2
,55,5,2015,2
,63,5,2015,2
,62,5,2015,2
,48,5,2015,2
,36,5,2015,2
,32,5,2015,2
,50,5,2015,2
,29,5,2015,2
,46,5,2015,2
,38,5,2015,2
,36,5,2015,2
,55,5,2015,2
,47,5,2015,2
,47,5,2015,2
,72,5,2015,2
,42,5,2015,2
,51,5,2015,2
,32,5,2015,2
,70,5,2015,2
,56,5,2015,2
,41,5,2015,2
,61,5,2015,2
,46,5,2015,2
,36,5,2015,2
,56,5,2015,2
,43,5,2015,2
,35,5,2015,2
,20,5,2015,2
,57,5,2015,2
,36,5,2015,2
,62,5,2015,2
,27,5,2015,2
,31,5,2015,2
,41,5,2015,2
,48,5,2015,2
,34,5,2015,2
,62,5,2015,2
,41,5,2015,2
,42,5,2015,2
,73,5,2015,2
,32,5,2015,2
,32,5,2015,2
,54,5,2015,2
,40,5,2015,2
,37,5,2015,2
,41,5,2015,2
,62,5,2015,2
,36,5,2015,2
,130,5,2015,2
,86,5,2015,2
,30,5,2015,2
,54,5,2015,2
,73,5,2015,2
,75,5,2015,2
,84,5,2015,2
,46,5,2015,2
,109,5,2015,2
,37,6,2015,2
,35,6,2015,2
,40,6,2015,2
,48,6,2015,2
,33,6,2015,2
,57,6,2015,2
,51,6,2015,2
,60,6,2015,2
,56,6,2015,2
,48,6,2015,2
,46,6,2015,2
,32,6,2015,2
,36,6,2015,2
,52,6,2015,2
,50,6,2015,2
,48,6,2015,2
,48,6,2015,2
,31,6,2015,2
,32,6,2015,2
,60,6,2015,2
,51,6,2015,2
,52,6,2015,2
,60,6,2015,2
,52,6,2015,2
,27,6,2015,2
,35,6,2015,2
,44,6,2015,2
,24,6,2015,2
,30,6,2015,2
,52,6,2015,2
,43,6,2015,2
,51,6,2015,2
,56,6,2015,2
,54,6,2015,2
,48,6,2015,2
,25,6,2015,2
,56,6,2015,2
,58,6,2015,2
,36,6,2015,2
,80,6,2015,2
,30,6,2015,2
,37,6,2015,2
,33,6,2015,2
,42,6,2015,2
,58,6,2015,2
,51,6,2015,2
,41,6,2015,2
,37,6,2015,2
,43,6,2015,2
,33,6,2015,2
,51,6,2015,2
,44,6,2015,2
,63,6,2015,2
,48,6,2015,2
,46,6,2015,2
,49,6,2015,2
,38,6,2015,2
,51,6,2015,2
,62,6,2015,2
,35,6,2015,2
,39,6,2015,2
,32,6,2015,2
,32,6,2015,2
,43,6,2015,2
,37,6,2015,2
,42,6,2015,2
,54,6,2015,2
,66,6,2015,2
,29,6,2015,2
,40,6,2015,2
,29,6,2015,2
,42,6,2015,2
,49,6,2015,2
,64,6,2015,2
,30,6,2015,2
,52,6,2015,2
,31,6,2015,2
,72,6,2015,2
,40,6,2015,2
,20,6,2015,2
,59,6,2015,2
,59,6,2015,2
,46,6,2015,2
,42,6,2015,2
,22,6,2015,2
,25,6,2015,2
,57,6,2015,2
,51,6,2015,2
,30,6,2015,2
,28,6,2015,2
,45,6,2015,2
,49,6,2015,2
,28,6,2015,2
,41,6,2015,2
,30,6,2015,2
,37,6,2015,2
,58,6,2015,2
,32,6,2015,2
,23,6,2015,2
,72,6,2015,2
,68,6,2015,2
,38,6,2015,2
,48,6,2015,2
,81,6,2015,2
,45,6,2015,2
,49,6,2015,2
,33,6,2015,2
,55,6,2015,2
,60,6,2015,2
,39,6,2015,2
,31,6,2015,2
,53,6,2015,2
,31,6,2015,2
,67,6,2015,2
,35,6,2015,2
,32,6,2015,2
,29,6,2015,2
,55,6,2015,2
,38,6,2015,2
,31,6,2015,2
,52,6,2015,2
,28,6,2015,2
,32,6,2015,2
,27,6,2015,2
,31,6,2015,2
,40,6,2015,2
,12,6,2015,2
,28,6,2015,2
,53,6,2015,2
,50,6,2015,2
,39,6,2015,2
,55,6,2015,2
,32,6,2015,2
,44,6,2015,2
,49,6,2015,2
,40,6,2015,2
,57,6,2015,2
,40,6,2015,2
,32,6,2015,2
,59,6,2015,2
,28,6,2015,2
,36,6,2015,2
,39,6,2015,2
,20,6,2015,2
,21,6,2015,2
,57,6,2015,2
,46,6,2015,2
,30,6,2015,2
,18,6,2015,2
,58,6,2015,2
,76,6,2015,2
,60,6,2015,2
,38,6,2015,2
,43,6,2015,2
,35,6,2015,2
,46,6,2015,2
,52,6,2015,2
,39,6,2015,2
,42,6,2015,2
,43,6,2015,2
,84,6,2015,2
,52,6,2015,2
,36,6,2015,2
,47,6,2015,2
,67,6,2015,2
,53,6,2015,2
,58,6,2015,2
,42,6,2015,2
,98,6,2015,2
,32,6,2015,2
,35,6,2015,2
,44,6,2015,2
,36,6,2015,2
,30,6,2015,2
,25,6,2015,2
,57,6,2015,2
,66,6,2015,2
,31,6,2015,2
,17,6,2015,2
,38,6,2015,2
,30,6,2015,2
,30,6,2015,2
,36,6,2015,2
,89,6,2015,2
,44,6,2015,2
,83,6,2015,2
,30,6,2015,2
,83,6,2015,2
,38,6,2015,2
,62,6,2015,2
,48,6,2015,2
,41,6,2015,2
,44,6,2015,2
,57,6,2015,2
,67,6,2015,2
,45,6,2015,2
,36,6,2015,2
,30,6,2015,2
,63,6,2015,2
,32,6,2015,2
,40,6,2015,2
,25,6,2015,2
,34,6,2015,2
,23,6,2015,2
,37,6,2015,2
,44,6,2015,2
,33,6,2015,2
,26,6,2015,2
,55,6,2015,2
,23,6,2015,2
,32,6,2015,2
,70,6,2015,2
,39,6,2015,2
,36,6,2015,2
,40,6,2015,2
,39,6,2015,2
,29,6,2015,2
,64,6,2015,2
,60,6,2015,2
,31,6,2015,2
,42,6,2015,2
,46,6,2015,2
,69,6,2015,2
,68,6,2015,2
,18,6,2015,2
,28,6,2015,2
,42,6,2015,2
,18,6,2015,2
,49,6,2015,2
,34,6,2015,2
,45,6,2015,2
,58,6,2015,2
,48,6,2015,2
,38,6,2015,2
,24,6,2015,2
,33,6,2015,2
,31,6,2015,2
,56,6,2015,2
,36,6,2015,2
,30,6,2015,2
,36,6,2015,2
,50,6,2015,2
,40,6,2015,2
,20,6,2015,2
,30,6,2015,2
,51,6,2015,2
,40,6,2015,2
,43,6,2015,2
,37,6,2015,2
,36,6,2015,2
,26,6,2015,2
,58,6,2015,2
,40,6,2015,2
,58,6,2015,2
,42,6,2015,2
,37,6,2015,2
,18,6,2015,2
,60,6,2015,2
,25,6,2015,2
,44,6,2015,2
,30,6,2015,2
,49,6,2015,2
,50,6,2015,2
,40,6,2015,2
,44,6,2015,2
,64,6,2015,2
,30,6,2015,2
,28,6,2015,2
,51,6,2015,2
,57,6,2015,2
,40,6,2015,2
,42,6,2015,2
,48,6,2015,2
,36,6,2015,2
,36,6,2015,2
,38,6,2015,2
,48,6,2015,2
,50,6,2015,2
,31,7,2015,2
,35,7,2015,2
,30,7,2015,2
,26,7,2015,2
,34,7,2015,2
,58,7,2015,2
,40,7,2015,2
,28,7,2015,2
,25,7,2015,2
,63,7,2015,2
,24,7,2015,2
,40,7,2015,2
,22,7,2015,2
,36,7,2015,2
,43,7,2015,2
,82,7,2015,2
,41,7,2015,2
,14,7,2015,2
,20,7,2015,2
,40,7,2015,2
,51,7,2015,2
,43,7,2015,2
,47,7,2015,2
,41,7,2015,2
,55,7,2015,2
,53,7,2015,2
,60,7,2015,2
,41,7,2015,2
,36,7,2015,2
,33,7,2015,2
,37,7,2015,2
,48,7,2015,2
,30,7,2015,2
,16,7,2015,2
,49,7,2015,2
,46,7,2015,2
,56,7,2015,2
,61,7,2015,2
,26,7,2015,2
,36,7,2015,2
,24,7,2015,2
,41,7,2015,2
,40,7,2015,2
,15,7,2015,2
,51,7,2015,2
,30,7,2015,2
,32,7,2015,2
,87,7,2015,2
,33,7,2015,2
,47,7,2015,2
,23,7,2015,2
,28,7,2015,2
,28,7,2015,2
,17,7,2015,2
,40,7,2015,2
,38,7,2015,2
,44,7,2015,2
,49,7,2015,2
,99,7,2015,2
,26,7,2015,2
,34,7,2015,2
,28,7,2015,2
,50,7,2015,2
,57,7,2015,2
,53,7,2015,2
,50,7,2015,2
,46,7,2015,2
,48,7,2015,2
,30,7,2015,2
,41,7,2015,2
,48,7,2015,2
,31,7,2015,2
,28,7,2015,2
,38,7,2015,2
,35,7,2015,2
,11,7,2015,2
,42,7,2015,2
,36,7,2015,2
,53,7,2015,2
,64,7,2015,2
,50,7,2015,2
,26,7,2015,2
,33,7,2015,2
,67,7,2015,2
,31,7,2015,2
,44,7,2015,2
,42,7,2015,2
,47,7,2015,2
,39,7,2015,2
,35,7,2015,2
,27,7,2015,2
,39,7,2015,2
,47,7,2015,2
,46,7,2015,2
,46,7,2015,2
,30,7,2015,2
,39,7,2015,2
,31,7,2015,2
,21,7,2015,2
,41,7,2015,2
,30,7,2015,2
,22,7,2015,2
,30,7,2015,2
,17,7,2015,2
,40,7,2015,2
,36,7,2015,2
,20,7,2015,2
,30,7,2015,2
,38,7,2015,2
,56,7,2015,2
,68,7,2015,2
,50,7,2015,2
,32,7,2015,2
,39,7,2015,2
,97,7,2015,2
,42,7,2015,2
,35,7,2015,2
,30,7,2015,2
,39,7,2015,2
,20,7,2015,2
,35,7,2015,2
,28,7,2015,2
,38,7,2015,2
,28,7,2015,2
,51,7,2015,2
,33,7,2015,2
,39,7,2015,2
,32,7,2015,2
,30,7,2015,2
,20,7,2015,2
,47,7,2015,2
,28,7,2015,2
,35,7,2015,2
,35,7,2015,2
,29,7,2015,2
,56,7,2015,2
,20,7,2015,2
,25,7,2015,2
,99,7,2015,2
,39,7,2015,2
,40,7,2015,2
,43,7,2015,2
,34,7,2015,2
,36,7,2015,2
,31,7,2015,2
,20,7,2015,2
,32,7,2015,2
,22,7,2015,2
,45,7,2015,2
,42,7,2015,2
,27,7,2015,2
,33,7,2015,2
,22,7,2015,2
,52,7,2015,2
,26,7,2015,2
,44,7,2015,2
,30,7,2015,2
,32,7,2015,2
,41,7,2015,2
,53,7,2015,2
,36,7,2015,2
,56,7,2015,2
,52,7,2015,2
,28,7,2015,2
,28,7,2015,2
,68,7,2015,2
,53,7,2015,2
,38,7,2015,2
,32,7,2015,2
,33,7,2015,2
,38,7,2015,2
,28,7,2015,2
,48,7,2015,2
,162,7,2015,2
,20,7,2015,2
,18,7,2015,2
,42,7,2015,2
,57,7,2015,2
,19,7,2015,2
,26,7,2015,2
,76,7,2015,2
,32,7,2015,2
,52,7,2015,2
,36,7,2015,2
,49,7,2015,2
,35,7,2015,2
,39,7,2015,2
,44,7,2015,2
,27,7,2015,2
,21,7,2015,2
,30,7,2015,2
,22,7,2015,2
,43,7,2015,2
,61,7,2015,2
,43,7,2015,2
,60,7,2015,2
,29,7,2015,2
,57,7,2015,2
,44,7,2015,2
,27,7,2015,2
,31,7,2015,2
,38,7,2015,2
,25,7,2015,2
,27,7,2015,2
,50,7,2015,2
,32,7,2015,2
,21,7,2015,2
,46,7,2015,2
,18,7,2015,2
,17,7,2015,2
,18,7,2015,2
,96,7,2015,2
,31,7,2015,2
,53,7,2015,2
,44,7,2015,2
,25,7,2015,2
,42,7,2015,2
,25,7,2015,2
,41,7,2015,2
,17,7,2015,2
,20,7,2015,2
,21,7,2015,2
,60,7,2015,2
,37,7,2015,2
,49,7,2015,2
,25,7,2015,2
,42,7,2015,2
,33,7,2015,2
,32,7,2015,2
,66,7,2015,2
,108,7,2015,2
,37,7,2015,2
,23,7,2015,2
,47,7,2015,2
,47,7,2015,2
,21,7,2015,2
,100,7,2015,2
,72,7,2015,2
,25,7,2015,2
,38,7,2015,2
,19,7,2015,2
,24,7,2015,2
,32,7,2015,2
,63,7,2015,2
,30,7,2015,2
,22,7,2015,2
,28,7,2015,2
,28,7,2015,2
,38,7,2015,2
,40,7,2015,2
,47,7,2015,2
,45,7,2015,2
,35,7,2015,2
,17,7,2015,2
,31,7,2015,2
,49,7,2015,2
,24,7,2015,2
,28,7,2015,2
,23,7,2015,2
,29,7,2015,2
,28,7,2015,2
,20,7,2015,2
,40,7,2015,2
,35,7,2015,2
,44,7,2015,2
,23,7,2015,2
,43,7,2015,2
,41,7,2015,2
,34,7,2015,2
,45,7,2015,2
,60,7,2015,2
,39,7,2015,2
,31,7,2015,2
,20,7,2015,2
,44,7,2015,2
,25,7,2015,2
,17,7,2015,2
,52,7,2015,2
,54,7,2015,2
,19,7,2015,2
,48,7,2015,2
,22,7,2015,2
,36,7,2015,2
,12,7,2015,2
,38,7,2015,2
,40,7,2015,2
,13,7,2015,2
,41,7,2015,2
,54,7,2015,2
,23,7,2015,2
,25,7,2015,2
,30,7,2015,2
,25,7,2015,2
,42,7,2015,2
,38,7,2015,2
,44,7,2015,2
,34,7,2015,2
,32,7,2015,2
,22,7,2015,2
,37,7,2015,2
,25,7,2015,2
,34,7,2015,2
,80,7,2015,2
,37,7,2015,2
,41,7,2015,2
,15,7,2015,2
,62,7,2015,2
,58,7,2015,2
,25,7,2015,2
,30,7,2015,2
,40,7,2015,2
,32,7,2015,2
,16,7,2015,2
,19,7,2015,2
,18,7,2015,2
,33,7,2015,2
,28,7,2015,2
,35,7,2015,2
,30,7,2015,2
,28,7,2015,2
,33,7,2015,2
,41,7,2015,2
,28,7,2015,2
,43,7,2015,2
,33,7,2015,2
,36,7,2015,2
,62,7,2015,2
,34,7,2015,2
,50,7,2015,2
,20,7,2015,2
,42,7,2015,2
,25,7,2015,2
,36,7,2015,2
,44,7,2015,2
,65,7,2015,2
,30,7,2015,2
,34,7,2015,2
,20,7,2015,2
,33,7,2015,2
,42,7,2015,2
,28,7,2015,2
,33,7,2015,2
,27,7,2015,2
,60,7,2015,2
,26,7,2015,2
,38,7,2015,2
,26,7,2015,2
,50,7,2015,2
,30,8,2015,2
,23,8,2015,2
,30,8,2015,2
,49,8,2015,2
,56,8,2015,2
,47,8,2015,2
,58,8,2015,2
,44,8,2015,2
,21,8,2015,2
,43,8,2015,2
,27,9,2015,2
,20,9,2015,2
,46,9,2015,2
,60,9,2015,2
,32,9,2015,2
,87,9,2015,2
,43,9,2015,2
,51,9,2015,2
,18,9,2015,2
,48,9,2015,2
,18,9,2015,2
,34,9,2015,2
,37,9,2015,2
,34,9,2015,2
,24,9,2015,2
,38,9,2015,2
,62,9,2015,2
,38,9,2015,2
,35,9,2015,2
,69,9,2015,2
,34,9,2015,2
,34,9,2015,2
,72,9,2015,2
,80,9,2015,2
,35,9,2015,2
,49,9,2015,2
,19,9,2015,2
,25,9,2015,2
,42,9,2015,2
,30,9,2015,2
,84,9,2015,2
,52,9,2015,2
,70,9,2015,2
,33,9,2015,2
,40,9,2015,2
,70,9,2015,2
,49,9,2015,2
,93,9,2015,2
,28,9,2015,2
,35,9,2015,2
,80,9,2015,2
,15,9,2015,2
,55,9,2015,2
,30,9,2015,2
,20,9,2015,2
,22,9,2015,2
,40,9,2015,2
,16,9,2015,2
,30,9,2015,2
,62,10,2015,2
,35,10,2015,2
,41,10,2015,2
,50,10,2015,2
,60,10,2015,2
,44,10,2015,2
,72,10,2015,2
,36,10,2015,2
,71,10,2015,2
,74,10,2015,2
,103,10,2015,2
,71,10,2015,2
,54,10,2015,2
,54,10,2015,2
,30,10,2015,2
,68,10,2015,2
,35,10,2015,2
,34,10,2015,2
,33,10,2015,2
,35,10,2015,2
,38,10,2015,2
,42,10,2015,2
,58,10,2015,2
,101,10,2015,2
,68,10,2015,2
,38,10,2015,2
,35,10,2015,2
,28,10,2015,2
,20,10,2015,2
,98,10,2015,2
,76,10,2015,2
,80,10,2015,2
,30,10,2015,2
,40,10,2015,2
,24,10,2015,2
,50,10,2015,2
,38,10,2015,2
,42,10,2015,2
,43,10,2015,2
,54,10,2015,2
,41,10,2015,2
,34,10,2015,2
,34,10,2015,2
,27,10,2015,2
,77,10,2015,2
,71,10,2015,2
,46,10,2015,2
,98,10,2015,2
,35,10,2015,2
,11,10,2015,2
,72,10,2015,2
,30,10,2015,2
,80,10,2015,2
,44,10,2015,2
,36,10,2015,2
,52,10,2015,2
,21,10,2015,2
,43,10,2015,2
,45,10,2015,2
,38,10,2015,2
,44,11,2015,2
,52,11,2015,2
,30,11,2015,2
,70,11,2015,2
,70,11,2015,2
,78,11,2015,2
,77,11,2015,2
,55,11,2015,2
,52,11,2015,2
,74,11,2015,2
,50,11,2015,2
,140,11,2015,2
,80,11,2015,2
,110,11,2015,2
,64,11,2015,2
,41,11,2015,2
,60,11,2015,2
,40,11,2015,2
,52,11,2015,2
,120,11,2015,2
,92,11,2015,2
,57,11,2015,2
,40,11,2015,2
,75,11,2015,2
,39,11,2015,2
,44,11,2015,2
,120,11,2015,2
,80,11,2015,2
,70,11,2015,2
,64,11,2015,2
,130,11,2015,2
,59,11,2015,2
,70,11,2015,2
,18,11,2015,2
,55,11,2015,2
,98,11,2015,2
,60,11,2015,2
,39,11,2015,2
,50,11,2015,2
,85,11,2015,2
,68,11,2015,2
,78,11,2015,2
,20,11,2015,2
,48,11,2015,2
,48,11,2015,2
,100,11,2015,2
,41,11,2015,2
,68,11,2015,2
,42,11,2015,2
,65,11,2015,2
,68,11,2015,2
,50,11,2015,2
,49,11,2015,2
,47,11,2015,2
,38,11,2015,2
,70,11,2015,2
,120,11,2015,2
,62,11,2015,2
,60,11,2015,2
,35,11,2015,2
,68,11,2015,2
,150,11,2015,2
,48,11,2015,2
,52,11,2015,2
,100,11,2015,2
,21,11,2015,2
,48,11,2015,2
,49,11,2015,2
,45,11,2015,2
,56,11,2015,2
,62,11,2015,2
,50,11,2015,2
,53,11,2015,2
,57,11,2015,2
,70,11,2015,2
,120,11,2015,2
,45,11,2015,2
,45,11,2015,2
,95,11,2015,2
,54,11,2015,2
,60,11,2015,2
,50,11,2015,2
,54,11,2015,2
,38,11,2015,2
,62,11,2015,2
,90,11,2015,2
,50,11,2015,2
,110,11,2015,2
,30,11,2015,2
,49,11,2015,2
,70,11,2015,2
,57,11,2015,2
,44,11,2015,2
,51,11,2015,2
,88,11,2015,2
,52,11,2015,2
,158,11,2015,2
,61,11,2015,2
,47,11,2015,2
,65,11,2015,2
,62,11,2015,2
,43,11,2015,2
,64,11,2015,2
,64,11,2015,2
,26,11,2015,2
,65,11,2015,2
,53,11,2015,2
,26,11,2015,2
,50,11,2015,2
,50,11,2015,2
,40,11,2015,2
,62,11,2015,2
,65,11,2015,2
,76,11,2015,2
,45,11,2015,2
,40,11,2015,2
,52,11,2015,2
,48,11,2015,2
,71,11,2015,2
,65,11,2015,2
,77,11,2015,2
,65,11,2015,2
,30,11,2015,2
,45,11,2015,2
,18,11,2015,2
,38,11,2015,2
,37,11,2015,2
,60,11,2015,2
,62,11,2015,2
,70,11,2015,2
,38,11,2015,2
,50,11,2015,2
,36,11,2015,2
,47,11,2015,2
,56,11,2015,2
,57,11,2015,2
,56,11,2015,2
,41,11,2015,2
,56,11,2015,2
,48,11,2015,2
,68,11,2015,2
,43,11,2015,2
,98,11,2015,2
,51,11,2015,2
,28,11,2015,2
,77,11,2015,2
,68,11,2015,2
,36,11,2015,2
,62,11,2015,2
,50,11,2015,2
,66,11,2015,2
,52,11,2015,2
,72,11,2015,2
,89,11,2015,2
,35,11,2015,2
,27,11,2015,2
,58,11,2015,2
,48,11,2015,2
,50,11,2015,2
,33,11,2015,2
,56,11,2015,2
,41,11,2015,2
,47,11,2015,2
,62,11,2015,2
,68,11,2015,2
,50,11,2015,2
,73,11,2015,2
,59,11,2015,2
,60,11,2015,2
,21,11,2015,2
,42,11,2015,2
,62,11,2015,2
,150,11,2015,2
,31,11,2015,2
,58,11,2015,2
,40,11,2015,2
,42,11,2015,2
,70,11,2015,2
,58,11,2015,2
,56,11,2015,2
,69,11,2015,2
,50,11,2015,2
,64,11,2015,2
,58,11,2015,2
,60,11,2015,2
,76,11,2015,2
,53,11,2015,2
,65,11,2015,2
,60,11,2015,2
,30,11,2015,2
,48,11,2015,2
,40,11,2015,2
,64,11,2015,2
,62,11,2015,2
,64,11,2015,2
,87,11,2015,2
,48,11,2015,2
,70,11,2015,2
,40,11,2015,2
,40,11,2015,2
,27,11,2015,2
,30,11,2015,2
,43,11,2015,2
,70,11,2015,2
,53,11,2015,2
,50,11,2015,2
,74,11,2015,2
,50,11,2015,2
,54,11,2015,2
,48,11,2015,2
,29,11,2015,2
,39,11,2015,2
,46,11,2015,2
,37,11,2015,2
,30,11,2015,2
,40,11,2015,2
,53,11,2015,2
,30,11,2015,2
,41,11,2015,2
,41,11,2015,2
,44,11,2015,2
,60,11,2015,2
,22,11,2015,2
,45,11,2015,2
,43,11,2015,2
,52,11,2015,2
,92,11,2015,2
,56,11,2015,2
,52,11,2015,2
,110,11,2015,2
,30,11,2015,2
,28,11,2015,2
,69,11,2015,2
,86,11,2015,2
,72,11,2015,2
,51,11,2015,2
,53,11,2015,2
,59,11,2015,2
,38,11,2015,2
,88,11,2015,2
,93,11,2015,2
,50,12,2015,2
,52,12,2015,2
,70,12,2015,2
,82,12,2015,2
,83,12,2015,2
,69,12,2015,2
,28,12,2015,2
,50,12,2015,2
,67,12,2015,2
,88,12,2015,2
,64,12,2015,2
,39,12,2015,2
,101,12,2015,2
,41,12,2015,2
,65,12,2015,2
,130,12,2015,2
,51,12,2015,2
,70,12,2015,2
,35,12,2015,2
,40,12,2015,2
,23,12,2015,2
,68,12,2015,2
,62,12,2015,2
,81,12,2015,2
,58,12,2015,2
,89,12,2015,2
,80,12,2015,2
,42,12,2015,2
,48,12,2015,2
,33,12,2015,2
,41,12,2015,2
,40,12,2015,2
,67,12,2015,2
,68,12,2015,2
,40,12,2015,2
,70,12,2015,2
,78,12,2015,2
,30,12,2015,2
,71,12,2015,2
,59,12,2015,2
,65,12,2015,2
,30,12,2015,2
,50,12,2015,2
,52,12,2015,2
,60,12,2015,2
,68,12,2015,2
,75,12,2015,2
,63,12,2015,2
,65,12,2015,2
,55,12,2015,2
,52,12,2015,2
,32,12,2015,2
,65,12,2015,2
,46,12,2015,2
,52,12,2015,2
,56,12,2015,2
,42,12,2015,2
,41,12,2015,2
,89,12,2015,2
,37,12,2015,2
,55,12,2015,2
,41,12,2015,2
,60,12,2015,2
,50,12,2015,2
,100,12,2015,2
,36,12,2015,2
,33,12,2015,2
,74,12,2015,2
,47,12,2015,2
,38,12,2015,2
,40,12,2015,2
,61,12,2015,2
,68,12,2015,2
,74,12,2015,2
,50,12,2015,2
,66,12,2015,2
,70,12,2015,2
,47,12,2015,2
,78,12,2015,2
,75,12,2015,2
,72,12,2015,2
,68,12,2015,2
,79,12,2015,2
,70,12,2015,2
,80,12,2015,2
,65,12,2015,2
,69,12,2015,2
,60,12,2015,2
,76,12,2015,2
,62,12,2015,2
,69,12,2015,2
,60,12,2015,2
,59,12,2015,2
,109,12,2015,2
,29,12,2015,2
,100,12,2015,2
,91,12,2015,2
,31,12,2015,2
,41,12,2015,2
,56,12,2015,2
,30,12,2015,2
,31,12,2015,2
,62,12,2015,2
,50,12,2015,2
,60,12,2015,2
,74,12,2015,2
,54,12,2015,2
,50,12,2015,2
,56,12,2015,2
,65,12,2015,2
,40,12,2015,2
,70,12,2015,2
,120,12,2015,2
,79,12,2015,2
,50,12,2015,2
,60,12,2015,2
,41,12,2015,2
,79,12,2015,2
,76,12,2015,2
,30,12,2015,2
,48,12,2015,2
,50,12,2015,2
,36,12,2015,2
,40,12,2015,2
,50,12,2015,2
,55,12,2015,2
,50,12,2015,2
,60,12,2015,2
,78,12,2015,2
,40,12,2015,2
,75,12,2015,2
,83,12,2015,2
,35,12,2015,2
,68,12,2015,2
,36,12,2015,2
,54,12,2015,2
,70,12,2015,2
,92,12,2015,2
,54,12,2015,2
,24,12,2015,2
,66,12,2015,2
,66,12,2015,2
,24,12,2015,2
,36,12,2015,2
,58,12,2015,2
,49,12,2015,2
,46,12,2015,2
,87,12,2015,2
,54,12,2015,2
,30,12,2015,2
,74,12,2015,2
,72,12,2015,2
,70,12,2015,2
,21,12,2015,2
,30,12,2015,2
,70,12,2015,2
,28,12,2015,2
,67,12,2015,2
,38,12,2015,2
,40,12,2015,2
,40,12,2015,2
,40,12,2015,2
,45,12,2015,2
,60,12,2015,2
,78,12,2015,2
,33,12,2015,2
,70,12,2015,2
,54,12,2015,2
,68,1,2016,2
,39,1,2016,2
,55,1,2016,2
,36,1,2016,2
,70,1,2016,2
,68,1,2016,2
,63,1,2016,2
,43,1,2016,2
,63,1,2016,2
,50,1,2016,2
,50,1,2016,2
,30,1,2016,2
,17,1,2016,2
,67,1,2016,2
,65,1,2016,2
,46,1,2016,2
,54,1,2016,2
,60,1,2016,2
,42,1,2016,2
,120,1,2016,2
,38,1,2016,2
,24,1,2016,2
,95,1,2016,2
,50,1,2016,2
,67,1,2016,2
,50,1,2016,2
,140,1,2016,2
,43,1,2016,2
,50,1,2016,2
,68,1,2016,2
,49,1,2016,2
,40,1,2016,2
,40,1,2016,2
,52,1,2016,2
,56,1,2016,2
,38,1,2016,2
,30,1,2016,2
,98,1,2016,2
,41,1,2016,2
,78,1,2016,2
,60,1,2016,2
,78,1,2016,2
,37,1,2016,2
,28,1,2016,2
,68,1,2016,2
,65,1,2016,2
,71,1,2016,2
,82,1,2016,2
,41,1,2016,2
,32,1,2016,2
,60,1,2016,2
,60,1,2016,2
,38,1,2016,2
,71,1,2016,2
,20,1,2016,2
,39,1,2016,2
,62,1,2016,2
,43,1,2016,2
,50,1,2016,2
,45,1,2016,2
,170,1,2016,2
,48,1,2016,2
,29,1,2016,2
,98,1,2016,2
,150,1,2016,2
,64,1,2016,2
,35,1,2016,2
,42,1,2016,2
,70,1,2016,2
,48,1,2016,2
,67,1,2016,2
,69,1,2016,2
,77,1,2016,2
,60,1,2016,2
,57,1,2016,2
,38,1,2016,2
,108,1,2016,2
,88,1,2016,2
,61,1,2016,2
,49,1,2016,2
,55,1,2016,2
,55,1,2016,2
,50,1,2016,2
,71,1,2016,2
,150,1,2016,2
,53,1,2016,2
,70,1,2016,2
,40,1,2016,2
,60,1,2016,2
,68,1,2016,2
,30,1,2016,2
,61,1,2016,2
,64,1,2016,2
,23,1,2016,2
,30,1,2016,2
,49,1,2016,2
,100,1,2016,2
,27,1,2016,2
,56,1,2016,2
,35,1,2016,2
,28,1,2016,2
,15,1,2016,2
,70,1,2016,2
,48,1,2016,2
,40,1,2016,2
,59,1,2016,2
,50,1,2016,2
,10,1,2016,2
,60,1,2016,2
,26,1,2016,2
,32,1,2016,2
,40,1,2016,2
,50,1,2016,2
,75,1,2016,2
,60,1,2016,2
,33,1,2016,2
,71,1,2016,2
,46,1,2016,2
,66,1,2016,2
,38,1,2016,2
,36,1,2016,2
,26,1,2016,2
,62,1,2016,2
,38,2,2016,2
,26,2,2016,2
,31,2,2016,2
,49,2,2016,2
,36,2,2016,2
,46,2,2016,2
,33,2,2016,2
,47,2,2016,2
,98,2,2016,2
,31,2,2016,2
,46,2,2016,2
,30,2,2016,2
,21,2,2016,2
,120,2,2016,2
,51,2,2016,2
,26,2,2016,2
