id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,77,ZMB6,6,2015,3
,150,ZMB6,6,2015,3
,83,ZMB1,11,2013,3
,95,ZMB1,11,2013,3
,211,ZMB1,2,2014,3
,40,ZMB1,11,2013,3
,67,ZMB7,10,2015,3
,149,ZMB7,10,2015,3
,100,ZMB7,10,2015,3
,72,ZMB4,2,2016,3
,85,ZMB4,11,2014,3
,109,ZMB4,2,2016,3
,138,ZMB4,11,2014,3
,15,ZMB5,10,2015,3
,25,ZMB5,5,2015,3
,204,ZMB3,10,2014,3
,192,ZMB3,10,2014,3
,63,ZMB3,10,2014,3
,180,ZMB3,10,2014,3
,117,ZMB3,10,2014,3
,89,ZMB7,9,2015,3
,179,ZMB7,9,2015,3
,303,ZMB7,9,2015,3
,282,ZMB7,9,2015,3
,23,ZMB5,10,2015,3
,39,ZMB5,5,2015,3
,41,ZMB5,5,2015,3
,34,ZMB5,5,2015,3
,50,ZMB6,6,2015,3
,70,ZMB7,9,2015,3
,98,ZMB7,9,2015,3
,51,ZMB7,9,2015,3
,52,ZMB7,9,2015,3
,12,ZMB4,2,2015,3
,11,ZMB4,2,2015,3
,18,ZMB4,2,2015,3
,99,ZMB4,2,2015,3
,86,ZMB4,2,2015,3
,500,ZMB7,9,2015,3
,600,ZMB7,9,2015,3
,400,ZMB7,9,2015,3
,32,ZMB5,9,2015,3
,36,ZMB5,9,2015,3
,42,ZMB5,9,2015,3
,22,ZMB5,9,2015,3
,27,ZMB5,9,2015,3
,46,ZMB3,10,2014,3
,55,ZMB3,10,2014,3
,288,ZMB4,10,2014,3
,310,ZMB4,10,2014,3
,374,ZMB4,10,2014,3
,28,ZMB5,9,2015,3
,53,ZMB3,10,2014,3
,55,ZMB3,10,2014,3
,50,ZMB3,10,2014,3
,51,ZMB3,10,2014,3
,200,ZMB5,6,2015,3
,570,ZMB5,6,2015,3
,176,ZMB5,6,2015,3
,68,ZMB5,6,2015,3
,48,ZMB5,6,2015,3
,125,ZMB1,2,2014,3
,54,ZMB1,2,2014,3
,39,ZMB6,5,2015,3
,17,ZMB6,5,2015,3
,34,ZMB6,5,2015,3
,200,ZMB6,5,2015,3
,50,ZMB6,5,2015,3
,400,ZMB6,5,2015,3
,300,ZMB6,5,2015,3
,70,ZMB1,11,2013,3
,28,ZMB8,10,2015,3
,20,ZMB8,10,2015,3
,87,ZMB3,11,2014,3
,117,ZMB3,10,2014,3
,122,ZMB3,11,2014,3
,238,ZMB3,11,2014,3
,87,ZMB3,11,2014,3
,132,ZMB3,11,2014,3
,238,ZMB3,11,2014,3
,238,ZMB3,11,2014,3
,487,ZMB5,4,2015,3
,131,ZMB5,4,2015,3
,54,ZMB5,4,2015,3
,77,ZMB5,4,2015,3
,114,ZMB5,4,2015,3
,72,ZMB8,10,2015,3
,38,ZMB8,10,2015,3
,56,ZMB1,2,2014,3
,64,ZMB1,11,2013,3
,95,ZMB1,11,2013,3
,44,ZMB3,11,2014,3
,44,ZMB3,11,2014,3
,54,ZMB3,11,2014,3
,43,ZMB3,11,2014,3
,48,ZMB4,2,2016,3
,56,ZMB4,10,2014,3
,22,ZMB4,10,2014,3
,180,ZMB5,6,2015,3
,320,ZMB5,6,2015,3
,250,ZMB5,6,2015,3
,70,ZMB6,5,2015,3
,62,ZMB6,5,2015,3
,90,ZMB6,5,2015,3
,89,ZMB6,5,2015,3
,60,ZMB6,11,2015,3
,250,ZMB6,5,2015,3
,150,ZMB6,5,2015,3
