id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,BTJ,70060146,31,949,31.63333,0.9799789,4.899895,9,35,13-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060147,20,949,31.63333,0.6322445,3.161222,6,24,13-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060149,23,953,31.76667,0.7240294,3.620147,7,27,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060150,23,952,31.73333,0.7247899,3.62395,7,27,13-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060151,30,956,31.86667,0.9414226,4.707113,9,34,12-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060152,22,956,31.86667,0.6903766,3.451883,7,26,12-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060153,27,956,31.86667,0.8472803,4.236402,8,31,12-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060156,25,949,31.63333,0.7903056,3.951528,8,29,20-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060157,28,913,30.43333,0.9200438,4.600219,8,32,28mar2015,26-Sep-17,9,2017,2
,BTJ,70060158,24,957,31.9,0.7523511,3.761755,7,28,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060159,28,957,31.9,0.8777429,4.388715,8,32,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060160,24,956,31.86667,0.7531381,3.76569,7,28,13-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060161,28,956,31.86667,0.8786611,4.393305,8,32,13-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060162,20,956,31.86667,0.627615,3.138075,6,24,12-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060163,32,957,31.9,1.003135,5.015674,9,36,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060164,26,957,31.9,0.815047,4.075235,8,30,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060165,19,902,30.06667,0.631929,3.159645,6,23,07-Apr-15,25-Sep-17,9,2017,2
,BTJ,70060166,32,957,31.9,1.003135,5.015674,9,36,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060167,24,957,31.9,0.7523511,3.761755,7,28,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060168,28,956,31.86667,0.8786611,4.393305,8,32,12-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060169,24,955,31.83333,0.7539267,3.769634,8,32,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060170,24,955,31.83333,0.7539267,3.769634,8,32,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060171,28,957,31.9,0.8777429,4.388715,8,32,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060172,23,953,31.76667,0.7240294,3.620147,7,27,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060173,22,952,31.73333,0.6932773,3.466387,7,26,13-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060174,21,953,31.76667,0.6610703,3.305351,7,25,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060175,28,937,31.23333,0.8964781,4.48239,8,32,20-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060176,28,937,31.23333,0.8964781,4.48239,8,32,20-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060177,22,944,31.46667,0.6991525,3.495763,7,26,13-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060178,25,944,31.46667,0.7944915,3.972458,8,29,13-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060179,8,945,31.5,0.2539683,1.269841,3,12,12-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060180,30,945,31.5,0.952381,4.761905,9,34,12-Feb-15,14-Sep-17,9,2017,2
