id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 5,,,1,,,1,,3,3,,38.33333333,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,253.3333333,1,3,10,2014
,Zomba 7,,,,0,,1,,3,3,,51.66666667,1,3,7,2015
,Zomba 8,,,,0,,1,,3,3,,12,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,13,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 3,,,,,,1,,3,3,,23.33333333,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,70,1,3,8,2015
,Zomba 6,,1,,0,,1,,3,3,,13.33333333,1,3,9,2015
,Zomba 5,,,1,,,1,,3,3,10,18,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,61,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,26,1,3,9,2015
,Zomba 3,0,,,,,1,,1,1,,,,3,8,2014
,Zomba 6,,,,0,,1,,2,2,,10,1,3,8,2015
,Zomba 7,,,1,,,1,,3,3,,18.33333333,1,3,7,2015
,Zomba 1,,,1,,,1,,3,3,,23.33333333,1,3,1,2016
,Zomba 8,,,,0,,1,,3,3,10,43.5,1,3,9,2015
,Zomba 7,,,,1,1,1,,3,3,,90,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,69,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,55,1,3,10,2014
,Zomba 3,,,,0,,1,,3,3,,35,1,3,2,2016
,Zomba 7,,,,1,1,1,,3,3,,42,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,56.66666667,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,22.33333333,1,3,4,2015
,Zomba 1,,,,,,1,,3,3,,,1,3,11,2013
,Zomba 3,,,,0,,1,,3,3,,68,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,166.6666667,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,65,1,3,2,2015
,Zomba 1,,,,1,1,1,,3,3,,13.33333333,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,66.5,1,3,4,2015
,Zomba 3,,,1,,,1,,3,3,,23.75,1,3,1,2016
,Zomba 4,,,,0,,1,,3,3,,16,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,258.3333333,1,3,8,2014
,Zomba 7,,,,1,1,1,,3,3,,54,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,28.33333333,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,15,1,3,8,2015
,Zomba 3,1,,,1,0,,,,,,,,3,9,2014
,Zomba 9,,,1,,,1,,3,3,,30.83333333,1,3,12,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,9,2015
,Zomba 3,,,,0,,1,,3,3,,61.66666667,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,17,1,3,7,2015
,Zomba 7,,,,1,1,1,,3,3,,47,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,180,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,9,2014
,Zomba 5,,,1,,,1,,3,3,,19,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,1,2016
,Zomba 2,,,,,,1,,3,3,,,1,3,11,2013
,Zomba 7,,,,1,1,1,,3,3,,13,1,3,7,2015
,Zomba 3,,,,0,,1,,3,3,,43.33333333,1,3,9,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,11,2013
,Zomba 1,,,1,,,1,,3,3,,25,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 3,Don't know,0,,,,,,,,,,,3,9,2014
,Zomba 7,,,,0,,1,,3,3,,31.66666667,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,86.66666667,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,51.66666667,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,55,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,53,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,95.83333333,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,57,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,34.16666667,1,3,9,2014
,Zomba 4,,,,1,1,1,,2,3,,22.16666667,1,3,10,2014
,Zomba 7,,,,,,1,,3,3,,21,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,28,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,23.33333333,1,3,4,2015
,Zomba 6,,1,,0,,1,,3,3,,13,1,3,9,2015
,Zomba 7,,,,0,,1,,3,3,,14,1,3,7,2015
,Zomba 1,,,,1,1,1,,3,3,,30,1,3,2,2016
,Zomba 8,,,,0,,1,,3,3,,30,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,31.66666667,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,27,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,14,0,3,8,2015
,Zomba 3,,,,1,1,1,,2,3,,20,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,2,,30,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,46.66666667,1,3,9,2015
,Zomba 9,,,,0,,1,,3,3,,50,1,3,12,2015
,Zomba 8,,,,1,1,1,,3,3,,18.16666667,1,3,8,2015
,Zomba 4,,1,,0,,1,,3,3,,20,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,12.33333333,1,3,7,2015
,Zomba 6,,1,,1,1,1,,3,3,,24,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,46.66666667,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,95,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,10,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,56.66666667,1,3,4,2015
,Zomba 3,,1,,0,,1,,3,3,,96.66666667,1,3,8,2014
,Zomba 1_2,1,,,,,,,,,,,,3,1,2014
,Zomba 7,,,,0,,1,,3,3,,11,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,16.25,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,8,2015
,Zomba 9,,,,0,,1,,3,3,,12,1,3,4,2016
,Zomba 6,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,24,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,24,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,45.83333333,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,40,1,3,9,2014
,Zomba 1,,,,1,1,1,,3,3,,74.66666667,1,3,1,2016
,Zomba 9,,,,0,,1,,3,3,,10,Don't know,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,8,2015
,Zomba 6,,,,0,,1,,2,2,,10,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,91.75,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,30.5,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,21,1,3,9,2015
,Zomba 7,,,,1,1,1,,3,3,,32.08333333,1,3,8,2015
,Zomba 9,0,,,1,1,1,1,,,,9.333333333,,3,11,2015
,Zomba 8,,,,0,,1,,3,3,,22.91666667,1,3,8,2015
,Zomba 3,0,,,1,1,1,,3,3,,6,,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,130,1,3,2,2015
,Zomba 7,,1,,1,1,1,,3,3,,340,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,77.33333333,1,3,3,2015
,Zomba 9,,,,1,1,1,,3,3,,63,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,10,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,26.16666667,1,3,7,2015
,Zomba 6,,,1,,,1,,3,3,,16.5,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,35,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,18,1,3,2,2016
,Zomba 8,,,,1,1,1,,3,3,,13,1,3,8,2015
,Zomba 3,,,,0,,1,,3,3,,75.33333333,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,80,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,11,1,3,8,2015
,Zomba 4,,,1,,,1,,3,3,,10,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,98,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,12,30,1,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2015
,Zomba 5,,,1,,,1,,3,3,,43.33333333,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,13.25,1,3,9,2015
,Zomba 9,,,,0,,1,,3,3,,16.66666667,1,3,12,2015
,Zomba 5,,,,0,,1,,3,3,,85,1,3,3,2015
,Zomba 6,,,,1,1,1,,3,3,,25,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,2,2016
,Zomba 6,,,1,,,1,,3,3,,15,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,20,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,29.33333333,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,36.66666667,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,250,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,58,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,2,,65.83333333,1,3,10,2014
,Zomba 1,,,,1,1,1,,3,3,,16.66666667,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,59.75,1,3,9,2015
,Zomba 3,,,,1,1,1,,3,3,,20,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2015
,Zomba 3,,1,,0,,1,,3,3,,100,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,93.33333333,1,3,4,2015
,Zomba 5,,,,0,,1,,3,3,,95,1,3,2,2015
,Zomba 1,,,,0,,1,,3,3,,18.33333333,1,3,1,2016
,Zomba 8,,,,1,1,1,,3,3,,10,1,3,8,2015
,Zomba 3,,,,0,,1,,3,3,12,28.33333333,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,71.33333333,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,22.33333333,1,3,7,2015
,Zomba 9,,,,1,1,1,,3,3,,17.33333333,1,3,1,2016
,Zomba 7,,,,0,,1,,3,3,,16,1,3,7,2015
,Zomba 8,,,,1,1,1,,3,3,,12,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,36,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,34.16666667,1,3,8,2015
,Zomba 3,,,,1,1,1,,2,2,,36.16666667,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,22,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,9,2014
,Zomba 4,,1,,1,1,1,,3,3,,57.5,1,3,10,2014
,Zomba 1,,,,0,,1,,3,3,,75.41666667,1,3,1,2016
,Zomba 6,,,1,,,1,,3,3,,15.83333333,1,3,4,2015
,Zomba 9,,,,0,,1,,3,3,,10,1,3,12,2015
,Zomba 7,,,,1,1,1,,3,3,,66,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,43.33333333,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,30,1,3,10,2014
,Zomba 3,,,,0,,1,,3,3,,14.16666667,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,9,2015
,Zomba 6,,,,1,1,1,,3,3,,71.25,1,3,5,2015
,Zomba 6,,,,1,1,1,,3,3,,26,1,3,1,2016
,Zomba 5,,,,0,,1,,3,3,,64,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,65,1,3,8,2015
,Zomba 6,,,,0,,1,,3,3,,17,1,3,4,2015
,Zomba 5,,,,0,,1,,3,3,,21,1,3,2,2015
,Zomba 1,,,,0,,1,,3,3,,18.33333333,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,80,1,3,4,2015
,Zomba 3,,,,,,1,,3,3,,16.25,1,3,1,2016
,Zomba 8,,1,,1,1,1,,3,3,,41.66666667,1,3,8,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 6,,,,1,1,1,,3,3,,40.33333333,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,34,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,67.41666667,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,10,2015
,Zomba 9,,1,,1,1,1,,3,3,,21,1,3,12,2015
,Zomba 7,,,,1,1,1,,3,3,,100,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,63,1,3,2,2015
,Zomba 7,,,,1,1,1,,3,3,,12.5,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,26,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,47.5,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,68,1,3,4,2015
,Zomba 5,,1,,1,1,1,,3,3,,35,1,3,2,2015
,Zomba 4,,,,0,,1,,3,3,9,45,1,3,9,2015
,Zomba 8,,,,1,1,1,,3,3,,20,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,8,2015
,Zomba 2,1,,,,,,,,,,,,3,11,2013
,Zomba 4,,,,0,,1,,3,3,,18,1,3,10,2014
,Zomba 5,,,,0,,1,,3,3,,38,1,3,3,2015
,Zomba 7,,,,1,1,1,,3,3,,74,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,,43,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,75,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,50,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,50,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,1,2016
,Zomba 1,,,,1,1,1,,3,3,,35,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,125,1,3,5,2015
,Zomba 1,,,,1,1,1,,3,3,,36,1,3,1,2016
,Zomba 1,,,,1,1,1,,3,3,,49.66666667,1,3,2,2016
,Zomba 3,,,,0,,1,,3,3,,90,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,1,2016
,Zomba 3,,1,,0,,1,,3,3,,237,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,17.91666667,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,96,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,15,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,15,Don't know,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,8,2015
,Zomba 6,,,1,,,1,,3,3,,23,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,86.66666667,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,15,1,3,1,2016
,Zomba 8,,,,1,1,1,,3,3,,10,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,55.25,1,3,4,2015
,Zomba 8,1,,,0,,1,,1,1,,,,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,80,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,98,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,53.33333333,1,3,9,2014
,Zomba 8,,1,,1,1,1,,3,3,,23,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,21,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,18,1,3,8,2014
,Zomba 9,,,,1,1,1,,3,3,,15.83333333,1,3,12,2015
,Zomba 9,,,,0,,1,,3,3,,95.83333333,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,102,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,156,1,3,10,2014
,Zomba 6,,,1,,,1,,3,3,,18,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,7,2015
,Zomba 3,,,1,,,1,,3,3,,60,1,3,9,2015
,Zomba 5,,,1,,,1,,3,3,,15,1,3,2,2015
,Zomba 5,,,,0,,1,,3,3,,40,1,3,2,2015
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,80,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,19.33333333,1,3,2,2016
,Zomba 4,,,,0,,1,,3,3,,30,1,3,2,2016
,Zomba 6,,1,,1,1,1,,3,3,,12.91666667,1,3,4,2015
,Zomba 3,,,1,,,1,,3,3,,25,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,62,1,3,1,2016
,Zomba 6,,,1,,,1,,3,3,,13,1,3,9,2015
,Zomba 4,0,,1,,,1,,3,3,,4,,3,9,2014
,Zomba 5,,,1,,,1,,3,3,10,40,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,9,2014
,Zomba 4,,,1,,,1,,3,3,,60,1,3,8,2014
,Zomba 4,,,,1,1,1,,3,3,,78.33333333,1,3,10,2014
,Zomba 5,,,,,,1,,3,3,,150,1,3,4,2015
,Zomba 4,0,,,1,1,1,,3,3,,6,,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,70,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,9,2014
,Zomba 8,,,,,,1,,3,3,,13.33333333,1,3,9,2015
,Zomba 8,,,,1,1,1,,3,3,,11.16666667,1,3,8,2015
,Zomba 4,,,,0,,1,,3,3,,15,1,3,10,2014
,Zomba 9,,,,0,,1,,3,3,,23.75,1,3,12,2015
,Zomba 1,,1,,1,1,1,,3,3,,78,1,3,1,2016
,Zomba 5,,,,0,,1,,3,3,,35,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,17.91666667,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,60,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,80,1,3,3,2015
,Zomba 7,,,,1,1,1,,3,3,,63.33333333,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,115,1,3,9,2014
,Zomba 7,,,,0,,1,,3,3,,13,1,3,7,2015
,Zomba 8,,,,0,,1,,3,3,,20,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,98,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,200,1,3,3,2015
,Zomba 1_2,1,,,,,1,,1,2,,,,3,1,2014
,Zomba 3,,,,1,1,1,,3,3,,34.66666667,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,28.08333333,1,3,5,2015
,Zomba 6,,,1,,,1,,3,3,,10.91666667,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,16,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,26.66666667,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,16,1,3,4,2015
,Zomba 5,,,,0,,1,,3,3,,45,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 5,,,1,,,1,,3,3,10,39,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,149,1,3,1,2016
,Zomba 6,,,,0,,1,,3,3,,15.75,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,10.5,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,67.25,1,3,9,2015
,Zomba 3,,,,0,,1,,3,3,,11,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,40,1,3,9,2014
,Zomba 7,,,,0,,1,,3,3,,30,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,55,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,21,1,3,8,2015
,Zomba 4,,1,,0,,1,,3,3,,42,1,3,10,2014
,Zomba 4,,,,0,,1,,3,3,9,50,1,3,9,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,11,2013
,Zomba 7,Don't know,,1,,,1,,3,3,,3,,3,7,2015
,Zomba 6,,,1,,,1,,3,3,,10,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,21.16666667,1,3,8,2015
,Zomba 6,,1,,,,1,,2,2,12,10.33333333,0,3,8,2015
,Zomba 4,,,1,,,1,,3,3,,22,1,3,9,2015
,Zomba 3,,,,0,,1,,3,3,,17.91666667,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,27.91666667,1,3,8,2015
,Zomba 7,,,1,,,1,,3,3,,60,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,105,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,16,1,3,4,2015
,Zomba 4,0,0,,,,,,,,,,,3,9,2015
,Zomba 1,1,,,,,1,,1,1,,,,3,11,2013
,Zomba 8,,,,,,1,,3,3,,13.33333333,1,3,9,2015
,Zomba 9,,,,1,1,1,,3,3,,16.66666667,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,37,1,3,12,2015
,Zomba 6,,,,0,,1,,3,3,,19,1,3,4,2015
,Zomba 5,,,,0,,1,,3,3,,20,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,83,1,3,7,2015
,Zomba 9,,,,0,,1,,3,3,,33.33333333,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,108,1,3,2,2015
,Zomba 7,,,,1,1,1,,3,3,,22.66666667,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,55.83333333,1,3,4,2015
,Zomba 1_2,1,,1,,,1,,1,1,,,,3,1,2014
,Zomba 6,,,1,,,1,,3,3,,16.5,1,3,4,2015
,Zomba 1,1,,,,,1,,1,1,,,,3,1,2014
,Zomba 5,,,,1,1,1,,3,3,,33.66666667,1,3,4,2015
,Zomba 4,,1,,1,1,1,,3,3,,95,1,3,10,2014
,Zomba 3,0,0,,,,,,,,,,,3,1,2016
,Zomba 8,,,,1,1,1,,3,3,,22,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,76.66666667,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,20,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,17,1,3,10,2014
,Zomba 4,,,,0,,1,,3,3,,31,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,18,1,3,4,2015
,Zomba 5,,,,0,,1,,3,3,,89,1,3,2,2015
,Zomba 9,,,,0,,1,,3,3,,16,1,3,12,2015
,Zomba 8,,,,1,1,1,,3,3,,13.33333333,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,26,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2015
,Zomba 7,,,,0,,1,,3,3,,12,1,3,7,2015
,Zomba 6,,1,,1,1,1,,3,3,,49,1,3,4,2015
,Zomba 8,,,1,,,1,,3,3,,13.91666667,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,21,1,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,24.25,1,3,4,2015
,Zomba 4,,1,,0,,1,,3,3,,60,1,3,4,2015
,Zomba 3,1,,,1,1,1,,1,1,,,,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,17.33333333,1,3,7,2015
,Zomba 1_2,1,,,,,,,,,,,,3,1,2014
,Zomba 6,,,,1,1,1,,3,3,,57.5,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,17,1,3,10,2014
,Zomba 4,1,0,,,,,,,,,,,3,10,2014
,Zomba 5,,1,,0,,1,,3,3,,40,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,50,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,200,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,26,1,3,4,2015
,Zomba 3,,,1,,,1,,3,3,,23.5,1,3,9,2014
,Zomba 5,,,1,,,1,,3,3,,30,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,111.6666667,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,130.3333333,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,21.66666667,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,51.66666667,1,3,2,2015
,Zomba 9,,,,1,1,1,,3,3,,20,1,3,12,2015
,Zomba 9,,,,1,1,1,,3,3,,35,1,3,12,2015
,Zomba 7,,,,0,,1,,3,3,,58.75,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,68,1,3,4,2015
,Zomba 4,,1,,0,,1,,3,3,,100.3333333,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,33.33333333,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,11,46.66666667,1,3,8,2014
,Zomba 5,,,,1,1,1,,3,3,12,23,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,40,1,3,9,2014
,Zomba 7,,,,0,,1,,3,3,,12,1,3,7,2015
,Zomba 8,,,,0,,1,,3,3,,11,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,,67,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,53,1,3,7,2015
,Zomba 7,,,,1,1,1,,3,3,,110,1,3,7,2015
,Zomba 5,,,1,,,1,,3,3,,50,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,15,1,3,7,2015
,Zomba 9,,,,0,,1,,3,3,,26,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,84,1,3,2,2015
,Zomba 7,0,,,1,1,1,,3,3,5,,,3,7,2015
,Zomba 6,,1,,1,1,1,,3,3,,26.66666667,1,3,9,2015
,Zomba 3,,,,1,1,1,,3,3,,68,1,3,9,2014
,Zomba 5,,,1,,,1,,3,3,,30,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,16,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,25.83333333,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,43,1,3,4,2015
,Zomba 4,,,1,,,1,,3,3,,14,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,13.5,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,98.33333333,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,13.66666667,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 4,,,1,,,1,,3,3,,20,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,24,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,2,2015
,Zomba 7,,,1,,,1,,3,3,,15,1,3,7,2015
,Zomba 8,,,,1,1,1,,3,3,,16,1,3,9,2015
,Zomba 3,,,,1,1,1,,3,3,,25,1,3,2,2016
,Zomba 8,,,,1,1,1,,3,3,,200,1,3,8,2015
