ID,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,40,Sironko,10,2014,2
,46,Sironko,10,2014,2
,33,Sironko,10,2014,2
,44,Sironko,10,2014,2
,66,Sironko,10,2014,2
,41,Sironko,10,2014,2
,28,Sironko,10,2014,2
,31,Sironko,10,2014,2
,38,Sironko,10,2014,2
,29,Sironko,10,2014,2
,30,Sironko,10,2014,2
,22,Sironko,10,2014,2
,31,Sironko,10,2014,2
,32,Sironko,10,2014,2
,23,Sironko,10,2014,2
,61,Sironko,10,2014,2
,22,Sironko,10,2014,2
,44,Sironko,10,2014,2
,25,Sironko,10,2014,2
,31,Sironko,10,2014,2
,63,Sironko,10,2014,2
,66,Sironko,10,2014,2
,41,Sironko,10,2014,2
,54,Sironko,10,2014,2
,41,Sironko,10,2014,2
,46,Sironko,10,2014,2
,29,Sironko,10,2014,2
,25,Sironko,10,2014,2
,38,Sironko,10,2014,2
,22,Sironko,10,2014,2
,30,Sironko,10,2014,2
,31,Sironko,10,2014,2
,31,Sironko,10,2014,2
,36,Sironko,10,2014,2
,37,Sironko,10,2014,2
,30,Sironko,10,2014,2
,34,Sironko,10,2014,2
,23,Sironko,10,2014,2
,37,Sironko,10,2014,2
,41,Sironko,10,2014,2
,49,Sironko,10,2014,2
,64,Sironko,10,2014,2
,25,Sironko,10,2014,2
,103,Sironko,10,2014,2
,25,Sironko,10,2014,2
,38,Sironko,10,2014,2
,29,Sironko,10,2014,2
,40,Sironko,10,2014,2
,32,Sironko,10,2014,2
,40,Sironko,10,2014,2
,45,Sironko,10,2014,2
,49,Sironko,10,2014,2
,33,Sironko,10,2014,2
,44,Sironko,10,2014,2
,35,Sironko,10,2014,2
,33,Sironko,10,2014,2
,40,Sironko,10,2014,2
,73,Sironko,10,2014,2
,33,Sironko,10,2014,2
,30,Sironko,10,2014,2
,33,Sironko,10,2014,2
,24,Sironko,10,2014,2
,26,Sironko,10,2014,2
,32,Sironko,10,2014,2
,28,Sironko,10,2014,2
,37,Sironko,10,2014,2
,37,Sironko,10,2014,2
,36,Sironko,10,2014,2
,36,Sironko,10,2014,2
,24,Sironko,10,2014,2
,30,Sironko,10,2014,2
,35,Sironko,10,2014,2
,42,Sironko,10,2014,2
,45,Sironko,10,2014,2
,24,Sironko,10,2014,2
,26,Sironko,10,2014,2
,51,Sironko,10,2014,2
,31,Sironko,10,2014,2
,28,Sironko,10,2014,2
,27,Sironko,10,2014,2
,54,Sironko,10,2014,2
,31,Sironko,10,2014,2
,51,Sironko,10,2014,2
,31,Sironko,10,2014,2
,31,Sironko,10,2014,2
,35,Sironko,10,2014,2
,30,Sironko,10,2014,2
,49,Sironko,10,2014,2
,34,Sironko,10,2014,2
,53,Sironko,10,2014,2
,27,Sironko,10,2014,2
,48,Sironko,10,2014,2
,42,Sironko,10,2014,2
,43,Sironko,10,2014,2
,52,Sironko,10,2014,2
,31,Sironko,10,2014,2
,32,Sironko,10,2014,2
,23,Sironko,10,2014,2
,23,Sironko,10,2014,2
,24,Sironko,10,2014,2
,30,Sironko,10,2014,2
,30,Sironko,10,2014,2
,31,Sironko,10,2014,2
,31,Sironko,10,2014,2
,29,Sironko,10,2014,2
,22,Sironko,10,2014,2
,27,Sironko,10,2014,2
,28,Sironko,10,2014,2
,45,Sironko,10,2014,2
,39,Sironko,10,2014,2
,108,Sironko,10,2014,2
,29,Sironko,10,2014,2
,23,Sironko,10,2014,2
,35,Sironko,10,2014,2
,39,Sironko,10,2014,2
,36,Sironko,10,2014,2
,147,Sironko,10,2014,2
,45,Sironko,10,2014,2
,27,Sironko,10,2014,2
,29,Sironko,10,2014,2
,31,Sironko,10,2014,2
,40,Sironko,10,2014,2
,65,Sironko,10,2014,2
,36,Sironko,10,2014,2
,28,Sironko,10,2014,2
,44,Sironko,10,2014,2
,30,Sironko,10,2014,2
,34,Sironko,10,2014,2
,45,Sironko,10,2014,2
,49,Sironko,10,2014,2
,88,Sironko,10,2014,2
,15,Sironko,10,2014,2
,24,Sironko,10,2014,2
,31,Sironko,10,2014,2
,70,Sironko,10,2014,2
,39,Sironko,10,2014,2
,24,Sironko,10,2014,2
,20,Sironko,10,2014,2
,20,Sironko,10,2014,2
,27,Sironko,10,2014,2
,45,Sironko,10,2014,2
,32,Sironko,10,2014,2
,35,Sironko,10,2014,2
,40,Sironko,10,2014,2
,30,Sironko,10,2014,2
,32,Sironko,10,2014,2
,31,Sironko,10,2014,2
,31,Sironko,10,2014,2
,46,Sironko,10,2014,2
,41,Sironko,10,2014,2
,38,Sironko,10,2014,2
,16,Sironko,10,2014,2
,27,Sironko,10,2014,2
,36,Sironko,10,2014,2
,25,Sironko,10,2014,2
,44,Sironko,10,2014,2
,365,Sironko,10,2014,2
,22,Sironko,10,2014,2
,37,Sironko,10,2014,2
,97,Sironko,10,2014,2
,33,Sironko,10,2014,2
,29,Sironko,10,2014,2
,27,Sironko,10,2014,2
,28,Sironko,10,2014,2
,23,Sironko,10,2014,2
,23,Sironko,10,2014,2
,25,Sironko,10,2014,2
,26,Sironko,10,2014,2
,27,Sironko,10,2014,2
,21,Sironko,10,2014,2
,24,Sironko,10,2014,2
,27,Sironko,10,2014,2
,22,Sironko,10,2014,2
,30,Sironko,10,2014,2
,33,Sironko,10,2014,2
,33,Sironko,10,2014,2
,35,Sironko,10,2014,2
,36,Sironko,10,2014,2
,25,Sironko,10,2014,2
,28,Sironko,10,2014,2
,21,Sironko,10,2014,2
,24,Sironko,10,2014,2
,26,Sironko,10,2014,2
,23,Sironko,10,2014,2
,17,Sironko,10,2014,2
,62,Sironko,10,2014,2
,23,Sironko,10,2014,2
