ID,cem301_attendees_total,cem011 prgrm,month,year,cem005_today
,41,Namutumba,12,2014,16-Dec-14
,34,Butaleja,12,2014,17-Dec-14
,23,Butaleja,12,2014,17-Dec-14
,32,Butaleja,12,2014,17-Dec-14
,39,Namutumba,12,2014,17-Dec-14
,46,Butaleja,12,2014,17-Dec-14
,72,Namutumba,12,2014,17-Dec-14
,35,Namutumba,12,2014,17-Dec-14
,74,Namutumba,12,2014,17-Dec-14
,70,Butaleja,12,2014,17-Dec-14
,45,Namutumba,12,2014,17-Dec-14
,44,Butaleja,12,2014,17-Dec-14
,36,Butaleja,12,2014,17-Dec-14
,52,Butaleja,12,2014,17-Dec-14
,32,Butaleja,12,2014,17-Dec-14
,47,Butaleja,12,2014,17-Dec-14
,20,Butaleja,12,2014,17-Dec-14
,42,Butaleja,12,2014,17-Dec-14
,34,Namutumba,12,2014,17-Dec-14
,44,Namutumba,12,2014,17-Dec-14
,46,Namutumba,12,2014,17-Dec-14
,56,Butaleja,12,2014,17-Dec-14
,49,Namutumba,12,2014,17-Dec-14
,35,Namutumba,12,2014,17-Dec-14
,28,Butaleja,12,2014,17-Dec-14
,42,Butaleja,12,2014,17-Dec-14
,52,Namutumba,12,2014,17-Dec-14
,45,Butaleja,12,2014,17-Dec-14
,34,Namutumba,12,2014,17-Dec-14
,55,Butaleja,12,2014,17-Dec-14
,40,Namutumba,12,2014,17-Dec-14
,41,Butaleja,12,2014,17-Dec-14
,20,Butaleja,12,2014,16-Dec-14
,31,Namutumba,12,2014,17-Dec-14
,58,Namutumba,12,2014,17-Dec-14
,32,Namutumba,12,2014,17-Dec-14
,44,Namutumba,12,2014,17-Dec-14
,52,Butaleja,12,2014,18-Dec-14
,44,Namutumba,12,2014,18-Dec-14
,22,Butaleja,12,2014,18-Dec-14
,30,Namutumba,12,2014,18-Dec-14
,31,Namutumba,12,2014,18-Dec-14
,18,Butaleja,2,2015,20-Feb-15
,47,Namutumba,12,2014,18-Dec-14
,51,Butaleja,12,2014,18-Dec-14
,38,Namutumba,12,2014,18-Dec-14
,50,Butaleja,12,2014,18-Dec-14
,45,Butaleja,12,2014,18-Dec-14
,29,Namutumba,12,2014,18-Dec-14
,41,Butaleja,12,2014,18-Dec-14
,38,Namutumba,12,2014,17-Dec-14
,34,Butaleja,12,2014,18-Dec-14
,48,Namutumba,12,2014,18-Dec-14
,24,Namutumba,12,2014,18-Dec-14
,31,Butaleja,12,2014,16-Dec-14
,33,Butaleja,12,2014,17-Dec-14
,50,Butaleja,12,2014,18-Dec-14
,44,Namutumba,12,2014,18-Dec-14
,30,Butaleja,12,2014,17-Dec-14
,24,Namutumba,12,2014,17-Dec-14
,44,Butaleja,1,2015,30-Jan-15
,33,Butaleja,1,2015,31-Jan-15
,22,Butaleja,1,2015,23-Jan-15
,46,Butaleja,1,2015,20-Jan-15
,34,Butaleja,1,2015,22-Jan-15
,63,Butaleja,1,2015,21-Jan-15
,26,Butaleja,1,2015,01-Jan-15
,44,Butaleja,1,2015,21-Jan-15
,53,Namutumba,1,2015,21-Jan-15
,61,Namutumba,1,2015,21-Jan-15
,49,Butaleja,1,2015,21-Jan-15
,51,Namutumba,1,2015,21-Jan-15
,42,Namutumba,1,2015,21-Jan-15
,25,Namutumba,1,2015,21-Jan-15
,40,Namutumba,1,2015,21-Jan-15
,30,Namutumba,1,2015,21-Jan-15
,16,Namutumba,1,2015,21-Jan-15
,36,Namutumba,1,2015,21-Jan-15
,39,Namutumba,1,2015,21-Jan-15
,40,Butaleja,1,2015,21-Jan-15
,40,Namutumba,1,2015,21-Jan-15
,45,Butaleja,1,2015,21-Jan-15
,108,Butaleja,1,2015,01-Jan-15
,47,Butaleja,1,2015,21-Jan-15
,95,Namutumba,1,2015,21-Jan-15
,64,Namutumba,1,2015,21-Jan-15
,32,Butaleja,1,2015,21-Jan-15
,47,Namutumba,1,2015,21-Jan-15
,25,Butaleja,1,2015,21-Jan-15
,50,Butaleja,1,2015,21-Jan-15
,46,Butaleja,1,2015,21-Jan-15
,33,Butaleja,1,2015,21-Jan-15
,43,Butaleja,1,2015,21-Jan-15
,62,Butaleja,1,2015,21-Jan-15
,81,Namutumba,1,2015,21-Jan-15
,54,Namutumba,1,2015,21-Jan-15
,37,Namutumba,1,2015,21-Jan-15
,33,Butaleja,1,2015,21-Jan-15
,65,Namutumba,1,2015,21-Jan-15
,50,Butaleja,1,2015,21-Jan-15
,45,Namutumba,1,2015,21-Jan-15
,117,Namutumba,1,2015,21-Jan-15
,33,Namutumba,1,2015,21-Jan-15
,27,Butaleja,1,2015,21-Jan-15
,42,Namutumba,1,2015,21-Jan-15
,59,Butaleja,1,2015,21-Jan-15
,50,Butaleja,1,2015,21-Jan-15
,61,Namutumba,1,2015,21-Jan-15
,34,Namutumba,1,2015,21-Jan-15
,53,Butaleja,1,2015,21-Jan-15
,34,Namutumba,1,2015,21-Jan-15
,35,Namutumba,1,2015,22-Jan-15
,48,Namutumba,1,2015,22-Jan-15
,35,Namutumba,1,2015,22-Jan-15
,61,Butaleja,1,2015,22-Jan-15
,31,Namutumba,1,2015,22-Jan-15
,31,Butaleja,1,2015,22-Jan-15
,30,Butaleja,1,2015,22-Jan-15
,41,Namutumba,1,2015,22-Jan-15
,39,Namutumba,1,2015,22-Jan-15
,67,Butaleja,1,2015,22-Jan-15
,34,Butaleja,1,2015,22-Jan-15
,61,Namutumba,1,2015,22-Jan-15
,43,Namutumba,1,2015,22-Jan-15
,34,Butaleja,1,2015,22-Jan-15
,36,Butaleja,1,2015,22-Jan-15
,65,Namutumba,1,2015,22-Jan-15
,34,Namutumba,1,2015,22-Jan-15
,47,Namutumba,1,2015,22-Jan-15
,52,Namutumba,1,2015,22-Jan-15
,38,Namutumba,1,2015,22-Jan-15
,76,Butaleja,1,2015,22-Jan-15
,51,Butaleja,1,2015,22-Jan-15
,70,Namutumba,1,2015,22-Jan-15
,58,Namutumba,1,2015,22-Jan-15
,51,Butaleja,1,2015,22-Jan-15
,52,Namutumba,1,2015,22-Jan-15
,36,Namutumba,1,2015,22-Jan-15
,40,Namutumba,1,2015,22-Jan-15
,28,Butaleja,1,2015,22-Jan-15
,50,Butaleja,1,2015,21-Jan-15
,48,Butaleja,1,2015,22-Jan-15
,40,Namutumba,1,2015,22-Jan-15
,39,Namutumba,1,2015,22-Jan-15
,29,Butaleja,1,2015,22-Jan-15
,55,Namutumba,1,2015,22-Jan-15
,34,Butaleja,1,2015,22-Jan-15
,27,Butaleja,1,2015,22-Jan-15
,35,Butaleja,1,2015,22-Jan-15
,29,Butaleja,1,2015,22-Jan-15
,31,Butaleja,1,2015,22-Jan-15
,50,Namutumba,1,2015,22-Jan-15
,35,Butaleja,1,2015,22-Jan-15
,51,Namutumba,1,2015,22-Jan-15
,68,Butaleja,12,2014,18-Dec-14
,43,Namutumba,1,2015,23-Jan-15
,42,Butaleja,1,2015,23-Jan-15
,96,Namutumba,1,2015,23-Jan-15
,32,Namutumba,1,2015,23-Jan-15
,47,Namutumba,1,2015,23-Jan-15
,46,Butaleja,1,2015,23-Jan-15
,37,Namutumba,1,2015,23-Jan-15
,28,Butaleja,1,2015,23-Jan-15
,39,Butaleja,1,2015,23-Jan-15
,102,Namutumba,1,2015,23-Jan-15
,31,Namutumba,1,2015,23-Jan-15
,43,Butaleja,1,2015,23-Jan-15
,32,Butaleja,1,2015,23-Jan-15
,39,Butaleja,1,2015,23-Jan-15
,41,Butaleja,1,2015,23-Jan-15
,37,Butaleja,1,2015,23-Jan-15
,38,Namutumba,1,2015,23-Jan-15
,43,Namutumba,1,2015,23-Jan-15
,27,Butaleja,1,2015,22-Jan-15
,48,Namutumba,1,2015,23-Jan-15
,54,Butaleja,1,2015,23-Jan-15
,51,Butaleja,1,2015,23-Jan-15
,64,Butaleja,1,2015,23-Jan-15
,37,Butaleja,1,2015,23-Jan-15
,28,Namutumba,1,2015,23-Jan-15
,32,Namutumba,1,2015,23-Jan-15
,59,Namutumba,1,2015,23-Jan-15
,32,Butaleja,1,2015,23-Jan-15
,62,Butaleja,1,2015,23-Jan-15
,72,Namutumba,1,2015,23-Jan-15
,40,Namutumba,1,2015,23-Jan-15
,54,Butaleja,1,2015,23-Jan-15
,35,Butaleja,1,2015,23-Jan-15
,32,Namutumba,1,2015,23-Jan-15
,26,Butaleja,1,2015,23-Jan-15
,85,Butaleja,1,2015,23-Jan-15
,41,Namutumba,1,2015,23-Jan-15
,30,Namutumba,1,2015,23-Jan-15
,43,Namutumba,1,2015,23-Jan-15
,59,Namutumba,1,2015,23-Jan-15
,52,Namutumba,1,2015,23-Jan-15
,50,Butaleja,1,2015,23-Jan-15
,40,Namutumba,1,2015,23-Jan-15
,40,Butaleja,1,2015,23-Jan-15
,47,Namutumba,1,2015,23-Jan-15
,60,Butaleja,1,2015,23-Jan-15
,53,Butaleja,1,2015,23-Jan-15
,46,Namutumba,1,2015,24-Jan-15
,45,Butaleja,1,2015,24-Jan-15
,37,Butaleja,1,2015,24-Jan-15
,34,Butaleja,1,2015,24-Jan-15
,38,Namutumba,1,2015,24-Jan-15
,47,Namutumba,1,2015,24-Jan-15
,81,Namutumba,1,2015,24-Jan-15
,30,Butaleja,1,2015,23-Jan-15
,42,Namutumba,1,2015,24-Jan-15
,46,Namutumba,1,2015,24-Jan-15
,62,Namutumba,1,2015,24-Jan-15
,41,Butaleja,1,2015,24-Jan-15
,34,Butaleja,1,2015,24-Jan-15
,30,Butaleja,1,2015,24-Jan-15
,84,Namutumba,1,2015,24-Jan-15
,49,Namutumba,1,2015,24-Jan-15
,35,Butaleja,1,2015,24-Jan-15
,37,Namutumba,1,2015,24-Jan-15
,35,Namutumba,1,2015,24-Jan-15
,55,Butaleja,1,2015,24-Jan-15
,26,Butaleja,1,2015,24-Jan-15
,72,Namutumba,1,2015,24-Jan-15
,41,Butaleja,1,2015,25-Jan-15
,38,Butaleja,1,2015,24-Jan-15
,45,Namutumba,1,2015,24-Jan-15
,22,Butaleja,1,2015,24-Jan-15
,40,Butaleja,1,2015,24-Jan-15
,55,Namutumba,1,2015,24-Jan-15
,34,Butaleja,1,2015,24-Jan-15
,43,Namutumba,1,2015,24-Jan-15
,31,Butaleja,1,2015,23-Jan-15
,41,Namutumba,1,2015,24-Jan-15
,59,Namutumba,1,2015,24-Jan-15
,56,Butaleja,1,2015,24-Jan-15
,35,Namutumba,1,2015,24-Jan-15
,39,Butaleja,1,2015,24-Jan-15
,37,Butaleja,1,2015,24-Jan-15
,25,Butaleja,1,2015,24-Jan-15
,29,Namutumba,1,2015,24-Jan-15
,44,Butaleja,1,2015,23-Jan-15
,44,Butaleja,1,2015,24-Jan-15
,34,Butaleja,1,2015,24-Jan-15
,31,Namutumba,1,2015,24-Jan-15
,47,Butaleja,1,2015,24-Jan-15
,72,Namutumba,1,2015,23-Jan-15
,24,Butaleja,1,2015,31-Jan-15
,18,Butaleja,1,2015,31-Jan-15
,40,Butaleja,1,2015,31-Jan-15
,57,Butaleja,1,2015,31-Jan-15
,30,Butaleja,1,2015,24-Jan-15
,38,Butaleja,1,2015,31-Jan-15
,42,Butaleja,1,2015,31-Jan-15
,32,Butaleja,1,2015,31-Jan-15
,51,Butaleja,1,2015,31-Jan-15
,37,Butaleja,1,2015,31-Jan-15
,37,Butaleja,1,2015,31-Jan-15
,56,Butaleja,1,2015,31-Jan-15
,45,Butaleja,1,2015,31-Jan-15
,22,Butaleja,2,2015,20-Feb-15
,51,Butaleja,1,2015,31-Jan-15
,20,Butaleja,1,2015,31-Jan-15
,34,Butaleja,1,2015,31-Jan-15
,40,Butaleja,1,2015,31-Jan-15
,37,Butaleja,1,2015,31-Jan-15
,34,Butaleja,1,2015,31-Jan-15
,31,Butaleja,1,2015,31-Jan-15
,44,Butaleja,1,2015,31-Jan-15
,36,Butaleja,1,2015,31-Jan-15
,38,Butaleja,1,2015,31-Jan-15
,23,Butaleja,1,2015,31-Jan-15
,43,Butaleja,1,2015,31-Jan-15
,43,Butaleja,1,2015,31-Jan-15
,22,Butaleja,2,2015,20-Feb-15
,60,Butaleja,1,2015,31-Jan-15
,36,Butaleja,1,2015,31-Jan-15
,34,Butaleja,1,2015,31-Jan-15
,28,Butaleja,1,2015,31-Jan-15
,36,Butaleja,1,2015,31-Jan-15
,34,Butaleja,1,2015,31-Jan-15
,46,Butaleja,1,2015,31-Jan-15
,21,Butaleja,1,2015,31-Jan-15
,30,Butaleja,1,2015,31-Jan-15
,31,Butaleja,1,2015,31-Jan-15
,70,Butaleja,1,2015,31-Jan-15
,46,Butaleja,1,2015,31-Jan-15
,55,Butaleja,1,2015,31-Jan-15
,35,Butaleja,1,2015,31-Jan-15
,50,Butaleja,1,2015,31-Jan-15
,37,Butaleja,1,2015,31-Jan-15
,53,Butaleja,1,2015,31-Jan-15
,25,Butaleja,1,2015,31-Jan-15
,47,Butaleja,1,2015,31-Jan-15
,32,Butaleja,2,2015,02-Feb-15
,50,Namutumba,2,2015,02-Feb-15
,33,Namutumba,2,2015,02-Feb-15
,27,Namutumba,2,2015,02-Feb-15
,34,Butaleja,2,2015,02-Feb-15
,18,Butaleja,2,2015,02-Feb-15
,48,Butaleja,2,2015,02-Feb-15
,47,Butaleja,2,2015,02-Feb-15
,30,Butaleja,2,2015,02-Feb-15
,30,Namutumba,2,2015,02-Feb-15
,32,Butaleja,1,2015,31-Jan-15
,58,Butaleja,2,2015,02-Feb-15
,48,Namutumba,2,2015,02-Feb-15
,60,Namutumba,2,2015,02-Feb-15
,25,Namutumba,2,2015,02-Feb-15
,32,Namutumba,2,2015,02-Feb-15
,62,Namutumba,2,2015,02-Feb-15
,34,Butaleja,2,2015,02-Feb-15
,36,Butaleja,2,2015,02-Feb-15
,40,Butaleja,2,2015,02-Feb-15
,33,Butaleja,2,2015,02-Feb-15
,41,Butaleja,2,2015,02-Feb-15
,34,Namutumba,2,2015,02-Feb-15
,39,Namutumba,2,2015,02-Feb-15
,40,Namutumba,2,2015,02-Feb-15
,46,Butaleja,2,2015,02-Feb-15
,33,Namutumba,2,2015,02-Feb-15
,51,Namutumba,2,2015,02-Feb-15
,34,Butaleja,2,2015,20-Feb-15
,46,Namutumba,2,2015,02-Feb-15
,38,Butaleja,1,2015,31-Jan-15
,42,Butaleja,2,2015,02-Feb-15
,51,Butaleja,2,2015,02-Feb-15
,41,Butaleja,2,2015,02-Feb-15
,19,Namutumba,2,2015,02-Feb-15
,41,Namutumba,2,2015,02-Feb-15
,54,Namutumba,2,2015,02-Feb-15
,65,Namutumba,2,2015,02-Feb-15
,22,Butaleja,2,2015,02-Feb-15
,24,Namutumba,2,2015,02-Feb-15
,31,Butaleja,2,2015,02-Feb-15
,23,Butaleja,2,2015,02-Feb-15
,43,Butaleja,2,2015,02-Feb-15
,40,Namutumba,2,2015,02-Feb-15
,31,Butaleja,2,2015,02-Feb-15
,42,Namutumba,2,2015,02-Feb-15
,34,Namutumba,2,2015,02-Feb-15
,48,Namutumba,2,2015,02-Feb-15
,27,Namutumba,2,2015,02-Feb-15
,27,Butaleja,2,2015,02-Feb-15
,52,Namutumba,2,2015,02-Feb-15
,34,Butaleja,2,2015,02-Feb-15
,31,Namutumba,2,2015,02-Feb-15
,36,Butaleja,2,2015,02-Feb-15
,23,Namutumba,2,2015,02-Feb-15
,53,Namutumba,2,2015,02-Feb-15
,34,Namutumba,2,2015,02-Feb-15
,47,Butaleja,2,2015,03-Feb-15
,30,Namutumba,2,2015,03-Feb-15
,32,Namutumba,2,2015,03-Feb-15
,25,Namutumba,2,2015,03-Feb-15
,48,Namutumba,2,2015,03-Feb-15
,27,Namutumba,2,2015,03-Feb-15
,34,Namutumba,2,2015,05-Feb-15
,47,Namutumba,2,2015,05-Feb-15
,24,Namutumba,2,2015,03-Feb-15
,151,Butaleja,2,2015,03-Feb-15
,38,Namutumba,2,2015,05-Feb-15
,33,Namutumba,2,2015,03-Feb-15
,33,Namutumba,2,2015,04-Feb-15
,36,Butaleja,2,2015,03-Feb-15
,36,Butaleja,2,2015,03-Feb-15
,18,Butaleja,2,2015,02-Feb-15
,56,Namutumba,2,2015,03-Feb-15
,44,Namutumba,2,2015,05-Feb-15
,47,Namutumba,2,2015,03-Feb-15
,35,Namutumba,2,2015,03-Feb-15
,54,Namutumba,2,2015,03-Feb-15
,38,Butaleja,2,2015,03-Feb-15
,50,Namutumba,2,2015,03-Feb-15
,31,Butaleja,2,2015,03-Feb-15
,34,Butaleja,2,2015,03-Feb-15
,48,Namutumba,2,2015,06-Feb-15
,52,Namutumba,2,2015,03-Feb-15
,27,Namutumba,2,2015,03-Feb-15
,53,Namutumba,2,2015,03-Feb-15
,28,Namutumba,2,2015,04-Feb-15
,56,Butaleja,2,2015,03-Feb-15
,35,Namutumba,2,2015,03-Feb-15
,35,Namutumba,2,2015,02-Feb-15
,36,Namutumba,2,2015,03-Feb-15
,35,Namutumba,2,2015,04-Feb-15
,23,Butaleja,2,2015,03-Feb-15
,24,Namutumba,2,2015,03-Feb-15
,45,Butaleja,2,2015,03-Feb-15
,27,Namutumba,2,2015,03-Feb-15
,43,Namutumba,2,2015,03-Feb-15
,34,Namutumba,2,2015,03-Feb-15
,37,Namutumba,2,2015,05-Feb-15
,53,Namutumba,2,2015,03-Feb-15
,28,Butaleja,2,2015,03-Feb-15
,42,Namutumba,2,2015,06-Feb-15
,27,Butaleja,2,2015,03-Feb-15
,30,Namutumba,2,2015,03-Feb-15
,24,Butaleja,2,2015,03-Feb-15
,38,Namutumba,2,2015,03-Feb-15
,47,Butaleja,2,2015,03-Feb-15
,52,Namutumba,2,2015,05-Feb-15
,42,Namutumba,2,2015,03-Feb-15
,60,Namutumba,2,2015,03-Feb-15
,44,Namutumba,2,2015,03-Feb-15
,40,Namutumba,2,2015,02-Feb-15
,27,Butaleja,2,2015,03-Feb-15
,36,Namutumba,2,2015,03-Feb-15
,26,Namutumba,2,2015,03-Feb-15
,39,Namutumba,2,2015,03-Feb-15
,52,Namutumba,2,2015,03-Feb-15
,40,Namutumba,2,2015,05-Feb-15
,35,Namutumba,2,2015,05-Feb-15
,46,Namutumba,2,2015,04-Feb-15
,35,Namutumba,2,2015,04-Feb-15
,47,Namutumba,2,2015,04-Feb-15
,30,Namutumba,2,2015,03-Feb-15
,51,Namutumba,2,2015,04-Feb-15
,21,Butaleja,2,2015,03-Feb-15
,72,Namutumba,2,2015,04-Feb-15
,53,Namutumba,2,2015,03-Feb-15
,40,Namutumba,2,2015,04-Feb-15
,31,Namutumba,2,2015,04-Feb-15
,64,Namutumba,2,2015,04-Feb-15
,49,Butaleja,2,2015,20-Feb-15
,34,Namutumba,2,2015,04-Feb-15
,18,Butaleja,2,2015,03-Feb-15
,55,Namutumba,2,2015,04-Feb-15
,50,Namutumba,2,2015,04-Feb-15
,41,Namutumba,2,2015,04-Feb-15
,34,Namutumba,2,2015,06-Feb-15
,66,Namutumba,2,2015,04-Feb-15
,23,Namutumba,2,2015,08-Feb-15
,31,Namutumba,2,2015,04-Feb-15
,37,Butaleja,2,2015,04-Feb-15
,40,Namutumba,2,2015,04-Feb-15
,34,Namutumba,2,2015,04-Feb-15
,34,Butaleja,2,2015,03-Feb-15
,44,Namutumba,2,2015,04-Feb-15
,59,Namutumba,2,2015,05-Feb-15
,27,Namutumba,2,2015,04-Feb-15
,46,Namutumba,2,2015,05-Feb-15
,21,Namutumba,2,2015,05-Feb-15
,34,Namutumba,2,2015,05-Feb-15
,47,Namutumba,2,2015,05-Feb-15
,34,Butaleja,2,2015,06-Feb-15
,36,Namutumba,2,2015,05-Feb-15
,26,Namutumba,2,2015,08-Feb-15
,24,Butaleja,2,2015,20-Feb-15
,41,Butaleja,2,2015,13-Feb-15
,34,Namutumba,2,2015,12-Feb-15
,43,Butaleja,2,2015,13-Feb-15
,50,Namutumba,2,2015,12-Feb-15
,51,Namutumba,2,2015,13-Feb-15
,29,Butaleja,2,2015,13-Feb-15
,42,Butaleja,2,2015,13-Feb-15
,41,Namutumba,2,2015,13-Feb-15
,30,Butaleja,2,2015,13-Feb-15
,26,Butaleja,2,2015,13-Feb-15
,34,Butaleja,2,2015,13-Feb-15
,52,Butaleja,2,2015,13-Feb-15
,23,Butaleja,2,2015,20-Feb-15
,32,Namutumba,2,2015,13-Feb-15
,46,Namutumba,2,2015,13-Feb-15
,83,Namutumba,2,2015,13-Feb-15
,35,Butaleja,2,2015,13-Feb-15
,15,Butaleja,2,2015,13-Feb-15
,20,Butaleja,2,2015,13-Feb-15
,37,Butaleja,2,2015,13-Feb-15
,41,Namutumba,2,2015,13-Feb-15
,27,Namutumba,2,2015,13-Feb-15
,40,Namutumba,2,2015,13-Feb-15
,21,Namutumba,2,2015,13-Feb-15
,33,Namutumba,2,2015,13-Feb-15
,68,Butaleja,2,2015,13-Feb-15
,36,Namutumba,2,2015,13-Feb-15
,37,Butaleja,2,2015,13-Feb-15
,47,Namutumba,2,2015,13-Feb-15
,25,Butaleja,2,2015,13-Feb-15
,15,Butaleja,2,2015,13-Feb-15
,22,Namutumba,2,2015,13-Feb-15
,36,Butaleja,2,2015,13-Feb-15
,54,Namutumba,2,2015,13-Feb-15
,30,Namutumba,2,2015,13-Feb-15
,36,Namutumba,2,2015,13-Feb-15
,34,Namutumba,2,2015,13-Feb-15
,36,Namutumba,2,2015,13-Feb-15
,23,Butaleja,2,2015,13-Feb-15
,34,Namutumba,2,2015,13-Feb-15
,27,Butaleja,2,2015,13-Feb-15
,43,Namutumba,2,2015,13-Feb-15
,26,Butaleja,2,2015,13-Feb-15
,38,Butaleja,2,2015,13-Feb-15
,40,Butaleja,2,2015,13-Feb-15
,56,Namutumba,2,2015,13-Feb-15
,37,Namutumba,2,2015,13-Feb-15
,20,Butaleja,2,2015,13-Feb-15
,28,Butaleja,2,2015,13-Feb-15
,41,Namutumba,2,2015,14-Feb-15
,32,Ntungamo,2,2015,14-Feb-15
,42,Namutumba,2,2015,14-Feb-15
,34,Namutumba,2,2015,14-Feb-15
,26,Butaleja,2,2015,13-Feb-15
,34,Butaleja,2,2015,14-Feb-15
,27,Butaleja,2,2015,13-Feb-15
,40,Butaleja,2,2015,13-Feb-15
,57,Ntungamo,2,2015,14-Feb-15
,25,Namutumba,2,2015,14-Feb-15
,30,Ntungamo,2,2015,14-Feb-15
,37,Butaleja,2,2015,14-Feb-15
,26,Ntungamo,2,2015,14-Feb-15
,26,Butaleja,2,2015,14-Feb-15
,46,Namutumba,2,2015,13-Feb-15
,40,Butaleja,2,2015,14-Feb-15
,40,Butaleja,2,2015,14-Feb-15
,32,Butaleja,2,2015,14-Feb-15
,32,Butaleja,2,2015,14-Feb-15
,59,Namutumba,2,2015,14-Feb-15
,37,Ntungamo,2,2015,14-Feb-15
,52,Namutumba,2,2015,14-Feb-15
,76,Namutumba,2,2015,14-Feb-15
,36,Namutumba,2,2015,14-Feb-15
,30,Butaleja,2,2015,14-Feb-15
,40,Namutumba,2,2015,14-Feb-15
,26,Butaleja,2,2015,14-Feb-15
,46,Butaleja,2,2015,14-Feb-15
,58,Namutumba,2,2015,14-Feb-15
,76,Namutumba,2,2015,14-Feb-15
,36,Namutumba,2,2015,14-Feb-15
,62,Butaleja,2,2015,14-Feb-15
,55,Namutumba,2,2015,14-Feb-15
,45,Namutumba,2,2015,14-Feb-15
,34,Namutumba,2,2015,14-Feb-15
,33,Namutumba,2,2015,14-Feb-15
,22,Butaleja,2,2015,14-Feb-15
,45,Butaleja,2,2015,14-Feb-15
,42,Butaleja,2,2015,14-Feb-15
,28,Butaleja,2,2015,14-Feb-15
,33,Butaleja,2,2015,14-Feb-15
,42,Namutumba,2,2015,14-Feb-15
,50,Ntungamo,2,2015,14-Feb-15
,60,Butaleja,2,2015,14-Feb-15
,34,Butaleja,2,2015,14-Feb-15
,44,Butaleja,2,2015,14-Feb-15
,45,Butaleja,2,2015,14-Feb-15
,15,Ntungamo,2,2015,15-Feb-15
,22,Ntungamo,2,2015,15-Feb-15
,38,Ntungamo,2,2015,16-Feb-15
,25,Namutumba,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,23,Butaleja,2,2015,16-Feb-15
,41,Namutumba,2,2015,16-Feb-15
,25,Namutumba,2,2015,16-Feb-15
,42,Namutumba,2,2015,16-Feb-15
,62,Namutumba,2,2015,16-Feb-15
,37,Namutumba,2,2015,16-Feb-15
,40,Namutumba,2,2015,16-Feb-15
,40,Namutumba,2,2015,16-Feb-15
,36,Namutumba,1,2015,02-Jan-15
,22,Namutumba,2,2015,16-Feb-15
,45,Ntungamo,2,2015,16-Feb-15
,54,Namutumba,2,2015,16-Feb-15
,14,Namutumba,2,2015,16-Feb-15
,40,Namutumba,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,40,Namutumba,2,2015,16-Feb-15
,48,Namutumba,2,2015,16-Feb-15
,36,Namutumba,2,2015,16-Feb-15
,27,Namutumba,2,2015,16-Feb-15
,31,Namutumba,2,2015,16-Feb-15
,88,Namutumba,2,2015,16-Feb-15
,43,Namutumba,2,2015,16-Feb-15
,30,Namutumba,2,2015,16-Feb-15
,19,Namutumba,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,50,Namutumba,2,2015,16-Feb-15
,39,Ntungamo,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,16,Ntungamo,2,2015,16-Feb-15
,46,Namutumba,2,2015,16-Feb-15
,33,Namutumba,2,2015,16-Feb-15
,19,Namutumba,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,33,Namutumba,2,2015,16-Feb-15
,26,Ntungamo,2,2015,16-Feb-15
,27,Butaleja,2,2015,16-Feb-15
,27,Butaleja,2,2015,13-Feb-15
,31,Butaleja,2,2015,16-Feb-15
,36,Butaleja,2,2015,16-Feb-15
,53,Namutumba,2,2015,15-Feb-15
,17,Ntungamo,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,52,Namutumba,2,2015,16-Feb-15
,33,Namutumba,2,2015,16-Feb-15
,19,Ntungamo,2,2015,16-Feb-15
,34,Namutumba,2,2015,16-Feb-15
,38,Namutumba,2,2015,16-Feb-15
,26,Ntungamo,2,2015,16-Feb-15
,19,Ntungamo,2,2015,17-Feb-15
,20,Namutumba,2,2015,17-Feb-15
,47,Namutumba,2,2015,17-Feb-15
,21,Namutumba,2,2015,17-Feb-15
,43,Namutumba,1,2015,02-Jan-15
,28,Namutumba,2,2015,17-Feb-15
,30,Namutumba,2,2015,16-Feb-15
,37,Namutumba,2,2015,17-Feb-15
,17,Namutumba,2,2015,17-Feb-15
,22,Ntungamo,2,2015,17-Feb-15
,28,Ntungamo,2,2015,17-Feb-15
,44,Namutumba,2,2015,17-Feb-15
,50,Namutumba,2,2015,17-Feb-15
,32,Namutumba,2,2015,17-Feb-15
,18,Namutumba,2,2015,17-Feb-15
,39,Namutumba,2,2015,17-Feb-15
,33,Namutumba,2,2015,17-Feb-15
,21,Ntungamo,2,2015,17-Feb-15
,34,Namutumba,2,2015,17-Feb-15
,24,Namutumba,2,2015,16-Feb-15
,39,Namutumba,2,2015,17-Feb-15
,31,Namutumba,2,2015,17-Feb-15
,23,Namutumba,2,2015,17-Feb-15
,38,Namutumba,2,2015,15-Feb-15
,27,Namutumba,2,2015,17-Feb-15
,34,Namutumba,2,2015,17-Feb-15
,42,Namutumba,2,2015,17-Feb-15
,34,Namutumba,2,2015,17-Feb-15
,35,Namutumba,2,2015,17-Feb-15
,39,Ntungamo,2,2015,18-Feb-15
,19,Ntungamo,2,2015,18-Feb-15
,45,Ntungamo,2,2015,18-Feb-15
,18,Ntungamo,2,2015,18-Feb-15
,14,Ntungamo,2,2015,18-Feb-15
,28,Ntungamo,2,2015,18-Feb-15
