ID,t101a_wpt_verifn_id,t011_prgrm,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,6443425404,KRA,,,,1,1,1,,2,3,,10,1,1,9,2014,16-Sep-14
,,UJA,,,1,,,,,3,3,10,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,1,2013,31-Jan-13
,,UJA,,,1,,,,,3,3,,,,1,8,2012,27-Aug-12
,,UJA,,,,,,,,,,,,,1,8,2012,29-Aug-12
,4656425101,TNZ,,,,,,1,,3,3,,11,1,1,10,2015,11-Oct-15
,,UJA,,,1,,,,,3,3,,,,1,8,2012,29-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,8,2012,27-Aug-12
,6136425150,SYA,1,,,0,,1,,2,3,,5,,1,9,2014,11-Sep-14
,,UJA,,,1,,,,,3,3,,,,1,8,2012,29-Aug-12
,,UJA,,,1,,,,,2,3,,,,1,2,2013,02-Feb-13
,5961526101,WASHB 75,,,,,,1,,3,3,,15,1,1,5,2016,02-May-16
,,UJA,,,1,,,,,1,2,10,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,2,3,,,,1,8,2012,28-Aug-12
,6642415905,NMR,1,,1,,,0,,,,,,,1,11,2015,04-Nov-15
,6642415912,NMR,1,,1,,,0,,,,,,,1,11,2015,04-Nov-15
,,UJA,,,,,,,,3,3,,,,1,8,2012,27-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,8,2012,27-Aug-12
,5958516105,WASHB 75,1,0,,,,,,,,,,,1,5,2016,05-May-16
,,UJA,,,1,,,,,2,3,,,,1,8,2012,29-Aug-12
,,UJA,,,,,,,,3,3,10,,,1,8,2012,27-Aug-12
,,UJA,,,,,,,,3,3,,,,1,8,2012,28-Aug-12
,6430425905,KRA,1,,,,,1,,2,3,,7.5,,1,9,2014,15-Sep-14
,6641416002,NMR,,,1,,,1,,3,3,,19.75,1,1,10,2015,28-Oct-15
,,UJA,,,,,,,,,,,,,1,8,2012,25-Aug-12
,5840415201,VHG,,,,,,1,,3,3,,52,1,1,11,2013,29-Nov-13
,,UJA,,,,,,,,2,3,,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,2,3,,,,1,8,2012,28-Aug-12
,6438416405,MGR,1,1,1,,,1,,2,2,,4.5,,1,9,2014,04-Sep-14
,,UJA,,,1,,,,,3,2,,,,1,8,2012,25-Aug-12
,,UJA,,,-999,,,,,1,2,10,,,1,8,2012,25-Aug-12
,6642415909,NMR,1,,1,,,1,,2,2,,6,,1,11,2015,04-Nov-15
,,UJA,,,,,,,,3,3,,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,1,,3,3,,,1,1,5,2013,03-May-13
,,UJA,,,-999,,,,,3,3,,,,1,8,2012,25-Aug-12
,6363417804,RNG,,,,1,1,1,,2,2,,27.5,1,1,9,2014,11-Sep-14
,6349415902,HMB2,1,0,,,,,,,,,,,1,4,2015,17-Apr-15
,6349415901,HMB2,1,,,,,0,,,,,,,1,4,2015,17-Apr-15
,5956435203,WASHB 75,1,0,,,,,,,,,,,1,1,2016,26-Jan-16
,5956435204,WASHB 75,,,1,,,1,,3,3,,20,1,1,1,2016,26-Jan-16
,6034415405,BSA2,1,,1,,,0,,,,,,,1,8,2014,23-Aug-14
,6034415427,BSA2,1,,,1,1,1,,3,3,,4,,1,9,2014,30-Sep-14
,6034415404,BSA2,1,0,,,,,,,,,,,1,8,2014,23-Aug-14
,6034415426,BSA2,,,1,,,1,,3,3,,25,1,1,9,2014,30-Sep-14
,6034415409,BSA2,1,,1,,,0,,,,,,,1,8,2014,23-Aug-14
,6034415424,BSA2,,,1,,,1,,3,3,,13,1,1,9,2014,30-Sep-14
,6034415402,BSA2,,,,,,1,,3,3,,30,1,1,8,2014,23-Aug-14
,6034415401,BSA2,,,,,,1,,3,3,,120,1,1,8,2014,23-Aug-14
,6034415406,BSA2,1,,,,,0,,,,,,,1,8,2014,23-Aug-14
,6034415411,BSA2,1,,,0,,1,,3,3,,8,,1,8,2014,23-Aug-14
,6034415425,BSA2,1,,,,,0,,,,,,,1,9,2014,30-Sep-14
,6034415403,BSA2,1,,,,,0,,,,,,,1,8,2014,23-Aug-14
,6034415408,BSA2,1,0,,,,,,,,,,,1,8,2014,23-Aug-14
,6034415428,BSA2,1,,,,,0,,,,,,,1,9,2014,30-Sep-14
,6034415412,BSA2,,,,0,,1,,3,3,,20,1,1,8,2014,23-Aug-14
,6034415410,BSA2,1,0,,,,,,,,,,,1,8,2014,23-Aug-14
,6034415407,BSA2,1,,,,,0,,,,,,,1,8,2014,23-Aug-14
,6356427602,RNG,1,,,,,0,,,,,,,1,9,2014,11-Sep-14
,6356427601,RNG,,,1,,,1,,2,3,,36.25,1,1,9,2014,11-Sep-14
,6356427502,RNG,1,,,,,1,,2,3,,5,,1,9,2014,19-Sep-14
,6356427501,RNG,1,,,,,1,,2,3,,5,,1,9,2014,12-Sep-14
,,UJA,,,1,,,1,,3,3,,,1,1,5,2013,28-May-13
,,UJA,,,1,,,,,2,3,,,,1,9,2012,01-Sep-12
,,UJA,,,1,,,,,2,2,,,,1,9,2012,01-Sep-12
,,UJA,,,1,,,,,2,2,,,,1,9,2012,01-Sep-12
,6431416212,UJA,,,1,,,,,3,3,,,,1,9,2012,01-Sep-12
,6030435520,BSA2,1,,1,,,1,,1,2,,,,1,9,2014,29-Sep-14
,6030435504,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030435505,BSA2,,,1,,,1,,2,2,,40,1,1,8,2014,18-Aug-14
,6030435501,BSA2,,,,1,1,1,,3,3,,20,1,1,8,2014,18-Aug-14
,6030435503,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6034355006,BSA2,,,1,,,1,,2,2,11,30,1,1,8,2014,18-Aug-14
,6030435502,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6133435102,SYA,,,,,,1,,1,2,,,1,1,7,2013,01-Jul-13
,6133435105,SYA,,,1,,,1,,3,3,,,1,1,7,2013,01-Jul-13
,6133435106,SYA,1,,,,,,,,,,,,1,7,2013,01-Jul-13
,6133435101,SYA,,,,,,1,,2,3,9,,1,1,7,2013,01-Jul-13
,6133435104,SYA,,,,,,1,,1,2,,,1,1,7,2013,01-Jul-13
,6133435301,SYA,1,,1,,,1,,1,2,,,,1,7,2013,24-Jul-13
,6133435103,SYA,,,,,,1,,1,2,,,0,1,7,2013,01-Jul-13
,6443446501,RNG,1,,,,,1,,1,2,,,,1,4,2014,23-Apr-14
,6443446504,RNG,,,,,,1,,2,3,,35.25,1,1,4,2014,23-Apr-14
,6443446502,RNG,1,,,,,1,,3,3,,9,,1,4,2014,23-Apr-14
,6443446503,RNG,1,,,,,0,,,,,,,1,4,2014,23-Apr-14
,,UJA,,,,,,,,3,3,,,,1,9,2012,05-Sep-12
,6040426003,AMG,1,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,6040426004,AMG,1,,,,,0,,,,,,,1,2,2015,23-Feb-15
,6040426002,AMG,1,0,,,,,,,,,,,1,2,2015,23-Feb-15
,6040426001,AMG,,,1,,,1,,2,3,,15,1,1,2,2015,23-Feb-15
,6040425904,AMG,1,0,,,,,,,,,,,1,2,2015,23-Feb-15
,6040425905,AMG,,,,,,1,,3,3,,20.83333333,1,1,2,2015,23-Feb-15
,6040425901,AMG,1,,1,,,1,,2,3,,2,,1,2,2015,23-Feb-15
,6040425903,AMG,1,,,,,0,,,,,,,1,2,2015,23-Feb-15
,6040425902,AMG,,,1,,,1,,3,2,,16.25,1,1,2,2015,23-Feb-15
,6345426503,HMB3,,,1,,,1,,3,3,,11,1,1,10,2015,12-Oct-15
,6345426501,HMB3,,,1,,,1,,3,3,,32.5,1,1,10,2015,12-Oct-15
,6345426502,HMB3,,,1,,,1,,2,3,,31,1,1,10,2015,12-Oct-15
,6146435105,SYA,,,,,,1,,3,3,,,1,1,7,2013,08-Jul-13
,6146435102,SYA,,,,,,1,,3,3,9,,1,1,7,2013,08-Jul-13
,6146435107,SYA,,,,0,,1,,3,1,,,1,1,7,2013,08-Jul-13
,6146435101,SYA,,,1,,,1,,3,3,,,1,1,7,2013,08-Jul-13
,6146435103,SYA,,,,,,1,,3,3,,,1,1,7,2013,08-Jul-13
,6146435106,SYA,1,,,,,,,,,,,,1,7,2013,08-Jul-13
,6146435108,SYA,,,,0,,1,,3,1,,,1,1,7,2013,08-Jul-13
,6146435104,SYA,,,,,,1,,3,3,9,,1,1,7,2013,08-Jul-13
,5956435201,WASHB 75,,,1,,,1,,3,3,,15,1,1,1,2016,25-Jan-16
,5956435202,WASHB 75,1,0,,,,,,,,,,,1,1,2016,31-Jan-16
,6334415902,RNG,1,,1,,,1,,2,2,,4.75,,1,7,2014,12-Jul-14
,6334415903,RNG,1,,,,,0,,,,,,,1,7,2014,12-Jul-14
,6334415901,RNG,1,,,,,0,,,,,,,1,7,2014,12-Jul-14
,6447436205,MGR,1,,,,,1,,1,2,,22.5,1,1,3,2014,07-Mar-14
,6447436202,MGR,1,0,,,,,,,,,,,1,3,2014,07-Mar-14
,6447436201,MGR,1,0,,,,,,,,,,,1,3,2014,07-Mar-14
,6447436203,MGR,1,0,,,,,,,,,,,1,3,2014,07-Mar-14
,6447436204,MGR,1,,,,,1,,1,2,,23.75,0,1,3,2014,07-Mar-14
,,UJA,,,-999,,,,,2,2,,,,1,9,2012,03-Sep-12
,,UJA,1,,,,,,,,,,,,1,5,2013,24-May-13
,6047435605,AMG,1,1,1,,,0,,,,,,,1,2,2015,25-Feb-15
,6047435601,AMG,,,,1,1,1,,2,3,,116.6666667,1,1,2,2015,25-Feb-15
,6047435603,AMG,,,,1,1,1,,3,3,,16.66666667,1,1,2,2015,26-Feb-15
,6047435604,AMG,,1,1,,,1,,2,3,9,11.66666667,1,1,2,2015,25-Feb-15
,6047435606,AMG,1,1,1,,,0,,,,,,,1,2,2015,25-Feb-15
,6047435602,AMG,,,,1,1,1,,2,3,,40,1,1,2,2015,26-Feb-15
,6440417401,RNG,,,1,,,1,,3,3,10,13.33333333,1,1,4,2014,01-Apr-14
,6440417403,RNG,,,,,,1,,2,3,,16,1,1,4,2014,01-Apr-14
,6440417402,RNG,1,,,,,1,,2,3,9,7.5,,1,4,2014,01-Apr-14
,6331425902,RNG,1,,,,,1,,1,2,,,,1,9,2014,08-Sep-14
,6331425901,RNG,,,,,,1,,3,3,,11.25,1,1,9,2014,08-Sep-14
,6358417202,RNG,1,,,1,1,0,,,,,,,1,9,2014,14-Sep-14
,6358417203,RNG,,,,1,1,1,,3,3,,18.75,1,1,9,2014,14-Sep-14
,6358417201,RNG,1,,,1,1,0,,,,,,,1,9,2014,14-Sep-14
,6358417101,RNG,1,,,1,1,1,,1,1,,,,1,9,2014,14-Sep-14
,6358416901,RNG,1,0,,,,,,,,,,,1,9,2014,14-Sep-14
,6030425701,BSA2,,,1,,,1,,2,3,,16.25,1,1,8,2014,18-Aug-14
,6030425702,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030425703,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6052435904,AMG,1,0,,,,,,,,,,,1,3,2015,16-Mar-15
,6052435906,AMG,1,0,,,,,,,,,,,1,3,2015,16-Mar-15
,6052435905,AMG,1,0,,,,,,,,,,,1,3,2015,16-Mar-15
,6052435903,AMG,1,0,,,,,,,,,,,1,3,2015,16-Mar-15
,6052435901,AMG,1,0,,,,,,,,,,,1,3,2015,16-Mar-15
,6052435902,AMG,,,1,,,1,,2,3,,18.75,1,1,3,2015,16-Mar-15
,6034415302,BSA2,1,,,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415310,BSA2,,,,,,1,,2,2,,15,1,1,8,2014,25-Aug-14
,6034415304,BSA2,1,1,,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415313,BSA2,1,,,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415305,BSA2,1,1,,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415311,BSA2,1,0,,,,,,,,,,,1,8,2014,25-Aug-14
,6034415308,BSA2,,,,,,1,,2,2,,100,1,1,8,2014,25-Aug-14
,6034415322,BSA2,,,,,,1,,2,2,,17,1,1,9,2014,30-Sep-14
,6034415312,BSA2,1,,1,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415301,BSA2,1,,,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415316,BSA2,1,,1,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415309,BSA2,,,,,,1,,3,3,,125,1,1,8,2014,25-Aug-14
,6034415314,BSA2,1,,1,,,0,,,,,,,1,8,2014,25-Aug-14
,6034415307,BSA2,1,,1,,,0,,,,,,,1,8,2014,25-Aug-14
,6048415102,AMG,,,1,,,1,,3,3,,24,1,1,3,2015,03-Mar-15
,6048415104,AMG,,,1,,,1,,3,3,,20.66666667,1,1,3,2015,03-Mar-15
,6048415103,AMG,1,,0,,,,,,,,,,1,3,2015,03-Mar-15
,6048415101,AMG,,,1,,,1,,3,3,,22.16666667,1,1,3,2015,03-Mar-15
,6441427502,MGR,,,1,,,1,,3,3,,19.75,1,1,9,2014,03-Sep-14
,6441427501,MGR,1,0,,,,,,,,,,,1,9,2014,03-Sep-14
,6441427503,MGR,1,0,,,,,,,,,,,1,9,2014,03-Sep-14
,6456427102,MGR,1,,1,,,0,,,,,,,1,3,2014,14-Mar-14
,6456427101,MGR,1,,,1,1,0,,,,,,,1,3,2014,14-Mar-14
,6343418003,RNG,,1,1,,,1,,2,3,,18,1,1,9,2014,04-Sep-14
,6343418002,RNG,1,1,1,,,0,,,,,,,1,9,2014,04-Sep-14
,6343418004,RNG,,,1,,,1,,3,3,,26.25,1,1,9,2014,04-Sep-14
,6343418001,RNG,,,1,,,1,,2,3,,15,1,1,9,2014,04-Sep-14
,6134435101,SYA,,,,,,1,,3,3,,,1,1,6,2013,28-Jun-13
,6134435104,SYA,,,1,,,1,,3,2,,,1,1,6,2013,28-Jun-13
,6134435130,SYA,1,,,,,0,,,,,,,1,8,2013,27-Aug-13
,6134435103,SYA,,,1,,,1,,3,3,10,,1,1,6,2013,28-Jun-13
,6134435105,SYA,1,,,,,1,,3,3,,,,1,6,2013,28-Jun-13
,6134435102,SYA,,,,0,,1,,3,3,,,1,1,6,2013,28-Jun-13
,6357416401,RNG,1,,,,,0,,,,,,,1,9,2014,18-Sep-14
,6357416404,RNG,1,0,,,,,,,,,,,1,9,2014,18-Sep-14
,6357416403,RNG,,,,,,1,,2,3,,10,1,1,9,2014,18-Sep-14
,6360417104,RNG,1,,,0,,0,,,,,,,1,9,2014,09-Sep-14
,6344416101,HMB3,1,,,,,1,,1,2,,,,1,10,2015,13-Oct-15
,6360417101,RNG,1,,,0,,0,,,,,,,1,9,2014,09-Sep-14
,6346415304,RNG,1,0,,,,,,,,,,,1,9,2014,16-Sep-14
,6357416402,RNG,,,,0,,1,,2,3,,10.5,1,1,9,2014,18-Sep-14
,6360417103,RNG,1,,1,,,1,,1,3,,,,1,9,2014,09-Sep-14
,6357416405,RNG,1,,,,,0,,,,,,,1,9,2014,18-Sep-14
,6357416406,RNG,1,0,,,,,,,,,,,1,9,2014,18-Sep-14
,6344416102,HMB3,,,,,,1,,3,3,,13.5,1,1,10,2015,13-Oct-15
,6352426904,HMB2,1,,,,,0,,,,,,,1,3,2015,15-Mar-15
,6352426903,HMB2,1,,,,,1,,2,3,,6.5,,1,3,2015,15-Mar-15
,6352426906,HMB2,1,,,,,1,,1,2,,,,1,3,2015,15-Mar-15
,6352426905,HMB2,1,,,,,1,,2,3,3,,,1,3,2015,15-Mar-15
,6352426901,HMB2,,,,,,1,,2,3,,46.75,1,1,3,2015,14-Mar-15
,6352426902,HMB2,1,,,,,0,,,,,,,1,3,2015,15-Mar-15
,6341417902,HMB3,1,,,,,1,,1,2,,,,1,10,2015,22-Oct-15
,6341417901,HMB3,1,,,,,0,,,,,,,1,10,2015,22-Oct-15
,6341417904,HMB3,1,,1,,,0,,,,,,,1,10,2015,22-Oct-15
,6341417903,HMB3,1,,,,,0,,,,,,,1,10,2015,22-Oct-15
,6346417702,HMB3,,,1,,,1,,2,3,,12,1,1,10,2015,07-Oct-15
,6346417701,HMB3,1,,,,,0,,,,,,,1,10,2015,07-Oct-15
,6136455105,SYA,,,1,,,1,,1,2,,,1,1,7,2013,02-Jul-13
,6136455103,SYA,,,,0,,1,,2,3,11,,1,1,7,2013,02-Jul-13
,6136455101,SYA,1,,,,,,,,,,,,1,7,2013,02-Jul-13
,6136455102,SYA,,,,0,,1,,1,2,,,1,1,7,2013,02-Jul-13
,6036415120,BSA2,,,,,,1,,3,3,,25,1,1,9,2014,29-Sep-14
,6036415105,BSA2,,,1,,,1,,2,3,,10,1,1,8,2014,22-Aug-14
,6036415102,BSA2,1,,1,,,0,,,,,,,1,8,2014,22-Aug-14
,6036415104,BSA2,1,,,0,,1,,2,2,4,,,1,8,2014,22-Aug-14
,6036415103,BSA2,,,,0,,1,,3,3,,52.5,1,1,8,2014,22-Aug-14
,6036415101,BSA2,,,1,,,1,,2,3,,50,1,1,8,2014,22-Aug-14
,6036415106,BSA2,1,,1,,,1,,2,3,,5.25,,1,8,2014,22-Aug-14
,6038435302,BSA2,,,1,,,1,,3,3,,25,1,1,8,2014,25-Aug-14
,6038435304,BSA2,,,,,,1,,3,3,,24,1,1,8,2014,25-Aug-14
,6043425502,AMG,1,,,,,1,,3,3,,3.25,,1,3,2015,13-Mar-15
,6043425505,AMG,,,1,,,1,,3,3,,10.5,1,1,3,2015,13-Mar-15
,6043425504,AMG,1,,,,,0,,,,,,,1,3,2015,13-Mar-15
,6043425503,AMG,,,1,,,1,,3,3,,10.25,1,1,3,2015,13-Mar-15
,6038435305,BSA2,0,,1,,,0,,,,,,,1,8,2014,25-Aug-14
,6038435306,BSA2,,,1,,,1,,3,3,,15.33333333,1,1,8,2014,25-Aug-14
,6038435303,BSA2,0,,,,,0,,,,,,,1,8,2014,25-Aug-14
,6038435301,BSA2,,,,,,1,,3,3,,21.66666667,1,1,8,2014,25-Aug-14
,6043425501,AMG,,,1,,,1,,3,3,,10,1,1,3,2015,13-Mar-15
,6036435403,BSA2,,,,1,1,1,,3,3,,30,1,1,8,2014,27-Aug-14
,6036435421,BSA2,1,,,,,0,,,,,,,1,9,2014,30-Sep-14
,6036435401,BSA2,,,,,,1,,3,3,,20,1,1,8,2014,27-Aug-14
,6036435320,BSA2,1,,,,,1,,2,3,,7,,1,9,2014,30-Sep-14
,6036435402,BSA2,,,1,,,1,,3,3,,30,1,1,8,2014,27-Aug-14
,6036435404,BSA2,,,1,,,1,,3,3,,15,1,1,8,2014,27-Aug-14
,6030435103,BSA2,,,1,,,1,,3,3,,18.25,1,1,8,2014,18-Aug-14
,6030435104,BSA2,,,1,,,1,,3,3,,16.25,1,1,8,2014,18-Aug-14
,6030435107,BSA2,,,1,,,1,,3,3,,10,1,1,8,2014,18-Aug-14
,6030435108,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6030435120,BSA2,,,,,,1,,2,2,,50,1,1,9,2014,29-Sep-14
,6030435101,BSA2,,,1,,,1,,3,3,,16.25,1,1,8,2014,18-Aug-14
,6030435110,BSA2,1,,1,,,1,,3,3,,9,,1,8,2014,18-Aug-14
,6030435102,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030435112,BSA2,1,0,,,,,,,,,,,1,8,2014,18-Aug-14
,6030435105,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030435111,BSA2,1,,,,,1,,2,3,,8.25,,1,8,2014,18-Aug-14
,6030435106,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6030435109,BSA2,,,1,,,1,,3,3,,13.75,1,1,8,2014,18-Aug-14
,6442425716,MGR,,,1,,,1,,3,3,,29.5,1,1,8,2014,25-Aug-14
,6442427001,MGR,,,1,,,1,,3,3,,28.5,1,1,8,2014,25-Aug-14
,6442425712,MGR,1,,1,,,1,,3,3,,8,,1,8,2014,25-Aug-14
,6442425715,MGR,,,1,,,1,,3,3,,22.5,1,1,8,2014,25-Aug-14
,6442425711,MGR,1,,1,,,1,,2,3,,9.5,,1,8,2014,25-Aug-14
,6442425713,MGR,,,1,,,1,,2,3,,27.5,1,1,8,2014,25-Aug-14
,6442425714,MGR,,,1,,,1,,2,3,,32,1,1,8,2014,25-Aug-14
,6442426403,MGR,1,,1,,,1,,1,2,,,,1,8,2014,28-Aug-14
,6442426402,MGR,1,,1,,,1,,3,3,,8,,1,8,2014,28-Aug-14
,6442426404,MGR,,,1,,,1,,3,3,,11.5,1,1,8,2014,28-Aug-14
,6442426406,MGR,,,1,,,1,,3,3,,11,1,1,8,2014,28-Aug-14
,6442426405,MGR,1,0,,,,,,,,,,,1,8,2014,28-Aug-14
,6442426401,MGR,,,1,,,1,,3,3,,12,1,1,8,2014,28-Aug-14
,6442426205,MGR,1,,1,,,1,,3,3,,8.5,,1,9,2014,01-Sep-14
,6442426203,MGR,,,1,,,1,,3,3,,15.5,1,1,9,2014,01-Sep-14
,6442426201,MGR,,,,1,1,1,,3,3,,26.5,1,1,9,2014,01-Sep-14
,6442426202,MGR,,,1,,,1,,2,3,,10,1,1,9,2014,01-Sep-14
,6442426204,MGR,,,1,,,1,,3,3,,10.5,1,1,9,2014,01-Sep-14
,6424427101,MGR,1,,1,,,1,,2,3,,7,,1,8,2014,29-Aug-14
,6442427102,MGR,1,,1,,,1,,3,3,,5,,1,8,2014,29-Aug-14
,6442425413,MGR,,,,,,1,,2,3,,17.5,1,1,9,2014,01-Sep-14
,6442425412,MGR,1,,,1,1,1,,1,2,,,,1,9,2014,01-Sep-14
,6442425410,MGR,1,,,1,1,1,,1,3,,,,1,9,2014,01-Sep-14
,6442425411,MGR,1,,,,,1,,1,3,,,,1,9,2014,01-Sep-14
,6140415303,SYA,,,,,,1,,3,3,,,1,1,7,2013,19-Jul-13
,6140415301,SYA,,,1,,,1,,3,3,,,1,1,7,2013,19-Jul-13
,6140415302,SYA,1,,1,,,1,,3,3,,,,1,7,2013,19-Jul-13
,6140415304,SYA,1,,1,,,1,,3,3,,,,1,7,2013,19-Jul-13
,5843415101,VHG,,,,,,1,,2,3,,245.5,1,1,3,2014,18-Mar-14
,6430416502,RNG,1,0,,,,,,,,,,,1,4,2014,04-Apr-14
,6038425311,BSA2,1,,1,,,1,,3,3,,8.25,,1,8,2014,26-Aug-14
,6038425309,BSA2,1,,1,,,1,,3,3,,3,,1,8,2014,26-Aug-14
,6038425308,BSA2,1,,1,,,0,,,,,,,1,8,2014,26-Aug-14
,6038425303,BSA2,,,1,,,1,,3,3,,27.5,1,1,8,2014,26-Aug-14
,6038425305,BSA2,,,1,,,1,,2,3,,25,1,1,8,2014,26-Aug-14
,6038425304,BSA2,1,0,,,,,,,,,,,1,8,2014,26-Aug-14
,6038425301,BSA2,1,,1,,,0,,,,,,,1,8,2014,26-Aug-14
,6038425307,BSA2,1,,1,,,1,,1,3,,,,1,8,2014,26-Aug-14
,6038425310,BSA2,1,,1,,,0,,,,,,,1,8,2014,26-Aug-14
,6038425306,BSA2,1,,1,,,1,,3,3,,3.25,,1,8,2014,26-Aug-14
,6048426103,AMG,1,,,,,0,,,,,,,1,2,2015,26-Feb-15
,6048426105,AMG,,,,1,1,1,,3,3,,50,1,1,2,2015,26-Feb-15
,6048426101,AMG,,,,,,1,,2,3,,22.5,1,1,2,2015,26-Feb-15
,6048426104,AMG,1,,,,,0,,,,,,,1,2,2015,26-Feb-15
,6048426102,AMG,1,0,,,,,,,,,,,1,2,2015,26-Feb-15
,6045415102,AMG,,,1,,,1,,3,3,,13,1,1,2,2015,23-Feb-15
,6045415105,AMG,1,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,6045415101,AMG,,,1,,,1,,2,3,,11.33333333,1,1,2,2015,23-Feb-15
,6045415104,AMG,1,0,,,,,,,,,,,1,2,2015,23-Feb-15
,6045415103,AMG,1,0,,,,,,,,,,,1,2,2015,23-Feb-15
,6045415206,AMG,1,0,,,,,,,,,,,1,2,2015,23-Feb-15
,6045415202,AMG,1,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,6045415207,AMG,1,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,6045415204,AMG,1,0,,,,,,,,,,,1,2,2015,23-Feb-15
,6045415205,AMG,1,,,,,0,,,,,,,1,2,2015,23-Feb-15
,6045415203,AMG,,,1,,,1,,2,3,,17.16666667,1,1,2,2015,23-Feb-15
,6449426301,RNG,1,,,,,0,,,,,,,1,3,2014,26-Mar-14
,6449426302,RNG,1,,,,,1,,3,3,,8.5,,1,3,2014,26-Mar-14
,6449426304,RNG,,,1,,,1,,3,3,,12,1,1,3,2014,26-Mar-14
,6449426303,RNG,1,,0,,,,,,,,,,1,3,2014,26-Mar-14
,6442426110,MGR,1,,,1,1,1,,1,3,,,,1,9,2014,04-Sep-14
,6442426111,MGR,1,,,1,1,1,,1,3,,,,1,9,2014,04-Sep-14
,6442426109,MGR,1,,1,,,1,,2,3,,8.5,,1,9,2014,04-Sep-14
,6030415506,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415505,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415507,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415501,BSA2,,,,,,1,,3,3,,35,1,1,8,2014,18-Aug-14
,6030415502,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415503,BSA2,,,1,,,1,,3,3,,10.33333333,1,1,8,2014,18-Aug-14
,6030415504,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6142426001,SYA,,,,1,1,1,,3,2,,,1,1,7,2013,11-Jul-13
,6142426003,SYA,1,,,,,0,,,,,,,1,7,2013,11-Jul-13
,6142426002,SYA,,,,0,,1,,3,3,,,1,1,7,2013,11-Jul-13
,6334426004,RNG,1,1,,,,0,,,,,,,1,9,2014,12-Sep-14
,6334425606,RNG,1,0,,,,,,,,,,,1,9,2014,12-Sep-14
,6334426002,RNG,1,0,,,,,,,,,,,1,9,2014,12-Sep-14
,6334426005,RNG,1,,1,,,1,,3,3,,5,,1,9,2014,12-Sep-14
,6334426003,RNG,,,1,,,1,,3,3,,10.5,1,1,9,2014,12-Sep-14
,6334426901,RNG,,,,1,1,1,,3,3,,125,1,1,9,2014,11-Sep-14
,6449416206,RNG,1,,1,,,1,,3,3,,9,,1,3,2014,08-Mar-14
,6449416202,RNG,1,,,,,1,,3,3,,9,,1,3,2014,08-Mar-14
,6449416205,RNG,1,,1,,,1,,2,3,,9,,1,3,2014,08-Mar-14
,6449416204,RNG,,,1,,,1,,3,3,,10,1,1,3,2014,08-Mar-14
,6449415401,RNG,,,,,,1,,2,3,,20,1,1,3,2014,08-Mar-14
,6447416301,MGR,1,,1,,,1,0,,,,10.5,0,1,3,2014,07-Mar-14
,6447416302,MGR,1,0,,,,,,,,,,,1,3,2014,07-Mar-14
,6441415501,MGR,,,,1,1,1,,3,3,,26.66666667,1,1,9,2014,09-Sep-14
,6130475103,SYA,1,,,,,,,,,,,,1,7,2013,05-Jul-13
,6130475102,SYA,1,,,1,1,0,,,,,,,1,7,2013,05-Jul-13
,6130475705,SYA,1,,,,,1,,3,3,,,,1,7,2013,05-Jul-13
,6130475701,SYA,1,,,,,,,,,,,,1,7,2013,05-Jul-13
