id,cem301_attendees_total,cem009_country,month,year,country
,50,1,12,2013,1
,15,1,12,2013,1
,30,1,12,2013,1
,12,1,11,2013,1
,26,1,12,2013,1
,16,1,11,2013,1
,13,1,11,2013,1
,16,1,11,2013,1
,12,1,11,2013,1
,15,1,11,2013,1
,11,1,11,2013,1
,16,1,12,2014,1
,21,1,11,2014,1
,14,1,11,2014,1
,49,1,11,2014,1
,24,1,11,2014,1
,16,1,10,2014,1
,15,1,10,2014,1
,18,1,10,2014,1
,19,1,10,2014,1
,24,1,10,2014,1
,36,1,11,2014,1
,35,1,11,2014,1
,25,1,11,2014,1
,35,1,1,2015,1
,22,1,10,2014,1
,18,1,10,2014,1
,22,1,10,2014,1
,25,1,11,2014,1
,23,1,11,2014,1
,20,1,12,2014,1
,23,1,12,2014,1
,15,1,11,2014,1
,22,1,11,2014,1
,30,1,11,2014,1
,24,1,2,2014,1
,28,1,2,2014,1
,19,1,3,2014,1
,23,1,3,2014,1
,18,1,3,2014,1
,22,1,2,2014,1
,24,1,2,2014,1
,20,1,2,2014,1
,32,1,2,2014,1
,21,1,2,2014,1
,17,1,2,2014,1
,22,1,2,2014,1
,16,1,2,2014,1
,32,1,2,2014,1
,30,1,2,2014,1
,26,1,2,2014,1
,31,1,2,2014,1
,30,1,2,2014,1
,21,1,2,2014,1
,33,1,2,2014,1
,15,1,2,2014,1
,29,1,2,2014,1
,27,1,2,2014,1
,23,1,2,2014,1
,17,1,2,2014,1
,30,1,2,2014,1
,29,1,2,2014,1
,34,1,2,2014,1
,39,1,2,2014,1
,31,1,2,2014,1
,14,1,2,2014,1
,32,1,2,2014,1
,21,1,2,2014,1
,24,1,2,2014,1
,34,1,2,2014,1
,28,1,2,2014,1
,24,1,2,2014,1
,32,1,2,2014,1
,32,1,2,2014,1
,31,1,2,2014,1
,21,1,2,2014,1
,21,1,2,2014,1
,45,1,2,2014,1
,34,1,2,2014,1
,16,1,2,2014,1
,19,1,2,2014,1
,14,1,2,2014,1
,18,1,2,2014,1
,31,1,2,2014,1
,26,1,2,2014,1
,23,1,2,2014,1
,32,1,2,2014,1
,53,1,2,2014,1
,19,1,2,2014,1
,25,1,2,2014,1
,29,1,2,2014,1
,18,1,2,2014,1
,35,1,2,2014,1
,34,1,2,2014,1
,26,1,2,2014,1
,76,1,2,2014,1
,20,1,3,2014,1
,24,1,2,2014,1
,13,1,2,2014,1
,18,1,2,2014,1
,21,1,2,2014,1
,41,1,2,2014,1
,43,1,2,2014,1
,29,1,2,2014,1
,20,1,2,2014,1
,49,1,2,2014,1
,24,1,2,2014,1
,22,1,2,2014,1
,21,1,2,2014,1
,41,1,2,2014,1
,18,1,2,2014,1
,26,1,2,2014,1
,10,1,2,2014,1
,15,1,2,2014,1
,33,1,2,2014,1
,65,1,2,2014,1
,22,1,2,2014,1
,18,1,2,2014,1
,24,1,2,2014,1
,23,1,2,2014,1
,36,1,2,2014,1
,20,1,2,2014,1
,23,1,2,2014,1
,20,1,2,2014,1
,36,1,2,2014,1
,21,1,2,2014,1
,24,1,2,2014,1
,27,1,2,2014,1
,17,1,2,2014,1
,21,1,2,2014,1
,15,1,2,2014,1
,25,1,2,2014,1
,13,1,2,2014,1
,19,1,2,2014,1
,18,1,2,2014,1
,78,1,2,2014,1
,19,1,2,2014,1
,19,1,2,2014,1
,35,1,2,2014,1
,34,1,2,2014,1
,42,1,2,2014,1
,19,1,2,2014,1
,24,1,2,2014,1
,22,1,2,2014,1
,16,1,2,2014,1
,12,1,2,2014,1
,56,1,2,2014,1
,40,1,2,2014,1
,14,1,2,2014,1
,24,1,3,2014,1
,25,1,3,2014,1
,35,1,2,2014,1
,38,1,2,2014,1
,28,1,2,2014,1
,44,1,2,2014,1
,46,1,2,2014,1
,31,1,3,2014,1
,35,1,2,2014,1
,36,1,2,2014,1
,54,1,2,2014,1
,18,1,2,2014,1
,32,1,2,2014,1
,10,1,2,2014,1
,26,1,2,2014,1
,34,1,2,2014,1
,17,1,2,2014,1
,18,1,2,2014,1
,35,1,2,2014,1
,21,1,2,2014,1
,21,1,2,2014,1
,26,1,2,2014,1
,32,1,2,2014,1
,42,1,2,2014,1
,12,1,2,2014,1
,24,1,2,2014,1
,21,1,2,2014,1
,42,1,2,2014,1
,52,1,2,2014,1
,32,1,2,2014,1
,34,1,2,2014,1
,26,1,2,2014,1
,43,1,2,2014,1
,42,1,2,2014,1
,79,1,2,2014,1
,36,1,2,2014,1
,22,1,2,2014,1
,15,1,2,2014,1
,21,1,2,2014,1
,31,1,2,2014,1
,30,1,2,2014,1
,12,1,2,2014,1
,26,1,2,2014,1
,14,1,2,2014,1
,24,1,2,2014,1
,45,1,2,2014,1
,19,1,2,2014,1
,15,1,2,2014,1
,12,1,2,2014,1
,11,1,2,2014,1
,19,1,2,2014,1
,22,1,2,2014,1
,14,1,2,2014,1
,39,1,2,2014,1
,16,1,2,2014,1
,29,1,2,2014,1
,30,1,2,2014,1
,29,1,2,2014,1
,17,1,2,2014,1
,17,1,2,2014,1
,13,1,2,2014,1
,19,1,2,2014,1
,24,1,2,2014,1
,15,1,2,2014,1
,42,1,2,2014,1
,9,1,2,2014,1
,25,1,2,2014,1
,30,1,2,2014,1
,26,1,2,2014,1
,33,1,2,2014,1
,31,1,2,2014,1
,45,1,2,2014,1
,25,1,2,2014,1
,13,1,2,2014,1
,20,1,2,2014,1
,22,1,2,2014,1
,16,1,2,2014,1
,38,1,2,2014,1
,23,1,2,2014,1
,32,1,3,2014,1
,24,1,3,2014,1
,29,1,3,2014,1
,27,1,2,2014,1
,29,1,2,2014,1
,21,1,2,2014,1
,21,1,2,2014,1
,34,1,2,2014,1
,37,1,2,2014,1
,44,1,2,2014,1
,24,1,2,2014,1
,27,1,2,2014,1
,24,1,2,2014,1
,33,1,2,2014,1
,39,1,2,2014,1
,28,1,2,2014,1
,25,1,2,2014,1
,60,1,2,2014,1
,61,1,2,2014,1
,33,1,2,2014,1
,13,1,2,2014,1
,40,1,2,2014,1
,21,1,2,2014,1
,22,1,2,2014,1
,38,1,2,2014,1
,23,1,2,2014,1
,16,1,2,2014,1
,42,1,2,2014,1
,71,1,2,2014,1
,29,1,2,2014,1
,18,1,2,2014,1
,15,1,2,2014,1
,18,1,2,2014,1
,14,1,2,2014,1
,24,1,2,2014,1
,36,1,2,2014,1
,18,1,2,2014,1
,21,1,2,2014,1
,20,1,2,2014,1
,14,1,2,2014,1
,14,1,2,2014,1
,21,1,2,2014,1
,17,1,2,2014,1
,32,1,2,2014,1
,30,1,2,2014,1
,25,1,2,2014,1
,394,1,2,2014,1
,18,1,2,2014,1
,23,1,2,2014,1
,34,1,2,2014,1
,28,1,2,2014,1
,49,1,2,2014,1
,33,1,2,2014,1
,45,1,2,2014,1
,28,1,2,2014,1
,15,1,2,2014,1
,21,1,2,2014,1
,38,1,2,2014,1
,32,1,2,2014,1
,25,1,2,2014,1
,30,1,2,2014,1
,44,1,2,2014,1
,98,1,2,2014,1
,36,1,2,2014,1
,32,1,2,2014,1
,28,1,2,2014,1
,40,1,2,2014,1
,70,1,2,2014,1
,74,1,2,2014,1
,23,1,2,2014,1
,12,1,2,2014,1
,57,1,2,2014,1
,25,1,2,2014,1
,26,1,2,2014,1
,29,1,2,2014,1
,22,1,2,2014,1
,36,1,3,2014,1
,12,1,2,2014,1
,33,1,2,2014,1
,37,1,2,2014,1
,12,1,2,2014,1
,18,1,2,2014,1
,17,1,2,2014,1
,23,1,3,2014,1
,17,1,2,2014,1
,25,1,2,2014,1
,18,1,2,2014,1
,14,1,2,2014,1
,24,1,2,2014,1
,13,1,2,2014,1
,30,1,3,2014,1
,30,1,3,2014,1
,36,1,2,2014,1
,20,1,2,2014,1
,42,1,2,2014,1
,27,1,3,2014,1
,54,1,3,2014,1
,15,1,2,2014,1
,53,1,2,2014,1
,22,1,2,2014,1
,23,1,2,2014,1
,13,1,3,2014,1
,13,1,3,2014,1
,16,1,3,2014,1
,20,1,4,2014,1
,13,1,3,2014,1
,21,1,3,2014,1
,19,1,3,2014,1
,21,1,3,2014,1
,11,1,3,2014,1
,15,1,3,2014,1
,10,1,3,2014,1
,15,1,3,2014,1
,15,1,3,2014,1
,13,1,3,2014,1
,18,1,3,2014,1
,15,1,3,2014,1
,16,1,4,2014,1
,23,1,3,2014,1
,19,1,3,2014,1
,19,1,3,2014,1
,24,1,3,2014,1
,13,1,4,2014,1
,11,1,3,2014,1
,14,1,3,2014,1
,26,1,3,2014,1
,22,1,3,2014,1
,18,1,4,2014,1
,16,1,4,2014,1
,16,1,3,2014,1
,23,1,4,2014,1
,22,1,4,2014,1
,53,1,3,2014,1
,22,1,4,2014,1
,18,1,4,2014,1
,9,1,3,2014,1
,13,1,4,2014,1
,18,1,3,2014,1
,23,1,3,2014,1
,20,1,3,2014,1
,20,1,3,2014,1
,17,1,3,2014,1
,22,1,3,2014,1
,29,1,3,2014,1
,22,1,3,2014,1
,20,1,3,2014,1
,22,1,3,2014,1
,15,1,3,2014,1
,30,1,3,2014,1
,43,1,3,2014,1
,19,1,3,2014,1
,17,1,3,2014,1
,20,1,3,2014,1
,27,1,3,2014,1
,24,1,3,2014,1
,23,1,3,2014,1
,20,1,3,2014,1
,46,1,3,2014,1
,17,1,3,2014,1
,51,1,3,2014,1
,20,1,3,2014,1
,13,1,3,2014,1
,43,1,3,2014,1
,13,1,3,2014,1
,10,1,3,2014,1
,32,1,3,2014,1
,13,1,3,2014,1
,19,1,3,2014,1
,21,1,3,2014,1
,19,1,3,2014,1
,24,1,3,2014,1
,37,1,3,2014,1
,20,1,3,2014,1
,20,1,3,2014,1
,23,1,3,2014,1
,13,1,3,2014,1
,20,1,3,2014,1
,16,1,3,2014,1
,17,1,3,2014,1
,18,1,3,2014,1
,53,1,3,2014,1
,50,1,3,2014,1
,20,1,2,2014,1
,35,1,2,2014,1
,42,1,2,2014,1
,29,1,2,2014,1
,17,1,2,2014,1
,30,1,2,2014,1
,24,1,2,2014,1
,35,1,2,2014,1
,21,1,3,2014,1
,42,1,3,2014,1
,61,1,3,2014,1
,32,1,3,2014,1
,24,1,2,2014,1
,41,1,3,2014,1
,34,1,3,2014,1
,42,1,3,2014,1
,37,1,3,2014,1
,29,1,3,2014,1
,31,1,3,2014,1
,24,1,3,2014,1
,12,1,3,2014,1
,32,1,3,2014,1
,21,1,3,2014,1
,23,1,3,2014,1
,31,1,3,2014,1
,27,1,3,2014,1
,30,1,3,2014,1
,21,1,3,2014,1
,28,1,3,2014,1
,35,1,3,2014,1
,26,1,3,2014,1
,18,1,3,2014,1
,18,1,2,2014,1
,36,1,2,2014,1
,32,1,2,2014,1
,23,1,2,2014,1
,16,1,3,2014,1
,17,1,3,2014,1
,37,1,2,2014,1
,21,1,3,2014,1
,50,1,3,2014,1
,15,1,3,2014,1
,15,1,3,2014,1
,25,1,2,2014,1
,18,1,2,2014,1
,42,1,2,2014,1
,30,1,3,2014,1
,38,1,3,2014,1
,32,1,3,2014,1
,25,1,2,2014,1
,28,1,2,2014,1
,32,1,2,2014,1
,40,1,3,2014,1
,12,1,3,2014,1
,15,1,3,2014,1
,15,1,3,2014,1
,11,1,3,2014,1
,22,1,3,2014,1
,17,1,3,2014,1
,13,1,3,2014,1
,11,1,3,2014,1
,25,1,3,2014,1
,26,1,3,2014,1
,21,1,3,2014,1
,24,1,3,2014,1
,21,1,3,2014,1
,25,1,3,2014,1
,10,1,3,2014,1
,22,1,3,2014,1
,37,1,2,2014,1
,11,1,2,2014,1
,12,1,2,2014,1
,15,1,2,2014,1
,23,1,3,2014,1
,17,1,2,2014,1
,16,1,2,2014,1
,13,1,3,2014,1
,38,1,3,2014,1
,24,1,3,2014,1
,13,1,3,2014,1
,16,1,3,2014,1
,20,1,3,2014,1
,49,1,3,2014,1
,15,1,3,2014,1
,27,1,3,2014,1
,24,1,3,2014,1
,18,1,3,2014,1
,17,1,3,2014,1
,18,1,3,2014,1
,13,1,3,2014,1
,16,1,3,2014,1
,12,1,3,2014,1
,26,1,3,2014,1
,13,1,3,2014,1
,15,1,3,2014,1
,12,1,3,2014,1
,17,1,3,2014,1
,15,1,3,2014,1
,24,1,3,2014,1
,26,1,3,2014,1
,10,1,3,2014,1
,26,1,3,2014,1
,21,1,3,2014,1
,37,1,3,2014,1
,13,1,3,2014,1
,16,1,3,2014,1
,32,1,3,2014,1
,23,1,3,2014,1
,32,1,3,2014,1
,13,1,3,2014,1
,26,1,3,2014,1
,17,1,3,2014,1
,15,1,3,2014,1
,15,1,3,2014,1
,18,1,3,2014,1
,23,1,3,2014,1
,22,1,3,2014,1
,21,1,3,2014,1
,18,1,3,2014,1
,15,1,3,2014,1
,14,1,3,2014,1
,16,1,3,2014,1
,20,1,3,2014,1
,27,1,3,2014,1
,20,1,3,2014,1
,18,1,3,2014,1
,17,1,3,2014,1
,13,1,3,2014,1
,12,1,3,2014,1
,15,1,3,2014,1
,10,1,3,2014,1
,13,1,3,2014,1
,18,1,3,2014,1
,21,1,3,2014,1
,31,1,3,2014,1
,14,1,3,2014,1
,15,1,3,2014,1
,16,1,3,2014,1
,16,1,3,2014,1
,17,1,3,2014,1
,14,1,3,2014,1
,18,1,3,2014,1
,24,1,3,2014,1
,13,1,3,2014,1
,12,1,3,2014,1
,26,1,3,2014,1
,17,1,3,2014,1
,20,1,3,2014,1
,20,1,3,2014,1
,21,1,3,2014,1
,21,1,3,2014,1
,20,1,3,2014,1
,25,1,3,2014,1
,16,1,3,2014,1
,11,1,3,2014,1
,18,1,3,2014,1
,17,1,3,2014,1
,20,1,3,2014,1
,13,1,3,2014,1
,19,1,3,2014,1
,23,1,3,2014,1
,18,1,3,2014,1
,15,1,3,2014,1
,20,1,3,2014,1
,34,1,3,2014,1
,44,1,3,2014,1
,22,1,3,2014,1
,16,1,3,2014,1
,38,1,3,2014,1
,42,1,3,2014,1
,60,1,3,2014,1
,28,1,3,2014,1
,29,1,3,2014,1
,14,1,3,2014,1
,15,1,3,2014,1
,33,1,3,2014,1
,54,1,3,2014,1
,24,1,3,2014,1
,30,1,3,2014,1
,103,1,3,2014,1
,21,1,3,2014,1
,23,1,3,2014,1
,12,1,3,2014,1
,28,1,3,2014,1
,20,1,3,2014,1
,21,1,3,2014,1
,16,1,3,2014,1
,13,1,3,2014,1
,38,1,3,2014,1
,18,1,3,2014,1
,24,1,3,2014,1
,21,1,3,2014,1
,97,1,3,2014,1
,26,1,2,2014,1
,22,1,3,2014,1
,18,1,3,2014,1
,20,1,3,2014,1
,21,1,3,2014,1
,27,1,3,2014,1
,14,1,3,2014,1
,19,1,3,2014,1
,23,1,3,2014,1
,20,1,3,2014,1
,24,1,3,2014,1
,13,1,3,2014,1
,14,1,3,2014,1
,38,1,3,2014,1
,11,1,3,2014,1
,34,1,3,2014,1
,15,1,3,2014,1
,18,1,3,2014,1
,27,1,3,2014,1
,35,1,3,2014,1
,22,1,3,2014,1
,21,1,2,2014,1
,57,1,3,2014,1
,34,1,3,2014,1
,12,1,3,2014,1
,16,1,3,2014,1
,22,1,3,2014,1
,20,1,3,2014,1
,12,1,3,2014,1
,25,1,3,2014,1
,20,1,3,2014,1
,11,1,3,2014,1
,17,1,3,2014,1
,30,1,3,2014,1
,21,1,3,2014,1
,21,1,3,2014,1
,25,1,3,2014,1
,40,1,3,2014,1
,17,1,3,2014,1
,21,1,3,2014,1
,30,1,3,2014,1
,15,1,3,2014,1
,16,1,3,2014,1
,14,1,3,2014,1
,13,1,3,2014,1
,11,1,3,2014,1
,24,1,3,2014,1
,16,1,3,2014,1
,17,1,3,2014,1
,15,1,3,2014,1
,33,1,2,2014,1
,50,1,3,2014,1
,22,1,2,2014,1
,18,1,2,2014,1
,23,1,3,2014,1
,23,1,3,2014,1
,35,1,2,2014,1
,23,1,2,2014,1
,26,1,2,2014,1
,30,1,2,2014,1
,33,1,2,2014,1
,53,1,2,2014,1
,29,1,3,2014,1
,19,1,3,2014,1
,26,1,3,2014,1
,15,1,2,2014,1
,12,1,2,2014,1
,34,1,2,2014,1
,20,1,2,2014,1
,23,1,3,2014,1
,33,1,3,2014,1
,51,1,2,2014,1
,57,1,2,2014,1
,35,1,2,2014,1
,35,1,2,2014,1
,23,1,2,2014,1
,48,1,2,2014,1
,16,1,3,2014,1
,17,1,3,2014,1
,18,1,3,2014,1
,23,1,3,2014,1
,15,1,3,2014,1
,32,1,3,2014,1
,16,1,3,2014,1
,26,1,3,2014,1
,22,1,2,2014,1
,27,1,2,2014,1
,21,1,2,2014,1
,25,1,3,2014,1
,12,1,3,2014,1
,16,1,2,2014,1
,24,1,2,2014,1
,23,1,2,2014,1
,16,1,2,2014,1
,15,1,3,2014,1
,25,1,2,2014,1
,47,1,2,2014,1
,23,1,2,2014,1
,15,1,2,2014,1
,13,1,2,2014,1
,22,1,2,2014,1
,23,1,2,2014,1
,11,1,3,2014,1
,23,1,5,2014,1
,18,1,5,2014,1
,15,1,5,2014,1
,28,1,5,2014,1
,16,1,5,2014,1
,15,1,5,2014,1
,13,1,5,2014,1
,40,1,5,2014,1
,13,1,5,2014,1
,16,1,5,2014,1
,21,1,5,2014,1
,18,1,5,2014,1
,35,1,5,2014,1
,22,1,5,2014,1
,20,1,5,2014,1
,16,1,5,2014,1
,16,1,5,2014,1
,14,1,5,2014,1
,15,1,5,2014,1
,11,1,5,2014,1
,14,1,5,2014,1
,12,1,5,2014,1
,14,1,5,2014,1
,18,1,5,2014,1
,28,1,5,2014,1
,14,1,5,2014,1
,19,1,5,2014,1
,14,1,5,2014,1
,23,1,5,2014,1
,21,1,5,2014,1
,31,1,5,2014,1
,22,1,5,2014,1
,22,1,5,2014,1
,20,1,5,2014,1
,10,1,5,2014,1
,24,1,5,2014,1
,24,1,5,2014,1
,25,1,5,2014,1
,16,1,5,2014,1
,17,1,5,2014,1
,18,1,5,2014,1
,31,1,5,2014,1
,16,1,5,2014,1
,12,1,5,2014,1
,24,1,5,2014,1
,14,1,5,2014,1
,30,1,5,2014,1
,26,1,5,2014,1
,20,1,5,2014,1
,17,1,5,2014,1
,16,1,5,2014,1
,17,1,5,2014,1
,17,1,5,2014,1
,12,1,5,2014,1
,20,1,5,2014,1
,15,1,5,2014,1
,19,1,5,2014,1
,26,1,5,2014,1
,22,1,5,2014,1
,17,1,5,2014,1
,12,1,5,2014,1
,23,1,5,2014,1
,19,1,5,2014,1
,26,1,5,2014,1
,12,1,5,2014,1
,18,1,5,2014,1
,13,1,5,2014,1
,20,1,5,2014,1
,15,1,5,2014,1
,19,1,5,2014,1
,15,1,5,2014,1
,13,1,5,2014,1
,19,1,4,2014,1
,11,1,5,2014,1
,11,1,5,2014,1
,34,1,4,2014,1
,18,1,4,2014,1
,25,1,4,2014,1
,20,1,4,2014,1
,34,1,4,2014,1
,12,1,4,2014,1
,27,1,4,2014,1
,22,1,4,2014,1
,12,1,4,2014,1
,17,1,4,2014,1
,22,1,4,2014,1
,21,1,4,2014,1
,20,1,4,2014,1
,29,1,4,2014,1
,30,1,4,2014,1
,28,1,4,2014,1
,21,1,4,2014,1
,17,1,4,2014,1
,24,1,4,2014,1
,14,1,4,2014,1
,17,1,4,2014,1
,15,1,4,2014,1
,21,1,4,2014,1
,23,1,4,2014,1
,23,1,4,2014,1
,19,1,4,2014,1
,21,1,4,2014,1
,12,1,4,2014,1
,15,1,4,2014,1
,16,1,4,2014,1
,15,1,4,2014,1
,15,1,4,2014,1
,13,1,4,2014,1
,14,1,4,2014,1
,10,1,4,2014,1
,14,1,4,2014,1
,16,1,4,2014,1
,14,1,4,2014,1
,11,1,4,2014,1
,19,1,4,2014,1
,31,1,4,2014,1
,18,1,4,2014,1
,18,1,4,2014,1
,12,1,4,2014,1
,29,1,4,2014,1
,19,1,4,2014,1
,24,1,4,2014,1
,53,1,4,2014,1
,23,1,4,2014,1
,17,1,4,2014,1
,14,1,4,2014,1
,23,1,4,2014,1
,20,1,4,2014,1
,23,1,4,2014,1
,16,1,4,2014,1
,21,1,4,2014,1
,17,1,4,2014,1
,31,1,5,2014,1
,13,1,5,2014,1
,10,1,4,2014,1
,32,1,5,2014,1
,34,1,5,2014,1
,11,1,4,2014,1
,30,1,5,2014,1
,18,1,4,2014,1
,19,1,5,2014,1
,12,1,5,2014,1
,20,1,5,2014,1
,17,1,5,2014,1
,14,1,5,2014,1
,11,1,5,2014,1
,20,1,5,2014,1
,19,1,4,2014,1
,12,1,4,2014,1
,15,1,4,2014,1
,23,1,5,2014,1
,16,1,5,2014,1
,24,1,5,2014,1
,10,1,5,2014,1
,19,1,5,2014,1
,16,1,5,2014,1
,16,1,5,2014,1
,18,1,5,2014,1
,10,1,5,2014,1
,24,1,5,2014,1
,16,1,5,2014,1
,15,1,5,2014,1
,12,1,5,2014,1
,12,1,5,2014,1
,10,1,5,2014,1
,14,1,5,2014,1
,39,1,5,2014,1
,10,1,5,2014,1
,16,1,5,2014,1
,20,1,5,2014,1
,14,1,5,2014,1
,10,1,5,2014,1
,18,1,5,2014,1
,15,1,5,2014,1
,14,1,5,2014,1
,12,1,5,2014,1
,14,1,5,2014,1
,24,1,5,2014,1
,20,1,5,2014,1
,16,1,5,2014,1
,17,1,5,2014,1
,33,1,4,2014,1
,25,1,4,2014,1
,30,1,4,2014,1
,30,1,4,2014,1
,20,1,4,2014,1
,18,1,4,2014,1
,52,1,4,2014,1
,51,1,4,2014,1
,32,1,4,2014,1
,36,1,4,2014,1
,11,1,4,2014,1
,13,1,4,2014,1
,18,1,4,2014,1
,28,1,5,2014,1
,35,1,4,2014,1
,29,1,4,2014,1
,56,1,4,2014,1
,19,1,4,2014,1
,24,1,4,2014,1
,49,1,4,2014,1
,27,1,4,2014,1
,48,1,4,2014,1
,31,1,4,2014,1
,22,1,4,2014,1
,53,1,4,2014,1
,21,1,4,2014,1
,32,1,4,2014,1
,29,1,4,2014,1
,28,1,4,2014,1
,22,1,4,2014,1
,29,1,4,2014,1
,51,1,4,2014,1
,24,1,4,2014,1
,21,1,5,2014,1
,65,1,4,2014,1
,10,1,5,2014,1
,37,1,4,2014,1
,51,1,4,2014,1
,17,1,4,2014,1
,21,1,4,2014,1
,17,1,4,2014,1
,39,1,4,2014,1
,22,1,4,2014,1
,18,1,5,2014,1
,26,1,4,2014,1
,35,1,4,2014,1
,18,1,4,2014,1
,15,1,4,2014,1
,15,1,5,2014,1
,13,1,5,2014,1
,50,1,4,2014,1
,26,1,4,2014,1
,16,1,4,2014,1
,14,1,4,2014,1
,25,1,4,2014,1
,30,1,4,2014,1
,53,1,4,2014,1
,15,1,5,2014,1
,19,1,5,2014,1
,14,1,4,2014,1
,14,1,4,2014,1
,21,1,5,2014,1
,13,1,5,2014,1
,22,1,5,2014,1
,11,1,5,2014,1
,17,1,5,2014,1
,34,1,5,2014,1
,26,1,4,2014,1
,56,1,5,2014,1
,29,1,4,2014,1
,24,1,5,2014,1
,28,1,5,2014,1
,20,1,5,2014,1
,22,1,5,2014,1
,16,1,5,2014,1
,44,1,5,2014,1
,16,1,5,2014,1
,18,1,5,2014,1
,40,1,5,2014,1
,20,1,5,2014,1
,15,1,5,2014,1
,29,1,5,2014,1
,15,1,5,2014,1
,14,1,5,2014,1
,45,1,5,2014,1
,25,1,5,2014,1
,61,1,5,2014,1
,13,1,5,2014,1
,18,1,5,2014,1
,26,1,5,2014,1
,15,1,5,2014,1
,22,1,5,2014,1
,26,1,5,2014,1
,12,1,5,2014,1
,32,1,4,2014,1
,18,1,5,2014,1
,15,1,5,2014,1
,28,1,4,2014,1
,15,1,5,2014,1
,30,1,5,2014,1
,17,1,5,2014,1
,26,1,5,2014,1
,26,1,5,2014,1
,43,1,5,2014,1
,30,1,5,2014,1
,31,1,5,2014,1
,24,1,5,2014,1
,20,1,5,2014,1
,20,1,5,2014,1
,16,1,5,2014,1
,12,1,5,2014,1
,11,1,5,2014,1
,17,1,5,2014,1
,15,1,5,2014,1
,16,1,5,2014,1
,27,1,5,2014,1
,20,1,5,2014,1
,13,1,5,2014,1
,13,1,5,2014,1
,20,1,5,2014,1
,22,1,5,2014,1
,13,1,5,2014,1
,15,1,5,2014,1
,31,1,5,2014,1
,18,1,5,2014,1
,24,1,5,2014,1
,13,1,5,2014,1
,11,1,5,2014,1
,18,1,5,2014,1
,11,1,5,2014,1
,19,1,5,2014,1
,16,1,5,2014,1
,14,1,5,2014,1
,13,1,5,2014,1
,18,1,5,2014,1
,16,1,5,2014,1
,37,1,5,2014,1
,12,1,5,2014,1
,17,1,5,2014,1
,12,1,5,2014,1
,11,1,5,2014,1
,11,1,5,2014,1
,23,1,5,2014,1
,17,1,5,2014,1
,18,1,5,2014,1
,23,1,5,2014,1
,15,1,5,2014,1
,14,1,5,2014,1
,10,1,5,2014,1
,17,1,5,2014,1
,14,1,5,2014,1
,24,1,5,2014,1
,19,1,5,2014,1
,22,1,5,2014,1
,15,1,5,2014,1
,30,1,5,2014,1
,21,1,5,2014,1
,13,1,5,2014,1
,17,1,5,2014,1
,16,1,5,2014,1
,12,1,5,2014,1
,16,1,5,2014,1
,14,1,5,2014,1
,36,1,5,2014,1
,12,1,5,2014,1
,12,1,5,2014,1
,9,1,5,2014,1
,16,1,5,2014,1
,12,1,5,2014,1
,12,1,5,2014,1
,11,1,5,2014,1
,11,1,5,2014,1
,17,1,5,2014,1
,32,1,5,2014,1
,12,1,5,2014,1
,19,1,5,2014,1
,21,1,5,2014,1
,23,1,5,2014,1
,12,1,5,2014,1
,12,1,5,2014,1
,17,1,5,2014,1
,17,1,5,2014,1
,16,1,5,2014,1
,11,1,5,2014,1
,15,1,5,2014,1
,19,1,5,2014,1
,8,1,5,2014,1
,13,1,6,2014,1
,17,1,5,2014,1
,12,1,5,2014,1
,11,1,5,2014,1
,15,1,5,2014,1
,13,1,5,2014,1
,19,1,5,2014,1
,20,1,5,2014,1
,11,1,5,2014,1
,19,1,5,2014,1
,18,1,5,2014,1
,45,1,4,2014,1
,20,1,4,2014,1
,15,1,4,2014,1
,24,1,4,2014,1
,18,1,4,2014,1
,21,1,4,2014,1
,18,1,4,2014,1
,16,1,5,2014,1
,21,1,4,2014,1
,23,1,4,2014,1
,39,1,4,2014,1
,17,1,4,2014,1
,26,1,5,2014,1
,19,1,5,2014,1
,22,1,4,2014,1
,33,1,4,2014,1
,18,1,4,2014,1
,16,1,4,2014,1
,14,1,4,2014,1
,13,1,4,2014,1
,38,1,4,2014,1
,28,1,4,2014,1
,12,1,4,2014,1
,15,1,4,2014,1
,31,1,4,2014,1
,20,1,5,2014,1
,32,1,4,2014,1
,16,1,4,2014,1
,23,1,4,2014,1
,17,1,4,2014,1
,22,1,4,2014,1
,22,1,4,2014,1
,12,1,4,2014,1
,18,1,5,2014,1
,19,1,5,2014,1
,19,1,5,2014,1
,22,1,5,2014,1
,26,1,4,2014,1
,21,1,4,2014,1
,19,1,4,2014,1
,20,1,4,2014,1
,15,1,5,2014,1
,41,1,5,2014,1
,24,1,5,2014,1
,20,1,4,2014,1
,21,1,4,2014,1
,21,1,4,2014,1
,36,1,4,2014,1
,25,1,4,2014,1
,30,1,4,2014,1
,25,1,4,2014,1
,21,1,4,2014,1
,15,1,4,2014,1
,16,1,4,2014,1
,13,1,5,2014,1
,20,1,4,2014,1
,22,1,4,2014,1
,33,1,4,2014,1
,17,1,4,2014,1
,20,1,4,2014,1
,23,1,4,2014,1
,17,1,4,2014,1
,21,1,4,2014,1
,19,1,4,2014,1
,41,1,4,2014,1
,21,1,5,2014,1
,35,1,4,2014,1
,17,1,5,2014,1
,27,1,5,2014,1
,14,1,5,2014,1
,15,1,5,2014,1
,35,1,5,2014,1
,18,1,5,2014,1
,13,1,5,2014,1
,16,1,5,2014,1
,14,1,4,2014,1
,19,1,4,2014,1
,18,1,4,2014,1
,18,1,4,2014,1
