id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,BSA,10010004,2.5,65,2.166667,1.153846,5.769231,3,5,2015-03-06,2015-10-24,10,2015,3
,BSA,10010008,3,22,0.7333333,4.090909,20.45454,3,6,2015-02-04,2015-07-07,7,2015,3
,BSA,10020008,6,125,4.166667,1.44,7.2,4,9,2015-01-22,2015-10-23,10,2015,3
,BSA,10020016,6,156,5.2,1.153846,5.769231,4,9,2015-01-22,2015-10-15,10,2015,3
,BSA,10020017,1,109,3.633333,0.2752293,1.376147,3,5,2015-01-28,2015-10-14,10,2015,3
,BSA,10020026,4.5,127,4.233333,1.062992,5.314961,4,7,2015-02-10,2015-10-24,10,2015,3
,BSA,10020027,3.5,127,4.233333,0.8267717,4.133858,4,6,2015-02-10,2015-10-24,10,2015,3
,BSA,10020028,5.5,127,4.233333,1.299213,6.496063,4,8,2015-02-10,2015-10-24,10,2015,3
,KKM2,10050023,3,231,7.7,0.3896104,1.948052,2,4,2015-02-18,2015-10-07,10,2015,3
,KKM2,10050025,3,244,8.133333,0.3688525,1.844262,2,6,2014-06-19,2015-02-18,2,2015,3
,KKM2,10050026,3,236,7.866667,0.3813559,1.90678,2,4,2015-02-13,2015-10-07,10,2015,3
,KKM2,10050027,3,225,7.5,0.4,2,2,5,2015-02-18,2015-10-01,10,2015,3
,KKM2,10050028,3,225,7.5,0.4,2,2,5,2015-02-18,2015-10-01,10,2015,3
,BSA,10050055,3,240,8,0.375,1.875,2,6,2014-06-18,2015-02-13,2,2015,3
,KKM2,10050056,2,240,8,0.25,1.25,2,4,2014-06-18,2015-02-13,2,2015,3
,KKM2,10050058,3,238,7.933333,0.3781513,1.890756,2,5,2014-06-19,2015-02-12,2,2015,3
,BSA,10050063,3,254,8.466666,0.3543307,1.771654,3,5,2014-06-25,2015-10-12,10,2015,3
,KKM,10050065,3,55,1.833333,1.636364,8.181818,3,6,2015-03-02,2015-07-22,7,2015,3
,BSA,10050066,5,139,4.633333,1.079137,5.395684,4,8,2015-03-02,2015-10-14,10,2015,3
,BSA,10050067,5,139,4.633333,1.079137,5.395684,4,9,2015-03-02,2015-10-14,10,2015,3
,KKM2,10050071,2,248,8.266666,0.2419355,1.209677,6,9,2014-06-11,2015-10-01,10,2015,3
,KKM2,10050072,5,476,15.86667,0.3151261,1.57563,3,7,2014-06-12,2015-10-01,10,2015,3
,KKM2,10050073,2,251,8.366667,0.2390438,1.195219,3,5,2014-06-13,2015-10-01,10,2015,3
,KKM2,10050074,3,224,7.466667,0.4017857,2.008929,2,5,2015-02-19,2015-10-01,10,2015,3
,KKM2,10050075,3,224,7.466667,0.4017857,2.008929,2,4,2015-02-19,2015-10-01,10,2015,3
,KKM2,10050076,4,476,15.86667,0.2521008,1.260504,3,6,2014-06-12,2015-10-01,10,2015,3
,BSA,10050084,3,61,2.033333,1.47541,7.377049,3,6,2015-01-19,2015-09-28,9,2015,3
,BSA,10050086,3,106,3.533333,0.8490566,4.245283,4,7,2015-01-19,2015-10-29,10,2015,3
,KKM,10050088,2,237,7.9,0.2531646,1.265823,2,4,2014-06-20,2015-02-12,2,2015,3
,KKM2,10050089,3,237,7.9,0.3797468,1.898734,2,5,2015-02-12,2015-10-07,10,2015,3
,KKM2,10050091,8,470,15.66667,0.5106383,2.553191,4,10,2014-06-24,2015-10-07,10,2015,3
,KKM2,10050092,3,237,7.9,0.3797468,1.898734,2,5,2015-02-12,2015-10-07,10,2015,3
,BSA,10050093,4,471,15.7,0.2547771,1.273885,3,6,2014-06-23,2015-10-07,10,2015,3
,KKM2,10050094,6,471,15.7,0.3821656,1.910828,3,8,2014-06-23,2015-10-07,10,2015,3
,KKM2,10050095,6,470,15.66667,0.3829787,1.914894,3,8,2014-06-24,2015-10-07,10,2015,3
,BSA,10050111,3,173,5.766667,0.5202312,2.601156,4,7,2015-03-02,2015-10-14,10,2015,3
,BSA,10050134,3,48,1.6,1.875,9.375,7,5,2015-01-29,2015-11-23,11,2015,3
,BSA,10050156,3,111,3.7,0.8108108,4.054054,3,6,2015-01-21,2015-09-29,9,2015,3
,BSA,10050158,1,71,2.366667,0.4225352,2.112676,3,2,2015-01-19,2015-08-27,8,2015,3
,BSA,10050160,1,43,1.433333,0.6976745,3.488372,3,3,2015-01-19,2015-07-30,7,2015,3
,BSA,10050161,3,71,2.366667,1.267606,6.338028,3,6,2015-01-19,2015-08-27,8,2015,3
,BSA,10050162,4,41,1.366667,2.926829,14.63415,3,8,2015-02-18,2015-07-16,7,2015,3
,BSA,10050163,3,41,1.366667,2.195122,10.97561,4,7,2015-02-18,2015-07-16,7,2015,3
,KKM,10050168,2.5,35,1.166667,2.142857,10.71429,3,5,2015-03-09,2015-07-22,7,2015,3
,KKM,10050184,3.5,111,3.7,0.9459459,4.72973,3,6,2015-02-09,2015-10-06,10,2015,3
,KKM2,10050191,3,253,8.433333,0.3557312,1.778656,2,6,2014-06-26,2015-03-06,3,2015,3
,KKM2,10050194,3,253,8.433333,0.3557312,1.778656,2,6,2014-06-26,2015-03-06,3,2015,3
,KKM2,10060025,6,471,15.7,0.3821656,1.910828,3,8,2014-06-23,2015-10-07,10,2015,3
,BSA,10060028,2,113,3.766667,0.5309734,2.654867,3,6,2015-03-02,2015-11-12,11,2015,3
,BSA,10070002,3.5,57,1.9,1.842105,9.210526,3,6,2015-01-16,2015-08-18,8,2015,3
,BSA,10070005,6.5,125,4.166667,1.56,7.8,4,9,2015-01-16,2015-10-17,10,2015,3
,BSA,10070006,3.3,14,0.4666667,7.071428,35.35714,3,6,2015-01-16,2015-07-06,7,2015,3
,BSA,10070008,3,56,1.866667,1.607143,8.035714,3,7,2015-01-16,2015-07-30,7,2015,3
,BSA,10070034,4,60,2,2,10,4,7,2015-02-16,2015-10-14,10,2015,3
,BSA,10070036,2,60,2,1,5,4,6,2015-02-16,2015-10-14,10,2015,3
,BSA,10070039,2,100,3.333333,0.6,3,4,6,2015-03-10,2015-11-12,11,2015,3
,BSA,10070040,2,100,3.333333,0.6,3,4,6,2015-03-09,2015-11-12,11,2015,3
,BSA,10070042,11,135,4.5,2.444444,12.22222,7,14,2015-02-04,2015-10-27,10,2015,3
,BSA,10070044,2,76,2.533333,0.7894737,3.947369,3,5,2015-03-11,2015-10-13,10,2015,3
,BSA,10070046,11.5,141,4.7,2.446809,12.23404,5,12,2015-02-04,2015-10-14,10,2015,3
,BSA,10070047,3,91,3.033333,0.989011,4.945055,3,7,2015-02-04,2015-07-06,7,2015,3
,BSA,10070048,5.5,122,4.066667,1.352459,6.762295,5,8,2015-02-04,2015-10-14,10,2015,3
,BSA,10070050,11.5,140,4.666667,2.464286,12.32143,5,12,2015-02-04,2015-10-15,10,2015,3
,KKM,10070051,5,435,14.5,0.3448276,1.724138,3,8,2014-05-05,2015-07-14,7,2015,3
,KKM,10070052,2,263,8.766666,0.2281369,1.140684,2,4,2014-06-05,2015-02-23,2,2015,3
,KKM,10070054,5,426,14.2,0.3521127,1.760563,3,8,2014-05-02,2015-07-02,7,2015,3
,KKM,10070056,2,119,3.966667,0.5042017,2.521008,3,4,2015-01-13,2015-08-24,8,2015,3
,KKM,10070057,6,381,12.7,0.472441,2.362205,4,8,2014-05-12,2015-05-28,5,2015,3
,KKM,10070059,4,289,9.633333,0.4152249,2.076125,3,6,2015-01-17,2015-11-02,11,2015,3
,KKM,10070060,4,289,9.633333,0.4152249,2.076125,3,6,2015-01-17,2015-11-02,11,2015,3
,KKM,10070064,2,157,5.233333,0.3821656,1.910828,2,4,2015-02-07,2015-07-14,7,2015,3
,KKM,10070067,4,289,9.633333,0.4152249,2.076125,3,6,2015-01-17,2015-11-02,11,2015,3
,KKM,10070068,3,112,3.733333,0.8035714,4.017857,2,6,2015-07-02,2015-10-22,10,2015,3
,KKM,10070070,3,135,4.5,0.6666667,3.333333,2,6,2015-02-17,2015-07-02,7,2015,3
,KKM,10070076,4,395,13.16667,0.3037975,1.518987,3,7,2014-06-06,2015-07-06,7,2015,3
,KKM,10070077,5,191,6.366667,0.7853403,3.926702,3,5,2014-11-18,2015-05-28,5,2015,3
,KKM,10070078,2,250,8.333333,0.24,1.2,3,4,2014-05-12,2015-07-06,7,2015,3
,KKM,10070079,6,380,12.66667,0.4736842,2.368421,4,8,2014-05-13,2015-05-28,5,2015,3
,KKM,10070081,5,191,6.366667,0.7853403,3.926702,3,7,2014-11-18,2015-05-28,5,2015,3
,KKM,10070083,3,110,3.666667,0.8181818,4.090909,2,7,2015-02-07,2015-05-28,5,2015,3
,KKM,10070086,2,109,3.633333,0.5504587,2.752293,4,6,2014-05-29,2015-08-14,8,2015,3
,KKM,10070090,2,87,2.9,0.6896551,3.448276,4,6,2014-05-26,2015-07-23,7,2015,3
,KKM,10070091,6,246,8.2,0.7317073,3.658537,3,9,2015-02-17,2015-10-21,10,2015,3
,KKM,10070092,2,109,3.633333,0.5504587,2.752293,4,6,2014-05-28,2015-08-14,8,2015,3
,KKM,10070094,6,520,17.33333,0.3461538,1.730769,4,9,2014-05-22,2015-10-24,10,2015,3
,KKM,10070095,2,102,3.4,0.5882353,2.941176,4,6,2014-05-16,2015-10-24,10,2015,3
,KKM,10070096,6,521,17.36667,0.3454894,1.727447,4,9,2014-05-20,2015-10-23,10,2015,3
,KKM,10070100,2,109,3.633333,0.5504587,2.752293,4,6,2014-05-27,2015-08-14,8,2015,3
,KKM,10070101,6,191,6.366667,0.9424084,4.712042,3,8,2014-11-18,2015-05-28,5,2015,3
,KKM,10070105,6,537,17.9,0.3351955,1.675978,4,8,2014-05-14,2015-11-02,11,2015,3
,KKM,10070106,5,380,12.66667,0.3947368,1.973684,4,8,2014-05-13,2015-05-28,5,2015,3
,KKM,10070109,2,264,8.8,0.2272727,1.136364,2,4,2014-06-04,2015-02-23,2,2015,3
,KKM,10070112,3,138,4.6,0.6521739,3.26087,2,5,2015-02-18,2015-07-06,7,2015,3
,KKM,10070114,2,264,8.8,0.2272727,1.136364,2,4,2014-06-04,2015-02-23,2,2015,3
,KKM,10070115,2,265,8.833333,0.2264151,1.132076,2,4,2014-06-03,2015-02-23,2,2015,3
,KKM,10070118,2,102,3.4,0.5882353,2.941176,3,4,2015-02-07,2015-10-24,10,2015,3
,KKM,10070119,4,495,16.5,0.2424242,1.212121,3,7,2014-05-07,2015-09-14,9,2015,3
,KKM,10070120,2,263,8.766666,0.2281369,1.140684,2,4,2014-06-05,2015-02-23,2,2015,3
,KKM,10070122,4,170,5.666667,0.7058824,3.529412,2,6,2015-01-17,2015-07-06,7,2015,3
,KKM,10070123,4,419,13.96667,0.2863962,1.431981,3,6,2014-05-21,2015-07-14,7,2015,3
,KKM,10070124,4,289,9.633333,0.4152249,2.076125,3,6,2015-01-17,2015-11-02,11,2015,3
,KKM,10070125,2,170,5.666667,0.3529412,1.764706,2,4,2015-01-17,2015-07-06,7,2015,3
,KKM,10070126,4,417,13.9,0.2877698,1.438849,3,6,2014-05-15,2015-07-06,7,2015,3
,KKM,10070129,4,419,13.96667,0.2863962,1.431981,3,6,2014-05-21,2015-07-14,7,2015,3
,KKM,10070131,2,119,3.966667,0.5042017,2.521008,4,6,2014-05-28,2015-08-24,8,2015,3
,KKM,10070133,6,191,6.366667,0.9424084,4.712042,3,8,2014-11-18,2015-05-28,5,2015,3
,KKM,10070136,2,120,4,0.5,2.5,3,4,2015-01-13,2015-08-25,8,2015,3
,KKM,10070144,3,146,4.866667,0.6164383,3.082192,2,6,2015-02-18,2015-07-14,7,2015,3
,KKM,10070145,6,191,6.366667,0.9424084,4.712042,3,7,2014-11-18,2015-05-28,5,2015,3
,KKM,10070158,5,191,6.366667,0.7853403,3.926702,3,6,2014-11-18,2015-05-28,5,2015,3
,BSA,10080008,2.5,63,2.1,1.190476,5.952382,3,5,2015-01-28,2015-10-27,10,2015,3
,BSA,10080010,2.5,63,2.1,1.190476,5.952382,2,5,2015-08-25,2015-10-27,10,2015,3
,BSA,10080012,4,72,2.4,1.666667,8.333333,2,7,2015-08-11,2015-10-22,10,2015,3
,KKM,10100035,2,10,0.3333333,6,30,3,4,2015-02-24,2015-07-27,7,2015,3
,BGM,10110103,5,94,3.133333,1.595745,7.978723,3,7,2015-01-16,2015-04-20,4,2015,3
,BGM,10110401,3,62,2.066667,1.451613,7.258065,2,6,2015-02-19,2015-04-22,4,2015,3
,BGM,10110502,3,60,2,1.5,7.5,6,15,2015-01-13,2015-07-27,7,2015,3
,BGM,10110505,3,61,2.033333,1.47541,7.377049,4,7,2015-03-13,2015-08-11,8,2015,3
,BGM,10110507,4,174,5.8,0.6896551,3.448276,4,9,2015-03-17,2015-11-23,11,2015,3
,BGM,10110602,2,70,2.333333,0.8571429,4.285714,4,4,2015-03-10,2015-08-10,8,2015,3
,BGM,10110603,2,67,2.233333,0.8955224,4.477612,4,9,2015-03-10,2015-08-17,8,2015,3
,BGM,10110604,5,160,5.333333,0.9375,4.6875,3,9,2015-03-10,2015-08-17,8,2015,3
,BGM,10110608,5,159,5.3,0.9433962,4.716981,3,8,2015-03-11,2015-08-17,8,2015,3
,BGM,10110702,3,87,2.9,1.034483,5.172414,3,5,2015-01-27,2015-08-10,8,2015,3
,BGM,10110806,2,32,1.066667,1.875,9.374999,2,5,2015-03-13,2015-04-14,4,2015,3
,BGM,10110902,1,65,2.166667,0.4615384,2.307692,4,7,2015-02-24,2015-08-03,8,2015,3
,BGM,10110903,4,55,1.833333,2.181818,10.90909,4,9,2015-02-11,2015-07-27,7,2015,3
,BGM,10111002,6,98,3.266667,1.836735,9.183673,7,13,2015-01-20,2015-08-10,8,2015,3
,BGM,10111202,7,297,9.9,0.7070707,3.535354,3,10,2015-02-16,2015-12-10,12,2015,3
,BGM,10111206,3,88,2.933333,1.022727,5.113636,2,5,2015-02-25,2015-05-24,5,2015,3
,BGM,10111401,1,102,3.4,0.2941176,1.470588,3,5,2015-02-11,2015-07-11,7,2015,3
,BGM,10111404,1,39,1.3,0.7692308,3.846154,4,6,2015-02-11,2015-07-11,7,2015,3
,BGM,10111405,6,190,6.333333,0.9473684,4.736842,3,11,2015-02-06,2015-08-15,8,2015,3
,BGM,10111410,2,26,0.8666667,2.307692,11.53846,5,10,2015-02-06,2015-08-17,8,2015,3
,BGM,10111504,3,90,3,1,5,3,5,2015-02-11,2015-08-03,8,2015,3
,BGM,10111703,8,183,6.1,1.311475,6.557377,6,14,2015-01-26,2015-10-26,10,2015,3
,BGM,10111704,3,41,1.366667,2.195122,10.97561,4,9,2015-02-12,2015-08-03,8,2015,3
,BGM,10111705,2,54,1.8,1.111111,5.555556,4,6,2015-01-26,2015-10-26,10,2015,3
,BGM,10111708,3,84,2.8,1.071429,5.357142,5,9,2015-04-29,2015-10-26,10,2015,3
,BGM,10111808,2,73,2.433333,0.8219178,4.109589,4,7,2015-03-10,2015-08-14,8,2015,3
,BGM,10111907,2,63,2.1,0.952381,4.761905,3,5,2015-02-24,2015-07-11,7,2015,3
,BGM,10112001,3,64,2.133333,1.40625,7.03125,4,4,2015-01-26,2015-10-26,10,2015,3
,BGM,10112002,4,64,2.133333,1.875,9.374999,3,5,2015-01-20,2015-07-14,7,2015,3
,BGM,10112004,1,40,1.333333,0.75,3.75,3,4,2015-02-13,2015-07-14,7,2015,3
,BGM,10112103,3,116,3.866667,0.7758621,3.879311,3,5,2015-02-13,2015-07-29,7,2015,3
,BGM,10112104,2,85,2.833333,0.7058824,3.529412,3,5,2015-03-16,2015-07-31,7,2015,3
,BGM,10112201,2,40,1.333333,1.5,7.5,4,4,2015-02-13,2015-07-14,7,2015,3
,BGM,10112407,2,55,1.833333,1.090909,5.454545,3,4,2015-02-26,2015-08-06,8,2015,3
,BGM,10112410,1,16,0.5333334,1.875,9.374999,4,7,2015-02-17,2015-07-07,7,2015,3
,BGM,10112501,2,118,3.933333,0.5084746,2.542373,3,6,2015-01-28,2015-07-27,7,2015,3
,BGM,10112502,4,180,6,0.6666667,3.333333,3,8,2015-01-28,2015-07-27,7,2015,3
,BGM,10112504,4,180,6,0.6666667,3.333333,3,7,2015-01-28,2015-07-27,7,2015,3
,SYA,10120003,4,127,4.233333,0.9448819,4.72441,2,8,2014-07-08,2014-11-12,11,2014,3
,MGR,10120006,11,491,16.36667,0.6720977,3.360489,6,15,2014-06-17,2015-10-21,10,2015,3
,SYA,10120012,2,208,6.933333,0.2884615,1.442308,2,4,2015-02-18,2015-09-14,9,2015,3
,KKM,10120014,3,36,1.2,2.5,12.5,5,9,2015-02-03,2015-07-08,7,2015,3
,SYA,10120017,5,64,2.133333,2.34375,11.71875,6,10,2015-03-05,2015-11-02,11,2015,3
,SYA,10120019,2,145,4.833333,0.4137931,2.068965,3,4,2015-01-29,2015-11-02,11,2015,3
,KKM,10120025,3,148,4.933333,0.6081081,3.04054,2,4,2015-01-15,2015-06-12,6,2015,3
,SYA,10120027,2,7,0.2333333,8.571428,42.85714,7,11,2015-02-03,2015-11-05,11,2015,3
,SYA,10120033,1.5,119,3.966667,0.3781513,1.890756,2,5,2015-02-17,2015-06-16,6,2015,3
,SYA,10120034,2.5,123,4.1,0.6097561,3.04878,2,5,2015-02-13,2015-06-16,6,2015,3
,SYA,10120035,2.5,97,3.233333,0.7731959,3.865979,2,5,2015-01-15,2015-04-22,4,2015,3
,SYA,10120044,2,99,3.3,0.6060606,3.030303,2,5,2015-03-02,2015-06-09,6,2015,3
,SYA,10120046,2.5,104,3.466667,0.7211539,3.605769,2,5,2015-02-18,2015-06-02,6,2015,3
,KKM,10120047,2.5,126,4.2,0.5952381,2.976191,3,4,2015-01-14,2015-11-09,11,2015,3
,KKM,10120048,2.5,126,4.2,0.5952381,2.976191,2,4,2015-01-14,2015-05-20,5,2015,3
,KKM,10120050,3,68,2.266667,1.323529,6.617647,3,6,2015-03-05,2015-08-07,8,2015,3
,KKM,10120052,4,137,4.566667,0.8759124,4.379562,3,6,2015-01-16,2015-06-02,6,2015,3
,KKM,10120054,2,85,2.833333,0.7058824,3.529412,2,4,2015-02-25,2015-05-21,5,2015,3
,KKM,10120060,2,151,5.033333,0.397351,1.986755,2,4,2015-02-09,2015-07-10,7,2015,3
,KKM,10120065,5,188,6.266667,0.7978723,3.989362,3,6,2015-01-14,2015-07-21,7,2015,3
,KKM,10120066,3,98,3.266667,0.9183673,4.591836,2,7,2015-02-03,2015-05-12,5,2015,3
,KKM,10120071,2,138,4.6,0.4347826,2.173913,2,4,2015-01-16,2015-06-03,6,2015,3
,KKM,10120072,5,137,4.566667,1.09489,5.474452,3,6,2015-01-16,2015-06-02,6,2015,3
,KKM,10120084,2,95,3.166667,0.6315789,3.157895,2,4,2015-01-16,2015-04-21,4,2015,3
,KKM,10120085,2,92,3.066667,0.6521739,3.26087,4,6,2015-01-16,2015-08-10,8,2015,3
,KKM,10120089,3,57,1.9,1.578947,7.894737,3,5,2015-03-05,2015-07-08,7,2015,3
,KKM,10120092,7,293,9.766666,0.7167236,3.583618,4,9,2015-01-14,2015-11-03,11,2015,3
,KKM,10120100,5,293,9.766666,0.5119454,2.559727,3,8,2015-01-14,2015-11-03,11,2015,3
,KKM,10120101,2,85,2.833333,0.7058824,3.529412,2,4,2015-02-25,2015-05-21,5,2015,3
,KKM,10120103,3,57,1.9,1.578947,7.894737,3,5,2015-03-04,2015-07-08,7,2015,3
,BGM,10130101,3,105,3.5,0.8571429,4.285714,2,7,2015-02-25,2015-06-10,6,2015,3
,BGM,10130102,3,127,4.233333,0.7086614,3.543307,4,7,2015-02-02,2015-07-07,7,2015,3
,BGM,10130201,3,61,2.033333,1.47541,7.377049,5,11,2015-02-25,2015-12-10,12,2015,3
,BGM,10130204,3,81,2.7,1.111111,5.555555,4,10,2015-02-05,2015-12-10,12,2015,3
,BGM,10130302,2,60,2,1,5,2,2,2015-01-22,2015-03-23,3,2015,3
,BGM,10130401,2,50,1.666667,1.2,6,2,5,2015-02-26,2015-04-17,4,2015,3
,BGM,10130403,3,81,2.7,1.111111,5.555555,3,4,2015-02-26,2015-07-07,7,2015,3
,BGM,10130404,4,127,4.233333,0.9448819,4.72441,3,6,2015-03-02,2015-07-07,7,2015,3
,BGM,10130405,4,54,1.8,2.222222,11.11111,4,8,2015-03-02,2015-06-16,6,2015,3
,BGM,10130505,2,72,2.4,0.8333333,4.166667,3,4,2015-02-20,2015-06-24,6,2015,3
,BGM,10130507,4,94,3.133333,1.276596,6.382978,2,8,2015-03-17,2015-06-19,6,2015,3
,BGM,10130604,2,45,1.5,1.333333,6.666667,2,6,2015-03-09,2015-04-23,4,2015,3
,BGM,10130707,3,60,2,1.5,7.5,3,4,2015-01-19,2015-06-23,6,2015,3
,BGM,10130801,3,58,1.933333,1.551724,7.758621,4,10,2015-03-07,2015-07-10,7,2015,3
,BGM,10130901,3,45,1.5,2,10,3,4,2015-02-02,2015-06-15,6,2015,3
,BGM,10130904,3,67,2.233333,1.343284,6.716418,4,6,2015-01-27,2015-07-10,7,2015,3
,BGM,10131005,5,161,5.366667,0.931677,4.658385,3,7,2015-01-14,2015-06-24,6,2015,3
,BGM,10131018,3,61,2.033333,1.47541,7.377049,3,8,2015-01-14,2015-06-18,6,2015,3
,BGM,10131020,3,61,2.033333,1.47541,7.377049,3,6,2015-01-26,2015-06-18,6,2015,3
,BGM,10131104,3,61,2.033333,1.47541,7.377049,3,6,2015-01-21,2015-07-16,7,2015,3
,BGM,10131109,1,61,2.033333,0.4918033,2.459016,3,4,2015-01-21,2015-07-16,7,2015,3
,BGM,10131201,2,46,1.533333,1.304348,6.521739,4,6,2015-02-02,2015-04-13,4,2015,3
,BGM,10131210,3,50,1.666667,1.8,9,3,6,2015-02-04,2015-07-27,7,2015,3
,1AF,10140002,2,71,2.366667,0.8450705,4.225352,3,4,2015-03-12,2015-07-22,7,2015,3
,1AF,10140009,3,95,3.166667,0.9473684,4.736842,2,6,2015-02-18,2015-05-24,5,2015,3
,1AF,10140011,3,95,3.166667,0.9473684,4.736842,2,6,2015-02-18,2015-05-24,5,2015,3
,1AF,10140012,2,78,2.6,0.7692308,3.846154,3,5,2015-05-15,2015-08-19,8,2015,3
,1AF,10160002,11.5,121,4.033333,2.85124,14.2562,7,16,2015-01-13,2015-10-15,10,2015,3
,1AF,10160004,5,235,7.833333,0.6382979,3.191489,3,6,2015-02-20,2015-10-13,10,2015,3
,1AF,10160005,5,235,7.833333,0.6382979,3.191489,3,6,2015-02-20,2015-10-13,10,2015,3
,1AF,10160010,5,235,7.833333,0.6382979,3.191489,3,6,2015-02-20,2015-10-13,10,2015,3
,1AF,10160014,5,244,8.133333,0.6147541,3.073771,3,7,2015-02-11,2015-10-13,10,2015,3
,1AF,10160017,5,230,7.666667,0.6521739,3.26087,3,6,2015-03-05,2015-10-21,10,2015,3
,1AF,10160021,5,272,9.066667,0.5514706,2.757353,3,7,2015-01-23,2015-10-22,10,2015,3
,1AF,10160022,5,232,7.733333,0.6465517,3.232759,3,7,2015-03-04,2015-10-22,10,2015,3
,1AF,10160027,7,264,8.8,0.7954545,3.977273,4,9,2015-01-24,2015-10-15,10,2015,3
,1AF,10160039,5,270,9,0.5555556,2.777778,3,6,2015-01-24,2015-10-21,10,2015,3
,1AF,10160040,5,272,9.066667,0.5514706,2.757353,3,7,2015-01-22,2015-10-21,10,2015,3
,1AF,10160041,5,229,7.633333,0.6550218,3.275109,3,7,2015-03-07,2015-10-22,10,2015,3
,1AF,10160045,5,229,7.633333,0.6550218,3.275109,3,7,2015-03-07,2015-10-22,10,2015,3
,1AF,10160056,5,192,6.4,0.78125,3.90625,3,7,2015-03-04,2015-09-12,9,2015,3
,1AF,10160057,7,231,7.7,0.9090909,4.545455,4,9,2015-03-04,2015-10-21,10,2015,3
,1AF,10160061,3,166,5.533333,0.5421687,2.710843,2,5,2015-02-21,2015-08-06,8,2015,3
,1AF,10160064,5,265,8.833333,0.5660378,2.830189,3,7,2015-01-23,2015-10-15,10,2015,3
,1AF,10160065,5,272,9.066667,0.5514706,2.757353,3,7,2015-01-22,2015-10-21,10,2015,3
,1AF,10160066,7,264,8.8,0.7954545,3.977273,4,8,2015-01-24,2015-10-15,10,2015,3
,1AF,10160068,5,229,7.633333,0.6550218,3.275109,3,7,2015-03-07,2015-10-22,10,2015,3
,KKM2,10160074,3,201,6.7,0.4477612,2.238806,2,4,2015-02-05,2015-08-25,8,2015,3
,KKM2,10160083,3,201,6.7,0.4477612,2.238806,2,5,2015-02-05,2015-08-25,8,2015,3
,KKM2,10160089,3,218,7.266667,0.412844,2.06422,2,5,2015-02-24,2015-09-30,9,2015,3
,KKM2,10160092,3,201,6.7,0.4477612,2.238806,2,4,2015-02-05,2015-08-25,8,2015,3
,KKM2,10160094,4,239,7.966667,0.5020921,2.51046,3,5,2015-02-25,2015-10-22,10,2015,3
,KKM2,10160102,4,231,7.7,0.5194805,2.597403,3,6,2015-03-07,2015-10-24,10,2015,3
,KKM2,10160107,3,198,6.6,0.4545455,2.272727,2,5,2015-02-03,2015-08-20,8,2015,3
,KKM2,10160108,3,170,5.666667,0.5294118,2.647059,2,4,2015-03-03,2015-08-20,8,2015,3
,KKM2,10160117,3,170,5.666667,0.5294118,2.647059,3,5,2015-03-03,2015-10-15,10,2015,3
,1AF,10160121,2,159,5.3,0.3773585,1.886792,2,4,2015-02-06,2015-07-15,7,2015,3
,1AF,10160148,4,157,5.233333,0.7643312,3.821656,3,6,2015-02-10,2015-07-17,7,2015,3
,1AF,10160150,6,266,8.866667,0.6766917,3.383459,4,9,2015-02-06,2015-10-30,10,2015,3
,1AF,10160155,2,83,2.766667,0.7228916,3.614458,2,4,2015-02-10,2015-05-04,5,2015,3
,1AF,10160169,4,191,6.366667,0.6282722,3.141361,4,7,2015-02-10,2015-11-11,11,2015,3
,1AF,10160174,6,274,9.133333,0.6569343,3.284672,4,9,2015-02-10,2015-11-11,11,2015,3
,1AF,10160175,2,83,2.766667,0.7228916,3.614458,2,4,2015-02-10,2015-05-04,5,2015,3
,1AF,10160177,2,83,2.766667,0.7228916,3.614458,2,4,2015-02-10,2015-05-04,5,2015,3
,1AF,10160187,4,274,9.133333,0.4379562,2.189781,3,6,2015-02-10,2015-11-11,11,2015,3
,1AF,10160267,5,258,8.6,0.5813953,2.906977,4,10,2015-02-07,2015-10-27,10,2015,3
,1AF,10160268,2,266,8.866667,0.2255639,1.12782,2,5,2015-02-06,2015-10-30,10,2015,3
,1AF,10160270,2,263,8.766666,0.2281369,1.140684,2,5,2015-02-06,2015-10-27,10,2015,3
,1AF,10160299,5,161,5.366667,0.931677,4.658385,4,9,2015-03-31,2015-09-09,9,2015,3
,KKM2,10160305,4.5,102,3.4,1.323529,6.617647,3,7,2015-07-18,2015-10-28,10,2015,3
,KKM2,10160306,5,262,8.733334,0.5725191,2.862595,3,7,2015-02-06,2015-10-26,10,2015,3
,KKM2,10160309,5,182,6.066667,0.8241758,4.120879,3,6,2015-02-06,2015-08-07,8,2015,3
,1AF,10160310,5,229,7.633333,0.6550218,3.275109,3,7,2015-01-23,2015-09-09,9,2015,3
,1AF,10160317,7,229,7.633333,0.9170306,4.585153,4,9,2015-01-23,2015-09-09,9,2015,3
,1AF,10160325,2,189,6.3,0.3174603,1.587301,2,4,2015-02-16,2015-08-24,8,2015,3
,1AF,10160331,2,189,6.3,0.3174603,1.587301,2,4,2015-02-16,2015-08-24,8,2015,3
,1AF,10160340,2,178,5.933333,0.3370787,1.685393,2,4,2015-02-17,2015-08-14,8,2015,3
,1AF,10160342,2,178,5.933333,0.3370787,1.685393,2,4,2015-02-17,2015-08-14,8,2015,3
,1AF,10160346,2,189,6.3,0.3174603,1.587301,2,4,2015-02-17,2015-08-25,8,2015,3
