id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,t005_today
,Zomba 5,,,,,,1,,3,3,,25,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,20,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,19,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,20,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,33,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,35,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,220.8333,1,3,23-Feb-15
,Zomba 5,1,,,,,1,,1,3,,,,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,300,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,21,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,93,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,23,1,3,24-Feb-15
,Zomba 5,,1,,,,1,,3,3,,40,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,42.33333,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,47.33333,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,73.66666,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,70,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,38.33333,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,38.33333,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,51.66667,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,30,1,3,08-Jan-12
,Zomba 5,,,,,,1,,3,3,,38.75,1,3,22-Feb-15
,Zomba 5,,,,,,1,,3,3,,65.83334,1,3,22-Feb-15
,Zomba 5,,,,,,1,,3,3,,95.83334,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,182.4167,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,200,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,120,1,3,01-Jan-12
,Zomba 5,,,,,,1,,3,3,,41.66667,1,3,01-Jan-12
,Zomba 5,,,,,,1,,3,3,,58.75,1,3,01-Jan-12
,Zomba 5,,,,,,1,,3,3,,140,1,3,01-Jan-12
,Zomba 5,,,,,,1,,3,3,,115,1,3,16-Feb-15
,Zomba 5,,,,,,1,,3,3,,170,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,120.8333,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,12,44.16667,1,3,14-Feb-15
,Zomba 5,,,,,,1,,3,3,,37,1,3,14-Feb-15
,Zomba 5,,,,,,1,,3,3,,51.66667,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,51.66667,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,61.66667,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,51.66667,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,79.16666,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,51.66667,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,25,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,47,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,33,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,67,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,38,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,58,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,62,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,55,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,28,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,31,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,17,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,21,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,52,1,3,02-Jan-12
,Zomba 5,,,,,,1,,3,3,,230,1,3,02-Jan-12
,Zomba 5,,,,,,1,,3,3,,28.33333,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,35,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,33.33333,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,77,1,3,04-Jan-12
,Zomba 5,,,1,,,1,,3,3,,26.33333,1,3,12-Jan-12
,Zomba 5,,,1,,,1,,3,3,,128.3333,1,3,11-Jan-12
,Zomba 5,,,1,,,1,,3,3,,21.66667,1,3,06-Jan-12
,Zomba 5,,,,,,1,,3,3,,196.6667,1,3,06-Jan-12
,Zomba 5,,,,,,1,,3,3,,135,1,3,06-Jan-12
,Zomba 5,,,1,,,1,,3,3,,16,1,3,11-Jan-12
,Zomba 5,,,,,,1,,3,3,,111.6667,1,3,11-Jan-12
,Zomba 5,,,,,,1,,3,3,,185.3333,1,3,11-Jan-12
,Zomba 5,,,1,,,1,,3,3,,43.33333,1,3,11-Jan-12
,Zomba 5,,,,,,1,,3,3,,99.66666,1,3,11-Jan-12
,Zomba 5,,,,,,1,,3,3,,21,1,3,08-Jan-12
,Zomba 5,,,,,,1,,3,3,,120,1,3,07-Jan-12
,Zomba 5,,,,,,1,,3,3,,65,1,3,07-Jan-12
,Zomba 5,,,,,,1,,3,3,,48,1,3,07-Jan-12
,Zomba 5,,,,,,1,,3,3,,130,1,3,07-Jan-12
,Zomba 5,,,,,,1,,3,3,,70,1,3,07-Jan-12
,Zomba 5,,,,,,1,,3,3,,112,1,3,06-Jan-12
,Zomba 5,,,,,,1,,3,3,,30,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,25,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,20,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,76,1,3,27-Feb-15
,Zomba 5,1,,,,,1,,1,3,,,,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,25,1,3,26-Feb-15
,Zomba 5,,1,,,,1,,3,3,,59,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,90,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,30,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,125,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,125,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,105.4167,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,151.6667,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,45.83333,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,258.3333,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,120.8333,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,55,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,128,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,120,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,51.16667,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,90,1,3,26-Feb-15
,Zomba 5,,,1,,,1,,3,3,,30,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,80,1,3,26-Feb-15
,Zomba 5,,,1,,,1,,3,3,,30,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,58,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,32,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,53,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,100,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,65,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,85,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,59.16667,1,3,24-Feb-15
,Zomba 5,,1,,,,1,,3,3,,50,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,60,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,40,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,95,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,30,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,52,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,30,1,3,21-Feb-15
,Zomba 5,,,,,,1,,3,3,,65,1,3,21-Feb-15
,Zomba 5,,,,,,1,,3,3,,38,1,3,21-Feb-15
,Zomba 5,,,,,,1,,3,3,,54,1,3,21-Feb-15
,Zomba 5,,,,,,1,,3,3,,24,1,3,21-Feb-15
,Zomba 5,,,,,,1,,3,3,,23,1,3,21-Feb-15
,Zomba 5,,,,,,1,,3,3,,45,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,62,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,40,1,3,23-Feb-15
,Zomba 5,,,,,,1,,3,3,,100,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,89.25,1,3,26-Feb-15
,Zomba 5,,,1,,,1,,3,3,,14.08333,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,69.83334,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,77.33334,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,17.91667,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,64,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,84,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,52,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,112,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,52,1,3,01-Jan-12
,Zomba 5,,,,,,1,,3,3,,231,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,124,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,89,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,100,1,3,03-Jan-12
,Zomba 5,,,,,,1,,3,3,,35,1,3,03-Jan-12
,Zomba 5,,,,,,1,,3,3,,100,1,3,03-Jan-12
,Zomba 5,,,,,,1,,3,3,,30,1,3,03-Jan-12
,Zomba 5,,,,,,1,,3,3,,130,1,3,08-Jan-12
,Zomba 5,,,,,,1,,3,3,,75,1,3,08-Jan-12
,Zomba 5,,,,,,1,,3,3,,50,1,3,08-Jan-12
,Zomba 5,,,,,,1,,3,3,,55,1,3,03-Jan-12
,Zomba 5,,,,,,1,,3,3,,40,1,3,02-Jan-12
,Zomba 5,,,,,,1,,3,3,,130,1,3,02-Jan-12
,Zomba 5,,,,,,1,,3,3,,56,1,3,26-Feb-15
,Zomba 5,,1,,,,1,,3,3,,75,1,3,26-Feb-15
,Zomba 5,,1,,,,1,,3,3,,41.83333,1,3,24-Feb-15
,Zomba 5,,1,,,,1,,3,3,,97,1,3,26-Feb-15
,Zomba 5,,1,,,,1,,3,3,,60,1,3,24-Feb-15
,Zomba 5,0,1,,,,1,,1,3,,,,3,24-Feb-15
,Zomba 5,,1,,,,1,,3,3,,21.66667,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,10,54.16667,1,3,24-Feb-15
,Zomba 5,0,1,,,,1,,3,3,,6.333333,,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,90,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,65,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,60,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,20,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,95,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,90,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,25,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,63,1,3,19-Feb-15
,Zomba 5,1,,,,,1,,1,3,,,,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,90,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,30,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,150,1,3,03mar2015
,Zomba 5,,,,,,1,,3,3,,17.91667,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,,37.83333,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,67.58334,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,20,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,45.83333,1,3,25-Feb-15
,Zomba 5,,1,,,,1,,3,3,,30,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,20,1,3,03mar2015
,Zomba 5,,,,,,1,,3,3,,80,1,3,03mar2015
,Zomba 5,,,,,,1,,3,3,,20,1,3,28-Feb-15
,Zomba 5,0,0,,,,,,,,,,,3,28-Feb-15
,Zomba 5,,,,,,1,,3,3,,56.66667,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,77.5,1,3,20-Feb-15
,Zomba 5,,,,,,1,,3,3,,30,1,3,28-Feb-15
,Zomba 5,,,,,,1,,3,3,,20.33333,1,3,20-Feb-15
,Zomba 5,1,,,,,0,,,,,,,3,28-Feb-15
,Zomba 5,,,,,,1,,3,3,,320,1,3,03mar2015
,Zomba 5,,1,,,,1,,3,3,,40,1,3,03mar2015
,Zomba 5,,,,,,1,,3,3,,140,1,3,03mar2015
,Zomba 5,,1,,,,1,,3,3,,120,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,140,1,3,03mar2015
,Zomba 5,,,,,,1,,3,3,,115,1,3,03mar2015
,Zomba 5,,,,,,1,,3,3,,60,1,3,02mar2015
,Zomba 5,,,,,,1,,3,3,9,83.33334,1,3,12-Jan-13
,Zomba 5,,,,,,1,,3,3,,70,1,3,12-Jan-13
,Zomba 5,,,,,,1,,3,3,,84,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,43,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,27,1,3,26-Feb-15
,Zomba 5,,,1,,,1,,3,3,,15,1,3,02-Jan-12
,Zomba 5,,,,,,1,,3,3,,41,1,3,27-Feb-15
,Zomba 5,,,1,,,1,,3,3,,13,1,3,02-Jan-12
,Zomba 5,,,1,,,1,,3,3,12,12,1,3,02-Jan-12
,Zomba 5,,,,,,1,,3,3,,120,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,45,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,25-Feb-15
,Zomba 5,,1,,,,1,,3,3,,35,1,3,19-Feb-15
,Zomba 5,,1,,,,1,,3,3,,60,1,3,19-Feb-15
,Zomba 5,,,,,,1,,3,3,,63,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,43,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,77,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,50,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,32,1,3,24-Feb-15
,Zomba 5,,,,,,1,,3,3,,46.66667,1,3,12-Feb-15
,Zomba 5,,,,,,1,,3,3,,77,1,3,04mar2015
,Zomba 5,,,,,,1,,3,3,,65,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,35,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,75,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,21.66667,1,3,04mar2015
,Zomba 5,,,,,,1,,3,3,,130,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,82,1,3,25-Feb-15
,Zomba 5,,,,,,1,,3,3,,13,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,204,1,3,03-Jan-12
,Zomba 5,0,,1,,,1,,3,3,,7,,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,54.5,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,18,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,108,1,3,26-Feb-15
,Zomba 5,,,,,,1,,3,3,,13,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,26,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,28,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,22,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,26,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,24,1,3,27-Feb-15
,Zomba 5,,,,,,1,,3,3,,23,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,30,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,32.5,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,118,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,215,1,3,01mar2015
,Zomba 5,,,,,,1,,3,3,,40,1,3,18-Jan-13
,Zomba 5,,,,,,1,,3,3,,100,1,3,16-Jan-13
,Zomba 5,,,,,,1,,3,3,,60,1,3,16-Jan-13
,Zomba 5,,,,,,1,,3,3,,60,1,3,16-Jan-13
,Zomba 5,0,,0,,,,,,,,,,3,16-Jan-13
,Zomba 5,,,,,,1,,3,3,,100,1,3,16-Jan-13
,Zomba 5,,,,,,1,,3,3,,40,1,3,17-Jan-13
,Zomba 5,,,,,,1,,3,3,,100,1,3,18-Jan-13
,Zomba 6,,,1,,,1,,3,3,,10.5,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10.5,1,,03-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10.66667,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,20,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,14,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,12.33333,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,25.83333,1,,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,17.91667,1,,03-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10,1,,10-Apr-15
,Zomba 6,,,1,,,1,,3,3,,16.5,1,,01-Apr-15
,Zomba 6,0,0,,,,,,,,,,,,07-Apr-15
,Zomba 6,0,0,,,,,,,,,,,,07-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,15,1,,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,12,20,1,,07-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,29.41667,1,,08-Apr-15
,Zomba 6,,,,0,,1,,3,3,,17.91667,1,,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25.83333,1,,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25.83333,1,,01-Jan-12
,Zomba 6,,,,1,1,1,,3,3,,16,1,,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,56,1,,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,11,1,,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,10,1,,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,60,1,,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,36,1,,06-Apr-15
,Zomba 6,,,,0,,1,,3,3,,25,1,,08-Apr-15
,Zomba 6,,,,0,,1,,3,3,,25,1,,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,06-Apr-15
,Zomba 6,,,,0,,1,,3,3,,30,1,,08-Apr-15
,Zomba 6,,,1,,,1,,3,3,,15,1,,06-Apr-15
,Zomba 6,,,,1,1,1,1,,,,22,1,,02-Apr-15
,Zomba 6,,,,0,,1,,3,3,,33.33333,1,,02-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,23.33333,1,,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,14,1,,05-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,53.33333,1,,04-Apr-15
,Zomba 6,,1,,0,,1,,3,3,,26.58333,1,,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,14.5,1,,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,36.25,1,,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25,1,,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,10.33333,1,,02-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,12.91667,1,,11-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,11,12.91667,1,,10-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,10,16.25,1,,07-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,13.33333,1,,11-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,13.33333,1,,10-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,12.91667,1,,10-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,12.91667,1,,10-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,12.5,1,,11-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,57.5,1,,06-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,22.5,1,,07-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,33.33333,1,,06-Jan-13
,Zomba 6,,,1,,,1,,3,3,,10.33333,1,,08-Apr-15
,Zomba 6,,,,0,,1,,3,3,,11.66667,1,,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,18,1,,06-Apr-15
,Zomba 6,,,1,,,1,,3,3,,14.33333,1,,05-Apr-15
,Zomba 6,,,1,,,1,,3,3,,40.91667,1,,03-Apr-15
,Zomba 6,,,,0,,1,,3,3,,13,1,,06-Apr-15
,Zomba 6,,,,0,,1,,3,3,,16.08333,1,,05-Apr-15
,Zomba 6,,,1,,,1,,3,3,,17.33333,1,,05-Apr-15
,Zomba 6,,,1,,,1,,3,3,,42.66667,1,,03-Apr-15
,Zomba 6,,,1,,,1,,3,3,,12.5,1,,02-Apr-15
,Zomba 6,,,1,,,1,,3,3,,14,1,,08-Apr-15
,Zomba 6,,,1,,,1,,3,3,,21,1,,05-Apr-15
,Zomba 6,,,,0,,1,,3,3,,22,1,,05-Apr-15
,Zomba 6,,,1,,,1,,3,3,,11.5,1,,02-Apr-15
,Zomba 6,,,1,,,1,,3,3,,15,1,,10-Apr-15
,Zomba 6,,,1,,,1,,3,3,,21,1,,05-Apr-15
,Zomba 6,,,1,,,1,,3,3,,17,1,,02-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,12,1,,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,62.5,1,,03-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,31.66667,1,,10-Apr-15
,Zomba 6,,,1,,,1,,3,3,,19.16667,1,,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,11.5,1,,10-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10.75,1,,06-Apr-15
,Zomba 6,,,1,,,1,,3,3,,16.5,1,,03-Apr-15
,Zomba 6,,,1,,,1,,3,3,,34.33333,1,,03-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,67.5,1,,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30.83333,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,73.33333,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,76.66667,1,,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,70,1,,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,12,37,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,65,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,47.91667,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,70,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,38.33333,1,,17-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,49,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,36.66667,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,42.91667,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,32.66667,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,48.75,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,69,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,33,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,11,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,70,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,20-Apr-15
,Zomba 6,,1,1,,,1,,3,3,,33,1,,18-Apr-15
,Zomba 6,,1,1,,,1,,3,3,,33,1,,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,26,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,63.33333,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,37,1,,19-Apr-15
,Zomba 6,,,,0,,1,,3,3,,153,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20.66667,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,114.3333,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,20-Apr-15
,Zomba 6,,,1,,,1,,3,3,,20,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,80,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,35,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,34,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,58.33333,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,53.33333,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,41.66667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,63.33333,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,75.33333,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,78.33333,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,80,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,95.83333,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,19.16667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,19.16667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28.33333,1,,21-Apr-15
,Zomba 6,,,1,,,1,,3,3,,12,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,71.66667,1,,17-Apr-15
,Zomba 6,,,1,,,1,,3,3,,25,1,,16-Apr-15
,Zomba 6,,,1,,,1,,3,3,,11.75,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,15,1,,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,96,1,,17-Apr-15
,Zomba 6,,,1,,,1,,3,3,,25,1,,21-Apr-15
