id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 4,0,0,0,0,0,1,0,3,3,0,75.83334,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,48.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,37,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,22,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,17,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,19,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,5,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,8,0,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,19,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,4,0,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,5,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,19,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,63.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,53.33333,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,3,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,6,0,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,19,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,10.16667,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,25,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,32,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,14.58333,1,3,9,2014
,Zomba 4,0,1,1,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,15.91667,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,12,14.75,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,12,18,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,28,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,24,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,12,20,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,12,29,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,26,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,17,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,14,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,9,10.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,14,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,35,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,28,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10.83333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,12,17,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25.83333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,31,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,32.91667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,34,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,26.25,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,17.91667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 4,1,0,0,0,0,1,0,3,3,0,8,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,9,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,10,2014
,Zomba 5,0,0,0,0,0,1,0,3,3,0,40,1,3,3,2015
,Zomba 5,0,0,1,0,0,1,0,3,3,0,55.83333,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,70,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,86,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,70,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,250,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,52,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,53,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,23,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,250,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,45,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,25,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,19,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,33,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,35,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,220.8333,1,3,2,2015
,Zomba 5,1,0,0,0,0,1,0,1,3,0,,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,300,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,21,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,93,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,23,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,40,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,42.33333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,47.33333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,73.66666,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,70,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,38.33333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,38.33333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,38.75,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65.83334,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,95.83334,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,182.4167,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,200,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,120,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,41.66667,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,58.75,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,140,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,115,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,170,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,120.8333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,12,44.16667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,37,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,61.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,79.16666,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,25,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,47,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,33,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,67,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,38,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,58,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,62,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,55,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,28,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,31,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,17,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,21,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,52,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,230,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,28.33333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,35,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,33.33333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,77,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,0,26.33333,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,0,128.3333,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,0,21.66667,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,196.6667,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,135,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,0,16,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,111.6667,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,185.3333,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,0,43.33333,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,99.66666,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,21,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,120,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,48,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,130,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,70,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,112,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,25,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,76,1,3,2,2015
,Zomba 5,1,0,0,0,0,1,0,1,3,0,,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,25,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,59,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,90,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,125,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,125,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,105.4167,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,151.6667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,45.83333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,258.3333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,120.8333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,55,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,128,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,120,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,51.16667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,90,1,3,2,2015
,Zomba 5,0,0,1,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,80,1,3,2,2015
,Zomba 5,0,0,1,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,58,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,32,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,53,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,85,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,59.16667,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,60,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,40,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,95,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,52,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,38,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,54,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,24,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,23,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,45,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,62,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,40,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,89.25,1,3,2,2015
,Zomba 5,0,0,1,0,0,1,0,3,3,0,14.08333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,69.83334,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,77.33334,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,17.91667,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,64,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,84,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,52,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,112,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,52,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,231,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,124,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,89,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,35,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,130,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,75,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,55,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,40,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,130,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,56,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,75,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,41.83333,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,97,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,60,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,1,3,0,,0,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,21.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,10,54.16667,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,6.333333,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,90,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,60,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,95,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,90,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,25,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,63,1,3,2,2015
,Zomba 5,1,0,0,0,0,1,0,1,3,0,,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,90,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,150,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,17.91667,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,37.83333,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,67.58334,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,45.83333,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,80,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20,1,3,2,2015
,Zomba 5,0,0,0,0,0,0,0,0,0,0,,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,77.5,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,20.33333,1,3,2,2015
,Zomba 5,1,0,0,0,0,0,0,0,0,0,,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,320,1,3,3,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,40,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,140,1,3,3,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,120,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,140,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,115,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,60,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,9,83.33334,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,70,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,84,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,43,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,27,1,3,2,2015
,Zomba 5,0,0,1,0,0,1,0,3,3,0,15,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,41,1,3,2,2015
,Zomba 5,0,0,1,0,0,1,0,3,3,0,13,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,12,12,1,3,1,2012
,Zomba 5,0,0,0,0,0,1,0,3,3,0,120,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,45,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,35,1,3,2,2015
,Zomba 5,0,1,0,0,0,1,0,3,3,0,60,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,63,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,43,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,77,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,50,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,32,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,46.66667,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,77,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,65,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,35,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,75,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,21.66667,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,130,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,82,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,13,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,204,1,3,1,2012
,Zomba 5,0,0,1,0,0,1,0,3,3,0,7,0,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,54.5,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,18,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,108,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,13,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,26,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,28,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,22,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,26,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,24,1,3,2,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,23,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,30,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,32.5,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,118,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,215,1,3,3,2015
,Zomba 5,0,0,0,0,0,1,0,3,3,0,40,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,60,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,60,1,3,1,2013
,Zomba 5,0,0,0,0,0,0,0,0,0,0,,0,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,40,1,3,1,2013
,Zomba 5,0,0,0,0,0,1,0,3,3,0,100,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,57.5,1,3,10,2014
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10.5,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10.5,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10.66667,1,,4,2015
