id,t011_prgrm,pas_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,BGM2,1,,,,,1,,3,3,,11.25,1,1,2,2015,25-Feb-15
,BGM2,0,,,,,1,,3,3,2,,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,15,1,1,3,2015,27mar2015
,BGM2,1,,1,,,1,,3,3,,10,1,1,3,2015,27mar2015
,BGM2,1,,1,,,1,,3,3,,19,1,1,3,2015,21mar2015
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,10,11.5,1,1,2,2015,26-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,29.16666667,1,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,3,3,,9.75,,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,3,3,,5.75,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,26-Feb-15
,BGM2,0,1,1,,,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,14.5,1,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,11.5,1,1,2,2015,26-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,13-Apr-15
,BGM2,0,,,,,0,,,,,,,1,4,2015,13-Apr-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,4,2015,10-Apr-15
,BGM2,0,,,,,0,,,,,,,1,4,2015,10-Apr-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,10-Apr-15
,BGM2,0,0,,,,,,,,,,,1,4,2015,10-Apr-15
,BGM2,0,0,,,,,,,,,,,1,4,2015,10-Apr-15
,BGM2,1,,,,,1,,3,3,,10,1,1,4,2015,13-Apr-15
,BGM2,0,0,,,,,,,,,,,1,3,2015,25mar2015
,BGM2,0,,1,,,1,,1,2,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,30,1,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,16,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,45,1,1,2,2015,27-Feb-15
,BGM2,1,,,1,1,1,,3,3,,14,1,1,2,2015,27-Feb-15
,BGM2,1,,,1,1,1,,3,3,,150,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,BGM2,0,,,1,1,1,,3,3,,1,,1,2,2015,27-Feb-15
,BGM2,0,0,,,,,,,,,,,1,4,2015,11-Apr-15
,BGM2,1,,1,,,1,,3,2,,13.75,1,1,4,2015,11-Apr-15
,BGM2,0,,1,,,1,,3,2,,3.166666667,,1,4,2015,11-Apr-15
,BGM2,1,,1,,,1,,3,3,,19.5,1,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,10.5,1,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,3,3,,4.166666667,,1,4,2015,11-Apr-15
,BGM2,1,,,1,1,1,,3,3,,11.16666667,1,1,4,2015,11-Apr-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,11-Apr-15
,BGM2,1,,1,,,1,,3,2,,14.75,1,1,4,2015,11-Apr-15
,BGM2,1,,1,,,1,,3,3,,14.16666667,1,1,4,2015,11-Apr-15
,BGM2,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,,,,1,,3,3,,6,,1,3,2015,30mar2015
,BGM2,0,,1,,,1,,3,3,,8.5,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,1,,2,3,,7,,1,2,2015,27-Feb-15
,BGM2,0,,0,,,,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,11.25,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,11.25,1,1,2,2015,27-Feb-15
,BGM2,0,,1,,,1,,3,3,,2.25,,1,2,2015,27-Feb-15
,BGM2,1,,,,,1,,3,3,,35,1,1,4,2015,11-Apr-15
,BGM2,0,,1,,,1,,2,1,,,,1,2,2015,27-Feb-15
,BGM2,1,,,0,,1,,2,3,,45,1,1,3,2015,25mar2015
,BGM2,0,,,1,1,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,2,2,,7,,1,2,2015,26-Feb-15
,BGM2,0,,,,,1,,3,3,,5,,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,2,3,,5,,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,3,3,,5.75,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,20,1,1,2,2015,26-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,,0,,1,,3,3,,18.75,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,1,3,,,,1,4,2015,14-Apr-15
,BGM2,0,,,,,1,,2,3,,9,,1,2,2015,25-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,BGM2,1,,,,,1,,2,2,,15.75,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,BGM2,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,2,3,,17,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,11,1,1,2,2015,25-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,3,2015,23mar2015
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,18.58333333,1,1,2,2015,25-Feb-15
,BGM2,0,1,1,,,1,,1,2,,,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,14,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,3,3,10,7,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,11,12,1,1,3,2015,04mar2015
,BGM2,0,,1,,,1,,2,3,8,,,1,4,2015,14-Apr-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,15,1,1,4,2015,14-Apr-15
,BGM2,0,,1,,,1,,1,3,,,,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,11,1,1,2,2015,27-Feb-15
,BGM2,0,,1,,,1,,3,3,,3,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,16,1,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,36,1,1,4,2015,14-Apr-15
,BGM2,1,,,1,1,1,,3,2,,14,1,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,12.5,1,1,3,2015,02mar2015
,BGM2,1,,1,,,1,,3,3,,17,1,1,3,2015,02mar2015
,BGM2,0,,1,,,1,,3,3,,7,,1,3,2015,02mar2015
,BGM2,1,,1,,,1,,3,3,,13,1,1,3,2015,02mar2015
,BGM2,1,,,,,1,,2,2,,13.75,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,2,3,,17,1,1,3,2015,02mar2015
,BGM2,0,,1,,,1,,3,3,,5.5,,1,3,2015,02mar2015
,BGM2,1,,1,,,1,,3,3,,11.25,1,1,3,2015,02mar2015
,BGM2,1,,,,,1,,3,3,,10,1,1,3,2015,02mar2015
,BGM2,0,,1,,,1,,3,3,,7,,1,3,2015,02mar2015
,BGM2,1,,1,,,1,,3,3,,12,1,1,3,2015,02mar2015
,BGM2,1,,,,,1,,2,3,,30,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,2,3,,4,,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,2,3,,1,,1,4,2015,11-Apr-15
,BGM2,0,0,,,,,,,,,,,1,3,2015,23mar2015
,BGM2,1,,1,,,1,,3,3,,10,1,1,3,2015,23mar2015
,BGM2,1,,1,,,1,,3,3,,10,1,1,3,2015,23mar2015
,BGM2,1,,1,,,1,,3,3,,10,1,1,3,2015,23mar2015
,BGM2,1,,1,,,1,,3,3,,20,1,1,3,2015,26mar2015
,BGM2,1,,1,,,1,,3,3,,30,1,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,50,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,3,3,,8,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,15,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,3,3,,1,,1,4,2015,10-Apr-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,10-Apr-15
,BGM2,1,,,,,1,,2,3,,15.33333333,1,1,4,2015,11-Apr-15
,BGM2,0,,,,,0,,,,,,,1,4,2015,11-Apr-15
,BGM2,1,,1,,,1,,3,3,,100,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,20,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,13,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,3,3,,60,0,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,25-Feb-15
,BGM2,0,,1,,,1,,3,3,,10,0,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,3,3,,180,0,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,25,1,1,2,2015,26-Feb-15
,BGM2,0,,,1,1,1,,3,3,,1,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,2,3,,18.66666667,1,1,4,2015,11-Apr-15
,BGM2,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,2,3,,13.33333333,1,1,2,2015,25-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,2,3,,10,1,1,2,2015,25-Feb-15
,BGM2,0,,,,,1,,2,3,,3,,1,2,2015,25-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,2,2015,26-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,3,3,,50,1,1,4,2015,12-Apr-15
,BGM2,1,,1,,,1,,2,3,,20,1,1,2,2015,25-Feb-15
,BGM2,1,,,,,1,,3,3,,13.33333333,1,1,2,2015,25-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,20,1,1,2,2015,27-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,20,1,1,2,2015,27-Feb-15
,BGM2,0,0,,,,,,,,,,,1,4,2015,10-Apr-15
,WASH75 B,0,,1,,,1,,3,3,,8,,1,10,2015,02oct2015
,BGM2,0,,1,,,0,,,,,,,1,4,2015,10-Apr-15
,WASH75 B,1,,1,,,1,,3,3,10,17,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,12,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,32,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,60,1,1,10,2015,02oct2015
,BGM2,1,,,,,1,,3,3,,21.75,1,1,3,2015,16mar2015
,WASH75 B,0,,1,,,1,,3,3,,5,,1,10,2015,01oct2015
,BGM2,0,,1,,,1,,1,3,,,,1,3,2015,16mar2015
,WASH75 B,1,,1,,,1,,3,3,,30,1,1,10,2015,01oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,40,1,1,10,2015,01oct2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,01oct2015
,WASH75 B,1,,1,,,1,,3,3,,11,1,1,10,2015,01oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,01oct2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,01oct2015
,BGM2,1,,1,,,1,,3,3,,30,1,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,02oct2015
,BGM2,1,,1,,,1,,3,3,,12,1,1,3,2015,10mar2015
,WASH75 B,0,,1,,,0,,,,,,,1,10,2015,02oct2015
,BGM2,1,,,,,1,,3,3,,15,1,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,18,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,12,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,02oct2015
,WASH75 B,1,,1,,,1,,3,3,,30,1,1,10,2015,02oct2015
,WASH75 B,0,,,,,1,,3,3,,1,,1,10,2015,02oct2015
,BGM2,0,,0,,,,,,,,,,1,2,2015,28-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,10,1,1,10,2015,01oct2015
,BGM2,1,,1,,,1,,3,3,,30,1,1,2,2015,28-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,16,1,1,10,2015,01oct2015
,BGM2,0,,1,,,1,,1,2,,,,1,2,2015,28-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,12,1,1,10,2015,01oct2015
,BGM2,1,,,,,1,,3,3,,20,1,1,2,2015,28-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,BGM2,1,,,,,1,,3,3,,12,1,1,2,2015,28-Feb-15
,BGM2,1,,,1,1,1,,3,3,,12,1,1,2,2015,28-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,22,1,1,10,2015,03oct2015
,BGM2,0,,,,,0,,,,,,,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,30,1,1,10,2015,03oct2015
,BGM2,0,,1,,,1,,3,3,,3,,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,16,1,1,10,2015,03oct2015
,BGM2,0,,1,,,0,,,,,,,1,4,2015,14-Apr-15
,WASH75 B,1,,,,,1,,3,3,,12,1,1,10,2015,03oct2015
,WASH75 B,0,,1,,,1,,3,3,,3,,1,10,2015,03oct2015
,BGM2,1,,,,,1,,3,3,,50,1,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,05oct2015
,BGM2,1,,1,,,1,,3,3,,45,1,1,3,2015,10mar2015
,WASH75 B,0,,1,,,0,,,,,,,1,10,2015,07oct2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,10mar2015
,WASH75 B,0,0,,,,,,,,,,,1,10,2015,07oct2015
,BGM2,0,,1,,,1,,3,3,,6,,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,10,1,1,10,2015,07oct2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,10mar2015
,WASH75 B,1,,1,,,1,,3,3,,10,1,1,10,2015,07oct2015
,WASH75 B,1,,1,,,1,,3,3,,12,1,1,10,2015,07oct2015
,WASH75 B,1,,1,,,1,,3,3,,10,1,1,10,2015,07oct2015
,WASH75 B,0,,1,,,1,,3,3,,4,,1,10,2015,05oct2015
,BGM2,1,,1,,,1,,3,3,,15,1,1,3,2015,23mar2015
,BGM2,0,,1,,,1,,3,3,,5,,1,3,2015,23mar2015
,WASH75 B,0,,1,,,1,,3,3,,6,,1,10,2015,05oct2015
,BGM2,1,,,,,1,,3,3,,50,1,1,3,2015,26mar2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,05oct2015
,BGM2,0,,1,,,1,,3,3,,6,,1,3,2015,26mar2015
,WASH75 B,1,,1,,,1,,2,3,,12,1,1,10,2015,05oct2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,11oct2015
,WASH75 B,1,,1,,,1,,3,3,,10,1,1,10,2015,11oct2015
,BGM2,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,WASH75 B,1,,,,,1,,3,3,,12,1,1,10,2015,01oct2015
,BGM2,0,,,,,0,,,,,,,1,2,2015,28-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,01oct2015
,BGM2,0,,,,,0,,,,,,,1,2,2015,28-Feb-15
,WASH75 B,1,,,,,1,,3,3,,40,1,1,10,2015,01oct2015
,BGM2,0,,1,,,1,,3,3,,1,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,1,,1,,,1,,3,3,,33.33333333,1,1,2,2015,28-Feb-15
,BGM2,1,,,,,1,,2,3,,31.66666667,1,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,1,,2,3,,7.333333333,,1,2,2015,28-Feb-15
,BGM2,1,,1,,,1,,3,3,,11.66666667,1,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,1,,3,3,,7,,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,4,2015,14-Apr-15
,BGM2,0,,,,,1,,1,3,,,,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,14,1,1,4,2015,14-Apr-15
,BGM2,0,,1,,,0,,,,,,,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,4,2015,14-Apr-15
,BGM2,1,,1,,,1,,3,3,,50,1,1,4,2015,13-Apr-15
,BGM2,1,,1,,,1,,3,3,,15,1,1,4,2015,13-Apr-15
,BGM2,0,0,,,,,,,,,,,1,4,2015,10-Apr-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,1,,1,,,1,,3,3,,20,1,1,2,2015,25-Feb-15
,BGM2,1,,1,,,1,,3,3,,10,1,1,4,2015,13-Apr-15
,BGM2,1,,1,,,1,,3,3,,12,1,1,4,2015,13-Apr-15
,BGM2,1,,,,,1,,3,3,,22,1,1,2,2015,28-Feb-15
,BGM2,0,,1,,,1,,3,3,,8,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,1,,3,3,,9,,1,2,2015,28-Feb-15
,BGM2,1,,1,,,1,,3,3,,14,1,1,2,2015,28-Feb-15
,BGM2,0,,,,,1,,1,3,,,,1,3,2015,16mar2015
,BGM2,1,,,1,1,1,,3,2,,22.5,1,1,3,2015,16mar2015
,BGM2,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,BGM2,1,,1,,,1,,3,3,,22.5,1,1,2,2015,28-Feb-15
,BGM2,0,,,,,1,,3,3,,6,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,BGM2,0,,,1,1,1,,3,3,,6,,1,2,2015,28-Feb-15
,BGM2,0,,1,,,1,,3,3,,7,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,11.66666667,1,1,2,2015,27-Feb-15
,BGM2,1,,,,,1,,3,3,,12,1,1,2,2015,27-Feb-15
,BGM2,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,1,,3,3,,6.75,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,2,3,,16.66666667,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,2,3,,10.5,1,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,3,2015,16mar2015
,BGM2,1,,1,,,1,,2,3,,13,1,1,3,2015,16mar2015
,BGM2,1,,1,,,1,,3,3,,10.5,1,1,3,2015,16mar2015
,BGM2,1,,1,,,1,,3,3,,41.66666667,1,1,3,2015,09mar2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,09oct2015
,BGM2,1,,1,,,1,,3,3,,29.5,1,1,3,2015,09mar2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,09oct2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,09mar2015
,WASH75 B,1,,1,,,1,,3,3,,13,1,1,10,2015,09oct2015
,BGM2,0,,1,,,1,,2,2,,7.333333333,,1,3,2015,09mar2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,09oct2015
,BGM2,0,,1,,,1,,3,3,,1,,1,3,2015,09mar2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,09oct2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,09mar2015
,WASH75 B,1,,1,,,1,,3,3,,18,1,1,10,2015,09oct2015
,WASH75 B,0,,1,,,0,,,,,,,1,10,2015,09oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,09oct2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,09oct2015
,BGM2,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,WASH75 B,0,,1,,,0,,,,,,,1,10,2015,07oct2015
,BGM2,0,,1,,,1,,3,3,,3,,1,2,2015,26-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,07oct2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,BGM2,1,,1,,,1,,3,3,,11.66666667,1,1,2,2015,26-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,13,1,1,10,2015,08oct2015
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,08oct2015
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,08oct2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,08oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,08oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,08oct2015
,WASH75 B,1,,1,,,1,,3,3,,20,1,1,10,2015,08oct2015
,WASH75 B,1,,1,,,1,,3,3,,15,1,1,10,2015,08oct2015
,WASH75 B,0,0,,,,,,,,,,,1,10,2015,08oct2015
,BGM2,1,,1,,,1,,2,3,,18.5,1,1,3,2015,02mar2015
,BGM2,1,,1,,,1,,3,3,,11.66666667,1,1,3,2015,02mar2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,02mar2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,03mar2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,BGM2,1,,1,,,1,,3,3,,10.5,1,1,3,2015,03mar2015
,BGM2,1,,1,,,1,,2,3,,20,1,1,3,2015,09mar2015
,BGM2,1,,,,,1,,3,3,,28.75,1,1,3,2015,09mar2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,09mar2015
,BGM2,0,,1,,,1,,3,3,11,8.666666667,,1,3,2015,09mar2015
,BGM2,1,,1,,,1,,2,3,,19.5,1,1,3,2015,03mar2015
,BGM2,1,,1,,,1,,2,3,,10.5,1,1,3,2015,03mar2015
,BGM2,1,,1,,,1,,3,3,,31.66666667,1,1,3,2015,03mar2015
,BGM2,0,,,,,1,,1,2,,,,1,3,2015,03mar2015
,BGM2,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,,1,1,1,,3,3,,11,1,1,2,2015,26-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,BGM2,1,,1,,,1,,2,3,,33.33333333,1,1,2,2015,26-Feb-15
,BGM2,1,,,1,1,1,,2,3,,39.5,1,1,2,2015,26-Feb-15
,BGM2,0,,1,,,1,,3,3,,8,,1,3,2015,06mar2015
,BGM2,1,,1,,,1,,2,3,,20.5,1,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,23.33333333,1,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,2,3,,29.5,1,1,3,2015,09mar2015
,BGM2,1,,1,,,1,,3,3,,14.5,1,1,3,2015,09mar2015
,BGM2,1,,1,,,1,,3,3,,12.5,1,1,3,2015,02mar2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,02mar2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,BGM2,0,,1,,,1,,3,1,,,,1,3,2015,02mar2015
,BGM2,1,,,,,1,,2,3,,18.66666667,1,1,3,2015,02mar2015
,BGM2,0,0,,,,,,,,,,,1,3,2015,02mar2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,BGM2,1,,1,,,1,,3,3,,12,1,1,2,2015,27-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,BGM2,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,3,3,,42,1,1,2,2015,27-Feb-15
,BGM2,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,BGM2,1,,1,,,1,,2,3,,14,1,1,2,2015,27-Feb-15
,BGM2,0,0,,,,,,,,,,,1,3,2015,06mar2015
,BGM2,1,,1,,,1,,3,3,,37.5,1,1,3,2015,06mar2015
,BGM2,0,,,,,0,,,,,,,1,3,2015,06mar2015
,BGM2,0,,,0,,1,,1,2,,,,1,3,2015,06mar2015
,BGM2,1,,1,,,1,,3,3,,12,1,1,3,2015,06mar2015
,BGM2,0,,1,,,0,,,,,,,1,3,2015,06mar2015
