ID,t011_prgrm,t311_wpt_pass,t313_wpt_fail,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,Tororo,0,1,1,,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,1,1,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,40,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Tororo,1,,1,1,,,1,,3,3,,40,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,0,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,110,1,2,3,2015
,Busia,1,,1,.s,0,,1,,3,3,.s,60,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,92.5,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,86.66666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,0,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,100,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,45.66666794,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,35,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,46.66666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Busia,1,,1,.s,1,1,1,,3,3,.s,80,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,67.66666412,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,135,1,2,3,2015
,Busia,1,,1,1,,,1,,3,3,.s,19,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Tororo,0,1,1,0,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,,,1,,3,3,.s,32.08333206,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,200,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,56,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,58.33333333,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,88.33333588,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Bugiri,1,,1,.s,,,1,,3,3,.s,20,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,120,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,37.08333206,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,0,1,1,1,,,0,,,,,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,97.5,1,2,3,2015
,Busia,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Busia,1,,1,.s,1,1,1,,3,3,.s,44,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,57.08333206,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,50,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,0,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,1,,,1,,3,3,8,,,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Tororo,0,1,1,1,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,40,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,50,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,80,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,300,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,3,.s,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,120,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,40,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Busia,1,,1,1,,,1,,3,3,.s,25.33333397,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,70,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,75,1,2,3,2015
,Busia,1,,1,.s,,,1,,3,3,.s,33.33333206,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,30,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,57.5,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,45,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,95,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,25,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Busia,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,1,1,1,,3,3,4,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,70,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,37.08333206,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,45,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,30,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,42.08333206,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,150,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,1,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,15,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,100,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,80,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,-999,,1,,0,,1,,3,3,,50,-999,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Busia,1,,1,.s,1,1,1,,3,3,.s,33.33333206,1,2,3,2015
,Tororo,1,,1,1,,,1,,3,3,,100,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,11,80,1,2,3,2015
,Tororo,0,1,0,1,,,1,,2,2,6,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,50,1,2,3,2015
,Tororo,0,1,1,1,,,0,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Busia,1,,1,1,,,1,,3,3,.s,40.33333206,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,70,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,66.66666667,1,2,3,2015
,Tororo,1,,1,1,,,1,,3,3,,178,1,2,3,2015
,Tororo,0,1,1,,1,0,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,78.66666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,0,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,66.83333333,1,2,3,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,95,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,,1,,0,,1,,3,3,,100,0,2,3,2015
,Busia,1,,1,.s,0,,1,,3,3,.s,28.66666603,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,0,,1,,3,3,8,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,81.25,1,2,3,2015
,Tororo,0,1,0,,1,1,0,,,,,,,2,3,2015
,Busia,0,1,1,.s,1,0,,,.s,.s,.s,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,0,1,1,0,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,30,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,20,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,37.91666667,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,58,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,0,,0,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,41.25,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,90,1,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,70,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,1,,3,1,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,45,1,2,3,2015
,Tororo,0,1,1,,,,1,,3,3,,3,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,115,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,120,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,130,1,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,25,1,2,3,2015
,Tororo,0,1,1,,,,1,,1,1,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,150,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,0,,0,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,0,,0,,,,,,,2,3,2015
,Tororo,0,1,1,0,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,48.75,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,38.33333333,1,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,110,1,2,3,2015
,Tororo,0,1,1,,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,106.6666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,130,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,1,,1,1,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,130,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,0,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,116.6666667,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,40,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,88.33333333,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,56.66666667,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,45,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,48.33333333,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,90,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,166.6666667,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,68,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,1,,1,1,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,70,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,266.6666667,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,120,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,32.91666667,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,47.91666667,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,166.6666667,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,1,,0,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,233.3333333,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,41,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,120,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,150,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,40,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,116.6666667,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,166.6666667,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,40,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,166.6666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,1,,,1,,3,3,,18.33333333,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,1,,,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,60,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,52.91666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,39.75,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,155,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,40,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,51.66666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,95,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,53.5,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,50,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,180,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,42.91666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,166.6666667,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Tororo,0,0,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,36.66666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,1,,,1,,1,2,,,,2,3,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,1,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,40,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,34.41666667,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,100,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,75,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,120,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,33.75,1,2,3,2015
,Tororo,0,1,1,,,,1,,2,2,,5,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,100,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,89,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,90,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,30,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,27.91666667,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,100,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,116.6666667,1,2,4,2015
,Tororo,1,,1,,,,1,,3,3,,50,1,2,4,2015
,Tororo,1,,1,,,,1,,3,3,,60,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,100,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,52.33333333,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,100,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,47.08333333,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,55,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,,,1,,3,3,,50,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,116.6666667,1,2,4,2015
,Tororo,0,1,1,,,,0,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,40.16666667,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,106.6666667,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,70.66666667,1,2,4,2015
,Tororo,0,1,0,,1,1,0,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,47.91666667,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,86.66666667,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,40,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,46.66666667,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,37.91666667,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,0,1,1,,1,0,,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,44.91666667,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,145,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,90,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,55,1,2,4,2015
,Tororo,0,0,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,51.66666667,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,70,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,56,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,46.66666667,1,2,4,2015
,Tororo,1,,1,,,,1,,3,3,,60,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,77,1,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,84.33333333,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,0,1,1,,0,,0,,,,,,,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,120,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,58,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,11,90,1,2,4,2015
,Tororo,1,,1,,0,,1,,3,3,,30,1,2,4,2015
,Tororo,0,1,1,,1,1,0,,,,,,,2,4,2015
,Tororo,0,1,1,,,,1,,3,1,,,,2,4,2015
,Tororo,1,,1,,1,1,1,,3,3,,50,1,2,4,2015
,Tororo,0,0,1,,1,1,1,,1,1,,,,2,4,2015
,Tororo,0,0,1,,1,1,0,,,,,,,2,4,2015
,Tororo,0,1,0,,,,,,,,,,,2,4,2015
