id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
,Once Acre Fund,20,1,6,2013,20-Jun-13
,Once Acre Fund,15,1,6,2013,20-Jun-13
,Once Acre Fund,14,1,6,2013,20-Jun-13
,Once Acre Fund,25,1,6,2013,20-Jun-13
,Once Acre Fund,23,1,6,2013,20-Jun-13
,Once Acre Fund,18,1,6,2013,20-Jun-13
,Once Acre Fund,29,1,6,2013,20-Jun-13
,Once Acre Fund,16,1,6,2013,20-Jun-13
,Once Acre Fund,32,1,6,2013,20-Jun-13
,Once Acre Fund,20,1,6,2013,20-Jun-13
,Once Acre Fund,15,1,6,2013,20-Jun-13
,Once Acre Fund,27,1,6,2013,20-Jun-13
,Once Acre Fund,18,1,6,2013,20-Jun-13
,Once Acre Fund,19,1,6,2013,20-Jun-13
,Once Acre Fund,18,1,6,2013,20-Jun-13
,Once Acre Fund,22,1,6,2013,20-Jun-13
,Once Acre Fund,17,1,6,2013,20-Jun-13
,Once Acre Fund,23,1,6,2013,20-Jun-13
,Once Acre Fund,16,1,6,2013,20-Jun-13
,Once Acre Fund,16,1,6,2013,20-Jun-13
,Once Acre Fund,27,1,6,2013,21-Jun-13
,Once Acre Fund,25,1,6,2013,21-Jun-13
,Once Acre Fund,34,1,6,2013,21-Jun-13
,Once Acre Fund,22,1,6,2013,21-Jun-13
,Once Acre Fund,13,1,6,2013,21-Jun-13
,Once Acre Fund,13,1,6,2013,21-Jun-13
,Once Acre Fund,22,1,6,2013,21-Jun-13
,Once Acre Fund,21,1,6,2013,21-Jun-13
,Once Acre Fund,23,1,6,2013,21-Jun-13
,Once Acre Fund,18,1,6,2013,21-Jun-13
,Once Acre Fund,17,1,6,2013,21-Jun-13
,Once Acre Fund,26,1,6,2013,21-Jun-13
,Once Acre Fund,40,1,6,2013,21-Jun-13
,Once Acre Fund,20,1,6,2013,21-Jun-13
,Once Acre Fund,26,1,6,2013,21-Jun-13
,Once Acre Fund,21,1,6,2013,21-Jun-13
,Once Acre Fund,36,1,6,2013,21-Jun-13
,Once Acre Fund,23,1,6,2013,21-Jun-13
,Once Acre Fund,20,1,6,2013,21-Jun-13
,Once Acre Fund,17,1,6,2013,21-Jun-13
,Once Acre Fund,45,1,6,2013,22-Jun-13
,Once Acre Fund,28,1,6,2013,22-Jun-13
,Once Acre Fund,33,1,6,2013,22-Jun-13
,Once Acre Fund,29,1,6,2013,22-Jun-13
,Once Acre Fund,24,1,6,2013,22-Jun-13
,Once Acre Fund,18,1,6,2013,22-Jun-13
,Once Acre Fund,20,1,6,2013,22-Jun-13
,Once Acre Fund,20,1,6,2013,22-Jun-13
,Once Acre Fund,23,1,6,2013,22-Jun-13
,Once Acre Fund,21,1,6,2013,22-Jun-13
,Once Acre Fund,28,1,6,2013,22-Jun-13
,Once Acre Fund,30,1,6,2013,22-Jun-13
,Once Acre Fund,36,1,6,2013,22-Jun-13
,Once Acre Fund,23,1,6,2013,22-Jun-13
,Once Acre Fund,29,1,6,2013,22-Jun-13
,Once Acre Fund,48,1,6,2013,22-Jun-13
,Once Acre Fund,20,1,6,2013,22-Jun-13
,Once Acre Fund,38,1,6,2013,22-Jun-13
,Once Acre Fund,15,1,6,2013,24-Jun-13
,Once Acre Fund,27,1,6,2013,24-Jun-13
,Once Acre Fund,23,1,6,2013,24-Jun-13
,Once Acre Fund,32,1,6,2013,24-Jun-13
,Once Acre Fund,23,1,6,2013,24-Jun-13
,Once Acre Fund,21,1,6,2013,24-Jun-13
,Once Acre Fund,20,1,6,2013,24-Jun-13
,Once Acre Fund,22,1,6,2013,24-Jun-13
,Once Acre Fund,16,1,6,2013,24-Jun-13
,Once Acre Fund,17,1,6,2013,24-Jun-13
,Once Acre Fund,23,1,6,2013,24-Jun-13
,Once Acre Fund,19,1,6,2013,24-Jun-13
,Once Acre Fund,26,1,6,2013,24-Jun-13
,Once Acre Fund,16,1,6,2013,24-Jun-13
,Once Acre Fund,21,1,6,2013,24-Jun-13
,Once Acre Fund,19,1,6,2013,24-Jun-13
,Once Acre Fund,20,1,6,2013,24-Jun-13
,Once Acre Fund,18,1,6,2013,24-Jun-13
,Once Acre Fund,16,1,6,2013,24-Jun-13
,Once Acre Fund,29,1,6,2013,24-Jun-13
,Once Acre Fund,18,1,6,2013,24-Jun-13
,Once Acre Fund,26,1,6,2013,24-Jun-13
,Once Acre Fund,18,1,6,2013,24-Jun-13
,Once Acre Fund,20,1,6,2013,24-Jun-13
,Once Acre Fund,22,1,6,2013,24-Jun-13
,Once Acre Fund,21,1,6,2013,24-Jun-13
,Once Acre Fund,22,1,6,2013,24-Jun-13
,Once Acre Fund,33,1,6,2013,24-Jun-13
,Once Acre Fund,22,1,6,2013,24-Jun-13
,Once Acre Fund,11,1,6,2013,24-Jun-13
,Once Acre Fund,33,1,6,2013,24-Jun-13
,Once Acre Fund,22,1,6,2013,24-Jun-13
,Once Acre Fund,27,1,6,2013,24-Jun-13
,Once Acre Fund,16,1,6,2013,25-Jun-13
,Once Acre Fund,31,1,6,2013,25-Jun-13
,Once Acre Fund,27,1,6,2013,25-Jun-13
,Once Acre Fund,38,1,6,2013,25-Jun-13
,Once Acre Fund,32,1,6,2013,25-Jun-13
,Once Acre Fund,33,1,6,2013,25-Jun-13
,Once Acre Fund,36,1,6,2013,25-Jun-13
,Once Acre Fund,34,1,6,2013,25-Jun-13
,Once Acre Fund,20,1,6,2013,25-Jun-13
,Once Acre Fund,30,1,6,2013,25-Jun-13
,Once Acre Fund,23,1,6,2013,25-Jun-13
,Once Acre Fund,21,1,6,2013,25-Jun-13
,Once Acre Fund,30,1,6,2013,25-Jun-13
,Once Acre Fund,28,1,6,2013,25-Jun-13
,Once Acre Fund,30,1,6,2013,25-Jun-13
,Once Acre Fund,24,1,6,2013,25-Jun-13
,Once Acre Fund,23,1,6,2013,25-Jun-13
,Once Acre Fund,19,1,6,2013,25-Jun-13
,Once Acre Fund,21,1,6,2013,25-Jun-13
,Once Acre Fund,17,1,6,2013,25-Jun-13
,Once Acre Fund,24,1,6,2013,25-Jun-13
,Once Acre Fund,24,1,6,2013,26-Jun-13
,Once Acre Fund,20,1,6,2013,26-Jun-13
,Once Acre Fund,28,1,6,2013,26-Jun-13
,Once Acre Fund,29,1,6,2013,26-Jun-13
,Once Acre Fund,20,1,6,2013,26-Jun-13
,Once Acre Fund,17,1,6,2013,26-Jun-13
,Once Acre Fund,40,1,6,2013,26-Jun-13
,Once Acre Fund,23,1,6,2013,26-Jun-13
,Once Acre Fund,27,1,6,2013,26-Jun-13
,Once Acre Fund,28,1,6,2013,26-Jun-13
,Once Acre Fund,33,1,6,2013,26-Jun-13
,Once Acre Fund,18,1,6,2013,26-Jun-13
,Once Acre Fund,31,1,6,2013,26-Jun-13
,Once Acre Fund,25,1,6,2013,26-Jun-13
,Once Acre Fund,28,1,6,2013,26-Jun-13
,Once Acre Fund,21,1,6,2013,26-Jun-13
,Once Acre Fund,21,1,6,2013,26-Jun-13
,Once Acre Fund,29,1,6,2013,26-Jun-13
,Once Acre Fund,23,1,6,2013,26-Jun-13
,Once Acre Fund,21,1,6,2013,26-Jun-13
,Once Acre Fund,26,1,6,2013,26-Jun-13
,Once Acre Fund,23,1,6,2013,26-Jun-13
,Once Acre Fund,34,1,6,2013,26-Jun-13
,Once Acre Fund,17,1,6,2013,26-Jun-13
,Once Acre Fund,24,1,6,2013,26-Jun-13
,Once Acre Fund,26,1,6,2013,26-Jun-13
,Once Acre Fund,20,1,6,2013,26-Jun-13
,Once Acre Fund,22,1,6,2013,26-Jun-13
,Once Acre Fund,27,1,6,2013,26-Jun-13
,Once Acre Fund,29,1,6,2013,26-Jun-13
,Once Acre Fund,26,1,6,2013,26-Jun-13
,Once Acre Fund,16,1,6,2013,26-Jun-13
,Once Acre Fund,22,1,6,2013,26-Jun-13
,Once Acre Fund,16,1,6,2013,26-Jun-13
,Once Acre Fund,34,1,6,2013,26-Jun-13
,Once Acre Fund,23,1,6,2013,26-Jun-13
,Once Acre Fund,30,1,6,2013,26-Jun-13
,Once Acre Fund,17,1,6,2013,26-Jun-13
,Once Acre Fund,20,1,6,2013,26-Jun-13
,Once Acre Fund,20,1,6,2013,26-Jun-13
,Once Acre Fund,32,1,6,2013,27-Jun-13
,Once Acre Fund,20,1,6,2013,27-Jun-13
,Once Acre Fund,23,1,6,2013,27-Jun-13
,Once Acre Fund,33,1,6,2013,27-Jun-13
,Once Acre Fund,20,1,6,2013,27-Jun-13
,Once Acre Fund,21,1,6,2013,27-Jun-13
,Once Acre Fund,41,1,6,2013,27-Jun-13
,Once Acre Fund,30,1,6,2013,27-Jun-13
,Once Acre Fund,30,1,6,2013,27-Jun-13
,Once Acre Fund,29,1,6,2013,27-Jun-13
,Once Acre Fund,15,1,6,2013,27-Jun-13
,Once Acre Fund,22,1,6,2013,27-Jun-13
,Once Acre Fund,22,1,6,2013,27-Jun-13
,Once Acre Fund,31,1,6,2013,27-Jun-13
,Once Acre Fund,26,1,6,2013,27-Jun-13
,Once Acre Fund,22,1,6,2013,27-Jun-13
,Once Acre Fund,24,1,6,2013,27-Jun-13
,Once Acre Fund,18,1,6,2013,27-Jun-13
,Once Acre Fund,29,1,6,2013,27-Jun-13
,Once Acre Fund,13,1,6,2013,27-Jun-13
,Once Acre Fund,24,1,6,2013,27-Jun-13
,Once Acre Fund,23,1,6,2013,27-Jun-13
,Once Acre Fund,33,1,6,2013,27-Jun-13
,Once Acre Fund,27,1,6,2013,27-Jun-13
,Once Acre Fund,25,1,6,2013,27-Jun-13
,Once Acre Fund,25,1,6,2013,27-Jun-13
,Once Acre Fund,24,1,6,2013,27-Jun-13
,Once Acre Fund,24,1,6,2013,27-Jun-13
,Once Acre Fund,26,1,6,2013,27-Jun-13
,Once Acre Fund,30,1,6,2013,27-Jun-13
,Once Acre Fund,27,1,6,2013,27-Jun-13
,Once Acre Fund,18,1,6,2013,28-Jun-13
,Once Acre Fund,35,1,6,2013,28-Jun-13
,Once Acre Fund,18,1,6,2013,28-Jun-13
,Once Acre Fund,22,1,6,2013,28-Jun-13
,Once Acre Fund,25,1,6,2013,28-Jun-13
,Once Acre Fund,22,1,6,2013,28-Jun-13
,Once Acre Fund,22,1,6,2013,28-Jun-13
,Once Acre Fund,36,1,6,2013,28-Jun-13
,Once Acre Fund,27,1,6,2013,28-Jun-13
,Once Acre Fund,21,1,6,2013,28-Jun-13
,Once Acre Fund,46,1,6,2013,28-Jun-13
,Once Acre Fund,29,1,6,2013,28-Jun-13
,Once Acre Fund,43,1,6,2013,28-Jun-13
,Once Acre Fund,32,1,6,2013,28-Jun-13
,Once Acre Fund,29,1,6,2013,28-Jun-13
,Once Acre Fund,33,1,6,2013,28-Jun-13
,Once Acre Fund,17,1,6,2013,29-Jun-13
,Once Acre Fund,17,1,6,2013,29-Jun-13
,Once Acre Fund,17,1,6,2013,29-Jun-13
,Once Acre Fund,35,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,21,1,6,2013,29-Jun-13
,Once Acre Fund,26,1,6,2013,29-Jun-13
,Once Acre Fund,28,1,6,2013,29-Jun-13
,Once Acre Fund,25,1,6,2013,29-Jun-13
,Once Acre Fund,25,1,6,2013,29-Jun-13
,Once Acre Fund,26,1,6,2013,29-Jun-13
,Once Acre Fund,22,1,6,2013,29-Jun-13
,Once Acre Fund,21,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,19,1,6,2013,29-Jun-13
,Once Acre Fund,25,1,6,2013,29-Jun-13
,Once Acre Fund,19,1,6,2013,29-Jun-13
,Once Acre Fund,18,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,23,1,6,2013,29-Jun-13
,Once Acre Fund,28,1,6,2013,29-Jun-13
,Once Acre Fund,25,1,6,2013,29-Jun-13
,Once Acre Fund,28,1,6,2013,29-Jun-13
,Once Acre Fund,20,1,6,2013,29-Jun-13
,Once Acre Fund,30,1,6,2013,29-Jun-13
,Once Acre Fund,27,1,6,2013,29-Jun-13
,Once Acre Fund,18,1,6,2013,29-Jun-13
,Once Acre Fund,25,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,36,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,17,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,29,1,6,2013,29-Jun-13
,Once Acre Fund,67,1,6,2013,29-Jun-13
,Once Acre Fund,24,1,6,2013,29-Jun-13
,Once Acre Fund,35,1,7,2013,01-Jul-13
,Once Acre Fund,16,1,7,2013,01-Jul-13
,Once Acre Fund,23,1,7,2013,01-Jul-13
,Once Acre Fund,21,1,7,2013,01-Jul-13
,Once Acre Fund,43,1,7,2013,01-Jul-13
,Once Acre Fund,25,1,7,2013,01-Jul-13
,Once Acre Fund,21,1,7,2013,01-Jul-13
,Once Acre Fund,20,1,7,2013,01-Jul-13
,Once Acre Fund,18,1,7,2013,01-Jul-13
,Once Acre Fund,15,1,7,2013,01-Jul-13
,Once Acre Fund,20,1,7,2013,01-Jul-13
,Once Acre Fund,49,1,7,2013,01-Jul-13
,Once Acre Fund,37,1,7,2013,01-Jul-13
,Once Acre Fund,20,1,7,2013,01-Jul-13
,Once Acre Fund,15,1,7,2013,01-Jul-13
,Once Acre Fund,29,1,7,2013,01-Jul-13
,Once Acre Fund,27,1,7,2013,01-Jul-13
,Once Acre Fund,23,1,7,2013,01-Jul-13
,Once Acre Fund,26,1,7,2013,01-Jul-13
,Once Acre Fund,20,1,7,2013,01-Jul-13
,Once Acre Fund,26,1,7,2013,01-Jul-13
,Once Acre Fund,29,1,7,2013,01-Jul-13
,Once Acre Fund,19,1,7,2013,01-Jul-13
,Once Acre Fund,26,1,7,2013,01-Jul-13
,Once Acre Fund,31,1,7,2013,01-Jul-13
,Once Acre Fund,17,1,7,2013,01-Jul-13
,Once Acre Fund,25,1,7,2013,01-Jul-13
,Once Acre Fund,21,1,7,2013,01-Jul-13
,Once Acre Fund,24,1,7,2013,01-Jul-13
,Once Acre Fund,39,1,7,2013,01-Jul-13
,Once Acre Fund,15,1,7,2013,02-Jul-13
,Ugunja,97,1,7,2013,03-Jul-13
,Ugunja,94,1,7,2013,03-Jul-13
,Once Acre Fund,38,1,7,2013,03-Jul-13
,Once Acre Fund,28,1,7,2013,03-Jul-13
,Ugunja,31,1,7,2013,03-Jul-13
,Ugunja,25,1,7,2013,03-Jul-13
,Ugunja,35,1,7,2013,03-Jul-13
,Ugunja,47,1,7,2013,03-Jul-13
,Ugunja,38,1,7,2013,03-Jul-13
,Ugunja,51,1,7,2013,03-Jul-13
,Once Acre Fund,22,1,7,2013,04-Jul-13
,Once Acre Fund,28,1,7,2013,04-Jul-13
,Once Acre Fund,46,1,7,2013,04-Jul-13
,Once Acre Fund,21,1,7,2013,04-Jul-13
,Once Acre Fund,30,1,7,2013,04-Jul-13
,Ugunja,31,1,7,2013,04-Jul-13
,Once Acre Fund,30,1,7,2013,04-Jul-13
,Once Acre Fund,35,1,7,2013,04-Jul-13
,Once Acre Fund,20,1,7,2013,04-Jul-13
,Once Acre Fund,14,1,7,2013,04-Jul-13
,Once Acre Fund,27,1,7,2013,04-Jul-13
,Once Acre Fund,25,1,7,2013,04-Jul-13
,Once Acre Fund,21,1,7,2013,04-Jul-13
,Once Acre Fund,62,1,7,2013,04-Jul-13
,Once Acre Fund,35,1,7,2013,04-Jul-13
,Ugunja,33,1,7,2013,04-Jul-13
,Once Acre Fund,47,1,7,2013,04-Jul-13
,Once Acre Fund,32,1,7,2013,04-Jul-13
,Once Acre Fund,27,1,7,2013,04-Jul-13
,Once Acre Fund,32,1,7,2013,04-Jul-13
,Once Acre Fund,29,1,7,2013,04-Jul-13
,Once Acre Fund,31,1,7,2013,04-Jul-13
,Once Acre Fund,25,1,7,2013,04-Jul-13
,Once Acre Fund,16,1,7,2013,04-Jul-13
,Once Acre Fund,22,1,7,2013,04-Jul-13
,Once Acre Fund,39,1,7,2013,04-Jul-13
,Once Acre Fund,18,1,7,2013,04-Jul-13
,Once Acre Fund,17,1,7,2013,04-Jul-13
,Once Acre Fund,33,1,7,2013,04-Jul-13
,Once Acre Fund,22,1,7,2013,04-Jul-13
,Once Acre Fund,30,1,7,2013,04-Jul-13
,Once Acre Fund,34,1,7,2013,04-Jul-13
,Once Acre Fund,49,1,7,2013,04-Jul-13
,Once Acre Fund,33,1,7,2013,04-Jul-13
,Once Acre Fund,19,1,7,2013,04-Jul-13
,Once Acre Fund,27,1,7,2013,05-Jul-13
,Once Acre Fund,17,1,7,2013,05-Jul-13
,Once Acre Fund,28,1,7,2013,05-Jul-13
,Once Acre Fund,28,1,7,2013,05-Jul-13
,Once Acre Fund,34,1,7,2013,05-Jul-13
,Once Acre Fund,21,1,7,2013,05-Jul-13
,Once Acre Fund,22,1,7,2013,05-Jul-13
,Once Acre Fund,25,1,7,2013,05-Jul-13
,Once Acre Fund,19,1,7,2013,05-Jul-13
,Once Acre Fund,23,1,7,2013,05-Jul-13
,Once Acre Fund,23,1,7,2013,05-Jul-13
,Once Acre Fund,34,1,7,2013,05-Jul-13
,Ugunja,43,1,7,2013,05-Jul-13
,Once Acre Fund,17,1,7,2013,05-Jul-13
,Once Acre Fund,42,1,7,2013,05-Jul-13
,Once Acre Fund,31,1,7,2013,05-Jul-13
,Once Acre Fund,15,1,7,2013,05-Jul-13
,Once Acre Fund,24,1,7,2013,05-Jul-13
,Once Acre Fund,45,1,7,2013,05-Jul-13
,Once Acre Fund,19,1,7,2013,05-Jul-13
,Once Acre Fund,20,1,7,2013,05-Jul-13
,Once Acre Fund,30,1,7,2013,05-Jul-13
,Once Acre Fund,32,1,7,2013,05-Jul-13
,Once Acre Fund,16,1,7,2013,05-Jul-13
,Once Acre Fund,22,1,7,2013,05-Jul-13
,Once Acre Fund,31,1,7,2013,05-Jul-13
,Once Acre Fund,17,1,7,2013,05-Jul-13
,Once Acre Fund,30,1,7,2013,05-Jul-13
,Once Acre Fund,19,1,7,2013,05-Jul-13
,Once Acre Fund,29,1,7,2013,05-Jul-13
,Once Acre Fund,28,1,7,2013,05-Jul-13
,Once Acre Fund,21,1,7,2013,05-Jul-13
,Once Acre Fund,35,1,7,2013,05-Jul-13
,Once Acre Fund,17,1,7,2013,05-Jul-13
,Once Acre Fund,20,1,7,2013,05-Jul-13
,Once Acre Fund,49,1,7,2013,05-Jul-13
,Once Acre Fund,19,1,7,2013,05-Jul-13
,Once Acre Fund,27,1,7,2013,05-Jul-13
,Once Acre Fund,20,1,7,2013,05-Jul-13
,Once Acre Fund,43,1,7,2013,05-Jul-13
,Once Acre Fund,17,1,7,2013,05-Jul-13
,Once Acre Fund,25,1,7,2013,06-Jul-13
,Once Acre Fund,22,1,7,2013,06-Jul-13
,Once Acre Fund,22,1,7,2013,06-Jul-13
,Once Acre Fund,26,1,7,2013,06-Jul-13
,Once Acre Fund,31,1,7,2013,06-Jul-13
,Once Acre Fund,27,1,7,2013,06-Jul-13
,Once Acre Fund,22,1,7,2013,06-Jul-13
,Once Acre Fund,21,1,7,2013,06-Jul-13
,Once Acre Fund,23,1,7,2013,06-Jul-13
,Once Acre Fund,40,1,7,2013,06-Jul-13
,Once Acre Fund,30,1,7,2013,06-Jul-13
,Once Acre Fund,21,1,7,2013,06-Jul-13
,Once Acre Fund,26,1,7,2013,06-Jul-13
,Once Acre Fund,18,1,7,2013,06-Jul-13
,Once Acre Fund,26,1,7,2013,06-Jul-13
,Once Acre Fund,32,1,7,2013,06-Jul-13
,Once Acre Fund,17,1,7,2013,06-Jul-13
,Once Acre Fund,27,1,7,2013,06-Jul-13
,Once Acre Fund,61,1,7,2013,06-Jul-13
,Once Acre Fund,16,1,7,2013,06-Jul-13
,Once Acre Fund,17,1,7,2013,06-Jul-13
,Once Acre Fund,16,1,7,2013,06-Jul-13
,Once Acre Fund,15,1,7,2013,06-Jul-13
,Once Acre Fund,24,1,7,2013,06-Jul-13
,Once Acre Fund,22,1,7,2013,06-Jul-13
,Once Acre Fund,31,1,7,2013,06-Jul-13
,Once Acre Fund,26,1,7,2013,06-Jul-13
,Once Acre Fund,19,1,7,2013,06-Jul-13
,Once Acre Fund,15,1,7,2013,06-Jul-13
,Once Acre Fund,18,1,7,2013,06-Jul-13
,Once Acre Fund,39,1,7,2013,06-Jul-13
,Once Acre Fund,26,1,7,2013,07-Jul-13
,Ugunja,36,1,7,2013,08-Jul-13
,Once Acre Fund,31,1,7,2013,08-Jul-13
,Once Acre Fund,20,1,7,2013,08-Jul-13
,Once Acre Fund,23,1,7,2013,08-Jul-13
,Once Acre Fund,40,1,7,2013,08-Jul-13
,Once Acre Fund,20,1,7,2013,08-Jul-13
,Once Acre Fund,26,1,7,2013,08-Jul-13
,Once Acre Fund,22,1,7,2013,08-Jul-13
,Once Acre Fund,26,1,7,2013,08-Jul-13
,Once Acre Fund,22,1,7,2013,08-Jul-13
,Once Acre Fund,20,1,7,2013,08-Jul-13
,Once Acre Fund,16,1,7,2013,08-Jul-13
,Once Acre Fund,45,1,7,2013,08-Jul-13
,Ugunja,24,1,7,2013,08-Jul-13
,Once Acre Fund,25,1,7,2013,08-Jul-13
,Ugunja,46,1,7,2013,08-Jul-13
,Once Acre Fund,32,1,7,2013,08-Jul-13
,Once Acre Fund,20,1,7,2013,08-Jul-13
,Once Acre Fund,24,1,7,2013,08-Jul-13
,Once Acre Fund,19,1,7,2013,08-Jul-13
,Once Acre Fund,49,1,7,2013,08-Jul-13
,Once Acre Fund,27,1,7,2013,08-Jul-13
,Once Acre Fund,26,1,7,2013,08-Jul-13
,Once Acre Fund,26,1,7,2013,08-Jul-13
,Once Acre Fund,33,1,7,2013,08-Jul-13
,Once Acre Fund,15,1,7,2013,08-Jul-13
,Once Acre Fund,27,1,7,2013,08-Jul-13
,Ugunja,27,1,7,2013,08-Jul-13
,Once Acre Fund,31,1,7,2013,08-Jul-13
,Ugunja,39,1,7,2013,08-Jul-13
,Once Acre Fund,15,1,7,2013,08-Jul-13
,Once Acre Fund,49,1,7,2013,08-Jul-13
,Ugunja,20,1,7,2013,08-Jul-13
,Once Acre Fund,23,1,7,2013,08-Jul-13
,Once Acre Fund,32,1,7,2013,08-Jul-13
,Once Acre Fund,39,1,7,2013,08-Jul-13
,Once Acre Fund,33,1,7,2013,08-Jul-13
,Once Acre Fund,21,1,7,2013,08-Jul-13
,Ugunja,93,1,7,2013,08-Jul-13
,Once Acre Fund,16,1,7,2013,08-Jul-13
,Once Acre Fund,29,1,7,2013,09-Jul-13
,Once Acre Fund,28,1,7,2013,09-Jul-13
,Once Acre Fund,30,1,7,2013,09-Jul-13
,Once Acre Fund,28,1,7,2013,09-Jul-13
,Once Acre Fund,20,1,7,2013,09-Jul-13
,Once Acre Fund,21,1,7,2013,09-Jul-13
,Once Acre Fund,32,1,7,2013,09-Jul-13
,Once Acre Fund,20,1,7,2013,09-Jul-13
,Once Acre Fund,18,1,7,2013,09-Jul-13
,Once Acre Fund,22,1,7,2013,09-Jul-13
,Once Acre Fund,22,1,7,2013,09-Jul-13
,Once Acre Fund,25,1,7,2013,09-Jul-13
,Once Acre Fund,24,1,7,2013,09-Jul-13
,Ugunja,28,1,7,2013,09-Jul-13
,Once Acre Fund,33,1,7,2013,09-Jul-13
,Once Acre Fund,20,1,7,2013,09-Jul-13
,Once Acre Fund,26,1,7,2013,09-Jul-13
,Once Acre Fund,19,1,7,2013,09-Jul-13
,Once Acre Fund,31,1,7,2013,09-Jul-13
,Once Acre Fund,59,1,7,2013,09-Jul-13
,Once Acre Fund,20,1,7,2013,09-Jul-13
,Once Acre Fund,23,1,7,2013,09-Jul-13
,Once Acre Fund,21,1,7,2013,09-Jul-13
,Once Acre Fund,30,1,7,2013,09-Jul-13
,Once Acre Fund,26,1,7,2013,09-Jul-13
,Once Acre Fund,25,1,7,2013,09-Jul-13
,Once Acre Fund,27,1,7,2013,09-Jul-13
,Once Acre Fund,36,1,7,2013,09-Jul-13
,Once Acre Fund,39,1,7,2013,09-Jul-13
,Once Acre Fund,24,1,7,2013,09-Jul-13
,Ugunja,24,1,7,2013,09-Jul-13
,Once Acre Fund,21,1,7,2013,09-Jul-13
,Once Acre Fund,29,1,7,2013,09-Jul-13
,Once Acre Fund,44,1,7,2013,09-Jul-13
,Once Acre Fund,27,1,7,2013,09-Jul-13
,Once Acre Fund,20,1,7,2013,09-Jul-13
,Once Acre Fund,28,1,7,2013,10-Jul-13
,Once Acre Fund,21,1,7,2013,10-Jul-13
,Once Acre Fund,23,1,7,2013,10-Jul-13
,Once Acre Fund,16,1,7,2013,10-Jul-13
,Once Acre Fund,23,1,7,2013,10-Jul-13
,Once Acre Fund,40,1,7,2013,10-Jul-13
,Once Acre Fund,32,1,7,2013,10-Jul-13
,Once Acre Fund,19,1,7,2013,10-Jul-13
,Once Acre Fund,23,1,7,2013,10-Jul-13
,Once Acre Fund,19,1,7,2013,10-Jul-13
,Once Acre Fund,41,1,7,2013,10-Jul-13
,Once Acre Fund,34,1,7,2013,10-Jul-13
,Once Acre Fund,21,1,7,2013,10-Jul-13
,Once Acre Fund,20,1,7,2013,10-Jul-13
,Once Acre Fund,28,1,7,2013,10-Jul-13
,Once Acre Fund,30,1,7,2013,10-Jul-13
,Once Acre Fund,33,1,7,2013,10-Jul-13
,Once Acre Fund,18,1,7,2013,10-Jul-13
,Once Acre Fund,42,1,7,2013,10-Jul-13
,Once Acre Fund,27,1,7,2013,10-Jul-13
,Once Acre Fund,28,1,7,2013,10-Jul-13
,Once Acre Fund,26,1,7,2013,10-Jul-13
,Once Acre Fund,20,1,7,2013,10-Jul-13
,Once Acre Fund,36,1,7,2013,10-Jul-13
,Once Acre Fund,17,1,7,2013,10-Jul-13
,Once Acre Fund,30,1,7,2013,10-Jul-13
,Once Acre Fund,25,1,7,2013,10-Jul-13
,Once Acre Fund,27,1,7,2013,10-Jul-13
,Once Acre Fund,24,1,7,2013,10-Jul-13
,Once Acre Fund,33,1,7,2013,10-Jul-13
,Once Acre Fund,25,1,7,2013,10-Jul-13
,Once Acre Fund,29,1,7,2013,10-Jul-13
,Once Acre Fund,20,1,7,2013,10-Jul-13
,Once Acre Fund,30,1,7,2013,10-Jul-13
,Once Acre Fund,21,1,7,2013,11-Jul-13
,Once Acre Fund,21,1,7,2013,11-Jul-13
,Once Acre Fund,36,1,7,2013,11-Jul-13
,Once Acre Fund,23,1,7,2013,11-Jul-13
,Once Acre Fund,16,1,7,2013,11-Jul-13
,Once Acre Fund,23,1,7,2013,11-Jul-13
,Once Acre Fund,23,1,7,2013,11-Jul-13
,Once Acre Fund,29,1,7,2013,11-Jul-13
,Once Acre Fund,20,1,7,2013,11-Jul-13
,Once Acre Fund,40,1,7,2013,11-Jul-13
,Once Acre Fund,32,1,7,2013,11-Jul-13
,Once Acre Fund,24,1,7,2013,11-Jul-13
,Once Acre Fund,18,1,7,2013,11-Jul-13
,Once Acre Fund,27,1,7,2013,11-Jul-13
,Once Acre Fund,19,1,7,2013,11-Jul-13
,Ugunja,30,1,7,2013,11-Jul-13
,Once Acre Fund,24,1,7,2013,11-Jul-13
,Once Acre Fund,30,1,7,2013,11-Jul-13
,Once Acre Fund,22,1,7,2013,11-Jul-13
,Ugunja,31,1,7,2013,11-Jul-13
,Once Acre Fund,23,1,7,2013,11-Jul-13
,Once Acre Fund,25,1,7,2013,11-Jul-13
,Once Acre Fund,24,1,7,2013,11-Jul-13
,Once Acre Fund,23,1,7,2013,11-Jul-13
,Once Acre Fund,31,1,7,2013,11-Jul-13
