id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,KBK3,7020066,14,589,19.63333,0.713073,3.565365,5,18,2014-06-19,2016-01-29,1,2016,2
,KBK3,7020067,16,589,19.63333,0.8149406,4.074703,5,19,2014-06-19,2016-01-29,1,2016,2
,KBK3,7020068,20,589,19.63333,1.018676,5.093379,6,24,2014-06-19,2016-01-29,1,2016,2
,KBK3,7020069,15,589,19.63333,0.7640068,3.820034,5,18,2014-06-19,2016-01-29,1,2016,2
,KBK3,7020070,16,589,19.63333,0.8149406,4.074703,5,20,2014-06-19,2016-01-29,1,2016,2
,KBK3,7020071,16,589,19.63333,0.8149406,4.074703,5,19,2014-06-19,2016-01-29,1,2016,2
,KBK3,7020072,15.8,590,19.66667,0.8033898,4.016949,5,20,2014-06-18,2016-01-29,1,2016,2
,KBK3,7020073,15,591,19.7,0.7614213,3.807106,5,19,2014-06-17,2016-01-29,1,2016,2
,KBK3,7020074,16,591,19.7,0.8121827,4.060914,5,20,2014-06-17,2016-01-29,1,2016,2
,KBK3,7020075,14,590,19.66667,0.7118644,3.559322,5,18,2014-06-18,2016-01-29,1,2016,2
,KBK3,7020076,16,586,19.53333,0.8191127,4.095563,5,20,2014-06-18,2016-01-25,1,2016,2
,KBK3,7020077,8,227,7.566667,1.057269,5.286344,3,12,2015-06-12,2016-01-25,1,2016,2
,KBK3,7020078,15,593,19.76667,0.7588533,3.794267,5,19,2014-06-11,2016-01-25,1,2016,2
,KBK3,7020079,12.2,321,10.7,1.140187,5.700934,4,16,2015-03-10,2016-01-25,1,2016,2
,KBK3,7020080,16,593,19.76667,0.8094435,4.047218,5,19,2014-06-11,2016-01-25,1,2016,2
,KBK3,7020081,16,593,19.76667,0.8094435,4.047218,5,19,2014-06-11,2016-01-25,1,2016,2
,KBK3,7020084,16,593,19.76667,0.8094435,4.047218,5,20,2014-06-11,2016-01-25,1,2016,2
,KBK3,7020085,11.2,593,19.76667,0.5666105,2.833052,4,15,2014-06-11,2016-01-25,1,2016,2
,KBK3,7020086,11,323,10.76667,1.021672,5.108359,4,15,2015-03-11,2016-01-28,1,2016,2
,KBK3,7020087,16,594,19.8,0.8080809,4.040404,5,19,2014-06-13,2016-01-28,1,2016,2
,KBK3,7020088,15,594,19.8,0.7575758,3.787879,5,19,2014-06-13,2016-01-28,1,2016,2
,KBK3,7020089,12,323,10.76667,1.114551,5.572755,4,16,2015-03-11,2016-01-28,1,2016,2
,KBK3,7020090,15,594,19.8,0.7575758,3.787879,5,18,2014-06-13,2016-01-28,1,2016,2
,KBK3,7020091,16,595,19.83333,0.8067226,4.033613,5,19,2014-06-12,2016-01-28,1,2016,2
,KBK3,7020092,12,596,19.86667,0.6040269,3.020134,4,14,2014-06-02,2016-01-19,1,2016,2
,KBK3,7020093,7,312,10.4,0.6730769,3.365385,3,11,2015-03-13,2016-01-19,1,2016,2
,KBK3,7020094,6,596,19.86667,0.3020134,1.510067,3,9,2014-06-02,2016-01-19,1,2016,2
,KBK3,7020095,12,596,19.86667,0.6040269,3.020134,4,16,2014-06-02,2016-01-19,1,2016,2
,KBK3,7020096,11,596,19.86667,0.5536913,2.768456,4,15,2014-06-02,2016-01-19,1,2016,2
,KBK3,7020098,12,596,19.86667,0.6040269,3.020134,4,16,2014-06-02,2016-01-19,1,2016,2
,KBK3,7020099,11,595,19.83333,0.5546218,2.773109,4,14,2014-06-02,2016-01-18,1,2016,2
,KBK3,7020100,12,595,19.83333,0.605042,3.02521,4,16,2014-06-02,2016-01-18,1,2016,2
