id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
4849,VHG,10250208,3,76,2.533333,1.184211,5.921053,4,8,2014/03/01,2014/05/19,5,2014,1
4850,VHG,10250209,3,79,2.633333,1.139241,5.696202,3,6,2014/03/01,2014/05/19,5,2014,1
4851,VHG,10250210,5,587,19.56667,0.2555366,1.277683,3,6,2014/03/13,2015/10/21,10,2015,1
4852,VHG,10250211,1,79,2.633333,0.3797468,1.898734,2,4,2014/02/27,2014/05/17,5,2014,1
4853,VHG,10250212,2,290,9.666667,0.2068965,1.034483,2,4,2014/02/28,2014/12/15,12,2014,1
4854,VHG,10250213,2,56,1.866667,1.071429,5.357142,2,5,2014/02/28,2014/04/25,4,2014,1
4855,VHG,10250215,5,290,9.666667,0.5172414,2.586207,3,7,2014/02/28,2014/12/15,12,2014,1
4856,VHG,10250216,2,67,2.233333,0.8955224,4.477612,2,5,2014/02/28,2014/05/06,5,2014,1
4857,VHG,10250219,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1
4858,VHG,10250220,3,78,2.6,1.153846,5.769231,3,8,2014/02/05,2014/04/24,4,2014,1
4859,VHG,10250221,7,108,3.6,1.944445,9.722222,4,10,2014/02/07,2014/05/26,5,2014,1
4860,VHG,10250222,3,77,2.566667,1.168831,5.844156,3,7,2014/02/06,2014/04/24,4,2014,1
4861,VHG,10250223,4,77,2.566667,1.558442,7.792208,3,7,2014/02/06,2014/04/24,4,2014,1
4862,VHG,10250224,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1
4863,VHG,10250225,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1
4864,VHG,10250226,8,539,17.96667,0.445269,2.226345,4,10,2014/02/05,2015/07/29,7,2015,1
4865,VHG,10250227,4,78,2.6,1.538462,7.692308,3,8,2014/02/05,2014/04/24,4,2014,1
4866,VHG,10250228,4,110,3.666667,1.090909,5.454545,3,7,2014/02/05,2014/05/26,5,2014,1
4867,VHG,10250229,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1
4868,VHG,10250230,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1
4869,VHG,10250231,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1
4870,VHG,10250232,1,35,1.166667,0.8571429,4.285714,2,4,2014/02/04,2014/03/11,3,2014,1
4871,VHG,10250233,3,79,2.633333,1.139241,5.696202,3,8,2014/02/04,2014/04/24,4,2014,1
4872,VHG,10250235,2,35,1.166667,1.714286,8.571428,2,5,2014/02/04,2014/03/11,3,2014,1
4873,VHG,10250236,1,35,1.166667,0.8571429,4.285714,2,4,2014/02/04,2014/03/11,3,2014,1
4874,VHG,10250238,12,559,18.63333,0.6440071,3.220036,6,14,2014/02/24,2015/09/06,9,2015,1
4875,VHG,10250240,13,592,19.73333,0.6587838,3.293919,6,14,2014/03/06,2015/10/19,10,2015,1
4876,VHG,10250241,8,518,17.26667,0.4633205,2.316602,4,10,2014/05/19,2015/10/19,10,2015,1
4877,VHG,10250242,4,521,17.36667,0.2303263,1.151631,3,6,2014/05/19,2015/10/22,10,2015,1
4878,VHG,10250243,13,592,19.73333,0.6587838,3.293919,6,14,2014/03/06,2015/10/19,10,2015,1
4879,VHG,10250244,12,577,19.23333,0.6239168,3.119584,6,14,2014/02/24,2015/09/24,9,2015,1
4880,VHG,10250245,13,559,18.63333,0.6976744,3.488372,7,15,2014/02/24,2015/09/06,9,2015,1
4881,VHG,10250246,13,559,18.63333,0.6976744,3.488372,7,15,2014/02/24,2015/09/06,9,2015,1
4882,VHG,10250247,5,475,15.83333,0.3157895,1.578947,3,7,2014/05/19,2015/09/06,9,2015,1
4883,VHG,10250248,12,559,18.63333,0.6440071,3.220036,6,14,2014/02/24,2015/09/06,9,2015,1
