No.	County	County ID	District Name	District ID	Division Name	Division ID	School Name	School Id	MOE code	School Type	Treatment Type	Closed	Total Number of Children
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Nyaola	086-167-NY06	None	STH	public	None	553
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Nyasanja	086-167-NY07	None	STH	public	None	269
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Nyatir	086-167-NY08	None	STH	public	None	234
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Nyawi Omuga	086-167-NY09	None	STH	public	None	128
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Nyawino	086-166-NY06	None	STH	public	None	303
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Obangla	086-166-OB01	None	STH	public	None	387
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Obilo	086-166-OB02	None	STH	public	None	453
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Obuya	086-166-OB03	None	STH	public	None	371
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Ochuoga	086-166-OC01	None	STH	public	None	184
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Odienya Mona	086-166-OD01	None	STH	private	None	34
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Ofweny Educ	086-167-OF01	None	STH	public	None	76
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Ogango	086-166-OG01	None	STH	public	None	392
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Oindo	086-167-OI01	None	STH	public	None	183
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Okiki Amayo	086-167-OK01	None	STH	public	None	387
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Oluti	086-166-OL01	None	STH	public	None	183
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Omboga	086-166-OM02	None	STH	public	None	280
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Ombujo	086-167-OM01	None	STH	private	None	232
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Omindi	086-167-OM02	None	STH	public	None	155
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Omolo Agar	086-167-OM03	None	STH	public	None	193
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Oneno Nam	086-166-ON02	None	STH	public	None	257
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Ongalo	086-166-ON03	None	STH	public	None	190
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Ongang	086-166-ON04	None	STH	public	None	293
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Onyando	086-167-ON01	None	STH	public	None	262
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Open Hearts And	086-167-OP01	None	STH	private	None	102
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Oriang Manywa	086-166-OR02	None	STH	public	None	221
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Orire	086-166-OR01	None	STH	private	None	214
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Oriwo	086-167-OR01	None	STH	public	None	606
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Osakwe	086-167-OS01	None	STH	public	None	271
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Osodo	086-166-OS02	None	STH	public	None	511
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Otaro	086-167-OT01	None	STH	public	None	512
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Otok	086-166-OT02	None	STH	public	None	206
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Oyombe	086-166-OY01	None	STH	public	None	363
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Pala Kojwang	086-167-PA02	None	STH	private	None	260
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Pettys Ac	086-166-PE01	None	STH	private	None	168
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Pier Got	086-166-PI01	None	STH	public	None	391
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Precious Junior	086-166-PR58	None	STH	private	None	52
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Rabuor	086-167-RA01	None	STH	public	None	155
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Rabuor Koguta	086-167-RA02	None	STH	public	None	437
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Rabware	086-166-RA01	None	STH	public	None	224
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Rakwaro Kamw	086-166-RA02	None	STH	public	None	482
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Raongo	086-166-RA03	None	STH	public	None	295
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Rarua	086-167-RA03	None	STH	public	None	205
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Rawi Victory	086-167-RA04	None	STH	private	None	118
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Rising Star	086-166-RI57	None	STH	private	None	172
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Riverside Jr	086-166-RI02	None	STH	private	None	144
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Rizzy Aca	086-166-RI01	None	STH	private	None	166
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Rongo Nyangoma	086-166-RO01	None	STH	public	None	263
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Ruby Krapft	086-166-RU01	None	STH	private	None	277
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Samanga	086-167-SA03	None	STH	public	None	364
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Samba	086-166-SA01	None	STH	public	None	275
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Sana Ac	086-166-SA02	None	STH	private	None	358
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Sanda	086-167-SA01	None	STH	public	None	154
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Sangla	086-167-SA02	None	STH	public	None	360
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Sarai	086-166-SA03	None	STH	private	None	265
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Sare Silver Sp	086-166-SA51	None	STH	private	None	160
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Seme Kaima	086-166-SE02	None	STH	public	None	127
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Sera Dok	086-166-SE01	None	STH	public	None	429
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Shiloh Mount	086-167-SH53	None	STH	private	None	262
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Siala	086-167-SI01	None	STH	public	None	402
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Siburi	086-167-SI02	None	STH	public	None	443
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Simbi	086-166-SI01	None	STH	public	None	349
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Soko Kagwa	086-166-SO01	None	STH	public	None	372
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Soko Kogira	086-166-SO02	None	STH	public	None	73
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Sombro	086-167-SO01	None	STH	public	None	207
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	St Alfred Ad	086-166-ST01	None	STH	private	None	313
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	St Benedete	086-167-ST10	None	STH	None	None	0
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	St Douglas Weta	086-166-ST02	None	STH	public	None	282
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	St Joel	086-166-ST56	None	STH	private	None	52
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	St John Apida	086-166-ST03	None	STH	private	None	199
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	St Lucy	086-166-ST13	None	STH	private	None	136
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	St Martins	086-167-ST09	None	STH	private	None	100
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	St Mary Goretti	086-166-ST07	None	STH	private	None	238
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	St Michael Prep	086-167-ST06	None	STH	private	None	111
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	St Noras Malele	086-167-ST07	None	STH	private	None	286
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	St Sallah Education	086-167-ST12	None	STH	None	None	0
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	St Thomas Ever	086-167-ST11	None	STH	None	None	0
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Star Academy	086-167-ST02	None	STH	private	None	50
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Star Of The Land	086-167-ST04	None	STH	private	None	131
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Stereke	086-167-ST03	None	STH	private	None	72
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	The Genesis Lc	086-167-TH01	None	STH	private	None	70
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Wagwe	086-167-WA01	None	STH	public	None	415
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo West	DIV000167	Wang Got	086-167-WA02	None	STH	public	None	169
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Wangadonji	086-166-WA01	None	STH	public	None	312
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Warao	086-166-WA02	None	STH	public	None	194
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Wikondiek	086-166-WI01	None	STH	public	None	236
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Wimagak	086-166-WI02	None	STH	public	None	169
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Yala	086-166-YA01	None	STH	public	None	397
	Homabay	COUN08	Rachuonyo North	2012086	Karachuonyo East	DIV000166	Yawo Kamolo	086-166-YA02	None	STH	public	None	190
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Agape	095-187-AG01	None	STH	private	None	255
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Agape Academy	095-188-AG01	None	STH	private	None	0
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Antony Junior	095-187-AN01	None	STH	private	None	245
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Babyshine Nyadenda	095-187-ST03	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Bridge Int.	095-187-BR02	None	STH	private	None	124
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Bridge International	095-188-BR01	None	STH	private	None	268
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Bright Eye	095-187-BR01	None	STH	private	None	91
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Brilliant Academy	095-187-BR03	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Bunge	095-188-BU52	None	STH	private	None	155
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Cholas Junior	095-188-CH01	None	STH	private	None	102
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Do.Nyaronyi Ch.Care	095-187-DO52	None	STH	private	None	50
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ebenezer	095-188-EB55	None	STH	private	None	180
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ebenezer Ac	095-187-EB53	None	STH	private	None	133
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Egervics	095-188-EG01	None	STH	private	None	134
	Homabay	COUN08	Suba	2012095	Central	DIV000187	El.Roi Christian Sch	095-187-EL01	None	STH	private	None	58
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Elimu Junior	095-187-EL02	None	STH	private	None	192
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Emanuel	095-187-EM01	None	STH	private	None	84
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Fortune Ac	095-187-FO01	None	STH	private	None	325
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ga Kisenye	095-187-GO03	None	STH	private	None	247
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Gendo Primary	095-188-GE01	None	STH	public	None	401
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Gifted Hands	095-188-GI01	None	STH	private	None	191
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Gingo Primary	095-187-GI01	None	STH	public	None	377
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	God Bura	095-188-GO01	None	STH	public	None	489
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	God Bura Junior	095-188-GO02	None	STH	private	None	96
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	God Oloo	095-188-GO03	None	STH	public	None	236
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Good News	095-188-GO05	None	STH	private	None	97
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Got Adundo	095-188-GO57	None	STH	public	None	426
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Got Kombuto	095-187-GO02	None	STH	public	None	208
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Green Pasture	095-187-GR57	None	STH	private	None	245
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Green Valley	095-187-GR50	None	STH	private	None	111
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Harry Mercy	095-188-HA01	None	STH	private	None	350
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Hidden Talent	095-187-HI02	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Hillview Gingo	095-187-HI03	None	STH	private	None	170
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Iksdp Nyandiwa	095-188-IK01	None	STH	private	None	50
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Imani Academy	095-187-IM01	None	STH	private	None	395
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Imani Junior	095-187-IM02	None	STH	private	None	81
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Impala Preparatoty	095-188-IM01	None	STH	private	None	60
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Jerusalem	095-188-JE01	None	STH	private	None	44
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Kasinga Primary	095-187-KA01	None	STH	public	None	185
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Kerobi Little Angels	095-187-KE01	None	STH	private	None	127
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kiabuya Primary	095-188-KI01	None	STH	public	None	395
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Kianyumba	095-187-KI01	None	STH	public	None	482
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kibanga	095-188-KI26	None	STH	private	None	38
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Kibuogi Primary	095-187-KI02	None	STH	public	None	158
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kibura	095-188-KI02	None	STH	public	None	511
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kichare	095-188-KI04	None	STH	public	None	396
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kiembe	095-188-KI05	None	STH	public	None	345
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kigoto	095-188-KI06	None	STH	public	None	352
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kigoto Junior	095-188-KI07	None	STH	private	None	137
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kigoto Merit Centre	095-188-KI27	None	STH	private	None	412
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kikubi Primary	095-188-KI08	None	STH	public	None	588
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kimange	095-188-KI09	None	STH	public	None	364
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kimoro Primary	095-188-KI10	None	STH	public	None	396
	Homabay	COUN08	Suba	2012095	Central	DIV000187	King'Enyo Primary	095-187-KI04	None	STH	public	None	278
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Kinyasaga Primary	095-187-KI05	None	STH	public	None	411
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kirambo	095-188-KI12	None	STH	public	None	321
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kisaku	095-188-KI13	None	STH	public	None	508
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kisaku Centre	095-188-KI14	None	STH	private	None	0
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kisegi	095-188-KI15	None	STH	public	None	591
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kisegi Junior	095-188-KI16	None	STH	private	None	145
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Kisiambi Primary	095-187-KI06	None	STH	public	None	217
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kitawa	095-188-KI17	None	STH	public	None	251
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kithereka	095-188-KI19	None	STH	public	None	430
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kiwa Primary	095-188-KI20	None	STH	public	None	434
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kiwa Sunshine	095-188-KI21	None	STH	private	None	32
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Koga	095-188-KO01	None	STH	public	None	455
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Koyombe	095-188-KO02	None	STH	public	None	385
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kumbatha	095-188-KU01	None	STH	public	None	366
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kumuinda	095-188-KU02	None	STH	public	None	215
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kwiganza	095-188-KW02	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Kwikongo	095-188-KW01	None	STH	private	None	109
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Lakeside	095-188-LA55	None	STH	private	None	240
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Lakeview Boda	095-188-LA58	None	STH	private	None	265
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Light Academy	095-188-LI02	None	STH	private	None	118
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Light Of Hope	095-187-LI59	None	STH	private	None	70
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ligongo Primary	095-188-LI01	None	STH	public	None	307
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Litare Success	095-187-LI04	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Little Angels	095-187-LI60	None	STH	private	None	125
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Little Roots	095-187-LI03	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Magunga	095-188-MA01	None	STH	public	None	592
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Malongo	095-188-MA02	None	STH	public	None	402
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Malongo Junior	095-188-MA04	None	STH	private	None	161
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mandera Academy	095-188-MA05	None	STH	private	None	226
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Manyala Primary	095-187-MA02	None	STH	public	None	216
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Maranatha	095-188-MA03	None	STH	private	None	96
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Matunga	095-187-MA04	None	STH	public	None	226
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Miramba Primary	095-188-MI01	None	STH	public	None	419
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Miriya	095-188-MI03	None	STH	public	None	271
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mizpah	095-188-MI51	None	STH	private	None	99
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Mkende Pri	095-187-MU01	None	STH	public	None	270
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Msare Primary.	095-187-MS01	None	STH	public	None	370
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Msekwa Boarders	095-187-MS02	None	STH	private	None	70
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mukuyu Primary	095-188-MU01	None	STH	public	None	248
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mumisa	095-188-MU02	None	STH	public	None	320
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mwiraria	095-188-MW01	None	STH	public	None	251
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mwiregwa	095-188-MW02	None	STH	public	None	247
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Mwirendia Primary	095-187-MW01	None	STH	public	None	215
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Mwiyoyo	095-188-MW04	None	STH	public	None	125
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Neema Academy	095-188-NE02	None	STH	private	None	197
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ngeri Babyshine	095-187-NG03	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ngeri Primary	095-187-NG01	None	STH	public	None	535
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyabera Primary	095-187-NY01	None	STH	public	None	330
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyabomo Primary	095-187-NY02	None	STH	public	None	246
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyaburu	095-188-NY01	None	STH	public	None	351
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyabwacheche	095-188-NY02	None	STH	public	None	213
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyadenda Primary	095-187-NY03	None	STH	public	None	267
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyagwethe	095-188-NY04	None	STH	public	None	545
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyakasera	095-188-NY05	None	STH	public	None	167
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyakiya Primary	095-187-NY04	None	STH	public	None	258
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyakweri Primary	095-187-NY50	None	STH	public	None	68
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyalkembo Primary	095-187-NY05	None	STH	public	None	306
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyamadede	095-188-NY06	None	STH	public	None	565
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyandiwa	095-188-NY08	None	STH	public	None	710
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyasoti	095-188-NE01	None	STH	public	None	398
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyasoti New Beg	095-188-NN51	None	STH	private	None	197
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyatambe Primary	095-188-NY10	None	STH	public	None	406
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Nyatoto Primary	095-187-NY06	None	STH	public	None	551
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyawacha	095-188-NY11	None	STH	public	None	159
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Nyenga	095-188-NY12	None	STH	public	None	203
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Obanga	095-188-OB01	None	STH	public	None	309
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ogaka Primary	095-188-OG01	None	STH	public	None	399
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Olando Primary	095-188-OL01	None	STH	public	None	296
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Oma	095-188-OM01	None	STH	public	None	243
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ongalo	095-188-ON03	None	STH	private	None	322
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ong'Ayo Primary	095-187-ON01	None	STH	public	None	213
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ong'Ongo Primary	095-188-ON01	None	STH	public	None	164
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ongoro Primary	095-187-ON03	None	STH	public	None	226
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ongukwa Academy	095-188-GO04	None	STH	private	None	54
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Onywera Primary	095-187-ON02	None	STH	public	None	421
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Onywera Special	095-187-ON04	None	STH	private	None	44
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Orore Ecd	095-188-OR01	None	STH	None	None	0
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Osiri	095-188-OS01	None	STH	public	None	327
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Osoi Academy	095-188-OS02	None	STH	private	None	82
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Our Lady Of Orore	095-188-OU01	None	STH	private	None	403
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Parents' Hope Ac	095-187-PA01	None	STH	private	None	250
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Pine Breeze	095-187-PI61	None	STH	private	None	157
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Possible Junior	095-187-PO01	None	STH	private	None	186
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Precious Brain	095-187-PR01	None	STH	private	None	42
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Pundo Primary	095-188-PU01	None	STH	public	None	252
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Ragwe Primary	095-187-RA01	None	STH	public	None	279
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Ramula	095-188-RA01	None	STH	public	None	248
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Rising Hope	095-188-RI01	None	STH	private	None	99
	Homabay	COUN08	Suba	2012095	Gwassi	DIV000188	Riverside	095-188-RI56	None	STH	private	None	79
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Roo Dok	095-187-RO01	None	STH	public	None	378
	Homabay	COUN08	Suba	2012095	Central	DIV000187	Rowo Primary	095-187-RO02	None	STH	public	None	378
