199	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kinyose	004-005-KI05		STH	public		302	2018-03-17 00:00:02
200	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kipkurion	004-005-KI08		STH	public		271	2018-03-17 00:00:02
201	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kiproligo	004-005-KI07		STH	public		541	2018-03-17 00:00:02
202	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kiptulwa	004-005-KI13		STH	public		465	2018-03-17 00:00:02
203	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kipyosit	004-005-KI01		STH	public		133	2018-03-17 00:00:02
204	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kipyosit	004-005-KI14		STH	public		548	2018-03-17 00:00:02
205	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Koibeiyon	004-005-KO01		STH	public		681	2018-03-17 00:00:02
206	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kongotir	004-005-KO04		STH	public		448	2018-03-17 00:00:02
207	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Lako Acd	004-005-LA01		STH	private		107	2018-03-17 00:00:03
208	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Lebekwet	004-005-LE02		STH	public		213	2018-03-17 00:00:03
