id,county_name,county_id,division_name,division_id,district_name,district_id,survey_id,p_sch_name,p_sch_id1,p_sch_id2,p_sch_id3,p_sch_id,p_sch_type,p_sch_closed,p_pri_enroll,p_ecd_enroll,p_ecd_sa,p_ecd_sa_enroll,p_alb,p_sch_bilharzia,p_pzq,p_sch_notes
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,HILLGATES,67,126,HI01,067-126-HI01,Private,No,80,35,0,,138,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,WARINGA,67,126,WA03,067-126-WA03,Public,No,294,99,0,,472,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,ST ANNES,67,126,ST01,067-126-ST01,Private,No,83,48,0,,158,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,GODJOPE,67,126,GO01,067-126-GO01,Public,No,365,51,0,,500,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,KISAKA,67,126,KI02,067-126-KI02,Public,No,270,37,0,,369,Y,945,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,VICTORY ACADEMY,67,126,VI02,067-126-VI02,Private,No,141,112,0,,331,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,OCHIENG ODIERE,67,126,OC01,067-126-OC01,Public,No,189,43,0,,279,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,OWICH,67,126,OW01,067-126-OW01,Public,No,240,40,0,,0,Y,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,GOT RATENG,67,126,GO04,067-126-GO04,Public,No,272,58,1,30,432,Y,952,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,PAGA,67,126,PA01,067-126-PA01,Public,No,209,49,0,,310,Y,733,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,WANDIJI,67,126,WA02,067-126-WA02,Public,No,423,98,1,59,696,Y,1482,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,VICILICE,67,126,VI01,067-126-VI01,Private,Yes,,,,,,,,SCHOOL CLO
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,LAMBWE,67,126,LA02,067-126-LA02,Public,No,379,61,1,70,612,Y,1328,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,KINES SUNSHINE,67,126,KI01,067-126-KI01,Private,No,63,56,0,,143,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,NDHURU,67,126,ND01,067-126-ND01,Public,No,315,88,0,,484,Y,1104,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,BRINSTONE,67,126,BR01,067-126-BR01,Private,No,127,18,0,,174,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,ST LUKES,67,126,ST02,067-126-ST02,Private,No,56,23,0,,95,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,SOKO ABALA,67,126,SO01,067-126-SO01,Public,No,104,84,0,,226,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,OGANDO,67,126,OG01,067-126-OG01,Public,No,332,55,1,64,542,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,KAMATO,67,126,KA01,067-126-KA01,Public,No,298,111,1,57,560,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,SULWE,67,126,SU01,067-126-SU01,Public,No,267,50,0,,381,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,ARINGO,67,126,AR01,067-126-AR01,Public,No,371,98,0,,563,Y,1300,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,NYAMAJI SCHOOL OF HOPE,67,126,NY04,067-126-NY04,Private,No,21,18,0,,47,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,JIKASA ACADEMY,67,126,JI01,067-126-JI01,Private,No,164,87,0,,302,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,SIKRI JERUSALEM,67,126,SK01,067-126-SK01,Public,No,140,23,1,42,0,Y,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,GREEN BELT,67,126,GR01,067-126-GR01,Private,No,39,82,0,,146,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,BEDIE,67,126,BE01,067-126-BE01,Public,No,147,63,0,,252,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,NYASANJA,67,126,NY03,067-126-NY03,Public,No,184,46,0,,276,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,GOT NYASUMBI,67,126,GO03,067-126-GO03,Public,No,260,43,0,,0,Y,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,WAIGA,67,126,WA01,067-126-WA01,Public,No,268,65,0,,400,Y,400,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,RAPORA,67,126,RA01,067-126-RA01,Public,No,257,79,0,,404,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,SUNSHINE KINGS ACADEMY,67,126,SU02,067-126-SU02,Private,No,36,46,0,,99,N,,
,Homa Bay,COUN08,Lambwe,DIV000126,Mbita,2012067,76,RAPORA SDA,67,126,RA02,067-126-RA02,Private,No,36,26,0,,75,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,PRECIOUS BLOOD,68,127,PR52,068-127-PR52,Missing,No,54,92,0,,176,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ST PAULS COMBINED,68,127,ST01,068-127-ST01,Private,No,180,180,0,0,432,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ST LUKES ACADEMY,68,127,ST50,068-127-ST50,Missing,No,26,32,0,,70,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,XEVFRIAN ACADEMY,68,127,XE01,068-127-XE01,Private,No,76,53,0,0,155,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,SAGEGI,68,127,SA02,068-127-SA02,Public,No,426,92,1,47,678,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,LWANDA DOK,68,127,LW01,068-127-LW01,Public,No,421,70,0,0,590,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,GOT KA CHOLA,68,127,GO04,068-127-GO04,Public,No,442,84,0,0,632,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KWA HILLS,68,127,KW02,068-127-KW02,Public,No,370,87,0,0,549,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ANDINGO KODIT,68,127,AN01,068-127-AN01,Public,No,214,31,0,0,294,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,DANSAM ACADEMY,68,127,DA01,068-127-DA01,Private,No,133,90,0,0,268,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ADUGO ST PIUS,68,127,AD01,068-127-AD01,Public,No,,,,,,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,UGIRI,68,127,UG01,068-127-UG01,Public,No,0,0,0,0,0,N,,SUBA CENTRAL
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,VIWIBE STAR LIGHT ACADEMY,68,127,VI02,068-127-VI02,Public,No,,,,,,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,SCOREFFIELD ACADEMY,68,127,SC53,068-127-SC53,Missing,No,29,12,0,,50,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,EDDJOPE PROGRESSIVE,68,127,ED01,068-127-ED01,Private,No,245,70,0,0,378,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ST PIUS ADUGO,68,127,ST02,068-127-ST02,Private,No,175,82,0,0,309,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KILIMANJARO ACADEMY,68,127,KI02,068-127-KI02,Private,No,150,36,0,0,279,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,EBENEZER,68,127,EB01,068-127-EB01,Private,No,41,130,0,0,206,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KOWITI,68,127,KO03,068-127-KO03,Public,No,535,89,0,0,195,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,HAVARD ACADEMY,68,127,HA54,068-127-HA54,Missing,No,30,58,0,,106,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,OSINGO,68,127,OS01,068-127-OS01,Public,No,562,11,1,110,820,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KAKRAO ACADEMY,68,127,KA01,068-127-KA01,Private,No,0,0,0,0,0,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,NYADUONG,68,127,NY01,068-127-NY01,Public,No,431,80,0,0,614,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KWA,68,127,KW01,068-127-KW01,Public,No,239,61,0,0,749,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,RABUOR TAYA,68,127,RA01,068-127-RA01,Public,No,501,87,0,0,706,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,SILINGI,68,127,SI01,068-127-SI01,Public,No,430,74,0,0,605,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KOKACH,68,127,KO02,068-127-KO02,Public,No,136,26,0,0,195,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,GOLDEN ARROW PILGRIM SCHOOL,68,127,GO05,068-127-GO05,Other,No,0,0,0,0,0,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ALARA,68,127,AL01,068-127-AL01,Public,No,437,71,0,0,610,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,OPASI,68,127,OP01,068-127-OP01,Public,No,403,88,0,0,590,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KODILA,68,127,KO01,068-127-KO01,Public,No,433,36,0,0,563,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,REMO,68,127,RE01,068-127-RE01,Public,No,400,96,0,0,596,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,MURUNGA ACADEMY,68,127,MU51,068-127-MU51,Missing,No,97,53,0,,180,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,WASIO,68,127,WA02,068-127-WA02,Public,No,603,80,0,0,820,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,ANGNGA,68,127,AN02,068-127-AN02,Public,No,324,48,0,0,447,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,GODJOPE,68,127,GO01,068-127-GO01,Public,No,393,123,0,0,620,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,PROGRESSIVE,68,127,PR01,068-127-PR01,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,KILIMANJARO,68,127,KI01,068-127-KI01,Public,No,534,82,0,0,740,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,THIDHINA,68,127,TH01,068-127-TH01,Public,No,188,42,0,0,276,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,WOUTH OGIK,68,127,WU03,068-127-WU03,Public,No,357,64,0,0,506,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,GOD NGOCHE,68,127,GO03,068-127-GO03,Public,No,344,123,0,0,561,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,JOYLAND ACADEMY,68,127,JO05,068-127-JO05,Public,No,160,90,0,0,300,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,GODJOPE SUCCESS,68,127,GO02,068-127-GO02,Private,Yes,0,,0,0,0,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,RENEWAL BARAKA,68,127,RE02,068-127-RE02,Public,No,109,37,0,0,176,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,RADIENYA,68,127,RA02,068-127-RA02,Public,No,668,84,0,0,903,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,NYAMONGA,68,127,NY02,068-127-NY02,Public,No,355,60,1,50,558,N,,
,Migori,COUN27,Suba East,DIV000127,Migori,2012068,70,OGWEDHI SIGAWA,68,127,OG01,068-127-OG01,Public,No,749,68,2,163,1176,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,TABITHA VILLAGE,68,128,TA01,068-128-TA01,Private,No,20,20,0,,48,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,PENTAGON,68,128,PE01,068-128-PE01,Private,No,416,121,0,,645,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,GRACE GOOD HOPE,68,128,GR01,068-128-GR01,Private,No,71,36,0,0,129,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MIGORI MUSLIM,68,129,MI06,068-128-MI06,Private,No,774,57,0,,998,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST FILGONA,68,128,ST06,068-128-ST06,Public,No,162,32,0,0,233,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,THE PENTAGON ACADEMY,68,128,TH01,068-128-TH01,Private,No,416,121,0,0,645,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST DOROTHY,68,128,ST04,068-128-ST04,Private,No,145,100,0,0,294,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,SIDE BY SIDE,68,128,SI01,068-128-SI01,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,OTACHO GODJOPE,68,128,OT03,068-128-OT03,Private,No,25,30,0,,66,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ANJENGO,68,128,AN02,068-128-AN02,Public,No,360,94,0,0,545,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,HIGHSTAR ACADEMY,68,128,HI03,068-128-HI03,Private,No,50,80,0,0,156,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,ORUBA STAR,68,128,OR05,068-128-OR05,Private,No,40,50,0,,108,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,UBANDANCE NURSERY SCHOOL,68,128,UB01,068-128-UB01,Private,No,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,GOLDEN ARROW,68,128,GO53,068-128-GO53,Private,No,30,50,0,,96,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MIDORI,68,128,MI01,068-128-MI01,Public,No,365,75,0,50,588,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,NYIKENDO,68,128,NY07,068-128-NY07,Public,No,380,102,0,,579,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,GOOD SAMARITAN,68,128,GO03,068-128-GO03,Private,No,80,100,0,0,216,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,GLORY ANNEX,68,128,GL02,068-128-GL02,Private,No,46,35,0,0,98,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,HIGHGATE,68,128,HI01,068-128-HI01,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,PACE STAR ACADEMY,68,128,PA02,068-128-PA02,Private,No,15,76,0,0,110,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST CLAVER VICTONEL,68,128,ST03,068-128-ST03,Private,No,150,58,0,0,250,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,INTERNATIONAL BRIDGE,68,128,IN01,068-128-IN01,Private,No,350,140,0,0,588,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST CATHERINE BONDA,68,128,ST02,068-128-ST02,Public,No,282,216,0,0,598,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ANETTE JUNIOR ACADEMY,68,128,AN03,068-128-AN03,Private,No,,,,,,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,NYAMWARE,68,128,NY02,068-128-NY02,Public,No,240,98,0,,406,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,CRAFTON,68,128,CR01,068-128-CR01,Private,No,113,102,0,0,258,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BAPTIST JUNIOR,68,128,BA03,068-128-BA03,Private,No,20,10,0,0,36,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MENNONITE,68,128,ME01,068-128-ME01,Public,No,30,50,0,,96,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,VICTORIA STAR,68,128,VI01,068-128-VI01,Private,No,31,48,0,,95,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,VIYALO,68,128,VI03,068-128-VI03,Public,No,378,105,0,,580,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST JOHNS,68,128,ST13,068-128-ST13,Private,No,20,30,0,0,60,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,KADIKA,68,128,KA01,068-128-KA01,Public,No,1109,32,0,0,1370,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,JOY HOME,68,128,JO02,068-128-JO02,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,MIGORI PRIMARY,68,128,MI09,068-128-MI09,Public,No,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BLUE BELLS ACADEMY,68,128,BL01,068-128-BL01,Private,No,7,62,0,0,83,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,KANYADERA,68,128,KA05,068-128-KA05,Public,No,420,38,0,0,550,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,EBENEZER,68,128,EB01,068-128-EB01,Private,No,30,38,0,0,82,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,SUSSANA WESLEY,68,128,SU03,068-128-SU03,Private,No,25,65,0,0,108,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MUGARI,68,128,MU01,068-128-MU01,Public,No,512,70,0,,699,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ALPHA,68,128,AL01,068-128-AL01,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,NYARONGI,68,128,NY05,068-128-NY05,Public,No,462,64,0,,632,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,RAGANA,68,128,RA01,068-128-RA01,Public,No,522,102,0,0,749,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MIGORI BABY CARE,68,129,MI03,068-128-MI03,Public,No,40,35,0,,90,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,NYAKONYA,68,128,NY01,068-128-NY01,Public,No,129,40,0,,203,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,NYANGUBO,68,128,NY03,068-128-NY03,Public,No,620,108,0,0,874,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BABY CARE JUNIOR ACADEMY,68,128,BA05,068-128-BA05,Private,No,135,150,0,0,342,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,HILLS COMBINED,68,128,HI02,068-128-HI02,Private,No,45,50,0,0,114,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,PESODA COMPLEX,68,128,PE02,068-128-PE02,Private,No,150,8,0,,190,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ASSAR JOHNSON,68,128,AS01,068-128-AS01,Public,No,1419,53,0,80,1854,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,KAGEMBE,68,128,KA02,068-128-KA02,Private,No,67,57,0,0,197,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,TINGNA,68,128,TI02,068-128-TI02,Public,No,230,70,0,,360,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST GEORGES CITREN,68,128,ST08,068-128-ST08,Private,No,23,51,0,0,89,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,RANGENYA,68,128,RA02,068-128-RA02,Public,No,300,60,0,,432,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,UPPER HILL,68,128,UP01,068-128-UP01,Private,No,20,40,0,,72,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST KATHRIN WARISIA,68,128,ST10,068-128-ST10,Private,No,335,80,0,,498,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ROYNOVA ROYAL,68,128,RO01,068-128-RO01,Private,No,130,80,0,0,252,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ABINA,68,128,AB01,068-128-AB01,Private,Yes,,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,WITHRANGA,68,128,WI01,068-128-WI01,Public,No,429,108,0,0,645,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,ORUBA COMPLEX,68,128,OR02,068-128-OR02,Private,No,98,18,0,,140,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,CHRISCO JUNIOR,68,128,CH01,068-128-CH01,Private,No,20,30,0,0,60,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,SATRELITE ACADEMY,68,128,SA01,068-128-SA01,Private,No,25,65,0,0,108,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,EKO,68,128,EK01,068-128-EK01,Public,No,224,74,0,0,358,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MAPERA,68,128,MA02,068-128-MA02,Public,No,511,70,0,,698,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,JUNIOR STAR,68,128,JU01,068-128-JU01,Private,Yes,,,,,,,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,KALANDO,68,128,KA04,068-128-KA04,Private,No,112,130,0,0,291,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST MAURICE,68,128,ST11,068-128-ST11,Private,No,103,52,0,,186,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST PETERPRECIOUS,68,128,ST12,068-128-ST12,Private,No,206,100,0,,368,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,GOOD HOPE B ACADEMY,68,128,GO02,068-128-GO02,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,NYASARE,68,128,NY06,068-128-NY06,Public,No,380,50,0,,516,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,LICHOTA KOJWANG,68,129,LI01,068-128-LI01,Public,No,340,75,0,,498,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BETTER LIFE,68,128,BE02,068-128-BE02,Private,No,145,130,0,0,330,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,RAYNDHI SP RAYUDHI,68,128,RA03,068-128-RA03,Public,No,320,48,0,0,442,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,VIWIMBE,68,128,VI54,068-128-VI54,Private,No,20,30,0,,60,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,IMANI ACADEMY KAKRAO,68,128,IM01,068-128-IM01,Private,No,115,60,0,0,210,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MIGORI CID,68,129,MI04,068-128-MI04,Private,No,75,40,0,,138,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BROOKS ACADEMY,68,128,BR02,068-128-BR02,Private,No,55,60,0,0,138,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BABY REHEMA ACADEMY,68,128,BA01,068-128-BA01,Public,No,40,60,0,0,120,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,HAPPY ANGELS,68,128,HA01,068-128-HA01,Private,No,74,72,0,0,176,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,OASIS STAR ACADEMY,68,128,OA01,068-128-OA01,Private,No,40,20,0,0,72,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,GOOD NEWS,68,128,GO51,068-128-GO51,Private,No,30,20,0,0,60,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,AIC BETHEL,68,128,BE01,068-128-BE01,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,KAKRAO,68,128,KA03,068-128-KA03,Public,No,425,80,0,0,606,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST BENEDICT,68,128,ST01,068-128-ST01,Private,No,286,138,0,0,509,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST PETERS ACADEMY,68,128,SY14,068-128-SY14,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BRIDGES INTERNATIONAL,68,128,BR01,068-128-BR01,Private,No,338,99,0,0,525,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,PASTOR CLYED SHENK ACADEMY,68,128,PA03,068-128-PA03,Private,Yes,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,PUNDO ADHOCHE,68,128,PU01,068-128-PU01,Public,No,436,97,0,0,640,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,PANLUENY,68,128,PA01,068-128-PA01,Private,Yes,0,0,0,,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,SOLVEIG,68,128,SO01,068-128-SO01,Private,No,174,96,0,0,324,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,MAGINA,68,128,MA01,068-128-MA01,Public,No,549,98,0,,777,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,ST JOSEPH OMBO,68,128,ST09,068-128-ST09,Private,No,880,20,0,0,1080,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BARAKA ACADEMY,68,128,BA04,068-128-BA04,Private,No,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,BABY SHINES,68,128,BA02,068-128-BA02,Public,No,222,98,0,,386,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,XAVERIAN,68,128,XA01,068-128-XA01,Private,No,0,0,0,0,0,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,STEPHEN,68,128,ST05,068-128-ST05,Private,No,20,30,0,0,60,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,72,ORUBA,68,128,OR01,068-128-OR01,Public,No,1231,120,0,,1622,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,EUREKA,68,128,EU01,068-128-EU01,Public,No,187,60,0,0,297,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,SUNA JUNIOR,68,128,SU02,068-128-SU02,Private,No,175,64,0,,287,N,,
,Migori,COUN27,Suba Central,DIV000128,Migori,2012068,71,SUCCESS JUNIOR,68,128,SU01,068-128-SU01,Private,Yes,,,,,,,,
